date,forward_ps_ratio
"March 19, 2020",2.788
"March 18, 2020",3.121
"March 17, 2020",3.156
"March 16, 2020",2.793
"March 13, 2020",3.204
"March 12, 2020",2.990
"March 11, 2020",3.177
"March 10, 2020",3.298
"March 9, 2020",3.350
"March 6, 2020",3.487
"March 5, 2020",3.516
"March 4, 2020",3.556
"March 3, 2020",3.334
"March 2, 2020",3.378
"Feb. 28, 2020",3.120
"Feb. 27, 2020",3.231
"Feb. 26, 2020",3.373
"Feb. 25, 2020",3.370
"Feb. 24, 2020",3.436
"Feb. 21, 2020",3.463
"Feb. 20, 2020",3.452
"Feb. 19, 2020",3.403
"Feb. 18, 2020",3.422
"Feb. 14, 2020",3.38
"Feb. 13, 2020",3.337
"Feb. 12, 2020",3.293
"Feb. 11, 2020",3.290
"Feb. 10, 2020",3.297
"Feb. 7, 2020",3.269
"Feb. 6, 2020",3.279
"Feb. 5, 2020",3.266
"Feb. 4, 2020",3.269
"Feb. 3, 2020",3.334
"Jan. 31, 2020",3.336
"Jan. 30, 2020",3.362
"Jan. 29, 2020",3.333
"Jan. 28, 2020",3.311
"Jan. 27, 2020",3.296
"Jan. 24, 2020",3.312
"Jan. 23, 2020",3.291
"Jan. 22, 2020",3.245
"Jan. 21, 2020",3.240
"Jan. 17, 2020",3.201
"Jan. 16, 2020",3.166
"Jan. 15, 2020",3.15
"Jan. 14, 2020",3.097
"Jan. 13, 2020",3.072
"Jan. 10, 2020",3.045
"Jan. 9, 2020",3.009
"Jan. 8, 2020",2.985
"Jan. 7, 2020",2.983
"Jan. 6, 2020",3.005
"Jan. 3, 2020",2.989
"Jan. 2, 2020",3.002
"Dec. 31, 2019",3.069
"Dec. 30, 2019",3.160
"Dec. 27, 2019",3.157
"Dec. 26, 2019",3.156
"Dec. 24, 2019",3.143
"Dec. 23, 2019",3.135
"Dec. 20, 2019",3.167
"Dec. 19, 2019",3.137
"Dec. 18, 2019",3.130
"Dec. 17, 2019",3.10
"Dec. 16, 2019",3.072
"Dec. 13, 2019",3.045
"Dec. 12, 2019",3.027
"Dec. 11, 2019",3.046
"Dec. 10, 2019",3.032
"Dec. 9, 2019",3.022
"Dec. 6, 2019",3.040
"Dec. 5, 2019",3.076
"Dec. 4, 2019",3.108
"Dec. 3, 2019",3.071
"Dec. 2, 2019",3.071
"Nov. 29, 2019",3.094
"Nov. 27, 2019",3.104
"Nov. 26, 2019",3.097
"Nov. 25, 2019",3.076
"Nov. 22, 2019",3.079
"Nov. 21, 2019",3.078
"Nov. 20, 2019",3.089
"Nov. 19, 2019",3.078
