date,year_high
"March 19, 2020",99.42
"March 18, 2020",99.42
"March 17, 2020",99.42
"March 16, 2020",99.42
"March 13, 2020",99.42
"March 12, 2020",99.42
"March 11, 2020",99.42
"March 10, 2020",99.42
"March 9, 2020",99.42
"March 6, 2020",99.42
"March 5, 2020",99.42
"March 4, 2020",99.42
"March 3, 2020",99.42
"March 2, 2020",99.42
"Feb. 28, 2020",99.42
"Feb. 27, 2020",99.42
"Feb. 26, 2020",99.42
"Feb. 25, 2020",99.42
"Feb. 24, 2020",99.42
"Feb. 21, 2020",99.42
"Feb. 20, 2020",99.42
"Feb. 19, 2020",94.93
"Feb. 18, 2020",94.90
"Feb. 14, 2020",93.81
"Feb. 13, 2020",93.56
"Feb. 12, 2020",93.56
"Feb. 11, 2020",93.56
"Feb. 10, 2020",93.56
"Feb. 7, 2020",93.56
"Feb. 6, 2020",93.56
"Feb. 5, 2020",93.56
"Feb. 4, 2020",93.56
"Feb. 3, 2020",93.56
"Jan. 31, 2020",93.56
"Jan. 30, 2020",93.29
"Jan. 29, 2020",92.52
"Jan. 28, 2020",92.14
"Jan. 27, 2020",92.14
"Jan. 24, 2020",92.13
"Jan. 23, 2020",91.27
"Jan. 22, 2020",90.26
"Jan. 21, 2020",89.85
"Jan. 17, 2020",88.82
"Jan. 16, 2020",87.81
"Jan. 15, 2020",87.73
"Jan. 14, 2020",86.55
"Jan. 13, 2020",86.55
"Jan. 10, 2020",86.55
"Jan. 9, 2020",86.55
"Jan. 8, 2020",86.55
"Jan. 7, 2020",86.55
"Jan. 6, 2020",86.55
"Jan. 3, 2020",86.55
"Jan. 2, 2020",86.55
"Dec. 31, 2019",86.55
"Dec. 30, 2019",86.55
"Dec. 27, 2019",86.55
"Dec. 26, 2019",86.55
"Dec. 24, 2019",86.55
"Dec. 23, 2019",86.55
"Dec. 20, 2019",86.55
"Dec. 19, 2019",86.55
"Dec. 18, 2019",86.55
"Dec. 17, 2019",86.55
"Dec. 16, 2019",86.55
"Dec. 13, 2019",86.55
"Dec. 12, 2019",86.55
"Dec. 11, 2019",86.55
"Dec. 10, 2019",86.55
"Dec. 9, 2019",86.55
"Dec. 6, 2019",86.55
"Dec. 5, 2019",86.55
"Dec. 4, 2019",86.55
"Dec. 3, 2019",86.55
"Dec. 2, 2019",86.55
"Nov. 29, 2019",86.55
"Nov. 27, 2019",86.55
"Nov. 26, 2019",86.55
"Nov. 25, 2019",86.55
"Nov. 22, 2019",86.55
"Nov. 21, 2019",86.55
"Nov. 20, 2019",86.55
"Nov. 19, 2019",86.55
"Nov. 18, 2019",86.55
"Nov. 15, 2019",86.55
"Nov. 14, 2019",86.55
"Nov. 13, 2019",86.55
"Nov. 12, 2019",86.55
"Nov. 11, 2019",86.55
"Nov. 8, 2019",86.55
"Nov. 7, 2019",86.55
"Nov. 6, 2019",86.55
"Nov. 5, 2019",86.55
"Nov. 4, 2019",86.55
"Nov. 1, 2019",86.55
"Oct. 31, 2019",86.55
"Oct. 30, 2019",86.55
"Oct. 29, 2019",86.55
"Oct. 28, 2019",86.55
"Oct. 25, 2019",86.55
"Oct. 24, 2019",86.54
"Oct. 23, 2019",86.54
"Oct. 22, 2019",86.54
"Oct. 21, 2019",86.26
"Oct. 18, 2019",86.26
"Oct. 17, 2019",86.26
"Oct. 16, 2019",86.26
"Oct. 15, 2019",86.26
"Oct. 14, 2019",86.26
"Oct. 11, 2019",86.26
"Oct. 10, 2019",86.26
"Oct. 9, 2019",86.26
"Oct. 8, 2019",85.93
"Oct. 7, 2019",85.93
"Oct. 4, 2019",85.93
"Oct. 3, 2019",85.93
"Oct. 2, 2019",85.93
"Oct. 1, 2019",85.93
"Sept. 30, 2019",85.93
"Sept. 27, 2019",85.62
"Sept. 26, 2019",85.51
"Sept. 25, 2019",84.83
"Sept. 24, 2019",84.83
"Sept. 23, 2019",83.83
"Sept. 20, 2019",83.62
"Sept. 19, 2019",83.61
"Sept. 18, 2019",83.61
"Sept. 17, 2019",83.43
"Sept. 16, 2019",83.22
"Sept. 13, 2019",83.22
"Sept. 12, 2019",83.22
"Sept. 11, 2019",83.10
"Sept. 10, 2019",83.10
"Sept. 9, 2019",83.10
"Sept. 6, 2019",83.10
"Sept. 5, 2019",83.10
"Sept. 4, 2019",83.10
"Sept. 3, 2019",81.48
"Aug. 30, 2019",81.15
"Aug. 29, 2019",81.15
"Aug. 28, 2019",81.15
"Aug. 27, 2019",81.15
"Aug. 26, 2019",80.17
"Aug. 23, 2019",80.17
"Aug. 22, 2019",79.91
"Aug. 21, 2019",79.59
"Aug. 20, 2019",79.35
"Aug. 19, 2019",79.35
"Aug. 16, 2019",79.11
"Aug. 15, 2019",79.11
"Aug. 14, 2019",78.88
"Aug. 13, 2019",78.88
"Aug. 12, 2019",78.88
"Aug. 9, 2019",78.88
"Aug. 8, 2019",78.69
"Aug. 7, 2019",78.53
"Aug. 6, 2019",78.53
"Aug. 5, 2019",78.53
"Aug. 2, 2019",78.53
"Aug. 1, 2019",78.53
"July 31, 2019",78.53
"July 30, 2019",78.53
"July 29, 2019",78.53
"July 26, 2019",78.53
"July 25, 2019",78.53
"July 24, 2019",78.53
"July 23, 2019",78.53
"July 22, 2019",78.53
"July 19, 2019",78.53
"July 18, 2019",78.42
"July 17, 2019",78.09
"July 16, 2019",78.09
"July 15, 2019",78.09
"July 12, 2019",78.09
"July 11, 2019",78.09
"July 10, 2019",77.92
"July 9, 2019",77.87
"July 8, 2019",77.87
"July 5, 2019",77.87
"July 3, 2019",77.87
"July 2, 2019",77.87
"July 1, 2019",77.87
"June 28, 2019",77.87
"June 27, 2019",77.87
"June 26, 2019",77.87
"June 25, 2019",77.87
"June 24, 2019",77.87
"June 21, 2019",77.87
"June 20, 2019",77.87
"June 19, 2019",77.73
"June 18, 2019",77.73
"June 17, 2019",77.73
"June 14, 2019",77.73
"June 13, 2019",77.73
"June 12, 2019",77.73
"June 11, 2019",77.73
"June 10, 2019",77.73
"June 7, 2019",77.73
"June 6, 2019",77.34
"June 5, 2019",76.42
"June 4, 2019",75.43
"June 3, 2019",75.43
"May 31, 2019",75.43
"May 30, 2019",75.43
"May 29, 2019",75.43
"May 28, 2019",75.43
"May 24, 2019",75.43
"May 23, 2019",74.87
"May 22, 2019",74.16
"May 21, 2019",74.16
"May 20, 2019",74.08
"May 17, 2019",73.80
"May 16, 2019",73.32
"May 15, 2019",73.27
"May 14, 2019",73.27
"May 13, 2019",73.27
"May 10, 2019",73.27
"May 9, 2019",73.27
"May 8, 2019",73.27
"May 7, 2019",73.27
"May 6, 2019",72.50
"May 3, 2019",72.50
"May 2, 2019",72.50
"May 1, 2019",72.26
"April 30, 2019",72.26
"April 29, 2019",72.26
"April 26, 2019",72.26
"April 25, 2019",72.26
"April 24, 2019",72.26
"April 23, 2019",72.26
"April 22, 2019",72.26
"April 18, 2019",72.26
"April 17, 2019",72.26
"April 16, 2019",72.26
"April 15, 2019",72.26
"April 12, 2019",72.26
"April 11, 2019",72.26
"April 10, 2019",72.26
"April 9, 2019",72.26
"April 8, 2019",72.26
"April 5, 2019",72.26
"April 4, 2019",72.26
"April 3, 2019",72.26
"April 2, 2019",72.26
"April 1, 2019",72.26
"March 29, 2019",72.26
"March 28, 2019",72.26
"March 27, 2019",72.26
"March 26, 2019",72.26
"March 25, 2019",72.15
"March 22, 2019",72.15
"March 21, 2019",71.96
"March 20, 2019",71.96
"March 19, 2019",71.96
"March 18, 2019",71.96
"March 15, 2019",71.96
"March 14, 2019",71.27
"March 13, 2019",70.83
"March 12, 2019",70.75
"March 11, 2019",70.62
"March 8, 2019",70.62
"March 7, 2019",70.62
"March 6, 2019",70.62
"March 5, 2019",70.62
"March 4, 2019",70.62
"March 1, 2019",70.62
"Feb. 28, 2019",70.62
"Feb. 27, 2019",70.62
"Feb. 26, 2019",70.62
"Feb. 25, 2019",70.62
"Feb. 22, 2019",70.62
"Feb. 21, 2019",70.62
"Feb. 20, 2019",70.62
"Feb. 19, 2019",70.62
"Feb. 15, 2019",70.62
"Feb. 14, 2019",70.62
"Feb. 13, 2019",70.62
"Feb. 12, 2019",70.62
"Feb. 11, 2019",70.53
"Feb. 8, 2019",70.53
"Feb. 7, 2019",70.53
"Feb. 6, 2019",70.53
"Feb. 5, 2019",70.53
"Feb. 4, 2019",70.53
"Feb. 1, 2019",70.53
"Jan. 31, 2019",70.53
"Jan. 30, 2019",70.53
"Jan. 29, 2019",70.53
"Jan. 28, 2019",70.53
"Jan. 25, 2019",70.53
"Jan. 24, 2019",70.53
"Jan. 23, 2019",70.53
"Jan. 22, 2019",70.53
"Jan. 18, 2019",70.53
"Jan. 17, 2019",70.53
"Jan. 16, 2019",70.53
"Jan. 15, 2019",70.53
"Jan. 14, 2019",70.53
"Jan. 11, 2019",70.53
"Jan. 10, 2019",70.53
"Jan. 9, 2019",70.53
"Jan. 8, 2019",70.53
"Jan. 7, 2019",70.53
"Jan. 4, 2019",70.53
"Jan. 3, 2019",70.53
"Jan. 2, 2019",70.53
"Dec. 31, 2018",70.53
"Dec. 28, 2018",70.53
"Dec. 27, 2018",70.53
"Dec. 26, 2018",70.53
"Dec. 24, 2018",70.53
"Dec. 21, 2018",70.53
"Dec. 20, 2018",70.53
"Dec. 19, 2018",70.53
"Dec. 18, 2018",70.53
"Dec. 17, 2018",70.53
"Dec. 14, 2018",70.53
"Dec. 13, 2018",70.50
"Dec. 12, 2018",70.50
"Dec. 11, 2018",70.34
"Dec. 10, 2018",69.82
"Dec. 7, 2018",69.82
"Dec. 6, 2018",69.82
"Dec. 4, 2018",69.82
"Dec. 3, 2018",68.74
"Nov. 30, 2018",68.39
"Nov. 29, 2018",68.31
"Nov. 28, 2018",68.31
"Nov. 27, 2018",68.31
"Nov. 26, 2018",68.31
"Nov. 23, 2018",68.31
"Nov. 21, 2018",68.31
"Nov. 20, 2018",68.31
"Nov. 19, 2018",67.46
"Nov. 16, 2018",67.05
"Nov. 15, 2018",66.26
"Nov. 14, 2018",66.26
"Nov. 13, 2018",66.26
"Nov. 12, 2018",66.26
"Nov. 9, 2018",66.15
"Nov. 8, 2018",66.15
"Nov. 7, 2018",66.15
"Nov. 6, 2018",66.15
"Nov. 5, 2018",66.15
"Nov. 2, 2018",66.15
"Nov. 1, 2018",66.15
