date,pe_10
"March 19, 2020",29.80
"March 18, 2020",33.36
"March 17, 2020",33.73
"March 16, 2020",29.85
"March 13, 2020",34.24
"March 12, 2020",31.96
"March 11, 2020",33.96
"March 10, 2020",35.25
"March 9, 2020",35.80
"March 6, 2020",37.27
"March 5, 2020",37.69
"March 4, 2020",38.12
"March 3, 2020",35.74
"March 2, 2020",36.21
"Feb. 28, 2020",33.44
"Feb. 27, 2020",34.63
"Feb. 26, 2020",36.15
"Feb. 25, 2020",36.12
"Feb. 24, 2020",36.83
"Feb. 21, 2020",37.12
"Feb. 20, 2020",37.00
"Feb. 19, 2020",36.48
"Feb. 18, 2020",36.67
"Feb. 14, 2020",36.23
"Feb. 13, 2020",35.77
"Feb. 12, 2020",35.30
"Feb. 11, 2020",35.27
"Feb. 10, 2020",35.34
"Feb. 7, 2020",35.04
"Feb. 6, 2020",35.15
"Feb. 5, 2020",35.00
"Feb. 4, 2020",35.04
"Feb. 3, 2020",35.74
"Jan. 31, 2020",35.76
"Jan. 30, 2020",36.05
"Jan. 29, 2020",35.74
"Jan. 28, 2020",35.50
"Jan. 27, 2020",35.34
"Jan. 24, 2020",35.51
"Jan. 23, 2020",35.29
"Jan. 22, 2020",34.79
"Jan. 21, 2020",34.73
"Jan. 17, 2020",34.32
"Jan. 16, 2020",33.95
"Jan. 15, 2020",33.78
"Jan. 14, 2020",33.21
"Jan. 13, 2020",32.94
"Jan. 10, 2020",32.65
"Jan. 9, 2020",32.26
"Jan. 8, 2020",32.01
"Jan. 7, 2020",31.98
"Jan. 6, 2020",32.22
"Jan. 3, 2020",32.05
"Jan. 2, 2020",32.19
"Dec. 31, 2019",32.91
"Dec. 30, 2019",32.93
"Dec. 27, 2019",32.90
"Dec. 26, 2019",32.89
"Dec. 24, 2019",32.76
"Dec. 23, 2019",32.67
"Dec. 20, 2019",33.00
"Dec. 19, 2019",32.69
"Dec. 18, 2019",32.61
"Dec. 17, 2019",32.31
"Dec. 16, 2019",32.01
"Dec. 13, 2019",31.74
"Dec. 12, 2019",31.54
"Dec. 11, 2019",31.74
"Dec. 10, 2019",31.60
"Dec. 9, 2019",31.49
"Dec. 6, 2019",31.68
"Dec. 5, 2019",32.06
"Dec. 4, 2019",32.39
"Dec. 3, 2019",32.00
"Dec. 2, 2019",32.00
"Nov. 29, 2019",32.24
"Nov. 27, 2019",32.34
"Nov. 26, 2019",32.27
"Nov. 25, 2019",32.05
"Nov. 22, 2019",32.08
"Nov. 21, 2019",32.08
"Nov. 20, 2019",32.19
"Nov. 19, 2019",32.07
"Nov. 18, 2019",32.05
"Nov. 15, 2019",31.71
"Nov. 14, 2019",31.52
"Nov. 13, 2019",31.57
"Nov. 12, 2019",30.90
"Nov. 11, 2019",30.94
"Nov. 8, 2019",30.98
"Nov. 7, 2019",30.97
"Nov. 6, 2019",31.76
"Nov. 5, 2019",31.63
"Nov. 4, 2019",31.77
"Nov. 1, 2019",32.30
"Oct. 31, 2019",32.67
"Oct. 30, 2019",32.48
"Oct. 29, 2019",32.34
"Oct. 28, 2019",32.71
"Oct. 25, 2019",33.28
"Oct. 24, 2019",33.63
"Oct. 23, 2019",33.58
"Oct. 22, 2019",33.50
"Oct. 21, 2019",33.61
"Oct. 18, 2019",33.40
"Oct. 17, 2019",33.21
"Oct. 16, 2019",33.00
"Oct. 15, 2019",32.81
"Oct. 14, 2019",33.07
"Oct. 11, 2019",33.39
"Oct. 10, 2019",33.37
"Oct. 9, 2019",33.59
"Oct. 8, 2019",33.10
"Oct. 7, 2019",33.31
"Oct. 4, 2019",33.40
"Oct. 3, 2019",33.03
"Oct. 2, 2019",32.94
"Oct. 1, 2019",33.30
"Sept. 30, 2019",33.35
"Sept. 27, 2019",33.58
"Sept. 26, 2019",33.55
"Sept. 25, 2019",33.31
"Sept. 24, 2019",33.32
"Sept. 23, 2019",32.86
"Sept. 20, 2019",32.77
"Sept. 19, 2019",32.75
"Sept. 18, 2019",32.81
"Sept. 17, 2019",32.72
"Sept. 16, 2019",32.44
"Sept. 13, 2019",32.42
"Sept. 12, 2019",32.61
"Sept. 11, 2019",32.34
"Sept. 10, 2019",32.22
"Sept. 9, 2019",32.19
"Sept. 6, 2019",32.41
"Sept. 5, 2019",32.28
"Sept. 4, 2019",32.46
"Sept. 3, 2019",32.06
"Aug. 30, 2019",31.53
"Aug. 29, 2019",31.64
"Aug. 28, 2019",31.60
"Aug. 27, 2019",31.70
"Aug. 26, 2019",31.46
"Aug. 23, 2019",31.16
"Aug. 22, 2019",31.39
"Aug. 21, 2019",31.31
"Aug. 20, 2019",31.13
"Aug. 19, 2019",31.08
"Aug. 16, 2019",30.95
"Aug. 15, 2019",31.01
"Aug. 14, 2019",30.37
"Aug. 13, 2019",30.66
"Aug. 12, 2019",30.61
"Aug. 9, 2019",30.87
"Aug. 8, 2019",30.86
"Aug. 7, 2019",30.65
"Aug. 6, 2019",30.48
"Aug. 5, 2019",30.13
"Aug. 2, 2019",30.18
"Aug. 1, 2019",30.12
"July 31, 2019",29.85
"July 30, 2019",30.12
"July 29, 2019",30.23
"July 26, 2019",30.00
"July 25, 2019",29.99
"July 24, 2019",30.07
"July 23, 2019",30.20
"July 22, 2019",30.27
"July 19, 2019",30.21
"July 18, 2019",30.85
"July 17, 2019",30.44
"July 16, 2019",30.34
"July 15, 2019",30.60
"July 12, 2019",30.51
"July 11, 2019",30.72
"July 10, 2019",30.57
"July 9, 2019",30.29
"July 8, 2019",30.32
"July 5, 2019",30.30
"July 3, 2019",30.35
"July 2, 2019",30.17
"July 1, 2019",29.78
"June 30, 2019",29.81
"June 28, 2019",30.02
"June 27, 2019",29.89
"June 26, 2019",29.87
"June 25, 2019",30.51
"June 24, 2019",30.67
"June 21, 2019",30.67
"June 20, 2019",30.73
"June 19, 2019",30.58
"June 18, 2019",30.23
"June 17, 2019",30.32
"June 14, 2019",30.68
"June 13, 2019",30.38
"June 12, 2019",30.32
"June 11, 2019",29.91
