date,forward_ps_ratio_1y
"March 19, 2020",2.667
"March 18, 2020",2.985
"March 17, 2020",3.019
"March 16, 2020",2.672
"March 13, 2020",3.064
"March 12, 2020",2.860
"March 11, 2020",3.039
"March 10, 2020",3.155
"March 9, 2020",3.204
"March 6, 2020",3.335
"March 5, 2020",3.361
"March 4, 2020",3.399
"March 3, 2020",3.187
"March 2, 2020",3.229
"Feb. 28, 2020",2.982
"Feb. 27, 2020",3.088
"Feb. 26, 2020",3.223
"Feb. 25, 2020",3.221
"Feb. 24, 2020",3.284
"Feb. 21, 2020",3.310
"Feb. 20, 2020",3.299
"Feb. 19, 2020",3.252
"Feb. 18, 2020",3.27
"Feb. 14, 2020",3.230
"Feb. 13, 2020",3.190
"Feb. 12, 2020",3.148
"Feb. 11, 2020",3.145
"Feb. 10, 2020",3.151
"Feb. 7, 2020",3.124
"Feb. 6, 2020",3.134
"Feb. 5, 2020",3.121
"Feb. 4, 2020",3.124
"Feb. 3, 2020",3.187
"Jan. 31, 2020",3.188
"Jan. 30, 2020",3.214
"Jan. 29, 2020",3.185
"Jan. 28, 2020",3.165
"Jan. 27, 2020",3.150
"Jan. 24, 2020",3.165
"Jan. 23, 2020",3.146
"Jan. 22, 2020",3.101
"Jan. 21, 2020",3.096
"Jan. 17, 2020",3.059
"Jan. 16, 2020",3.026
"Jan. 15, 2020",3.010
"Jan. 14, 2020",2.960
"Jan. 13, 2020",2.936
"Jan. 10, 2020",2.910
"Jan. 9, 2020",2.875
"Jan. 8, 2020",2.853
"Jan. 7, 2020",2.851
"Jan. 6, 2020",2.872
"Jan. 3, 2020",2.857
"Jan. 2, 2020",2.870
"Dec. 31, 2019",2.933
"Dec. 30, 2019",2.989
"Dec. 27, 2019",2.985
"Dec. 26, 2019",2.985
"Dec. 24, 2019",2.973
"Dec. 23, 2019",2.964
"Dec. 20, 2019",2.995
"Dec. 19, 2019",2.966
"Dec. 18, 2019",2.960
"Dec. 17, 2019",2.932
"Dec. 16, 2019",2.905
"Dec. 13, 2019",2.880
"Dec. 12, 2019",2.862
"Dec. 11, 2019",2.880
"Dec. 10, 2019",2.867
"Dec. 9, 2019",2.858
"Dec. 6, 2019",2.875
"Dec. 5, 2019",2.909
"Dec. 4, 2019",2.939
"Dec. 3, 2019",2.904
"Dec. 2, 2019",2.904
"Nov. 29, 2019",2.926
"Nov. 27, 2019",2.935
"Nov. 26, 2019",2.929
"Nov. 25, 2019",2.909
"Nov. 22, 2019",2.911
"Nov. 21, 2019",2.911
"Nov. 20, 2019",2.921
"Nov. 19, 2019",2.910
"Nov. 18, 2019",2.909
"Nov. 15, 2019",2.877
"Nov. 14, 2019",2.861
"Nov. 13, 2019",2.865
"Nov. 12, 2019",2.804
"Nov. 11, 2019",2.807
"Nov. 8, 2019",2.812
"Nov. 7, 2019",2.811
"Nov. 6, 2019",2.882
"Nov. 5, 2019",2.871
"Nov. 4, 2019",2.883
"Nov. 1, 2019",2.931
"Oct. 31, 2019",2.965
"Oct. 30, 2019",2.947
"Oct. 29, 2019",2.935
"Oct. 28, 2019",2.968
"Oct. 25, 2019",3.020
"Oct. 24, 2019",3.052
"Oct. 23, 2019",3.047
"Oct. 22, 2019",3.040
"Oct. 21, 2019",3.050
"Oct. 18, 2019",3.030
"Oct. 17, 2019",3.013
"Oct. 16, 2019",2.994
"Oct. 15, 2019",2.977
"Oct. 14, 2019",3.001
"Oct. 11, 2019",3.029
"Oct. 10, 2019",3.028
"Oct. 9, 2019",3.048
"Oct. 8, 2019",3.004
"Oct. 7, 2019",3.022
"Oct. 4, 2019",3.031
"Oct. 3, 2019",2.997
"Oct. 2, 2019",2.989
"Oct. 1, 2019",3.022
"Sept. 30, 2019",3.026
"Sept. 27, 2019",3.02
"Sept. 26, 2019",3.017
"Sept. 25, 2019",2.995
"Sept. 24, 2019",2.996
"Sept. 23, 2019",2.954
"Sept. 20, 2019",2.946
"Sept. 19, 2019",2.945
"Sept. 18, 2019",2.950
"Sept. 17, 2019",2.942
"Sept. 16, 2019",2.917
"Sept. 13, 2019",2.915
"Sept. 12, 2019",2.932
"Sept. 11, 2019",2.908
"Sept. 10, 2019",2.897
"Sept. 9, 2019",2.895
"Sept. 6, 2019",2.914
"Sept. 5, 2019",2.903
"Sept. 4, 2019",2.919
"Sept. 3, 2019",2.883
"Aug. 30, 2019",2.836
"Aug. 29, 2019",2.846
"Aug. 28, 2019",2.841
"Aug. 27, 2019",2.851
"Aug. 26, 2019",2.829
"Aug. 23, 2019",2.802
"Aug. 22, 2019",2.823
"Aug. 21, 2019",2.816
"Aug. 20, 2019",2.799
"Aug. 19, 2019",2.795
"Aug. 16, 2019",2.783
"Aug. 15, 2019",2.789
"Aug. 14, 2019",2.730
"Aug. 13, 2019",2.757
"Aug. 12, 2019",2.752
"Aug. 9, 2019",2.776
"Aug. 8, 2019",2.775
"Aug. 7, 2019",2.756
"Aug. 6, 2019",2.740
"Aug. 5, 2019",2.709
"Aug. 2, 2019",2.714
"Aug. 1, 2019",2.709
"July 31, 2019",2.684
"July 30, 2019",2.708
"July 29, 2019",2.718
"July 26, 2019",2.698
"July 25, 2019",2.696
"July 24, 2019",2.704
"July 23, 2019",2.716
"July 22, 2019",2.722
"July 19, 2019",2.716
"July 18, 2019",2.774
"July 17, 2019",2.737
"July 16, 2019",2.728
"July 15, 2019",2.751
"July 12, 2019",2.744
"July 11, 2019",2.762
"July 10, 2019",2.748
"July 9, 2019",2.723
"July 8, 2019",2.726
"July 5, 2019",2.724
"July 3, 2019",2.729
"July 2, 2019",2.713
"July 1, 2019",2.677
"June 30, 2019",
"June 28, 2019",2.678
"June 27, 2019",2.666
"June 26, 2019",2.665
"June 25, 2019",2.722
"June 24, 2019",2.736
"June 21, 2019",2.736
"June 20, 2019",2.741
"June 19, 2019",2.728
"June 18, 2019",2.697
"June 17, 2019",2.704
"June 14, 2019",2.737
"June 13, 2019",2.710
"June 12, 2019",2.705
"June 11, 2019",2.668
"June 10, 2019",2.688
"June 7, 2019",2.697
"June 6, 2019",2.717
"June 5, 2019",2.698
"June 4, 2019",2.630
"June 3, 2019",2.596
"May 31, 2019",2.562
"May 30, 2019",2.539
"May 29, 2019",2.529
"May 28, 2019",2.572
"May 24, 2019",2.598
"May 23, 2019",2.597
"May 22, 2019",2.559
"May 21, 2019",2.559
"May 20, 2019",2.555
"May 17, 2019",2.551
"May 16, 2019",2.538
"May 15, 2019",2.519
"May 14, 2019",2.519
"May 13, 2019",2.533
"May 10, 2019",2.49
"May 9, 2019",2.444
"May 8, 2019",2.443
"May 7, 2019",2.481
"May 6, 2019",2.494
"May 3, 2019",2.501
"May 2, 2019",2.482
"May 1, 2019",2.468
"April 30, 2019",2.488
"April 29, 2019",2.449
"April 26, 2019",2.465
"April 25, 2019",2.458
"April 24, 2019",2.459
"April 23, 2019",2.443
"April 22, 2019",2.429
"April 18, 2019",2.428
"April 17, 2019",2.437
"April 16, 2019",2.434
"April 15, 2019",2.456
"April 12, 2019",2.453
"April 11, 2019",2.450
"April 10, 2019",2.44
"April 9, 2019",2.456
"April 8, 2019",2.451
"April 5, 2019",2.467
"April 4, 2019",2.442
"April 3, 2019",2.447
"April 2, 2019",2.455
"April 1, 2019",2.453
"March 31, 2019",
"March 29, 2019",2.462
"March 28, 2019",2.441
"March 27, 2019",2.472
"March 26, 2019",2.497
"March 25, 2019",2.490
"March 22, 2019",2.488
"March 21, 2019",2.459
"March 20, 2019",2.437
"March 19, 2019",2.436
"March 18, 2019",2.473
"March 15, 2019",2.489
"March 14, 2019",2.461
"March 13, 2019",2.450
"March 12, 2019",2.447
"March 11, 2019",2.439
"March 8, 2019",2.418
"March 7, 2019",2.408
"March 6, 2019",2.397
"March 5, 2019",2.38
"March 4, 2019",2.390
"March 1, 2019",2.417
"Feb. 28, 2019",2.419
"Feb. 27, 2019",2.414
"Feb. 26, 2019",2.414
"Feb. 25, 2019",2.404
"Feb. 22, 2019",2.436
"Feb. 21, 2019",2.444
"Feb. 20, 2019",2.435
"Feb. 19, 2019",2.440
"Feb. 15, 2019",2.433
"Feb. 14, 2019",2.429
"Feb. 13, 2019",2.428
"Feb. 12, 2019",2.435
"Feb. 11, 2019",2.431
"Feb. 8, 2019",2.428
"Feb. 7, 2019",2.426
"Feb. 6, 2019",2.392
"Feb. 5, 2019",2.403
"Feb. 4, 2019",2.392
"Feb. 1, 2019",2.397
"Jan. 31, 2019",2.406
"Jan. 30, 2019",2.342
"Jan. 29, 2019",2.334
"Jan. 28, 2019",2.326
"Jan. 25, 2019",2.332
"Jan. 24, 2019",2.372
"Jan. 23, 2019",2.367
"Jan. 22, 2019",2.339
"Jan. 18, 2019",2.345
"Jan. 17, 2019",2.332
"Jan. 16, 2019",2.31
"Jan. 15, 2019",2.301
"Jan. 14, 2019",2.273
"Jan. 11, 2019",2.287
"Jan. 10, 2019",2.289
"Jan. 9, 2019",2.244
"Jan. 8, 2019",2.256
"Jan. 7, 2019",2.215
"Jan. 4, 2019",2.221
"Jan. 3, 2019",2.199
"Jan. 2, 2019",2.200
"Dec. 31, 2018",2.254
