date,historical_monthly_var_1_all
"Feb. 29, 2020",24.24%
"Jan. 31, 2020",24.24%
"Dec. 31, 2019",24.25%
"Nov. 30, 2019",24.26%
"Oct. 31, 2019",24.26%
"Sept. 30, 2019",24.26%
"Aug. 31, 2019",24.26%
"July 31, 2019",23.39%
"June 30, 2019",23.41%
"May 31, 2019",23.43%
"April 30, 2019",23.45%
"March 31, 2019",23.46%
"Feb. 28, 2019",23.48%
"Jan. 31, 2019",23.49%
"Dec. 31, 2018",23.50%
"Nov. 30, 2018",23.51%
"Oct. 31, 2018",23.52%
"Sept. 30, 2018",23.52%
"Aug. 31, 2018",23.53%
"July 31, 2018",23.53%
"June 30, 2018",23.53%
"May 31, 2018",23.54%
"April 30, 2018",23.54%
"March 31, 2018",23.55%
"Feb. 28, 2018",23.55%
"Jan. 31, 2018",23.56%
"Dec. 31, 2017",23.57%
"Nov. 30, 2017",23.59%
"Oct. 31, 2017",23.61%
"Sept. 30, 2017",23.63%
"Aug. 31, 2017",23.66%
"July 31, 2017",23.71%
"June 30, 2017",23.76%
"May 31, 2017",23.81%
"April 30, 2017",23.87%
"March 31, 2017",23.87%
"Feb. 28, 2017",23.87%
"Jan. 31, 2017",23.87%
"Dec. 31, 2016",23.87%
"Nov. 30, 2016",23.88%
"Oct. 31, 2016",23.89%
"Sept. 30, 2016",23.89%
"Aug. 31, 2016",23.90%
"July 31, 2016",23.91%
"June 30, 2016",23.92%
"May 31, 2016",23.92%
"April 30, 2016",23.92%
"March 31, 2016",23.93%
"Feb. 29, 2016",23.94%
"Jan. 31, 2016",24.00%
"Dec. 31, 2015",24.05%
"Nov. 30, 2015",23.55%
"Oct. 31, 2015",23.55%
"Sept. 30, 2015",23.56%
"Aug. 31, 2015",23.58%
"July 31, 2015",23.60%
"June 30, 2015",23.62%
"May 31, 2015",23.63%
"April 30, 2015",23.68%
"March 31, 2015",23.73%
"Feb. 28, 2015",23.79%
"Jan. 31, 2015",23.83%
"Dec. 31, 2014",23.87%
"Nov. 30, 2014",23.87%
"Oct. 31, 2014",23.87%
"Sept. 30, 2014",23.87%
"Aug. 31, 2014",23.87%
"July 31, 2014",23.88%
"June 30, 2014",23.89%
"May 31, 2014",23.90%
"April 30, 2014",23.91%
"March 31, 2014",23.91%
"Feb. 28, 2014",23.92%
"Jan. 31, 2014",23.92%
"Dec. 31, 2013",23.92%
"Nov. 30, 2013",23.93%
"Oct. 31, 2013",23.96%
"Sept. 30, 2013",24.02%
"Aug. 31, 2013",24.08%
"July 31, 2013",24.14%
"June 30, 2013",24.21%
"May 31, 2013",24.22%
"April 30, 2013",24.23%
"March 31, 2013",24.24%
"Feb. 28, 2013",24.25%
"Jan. 31, 2013",24.25%
"Dec. 31, 2012",24.26%
"Nov. 30, 2012",24.26%
"Oct. 31, 2012",24.26%
"Sept. 30, 2012",24.26%
"Aug. 31, 2012",24.26%
"July 31, 2012",24.26%
"June 30, 2012",24.26%
"May 31, 2012",24.26%
"April 30, 2012",24.27%
"March 31, 2012",24.29%
"Feb. 29, 2012",24.31%
"Jan. 31, 2012",24.33%
"Dec. 31, 2011",24.36%
"Nov. 30, 2011",24.37%
"Oct. 31, 2011",24.37%
"Sept. 30, 2011",24.37%
"Aug. 31, 2011",24.37%
"July 31, 2011",24.37%
"June 30, 2011",24.38%
"May 31, 2011",24.40%
"April 30, 2011",24.41%
"March 31, 2011",24.43%
"Feb. 28, 2011",24.48%
"Jan. 31, 2011",24.58%
"Dec. 31, 2010",24.70%
