date,eps_est_0q
"March 19, 2020",0.1343
"March 17, 2020",0.1343
"March 16, 2020",0.1343
"March 12, 2020",0.1741
"March 11, 2020",0.1928
"March 10, 2020",0.1959
"March 9, 2020",0.1957
"March 2, 2020",0.2078
"Feb. 28, 2020",0.2079
"Feb. 27, 2020",0.2096
"Feb. 26, 2020",0.2115
"Feb. 24, 2020",0.2222
"Feb. 21, 2020",0.2082
"Feb. 20, 2020",0.2672
"Feb. 18, 2020",0.2702
"Feb. 7, 2020",0.2683
"Feb. 5, 2020",0.2764
"Feb. 4, 2020",0.2732
"Jan. 28, 2020",0.2791
"Jan. 27, 2020",0.2846
"Jan. 24, 2020",0.3155
"Jan. 21, 2020",0.3457
"Jan. 17, 2020",0.3571
"Jan. 16, 2020",0.3594
"Jan. 15, 2020",0.3771
"Jan. 14, 2020",0.383
"Jan. 13, 2020",0.3876
"Jan. 10, 2020",0.4194
"Jan. 9, 2020",0.4175
"Jan. 3, 2020",0.4376
"Dec. 31, 2019",0.306
"Dec. 20, 2019",0.3281
"Dec. 17, 2019",0.3267
"Dec. 11, 2019",0.3291
"Nov. 26, 2019",0.3282
"Nov. 25, 2019",0.3288
"Nov. 19, 2019",0.3366
"Nov. 18, 2019",0.3333
"Nov. 12, 2019",0.3328
"Nov. 8, 2019",0.3298
"Nov. 6, 2019",0.3336
"Nov. 4, 2019",0.3297
"Oct. 31, 2019",0.3315
"Oct. 30, 2019",0.3318
"Oct. 28, 2019",0.3314
"Oct. 27, 2019",0.3253
"Oct. 26, 2019",0.3278
"Oct. 25, 2019",0.3341
"Oct. 24, 2019",0.3536
"Oct. 23, 2019",0.3587
"Oct. 21, 2019",0.3704
"Oct. 20, 2019",0.3752
"Oct. 17, 2019",0.3731
"Oct. 16, 2019",0.3816
"Oct. 14, 2019",0.381
"Oct. 11, 2019",0.381
"Oct. 10, 2019",0.3809
"Oct. 7, 2019",0.3904
"Oct. 4, 2019",0.3893
"Oct. 2, 2019",0.3865
"Oct. 1, 2019",0.3802
"Sept. 30, 2019",0.2708
"Sept. 26, 2019",0.2808
"Sept. 24, 2019",0.2806
"Sept. 20, 2019",0.2803
"Sept. 6, 2019",0.2816
"Aug. 30, 2019",0.2862
"Aug. 26, 2019",0.2903
"Aug. 21, 2019",0.293
"Aug. 20, 2019",0.2994
"Aug. 19, 2019",0.3003
"Aug. 16, 2019",0.3022
"Aug. 15, 2019",0.3022
