date,enterprise_value
"Sept. 6, 2019",8.321B
"Sept. 5, 2019",8.258B
"Sept. 4, 2019",8.145B
"Sept. 3, 2019",8.099B
"Aug. 30, 2019",8.141B
"Aug. 29, 2019",8.187B
"Aug. 28, 2019",8.003B
"Aug. 27, 2019",7.923B
"Aug. 26, 2019",7.903B
"Aug. 23, 2019",8.024B
"Aug. 22, 2019",8.015B
"Aug. 21, 2019",8.024B
"Aug. 20, 2019",8.011B
"Aug. 19, 2019",7.986B
"Aug. 16, 2019",7.869B
"Aug. 15, 2019",7.798B
"Aug. 14, 2019",7.739B
"Aug. 13, 2019",8.087B
"Aug. 12, 2019",8.237B
"Aug. 9, 2019",8.246B
"Aug. 8, 2019",8.371B
"Aug. 7, 2019",8.283B
"Aug. 6, 2019",8.212B
"Aug. 5, 2019",8.279B
"Aug. 2, 2019",8.622B
"Aug. 1, 2019",8.815B
"July 31, 2019",8.995B
"July 30, 2019",9.066B
"July 29, 2019",8.982B
"July 26, 2019",8.995B
"July 25, 2019",10.09B
"July 24, 2019",10.23B
"July 23, 2019",10.30B
"July 22, 2019",10.29B
"July 19, 2019",10.32B
"July 18, 2019",10.35B
"July 17, 2019",10.35B
"July 16, 2019",10.71B
"July 15, 2019",10.81B
"July 12, 2019",11.02B
"July 11, 2019",10.94B
"July 10, 2019",11.03B
"July 9, 2019",10.99B
"July 8, 2019",10.95B
"July 5, 2019",10.87B
"July 3, 2019",10.82B
"July 2, 2019",10.61B
"July 1, 2019",10.61B
"June 30, 2019",10.58B
"June 28, 2019",10.62B
"June 27, 2019",10.50B
"June 26, 2019",10.48B
"June 25, 2019",10.62B
"June 24, 2019",10.74B
"June 21, 2019",10.82B
"June 20, 2019",10.89B
"June 19, 2019",11.09B
"June 18, 2019",11.01B
"June 17, 2019",11.06B
"June 14, 2019",10.97B
"June 13, 2019",11.02B
"June 12, 2019",10.94B
"June 11, 2019",11.06B
"June 10, 2019",11.14B
"June 7, 2019",11.67B
"June 6, 2019",11.67B
"June 5, 2019",11.61B
"June 4, 2019",11.69B
"June 3, 2019",11.61B
"May 31, 2019",11.50B
"May 30, 2019",11.56B
"May 29, 2019",11.60B
"May 28, 2019",11.78B
"May 24, 2019",11.78B
"May 23, 2019",11.74B
"May 22, 2019",12.16B
"May 21, 2019",12.48B
"May 20, 2019",12.10B
"May 17, 2019",11.98B
"May 16, 2019",12.02B
"May 15, 2019",12.06B
"May 14, 2019",12.04B
"May 13, 2019",11.84B
"May 10, 2019",11.89B
"May 9, 2019",11.88B
"May 8, 2019",11.73B
"May 7, 2019",11.70B
"May 6, 2019",11.69B
"May 3, 2019",11.64B
"May 2, 2019",11.53B
"May 1, 2019",11.65B
"April 30, 2019",11.86B
"April 29, 2019",11.89B
"April 26, 2019",12.19B
"April 25, 2019",11.91B
"April 24, 2019",11.96B
"April 23, 2019",11.99B
"April 22, 2019",11.98B
"April 18, 2019",11.97B
"April 17, 2019",12.35B
"April 16, 2019",12.52B
"April 15, 2019",12.49B
"April 12, 2019",12.46B
"April 11, 2019",12.36B
"April 10, 2019",12.40B
"April 9, 2019",12.39B
"April 8, 2019",12.26B
"April 5, 2019",11.98B
"April 4, 2019",11.84B
"April 3, 2019",11.70B
"April 2, 2019",11.87B
"April 1, 2019",11.86B
"March 31, 2019",11.95B
"March 29, 2019",12.27B
"March 28, 2019",12.38B
"March 27, 2019",12.36B
"March 26, 2019",12.40B
"March 25, 2019",12.40B
"March 22, 2019",12.21B
"March 21, 2019",12.48B
"March 20, 2019",12.40B
"March 19, 2019",12.21B
"March 18, 2019",12.21B
"March 15, 2019",12.20B
"March 14, 2019",12.25B
"March 13, 2019",12.22B
"March 12, 2019",12.03B
"March 11, 2019",11.77B
"March 8, 2019",11.67B
"March 7, 2019",11.86B
"March 6, 2019",11.98B
"March 5, 2019",12.13B
"March 4, 2019",11.95B
"March 1, 2019",11.91B
"Feb. 28, 2019",11.65B
"Feb. 27, 2019",11.71B
"Feb. 26, 2019",11.85B
"Feb. 25, 2019",11.76B
"Feb. 22, 2019",11.49B
"Feb. 21, 2019",11.61B
"Feb. 20, 2019",11.79B
"Feb. 19, 2019",11.87B
"Feb. 15, 2019",11.89B
"Feb. 14, 2019",11.68B
"Feb. 13, 2019",11.62B
"Feb. 12, 2019",11.67B
"Feb. 11, 2019",11.55B
"Feb. 8, 2019",11.35B
"Feb. 7, 2019",11.26B
"Feb. 6, 2019",11.43B
"Feb. 5, 2019",11.70B
"Feb. 4, 2019",11.75B
"Feb. 1, 2019",11.83B
"Jan. 31, 2019",11.77B
"Jan. 30, 2019",11.94B
"Jan. 29, 2019",12.05B
"Jan. 28, 2019",12.01B
"Jan. 25, 2019",12.18B
"Jan. 24, 2019",11.99B
"Jan. 23, 2019",11.77B
"Jan. 22, 2019",11.88B
"Jan. 18, 2019",12.05B
"Jan. 17, 2019",11.90B
"Jan. 16, 2019",11.80B
"Jan. 15, 2019",11.71B
"Jan. 14, 2019",11.65B
"Jan. 11, 2019",11.44B
"Jan. 10, 2019",11.42B
"Jan. 9, 2019",11.30B
"Jan. 8, 2019",11.55B
"Jan. 7, 2019",11.40B
"Jan. 4, 2019",11.00B
"Jan. 3, 2019",11.11B
"Jan. 2, 2019",11.17B
"Dec. 31, 2018",10.67B
"Dec. 28, 2018",10.87B
"Dec. 27, 2018",11.22B
"Dec. 26, 2018",11.14B
"Dec. 24, 2018",10.52B
"Dec. 21, 2018",10.80B
"Dec. 20, 2018",10.64B
"Dec. 19, 2018",10.70B
"Dec. 18, 2018",10.87B
"Dec. 17, 2018",10.72B
"Dec. 14, 2018",11.02B
"Dec. 13, 2018",11.37B
"Dec. 12, 2018",11.51B
"Dec. 11, 2018",11.83B
"Dec. 10, 2018",11.87B
"Dec. 7, 2018",11.85B
"Dec. 6, 2018",11.84B
"Dec. 4, 2018",11.79B
"Dec. 3, 2018",11.71B
"Nov. 30, 2018",11.82B
"Nov. 29, 2018",11.62B
"Nov. 28, 2018",11.71B
"Nov. 27, 2018",11.43B
"Nov. 26, 2018",11.74B
"Nov. 23, 2018",12.00B
"Nov. 21, 2018",12.09B
"Nov. 20, 2018",11.87B
"Nov. 19, 2018",12.09B
"Nov. 16, 2018",12.07B
"Nov. 15, 2018",12.03B
"Nov. 14, 2018",12.11B
"Nov. 13, 2018",12.39B
"Nov. 12, 2018",11.92B
"Nov. 9, 2018",12.01B
"Nov. 8, 2018",11.85B
"Nov. 7, 2018",11.95B
"Nov. 6, 2018",12.09B
"Nov. 5, 2018",12.18B
"Nov. 2, 2018",11.56B
"Nov. 1, 2018",11.47B
"Oct. 31, 2018",11.42B
"Oct. 30, 2018",11.43B
"Oct. 29, 2018",10.87B
"Oct. 26, 2018",10.85B
"Oct. 25, 2018",10.20B
"Oct. 24, 2018",10.16B
"Oct. 23, 2018",10.84B
"Oct. 22, 2018",11.02B
"Oct. 19, 2018",11.37B
"Oct. 18, 2018",11.21B
"Oct. 17, 2018",11.30B
"Oct. 16, 2018",11.34B
"Oct. 15, 2018",11.34B
"Oct. 12, 2018",11.12B
"Oct. 11, 2018",11.03B
"Oct. 10, 2018",11.39B
"Oct. 9, 2018",11.56B
"Oct. 8, 2018",11.54B
"Oct. 5, 2018",11.35B
"Oct. 4, 2018",11.29B
"Oct. 3, 2018",10.99B
"Oct. 2, 2018",10.89B
"Oct. 1, 2018",10.65B
"Sept. 30, 2018",10.74B
"Sept. 28, 2018",10.72B
"Sept. 27, 2018",10.92B
"Sept. 26, 2018",10.69B
"Sept. 25, 2018",11.03B
"Sept. 24, 2018",11.02B
"Sept. 21, 2018",11.02B
"Sept. 20, 2018",10.88B
"Sept. 19, 2018",10.60B
"Sept. 18, 2018",10.36B
"Sept. 17, 2018",10.30B
"Sept. 14, 2018",10.45B
"Sept. 13, 2018",10.52B
"Sept. 12, 2018",10.51B
"Sept. 11, 2018",10.46B
"Sept. 10, 2018",10.43B
"Sept. 7, 2018",10.42B
"Sept. 6, 2018",10.45B
"Sept. 5, 2018",10.70B
"Sept. 4, 2018",10.93B
"Aug. 31, 2018",11.29B
"Aug. 30, 2018",11.44B
"Aug. 29, 2018",11.42B
"Aug. 28, 2018",11.36B
"Aug. 27, 2018",11.36B
"Aug. 24, 2018",11.44B
"Aug. 23, 2018",11.48B
"Aug. 22, 2018",11.57B
"Aug. 21, 2018",11.59B
"Aug. 20, 2018",11.37B
"Aug. 17, 2018",11.19B
"Aug. 16, 2018",11.15B
"Aug. 15, 2018",10.92B
"Aug. 14, 2018",11.25B
"Aug. 13, 2018",11.09B
"Aug. 10, 2018",11.21B
"Aug. 9, 2018",11.17B
"Aug. 8, 2018",11.11B
"Aug. 7, 2018",11.27B
"Aug. 6, 2018",11.17B
"Aug. 3, 2018",11.13B
"Aug. 2, 2018",10.96B
"Aug. 1, 2018",11.06B
"July 31, 2018",11.15B
"July 30, 2018",10.81B
"July 27, 2018",10.84B
"July 26, 2018",11.69B
"July 25, 2018",11.80B
"July 24, 2018",11.49B
"July 23, 2018",11.50B
"July 20, 2018",11.48B
"July 19, 2018",11.56B
"July 18, 2018",11.34B
"July 17, 2018",11.22B
"July 16, 2018",11.24B
"July 13, 2018",11.13B
"July 12, 2018",11.05B
"July 11, 2018",11.22B
"July 10, 2018",11.22B
"July 9, 2018",11.25B
"July 6, 2018",11.18B
"July 5, 2018",11.12B
"July 3, 2018",11.10B
"July 2, 2018",11.16B
"June 30, 2018",11.28B
"June 29, 2018",11.30B
"June 28, 2018",11.24B
"June 27, 2018",11.12B
"June 26, 2018",11.17B
"June 25, 2018",11.04B
"June 22, 2018",10.99B
"June 21, 2018",11.47B
"June 20, 2018",11.47B
"June 19, 2018",11.37B
"June 18, 2018",11.27B
"June 15, 2018",11.17B
"June 14, 2018",11.22B
"June 13, 2018",11.33B
"June 12, 2018",11.21B
"June 11, 2018",11.19B
"June 8, 2018",11.19B
"June 7, 2018",11.12B
"June 6, 2018",10.94B
"June 5, 2018",10.75B
"June 4, 2018",10.69B
"June 1, 2018",10.96B
"May 31, 2018",10.87B
"May 30, 2018",10.80B
"May 29, 2018",10.47B
"May 25, 2018",10.72B
"May 24, 2018",10.66B
"May 23, 2018",10.84B
"May 22, 2018",10.85B
"May 21, 2018",11.13B
"May 18, 2018",11.07B
"May 17, 2018",11.10B
"May 16, 2018",11.07B
"May 15, 2018",11.03B
"May 14, 2018",11.06B
"May 11, 2018",10.79B
"May 10, 2018",10.92B
"May 9, 2018",10.99B
"May 8, 2018",11.10B
"May 7, 2018",10.95B
"May 4, 2018",11.14B
"May 3, 2018",10.98B
"May 2, 2018",11.31B
"May 1, 2018",11.38B
"April 30, 2018",11.35B
"April 27, 2018",11.22B
"April 26, 2018",11.15B
"April 25, 2018",11.02B
"April 24, 2018",11.09B
"April 23, 2018",11.12B
"April 20, 2018",11.01B
"April 19, 2018",11.23B
"April 18, 2018",11.44B
"April 17, 2018",11.35B
"April 16, 2018",11.41B
"April 13, 2018",11.28B
"April 12, 2018",11.23B
"April 11, 2018",11.20B
"April 10, 2018",11.22B
"April 9, 2018",10.95B
"April 6, 2018",11.05B
"April 5, 2018",11.40B
"April 4, 2018",11.29B
"April 3, 2018",11.22B
"April 2, 2018",11.04B
"March 31, 2018",11.42B
"March 29, 2018",12.10B
"March 28, 2018",11.98B
"March 27, 2018",12.01B
"March 26, 2018",12.10B
"March 23, 2018",11.88B
"March 22, 2018",12.09B
"March 21, 2018",12.29B
"March 20, 2018",12.14B
"March 19, 2018",12.30B
"March 16, 2018",12.57B
"March 15, 2018",12.59B
"March 14, 2018",12.83B
"March 13, 2018",12.87B
"March 12, 2018",12.81B
"March 9, 2018",12.81B
"March 8, 2018",12.55B
"March 7, 2018",12.75B
"March 6, 2018",12.65B
"March 5, 2018",12.70B
"March 2, 2018",12.68B
"March 1, 2018",12.52B
"Feb. 28, 2018",12.17B
"Feb. 27, 2018",12.21B
"Feb. 26, 2018",12.53B
"Feb. 23, 2018",12.31B
"Feb. 22, 2018",12.05B
"Feb. 21, 2018",11.76B
"Feb. 20, 2018",12.06B
"Feb. 16, 2018",12.05B
"Feb. 15, 2018",12.12B
"Feb. 14, 2018",12.10B
"Feb. 13, 2018",11.98B
"Feb. 12, 2018",12.03B
"Feb. 9, 2018",11.93B
"Feb. 8, 2018",11.64B
"Feb. 7, 2018",11.81B
"Feb. 6, 2018",12.38B
"Feb. 5, 2018",12.14B
"Feb. 2, 2018",12.65B
"Feb. 1, 2018",13.11B
"Jan. 31, 2018",13.18B
"Jan. 30, 2018",13.34B
"Jan. 29, 2018",13.51B
"Jan. 26, 2018",13.86B
"Jan. 25, 2018",13.76B
"Jan. 24, 2018",13.99B
"Jan. 23, 2018",14.10B
"Jan. 22, 2018",13.99B
"Jan. 19, 2018",13.71B
"Jan. 18, 2018",13.74B
"Jan. 17, 2018",13.93B
"Jan. 16, 2018",13.95B
"Jan. 12, 2018",14.34B
"Jan. 11, 2018",14.12B
"Jan. 10, 2018",13.92B
"Jan. 9, 2018",14.45B
"Jan. 8, 2018",14.36B
"Jan. 5, 2018",14.29B
"Jan. 4, 2018",14.36B
"Jan. 3, 2018",14.41B
"Jan. 2, 2018",14.35B
"Dec. 31, 2017",14.22B
"Dec. 29, 2017",14.24B
"Dec. 28, 2017",14.21B
"Dec. 27, 2017",14.02B
"Dec. 26, 2017",14.01B
"Dec. 22, 2017",13.77B
"Dec. 21, 2017",13.83B
"Dec. 20, 2017",13.49B
"Dec. 19, 2017",13.42B
"Dec. 18, 2017",13.54B
"Dec. 15, 2017",13.33B
"Dec. 14, 2017",13.62B
"Dec. 13, 2017",13.85B
"Dec. 12, 2017",13.78B
"Dec. 11, 2017",14.11B
"Dec. 8, 2017",13.85B
"Dec. 7, 2017",13.86B
"Dec. 6, 2017",13.98B
"Dec. 5, 2017",14.11B
"Dec. 4, 2017",14.23B
"Dec. 1, 2017",14.28B
"Nov. 30, 2017",14.40B
"Nov. 29, 2017",14.50B
"Nov. 28, 2017",14.47B
"Nov. 27, 2017",14.49B
"Nov. 24, 2017",14.54B
"Nov. 22, 2017",14.63B
"Nov. 21, 2017",14.46B
"Nov. 20, 2017",14.43B
"Nov. 17, 2017",14.60B
"Nov. 16, 2017",14.30B
"Nov. 15, 2017",14.17B
"Nov. 14, 2017",14.17B
"Nov. 13, 2017",14.45B
"Nov. 10, 2017",14.42B
"Nov. 9, 2017",14.22B
"Nov. 8, 2017",13.88B
"Nov. 7, 2017",13.89B
"Nov. 6, 2017",14.32B
"Nov. 3, 2017",14.07B
"Nov. 2, 2017",14.08B
"Nov. 1, 2017",13.92B
"Oct. 31, 2017",13.82B
"Oct. 30, 2017",13.59B
"Oct. 27, 2017",13.38B
"Oct. 26, 2017",12.41B
"Oct. 25, 2017",12.31B
"Oct. 24, 2017",12.54B
"Oct. 23, 2017",12.68B
"Oct. 20, 2017",12.82B
"Oct. 19, 2017",12.80B
"Oct. 18, 2017",12.86B
"Oct. 17, 2017",12.98B
"Oct. 16, 2017",12.89B
"Oct. 13, 2017",13.04B
"Oct. 12, 2017",13.04B
"Oct. 11, 2017",12.81B
"Oct. 10, 2017",12.74B
"Oct. 9, 2017",12.78B
"Oct. 6, 2017",12.90B
"Oct. 5, 2017",13.22B
"Oct. 4, 2017",13.24B
"Oct. 3, 2017",13.30B
"Oct. 2, 2017",13.39B
"Sept. 30, 2017",13.38B
"Sept. 29, 2017",13.38B
"Sept. 28, 2017",13.41B
"Sept. 27, 2017",13.41B
"Sept. 26, 2017",13.43B
"Sept. 25, 2017",13.40B
"Sept. 22, 2017",13.30B
"Sept. 21, 2017",13.22B
"Sept. 20, 2017",13.16B
"Sept. 19, 2017",13.13B
"Sept. 18, 2017",13.27B
"Sept. 15, 2017",13.40B
"Sept. 14, 2017",13.37B
"Sept. 13, 2017",13.22B
"Sept. 12, 2017",13.18B
"Sept. 11, 2017",13.04B
"Sept. 8, 2017",13.02B
"Sept. 7, 2017",13.33B
"Sept. 6, 2017",13.45B
"Sept. 5, 2017",13.47B
"Sept. 1, 2017",13.43B
"Aug. 31, 2017",12.82B
"Aug. 30, 2017",12.47B
"Aug. 29, 2017",12.51B
"Aug. 28, 2017",12.46B
"Aug. 25, 2017",12.50B
"Aug. 24, 2017",12.56B
"Aug. 23, 2017",12.52B
"Aug. 22, 2017",12.56B
"Aug. 21, 2017",12.34B
"Aug. 18, 2017",12.28B
"Aug. 17, 2017",12.35B
"Aug. 16, 2017",12.35B
"Aug. 15, 2017",12.38B
"Aug. 14, 2017",12.31B
"Aug. 11, 2017",12.39B
"Aug. 10, 2017",12.37B
"Aug. 9, 2017",12.49B
"Aug. 8, 2017",12.37B
"Aug. 7, 2017",12.28B
"Aug. 4, 2017",12.43B
"Aug. 3, 2017",12.37B
"Aug. 2, 2017",12.37B
"Aug. 1, 2017",12.73B
"July 31, 2017",12.51B
"July 28, 2017",12.80B
"July 27, 2017",12.65B
"July 26, 2017",12.64B
"July 25, 2017",12.62B
"July 24, 2017",12.47B
"July 21, 2017",12.56B
"July 20, 2017",12.57B
"July 19, 2017",12.65B
"July 18, 2017",12.48B
"July 17, 2017",12.77B
"July 14, 2017",12.73B
"July 13, 2017",12.76B
"July 12, 2017",12.61B
"July 11, 2017",12.52B
"July 10, 2017",12.41B
"July 7, 2017",12.22B
"July 6, 2017",12.22B
"July 5, 2017",12.52B
"July 3, 2017",12.63B
"June 30, 2017",12.60B
"June 29, 2017",12.54B
"June 28, 2017",12.38B
"June 27, 2017",12.39B
"June 26, 2017",12.30B
"June 23, 2017",12.03B
"June 22, 2017",11.63B
"June 21, 2017",11.39B
"June 20, 2017",11.41B
"June 19, 2017",11.50B
"June 16, 2017",11.75B
"June 15, 2017",11.85B
"June 14, 2017",11.74B
"June 13, 2017",11.86B
"June 12, 2017",11.59B
"June 9, 2017",11.63B
"June 8, 2017",11.37B
"June 7, 2017",11.27B
"June 6, 2017",11.22B
"June 5, 2017",10.99B
"June 2, 2017",11.03B
"June 1, 2017",11.29B
"May 31, 2017",11.31B
"May 30, 2017",11.44B
"May 26, 2017",11.67B
"May 25, 2017",11.62B
"May 24, 2017",11.61B
"May 23, 2017",11.95B
"May 22, 2017",11.91B
"May 19, 2017",11.91B
"May 18, 2017",11.72B
"May 17, 2017",11.79B
"May 16, 2017",12.07B
"May 15, 2017",12.28B
"May 12, 2017",12.31B
"May 11, 2017",12.53B
"May 10, 2017",12.57B
"May 9, 2017",12.07B
"May 8, 2017",12.02B
"May 5, 2017",12.24B
"May 4, 2017",11.91B
"May 3, 2017",12.27B
"May 2, 2017",12.22B
"May 1, 2017",12.06B
"April 28, 2017",11.80B
"April 27, 2017",12.21B
"April 26, 2017",12.30B
"April 25, 2017",12.35B
"April 24, 2017",12.03B
"April 21, 2017",12.19B
"April 20, 2017",12.37B
"April 19, 2017",12.15B
"April 18, 2017",12.21B
"April 17, 2017",12.25B
"April 13, 2017",12.16B
"April 12, 2017",12.37B
"April 11, 2017",12.44B
"April 10, 2017",12.45B
"April 7, 2017",12.35B
"April 6, 2017",12.62B
"April 5, 2017",12.36B
"April 4, 2017",12.43B
"April 3, 2017",12.16B
"March 31, 2017",12.11B
"March 30, 2017",11.84B
"March 29, 2017",12.26B
"March 28, 2017",11.99B
"March 27, 2017",11.82B
"March 24, 2017",11.81B
"March 23, 2017",11.66B
"March 22, 2017",11.38B
"March 21, 2017",11.55B
"March 20, 2017",11.59B
"March 17, 2017",11.43B
"March 16, 2017",11.39B
"March 15, 2017",11.57B
"March 14, 2017",11.41B
"March 13, 2017",11.67B
"March 10, 2017",11.81B
"March 9, 2017",11.89B
"March 8, 2017",11.73B
"March 7, 2017",11.92B
"March 6, 2017",12.02B
"March 3, 2017",11.65B
"March 2, 2017",11.65B
"March 1, 2017",11.76B
"Feb. 28, 2017",11.43B
"Feb. 27, 2017",11.56B
"Feb. 24, 2017",11.69B
"Feb. 23, 2017",11.73B
"Feb. 22, 2017",11.76B
"Feb. 21, 2017",11.92B
"Feb. 17, 2017",12.00B
"Feb. 16, 2017",11.78B
"Feb. 15, 2017",12.14B
"Feb. 14, 2017",12.30B
"Feb. 13, 2017",12.16B
"Feb. 10, 2017",12.22B
"Feb. 9, 2017",12.29B
"Feb. 8, 2017",12.00B
"Feb. 7, 2017",11.99B
"Feb. 6, 2017",12.06B
"Feb. 3, 2017",10.99B
"Feb. 2, 2017",11.00B
"Feb. 1, 2017",10.69B
"Jan. 31, 2017",11.01B
"Jan. 30, 2017",10.91B
"Jan. 27, 2017",11.51B
"Jan. 26, 2017",11.79B
"Jan. 25, 2017",11.69B
"Jan. 24, 2017",11.71B
"Jan. 23, 2017",11.34B
"Jan. 20, 2017",11.32B
"Jan. 19, 2017",11.48B
"Jan. 18, 2017",11.10B
"Jan. 17, 2017",11.12B
"Jan. 13, 2017",11.22B
"Jan. 12, 2017",11.38B
"Jan. 11, 2017",11.28B
"Jan. 10, 2017",11.33B
"Jan. 9, 2017",11.30B
"Jan. 6, 2017",11.67B
"Jan. 5, 2017",11.55B
"Jan. 4, 2017",11.43B
"Jan. 3, 2017",11.41B
"Dec. 31, 2016",11.89B
"Dec. 30, 2016",11.88B
"Dec. 29, 2016",11.60B
"Dec. 28, 2016",11.68B
"Dec. 27, 2016",11.79B
"Dec. 23, 2016",11.62B
"Dec. 22, 2016",11.39B
"Dec. 21, 2016",11.46B
"Dec. 20, 2016",11.17B
"Dec. 19, 2016",11.18B
"Dec. 16, 2016",11.15B
"Dec. 15, 2016",11.55B
"Dec. 14, 2016",11.62B
"Dec. 13, 2016",11.92B
"Dec. 12, 2016",11.83B
"Dec. 9, 2016",12.14B
"Dec. 8, 2016",12.40B
"Dec. 7, 2016",12.06B
"Dec. 6, 2016",11.98B
"Dec. 5, 2016",12.01B
"Dec. 2, 2016",11.56B
"Dec. 1, 2016",11.64B
"Nov. 30, 2016",11.31B
"Nov. 29, 2016",11.75B
"Nov. 28, 2016",11.60B
"Nov. 25, 2016",11.65B
"Nov. 23, 2016",11.86B
"Nov. 22, 2016",11.55B
"Nov. 21, 2016",11.76B
"Nov. 18, 2016",11.23B
"Nov. 17, 2016",11.08B
"Nov. 16, 2016",11.10B
"Nov. 15, 2016",11.38B
"Nov. 14, 2016",11.20B
"Nov. 11, 2016",10.94B
"Nov. 10, 2016",11.02B
"Nov. 9, 2016",11.23B
"Nov. 8, 2016",10.51B
"Nov. 7, 2016",10.59B
"Nov. 4, 2016",10.35B
"Nov. 3, 2016",10.39B
"Nov. 2, 2016",10.44B
"Nov. 1, 2016",10.57B
"Oct. 31, 2016",10.73B
"Oct. 28, 2016",10.56B
"Oct. 27, 2016",11.09B
"Oct. 26, 2016",10.75B
"Oct. 25, 2016",10.62B
"Oct. 24, 2016",10.84B
"Oct. 21, 2016",10.96B
"Oct. 20, 2016",11.28B
"Oct. 19, 2016",11.06B
"Oct. 18, 2016",11.30B
"Oct. 17, 2016",11.22B
"Oct. 14, 2016",11.51B
"Oct. 13, 2016",11.60B
"Oct. 12, 2016",12.12B
"Oct. 11, 2016",12.02B
"Oct. 10, 2016",12.26B
"Oct. 7, 2016",12.54B
"Oct. 6, 2016",12.89B
"Oct. 5, 2016",12.97B
"Oct. 4, 2016",12.75B
"Oct. 3, 2016",12.98B
"Sept. 30, 2016",13.02B
"Sept. 29, 2016",12.87B
