date,market_cap
"Nov. 26, 2019",6.531B
"Nov. 25, 2019",6.808B
"Nov. 22, 2019",6.686B
"Nov. 21, 2019",6.547B
"Nov. 20, 2019",6.686B
"Nov. 19, 2019",6.894B
"Nov. 18, 2019",7.004B
"Nov. 15, 2019",7.412B
"Nov. 14, 2019",7.281B
"Nov. 13, 2019",7.302B
"Nov. 12, 2019",7.261B
"Nov. 11, 2019",7.237B
"Nov. 8, 2019",7.494B
"Nov. 7, 2019",7.489B
"Nov. 6, 2019",7.498B
"Nov. 5, 2019",7.388B
"Nov. 4, 2019",7.649B
"Nov. 1, 2019",7.518B
"Oct. 31, 2019",7.604B
"Oct. 30, 2019",7.543B
"Oct. 29, 2019",7.734B
"Oct. 28, 2019",7.388B
"Oct. 25, 2019",7.673B
"Oct. 24, 2019",7.530B
"Oct. 23, 2019",7.555B
"Oct. 22, 2019",7.555B
"Oct. 21, 2019",7.445B
"Oct. 18, 2019",7.322B
"Oct. 17, 2019",7.302B
"Oct. 16, 2019",7.281B
"Oct. 15, 2019",7.339B
"Oct. 14, 2019",7.175B
"Oct. 11, 2019",7.163B
"Oct. 10, 2019",7.143B
"Oct. 9, 2019",7.073B
"Oct. 8, 2019",7.216B
"Oct. 7, 2019",7.412B
"Oct. 4, 2019",7.334B
"Oct. 3, 2019",7.208B
"Oct. 2, 2019",6.988B
"Oct. 1, 2019",7.171B
"Sept. 30, 2019",7.167B
"Sept. 27, 2019",7.334B
"Sept. 26, 2019",7.184B
"Sept. 25, 2019",7.355B
"Sept. 24, 2019",7.506B
"Sept. 23, 2019",7.581B
"Sept. 20, 2019",7.552B
"Sept. 19, 2019",7.602B
"Sept. 18, 2019",7.669B
"Sept. 17, 2019",7.677B
"Sept. 16, 2019",7.594B
"Sept. 13, 2019",7.870B
"Sept. 12, 2019",7.803B
"Sept. 11, 2019",7.954B
"Sept. 10, 2019",7.778B
"Sept. 9, 2019",7.698B
"Sept. 6, 2019",7.343B
"Sept. 5, 2019",7.280B
"Sept. 4, 2019",7.167B
"Sept. 3, 2019",7.121B
"Aug. 30, 2019",7.163B
"Aug. 29, 2019",7.209B
"Aug. 28, 2019",7.025B
"Aug. 27, 2019",6.945B
"Aug. 26, 2019",6.924B
"Aug. 23, 2019",7.046B
"Aug. 22, 2019",7.037B
"Aug. 21, 2019",7.046B
"Aug. 20, 2019",7.033B
"Aug. 19, 2019",7.008B
"Aug. 16, 2019",6.891B
"Aug. 15, 2019",6.820B
"Aug. 14, 2019",6.761B
"Aug. 13, 2019",7.108B
"Aug. 12, 2019",7.259B
"Aug. 9, 2019",7.267B
"Aug. 8, 2019",7.393B
"Aug. 7, 2019",7.305B
"Aug. 6, 2019",7.234B
"Aug. 5, 2019",7.301B
"Aug. 2, 2019",7.644B
"Aug. 1, 2019",7.836B
"July 31, 2019",8.016B
"July 30, 2019",8.087B
"July 29, 2019",8.004B
"July 26, 2019",8.016B
"July 25, 2019",9.117B
"July 24, 2019",9.251B
"July 23, 2019",9.318B
"July 22, 2019",9.313B
"July 19, 2019",9.338B
"July 18, 2019",9.372B
"July 17, 2019",9.368B
"July 16, 2019",9.728B
"July 15, 2019",9.836B
"July 12, 2019",10.04B
"July 11, 2019",9.962B
"July 10, 2019",10.05B
"July 9, 2019",10.01B
"July 8, 2019",9.974B
"July 5, 2019",9.891B
"July 3, 2019",9.845B
"July 2, 2019",9.631B
"July 1, 2019",9.627B
"June 28, 2019",9.719B
"June 27, 2019",9.592B
"June 26, 2019",9.579B
"June 25, 2019",9.719B
"June 24, 2019",9.833B
"June 21, 2019",9.918B
"June 20, 2019",9.985B
"June 19, 2019",10.19B
"June 18, 2019",10.11B
"June 17, 2019",10.16B
"June 14, 2019",10.06B
"June 13, 2019",10.12B
"June 12, 2019",10.04B
"June 11, 2019",10.15B
"June 10, 2019",10.24B
"June 7, 2019",10.77B
"June 6, 2019",10.76B
"June 5, 2019",10.70B
"June 4, 2019",10.79B
"June 3, 2019",10.70B
"May 31, 2019",10.59B
"May 30, 2019",10.65B
"May 29, 2019",10.70B
"May 28, 2019",10.88B
"May 24, 2019",10.88B
"May 23, 2019",10.84B
"May 22, 2019",11.26B
"May 21, 2019",11.58B
"May 20, 2019",11.20B
"May 17, 2019",11.08B
"May 16, 2019",11.12B
"May 15, 2019",11.16B
"May 14, 2019",11.13B
"May 13, 2019",10.94B
"May 10, 2019",10.99B
"May 9, 2019",10.98B
"May 8, 2019",10.83B
"May 7, 2019",10.79B
"May 6, 2019",10.78B
"May 3, 2019",10.74B
"May 2, 2019",10.63B
"May 1, 2019",10.74B
"April 30, 2019",10.96B
"April 29, 2019",10.99B
"April 26, 2019",11.28B
"April 25, 2019",11.01B
"April 24, 2019",11.05B
"April 23, 2019",11.09B
"April 22, 2019",11.08B
"April 18, 2019",11.06B
"April 17, 2019",11.45B
"April 16, 2019",11.61B
"April 15, 2019",11.58B
"April 12, 2019",11.56B
"April 11, 2019",11.46B
"April 10, 2019",11.49B
"April 9, 2019",11.49B
"April 8, 2019",11.35B
"April 5, 2019",11.08B
"April 4, 2019",10.93B
"April 3, 2019",10.79B
"April 2, 2019",10.97B
"April 1, 2019",10.95B
"March 29, 2019",11.05B
"March 28, 2019",11.16B
"March 27, 2019",11.13B
"March 26, 2019",11.17B
"March 25, 2019",11.17B
"March 22, 2019",10.99B
"March 21, 2019",11.26B
"March 20, 2019",11.18B
"March 19, 2019",10.99B
"March 18, 2019",10.99B
"March 15, 2019",10.98B
"March 14, 2019",11.03B
"March 13, 2019",11.00B
"March 12, 2019",10.80B
"March 11, 2019",10.54B
"March 8, 2019",10.44B
"March 7, 2019",10.63B
"March 6, 2019",10.76B
"March 5, 2019",10.90B
"March 4, 2019",10.73B
"March 1, 2019",10.69B
"Feb. 28, 2019",10.42B
"Feb. 27, 2019",10.48B
"Feb. 26, 2019",10.63B
"Feb. 25, 2019",10.54B
"Feb. 22, 2019",10.27B
"Feb. 21, 2019",10.39B
"Feb. 20, 2019",10.56B
"Feb. 19, 2019",10.65B
"Feb. 15, 2019",10.67B
"Feb. 14, 2019",10.45B
"Feb. 13, 2019",10.40B
"Feb. 12, 2019",10.45B
"Feb. 11, 2019",10.32B
"Feb. 8, 2019",10.13B
"Feb. 7, 2019",10.03B
"Feb. 6, 2019",10.21B
"Feb. 5, 2019",10.47B
"Feb. 4, 2019",10.53B
"Feb. 1, 2019",10.60B
"Jan. 31, 2019",10.55B
"Jan. 30, 2019",10.72B
"Jan. 29, 2019",10.83B
"Jan. 28, 2019",10.78B
"Jan. 25, 2019",10.95B
"Jan. 24, 2019",10.77B
"Jan. 23, 2019",10.55B
"Jan. 22, 2019",10.66B
"Jan. 18, 2019",10.83B
"Jan. 17, 2019",10.68B
"Jan. 16, 2019",10.58B
"Jan. 15, 2019",10.48B
"Jan. 14, 2019",10.42B
"Jan. 11, 2019",10.22B
"Jan. 10, 2019",10.20B
"Jan. 9, 2019",10.08B
"Jan. 8, 2019",10.32B
"Jan. 7, 2019",10.17B
"Jan. 4, 2019",9.777B
"Jan. 3, 2019",9.882B
"Jan. 2, 2019",9.946B
"Dec. 31, 2018",9.447B
"Dec. 28, 2018",9.896B
"Dec. 27, 2018",10.25B
"Dec. 26, 2018",10.17B
"Dec. 24, 2018",9.555B
"Dec. 21, 2018",9.835B
"Dec. 20, 2018",9.671B
"Dec. 19, 2018",9.727B
"Dec. 18, 2018",9.896B
"Dec. 17, 2018",9.749B
"Dec. 14, 2018",10.05B
"Dec. 13, 2018",10.40B
"Dec. 12, 2018",10.54B
"Dec. 11, 2018",10.86B
"Dec. 10, 2018",10.90B
"Dec. 7, 2018",10.88B
"Dec. 6, 2018",10.87B
"Dec. 4, 2018",10.82B
"Dec. 3, 2018",10.74B
"Nov. 30, 2018",10.85B
"Nov. 29, 2018",10.65B
"Nov. 28, 2018",10.74B
"Nov. 27, 2018",10.46B
"Nov. 26, 2018",10.77B
"Nov. 23, 2018",11.03B
"Nov. 21, 2018",11.12B
"Nov. 20, 2018",10.90B
"Nov. 19, 2018",11.12B
"Nov. 16, 2018",11.10B
"Nov. 15, 2018",11.06B
"Nov. 14, 2018",11.14B
"Nov. 13, 2018",11.42B
"Nov. 12, 2018",10.95B
"Nov. 9, 2018",11.04B
"Nov. 8, 2018",10.88B
"Nov. 7, 2018",10.98B
"Nov. 6, 2018",11.12B
"Nov. 5, 2018",11.21B
"Nov. 2, 2018",10.59B
"Nov. 1, 2018",10.50B
"Oct. 31, 2018",10.45B
"Oct. 30, 2018",10.46B
"Oct. 29, 2018",9.900B
"Oct. 26, 2018",9.883B
"Oct. 25, 2018",9.227B
"Oct. 24, 2018",9.192B
"Oct. 23, 2018",9.869B
"Oct. 22, 2018",10.05B
"Oct. 19, 2018",10.40B
"Oct. 18, 2018",10.24B
"Oct. 17, 2018",10.33B
"Oct. 16, 2018",10.37B
"Oct. 15, 2018",10.37B
"Oct. 12, 2018",10.15B
"Oct. 11, 2018",10.06B
"Oct. 10, 2018",10.42B
"Oct. 9, 2018",10.59B
"Oct. 8, 2018",10.57B
"Oct. 5, 2018",10.38B
"Oct. 4, 2018",10.33B
"Oct. 3, 2018",10.02B
"Oct. 2, 2018",9.917B
"Oct. 1, 2018",9.678B
"Sept. 28, 2018",9.935B
"Sept. 27, 2018",10.13B
"Sept. 26, 2018",9.909B
"Sept. 25, 2018",10.25B
"Sept. 24, 2018",10.24B
"Sept. 21, 2018",10.24B
"Sept. 20, 2018",10.10B
"Sept. 19, 2018",9.821B
"Sept. 18, 2018",9.578B
"Sept. 17, 2018",9.516B
"Sept. 14, 2018",9.671B
"Sept. 13, 2018",9.737B
"Sept. 12, 2018",9.732B
"Sept. 11, 2018",9.679B
"Sept. 10, 2018",9.644B
"Sept. 7, 2018",9.635B
"Sept. 6, 2018",9.666B
"Sept. 5, 2018",9.918B
"Sept. 4, 2018",10.15B
"Aug. 31, 2018",10.51B
"Aug. 30, 2018",10.65B
"Aug. 29, 2018",10.64B
"Aug. 28, 2018",10.58B
"Aug. 27, 2018",10.58B
"Aug. 24, 2018",10.65B
"Aug. 23, 2018",10.70B
"Aug. 22, 2018",10.79B
"Aug. 21, 2018",10.81B
"Aug. 20, 2018",10.58B
"Aug. 17, 2018",10.41B
"Aug. 16, 2018",10.37B
"Aug. 15, 2018",10.14B
"Aug. 14, 2018",10.46B
"Aug. 13, 2018",10.31B
"Aug. 10, 2018",10.43B
"Aug. 9, 2018",10.39B
"Aug. 8, 2018",10.32B
"Aug. 7, 2018",10.49B
"Aug. 6, 2018",10.39B
"Aug. 3, 2018",10.35B
"Aug. 2, 2018",10.18B
"Aug. 1, 2018",10.28B
"July 31, 2018",10.37B
"July 30, 2018",10.03B
"July 27, 2018",10.06B
"July 26, 2018",10.91B
"July 25, 2018",11.02B
"July 24, 2018",10.71B
"July 23, 2018",10.72B
"July 20, 2018",10.69B
"July 19, 2018",10.77B
"July 18, 2018",10.56B
"July 17, 2018",10.44B
"July 16, 2018",10.46B
"July 13, 2018",10.35B
"July 12, 2018",10.27B
"July 11, 2018",10.43B
"July 10, 2018",10.43B
"July 9, 2018",10.46B
"July 6, 2018",10.40B
"July 5, 2018",10.34B
"July 3, 2018",10.32B
"July 2, 2018",10.38B
"June 29, 2018",10.75B
"June 28, 2018",10.68B
"June 27, 2018",10.56B
"June 26, 2018",10.61B
"June 25, 2018",10.48B
"June 22, 2018",10.43B
"June 21, 2018",10.91B
"June 20, 2018",10.91B
"June 19, 2018",10.81B
"June 18, 2018",10.71B
"June 15, 2018",10.61B
"June 14, 2018",10.66B
"June 13, 2018",10.77B
"June 12, 2018",10.65B
"June 11, 2018",10.63B
"June 8, 2018",10.63B
"June 7, 2018",10.56B
"June 6, 2018",10.38B
"June 5, 2018",10.19B
"June 4, 2018",10.14B
"June 1, 2018",10.40B
"May 31, 2018",10.32B
"May 30, 2018",10.24B
"May 29, 2018",9.910B
"May 25, 2018",10.16B
"May 24, 2018",10.10B
"May 23, 2018",10.28B
"May 22, 2018",10.29B
"May 21, 2018",10.57B
"May 18, 2018",10.51B
"May 17, 2018",10.54B
"May 16, 2018",10.51B
"May 15, 2018",10.47B
"May 14, 2018",10.51B
"May 11, 2018",10.24B
"May 10, 2018",10.37B
"May 9, 2018",10.43B
"May 8, 2018",10.54B
"May 7, 2018",10.39B
"May 4, 2018",10.58B
"May 3, 2018",10.42B
"May 2, 2018",10.75B
"May 1, 2018",10.82B
"April 30, 2018",10.80B
"April 27, 2018",10.66B
"April 26, 2018",10.60B
"April 25, 2018",10.46B
"April 24, 2018",10.53B
"April 23, 2018",10.56B
"April 20, 2018",10.45B
"April 19, 2018",10.67B
"April 18, 2018",10.89B
"April 17, 2018",10.80B
"April 16, 2018",10.85B
"April 13, 2018",10.72B
"April 12, 2018",10.67B
"April 11, 2018",10.64B
"April 10, 2018",10.66B
"April 9, 2018",10.39B
"April 6, 2018",10.49B
"April 5, 2018",10.84B
"April 4, 2018",10.74B
"April 3, 2018",10.66B
"April 2, 2018",10.48B
"March 29, 2018",11.06B
"March 28, 2018",10.94B
"March 27, 2018",10.97B
"March 26, 2018",11.05B
"March 23, 2018",10.84B
"March 22, 2018",11.05B
"March 21, 2018",11.25B
"March 20, 2018",11.10B
"March 19, 2018",11.26B
"March 16, 2018",11.52B
"March 15, 2018",11.55B
"March 14, 2018",11.79B
"March 13, 2018",11.82B
"March 12, 2018",11.77B
"March 9, 2018",11.77B
"March 8, 2018",11.51B
"March 7, 2018",11.71B
"March 6, 2018",11.61B
"March 5, 2018",11.66B
"March 2, 2018",11.64B
"March 1, 2018",11.48B
"Feb. 28, 2018",11.13B
"Feb. 27, 2018",11.17B
"Feb. 26, 2018",11.49B
"Feb. 23, 2018",11.27B
"Feb. 22, 2018",11.00B
"Feb. 21, 2018",10.71B
"Feb. 20, 2018",11.02B
"Feb. 16, 2018",11.01B
"Feb. 15, 2018",11.08B
"Feb. 14, 2018",11.06B
"Feb. 13, 2018",10.93B
"Feb. 12, 2018",10.99B
"Feb. 9, 2018",10.89B
"Feb. 8, 2018",10.60B
"Feb. 7, 2018",10.77B
"Feb. 6, 2018",11.34B
"Feb. 5, 2018",11.10B
"Feb. 2, 2018",11.61B
"Feb. 1, 2018",12.07B
"Jan. 31, 2018",12.14B
"Jan. 30, 2018",12.29B
"Jan. 29, 2018",12.46B
"Jan. 26, 2018",12.82B
"Jan. 25, 2018",12.72B
"Jan. 24, 2018",12.95B
"Jan. 23, 2018",13.06B
"Jan. 22, 2018",12.95B
"Jan. 19, 2018",12.67B
"Jan. 18, 2018",12.70B
"Jan. 17, 2018",12.89B
"Jan. 16, 2018",12.91B
"Jan. 12, 2018",13.30B
"Jan. 11, 2018",13.08B
"Jan. 10, 2018",12.88B
"Jan. 9, 2018",13.41B
"Jan. 8, 2018",13.32B
"Jan. 5, 2018",13.25B
"Jan. 4, 2018",13.32B
"Jan. 3, 2018",13.37B
"Jan. 2, 2018",13.31B
"Dec. 29, 2017",13.23B
"Dec. 28, 2017",13.20B
"Dec. 27, 2017",13.01B
"Dec. 26, 2017",13.00B
"Dec. 22, 2017",12.76B
"Dec. 21, 2017",12.82B
"Dec. 20, 2017",12.47B
"Dec. 19, 2017",12.40B
"Dec. 18, 2017",12.53B
"Dec. 15, 2017",12.32B
"Dec. 14, 2017",12.61B
"Dec. 13, 2017",12.84B
"Dec. 12, 2017",12.77B
"Dec. 11, 2017",13.10B
"Dec. 8, 2017",12.83B
"Dec. 7, 2017",12.85B
"Dec. 6, 2017",12.97B
"Dec. 5, 2017",13.10B
"Dec. 4, 2017",13.21B
"Dec. 1, 2017",13.26B
"Nov. 30, 2017",13.39B
"Nov. 29, 2017",13.49B
"Nov. 28, 2017",13.46B
"Nov. 27, 2017",13.48B
"Nov. 24, 2017",13.53B
"Nov. 22, 2017",13.62B
"Nov. 21, 2017",13.45B
"Nov. 20, 2017",13.42B
"Nov. 17, 2017",13.59B
"Nov. 16, 2017",13.29B
"Nov. 15, 2017",13.16B
"Nov. 14, 2017",13.16B
"Nov. 13, 2017",13.44B
"Nov. 10, 2017",13.41B
"Nov. 9, 2017",13.21B
"Nov. 8, 2017",12.87B
"Nov. 7, 2017",12.88B
"Nov. 6, 2017",13.31B
"Nov. 3, 2017",13.06B
"Nov. 2, 2017",13.07B
"Nov. 1, 2017",12.91B
"Oct. 31, 2017",12.81B
"Oct. 30, 2017",12.58B
"Oct. 27, 2017",12.37B
"Oct. 26, 2017",11.40B
"Oct. 25, 2017",11.29B
"Oct. 24, 2017",11.53B
"Oct. 23, 2017",11.67B
"Oct. 20, 2017",11.81B
"Oct. 19, 2017",11.78B
"Oct. 18, 2017",11.85B
"Oct. 17, 2017",11.97B
"Oct. 16, 2017",11.88B
"Oct. 13, 2017",12.03B
"Oct. 12, 2017",12.03B
"Oct. 11, 2017",11.80B
"Oct. 10, 2017",11.73B
"Oct. 9, 2017",11.77B
"Oct. 6, 2017",11.89B
"Oct. 5, 2017",12.21B
"Oct. 4, 2017",12.22B
"Oct. 3, 2017",12.29B
"Oct. 2, 2017",12.38B
"Sept. 29, 2017",12.37B
"Sept. 28, 2017",12.40B
"Sept. 27, 2017",12.41B
"Sept. 26, 2017",12.43B
"Sept. 25, 2017",12.39B
"Sept. 22, 2017",12.29B
"Sept. 21, 2017",12.21B
"Sept. 20, 2017",12.16B
"Sept. 19, 2017",12.12B
"Sept. 18, 2017",12.27B
"Sept. 15, 2017",12.40B
"Sept. 14, 2017",12.37B
"Sept. 13, 2017",12.21B
"Sept. 12, 2017",12.18B
"Sept. 11, 2017",12.04B
"Sept. 8, 2017",12.01B
"Sept. 7, 2017",12.32B
"Sept. 6, 2017",12.45B
"Sept. 5, 2017",12.47B
"Sept. 1, 2017",12.43B
"Aug. 31, 2017",11.82B
"Aug. 30, 2017",11.47B
"Aug. 29, 2017",11.50B
"Aug. 28, 2017",11.45B
"Aug. 25, 2017",11.49B
"Aug. 24, 2017",11.55B
"Aug. 23, 2017",11.52B
"Aug. 22, 2017",11.55B
"Aug. 21, 2017",11.33B
"Aug. 18, 2017",11.28B
"Aug. 17, 2017",11.34B
"Aug. 16, 2017",11.35B
"Aug. 15, 2017",11.37B
"Aug. 14, 2017",11.31B
"Aug. 11, 2017",11.38B
"Aug. 10, 2017",11.37B
"Aug. 9, 2017",11.48B
"Aug. 8, 2017",11.36B
"Aug. 7, 2017",11.27B
"Aug. 4, 2017",11.43B
"Aug. 3, 2017",11.36B
"Aug. 2, 2017",11.36B
"Aug. 1, 2017",11.73B
"July 31, 2017",11.50B
"July 28, 2017",11.79B
"July 27, 2017",11.65B
"July 26, 2017",11.64B
"July 25, 2017",11.62B
"July 24, 2017",11.46B
"July 21, 2017",11.55B
"July 20, 2017",11.56B
"July 19, 2017",11.64B
"July 18, 2017",11.48B
"July 17, 2017",11.76B
"July 14, 2017",11.72B
"July 13, 2017",11.76B
"July 12, 2017",11.60B
"July 11, 2017",11.51B
"July 10, 2017",11.41B
"July 7, 2017",11.22B
"July 6, 2017",11.22B
"July 5, 2017",11.52B
"July 3, 2017",11.62B
"June 30, 2017",11.60B
"June 29, 2017",11.55B
"June 28, 2017",11.40B
"June 27, 2017",11.41B
"June 26, 2017",11.31B
"June 23, 2017",11.05B
"June 22, 2017",10.64B
"June 21, 2017",10.40B
"June 20, 2017",10.43B
"June 19, 2017",10.52B
"June 16, 2017",10.76B
"June 15, 2017",10.87B
"June 14, 2017",10.75B
"June 13, 2017",10.88B
"June 12, 2017",10.60B
"June 9, 2017",10.65B
"June 8, 2017",10.39B
"June 7, 2017",10.29B
"June 6, 2017",10.24B
"June 5, 2017",10.01B
"June 2, 2017",10.05B
"June 1, 2017",10.31B
"May 31, 2017",10.33B
"May 30, 2017",10.46B
"May 26, 2017",10.69B
"May 25, 2017",10.64B
"May 24, 2017",10.62B
"May 23, 2017",10.96B
"May 22, 2017",10.93B
"May 19, 2017",10.93B
"May 18, 2017",10.74B
"May 17, 2017",10.81B
"May 16, 2017",11.09B
"May 15, 2017",11.29B
"May 12, 2017",11.33B
"May 11, 2017",11.55B
"May 10, 2017",11.58B
"May 9, 2017",11.09B
"May 8, 2017",11.04B
"May 5, 2017",11.25B
"May 4, 2017",10.93B
"May 3, 2017",11.29B
"May 2, 2017",11.23B
"May 1, 2017",11.08B
"April 28, 2017",10.82B
"April 27, 2017",11.23B
"April 26, 2017",11.32B
"April 25, 2017",11.36B
"April 24, 2017",11.05B
"April 21, 2017",11.21B
"April 20, 2017",11.39B
"April 19, 2017",11.17B
"April 18, 2017",11.22B
"April 17, 2017",11.27B
"April 13, 2017",11.17B
"April 12, 2017",11.38B
"April 11, 2017",11.46B
"April 10, 2017",11.47B
"April 7, 2017",11.36B
"April 6, 2017",11.63B
"April 5, 2017",11.38B
"April 4, 2017",11.44B
"April 3, 2017",11.18B
"March 31, 2017",11.13B
"March 30, 2017",10.82B
"March 29, 2017",11.24B
"March 28, 2017",10.96B
"March 27, 2017",10.80B
"March 24, 2017",10.79B
"March 23, 2017",10.64B
"March 22, 2017",10.36B
"March 21, 2017",10.53B
"March 20, 2017",10.57B
"March 17, 2017",10.40B
"March 16, 2017",10.37B
"March 15, 2017",10.55B
"March 14, 2017",10.39B
"March 13, 2017",10.65B
"March 10, 2017",10.79B
"March 9, 2017",10.87B
"March 8, 2017",10.70B
"March 7, 2017",10.89B
"March 6, 2017",11.00B
"March 3, 2017",10.62B
"March 2, 2017",10.62B
"March 1, 2017",10.74B
"Feb. 28, 2017",10.41B
"Feb. 27, 2017",10.53B
"Feb. 24, 2017",10.67B
"Feb. 23, 2017",10.70B
"Feb. 22, 2017",10.74B
"Feb. 21, 2017",10.89B
"Feb. 17, 2017",10.98B
"Feb. 16, 2017",10.76B
"Feb. 15, 2017",11.11B
"Feb. 14, 2017",11.28B
"Feb. 13, 2017",11.14B
"Feb. 10, 2017",11.20B
"Feb. 9, 2017",11.27B
"Feb. 8, 2017",10.98B
"Feb. 7, 2017",10.97B
"Feb. 6, 2017",11.04B
"Feb. 3, 2017",9.970B
"Feb. 2, 2017",9.979B
"Feb. 1, 2017",9.663B
"Jan. 31, 2017",9.991B
"Jan. 30, 2017",9.889B
"Jan. 27, 2017",10.49B
"Jan. 26, 2017",10.77B
"Jan. 25, 2017",10.67B
"Jan. 24, 2017",10.68B
"Jan. 23, 2017",10.32B
"Jan. 20, 2017",10.29B
"Jan. 19, 2017",10.46B
"Jan. 18, 2017",10.08B
"Jan. 17, 2017",10.10B
"Jan. 13, 2017",10.20B
"Jan. 12, 2017",10.36B
"Jan. 11, 2017",10.26B
"Jan. 10, 2017",10.31B
"Jan. 9, 2017",10.28B
"Jan. 6, 2017",10.65B
"Jan. 5, 2017",10.53B
"Jan. 4, 2017",10.41B
"Jan. 3, 2017",10.39B
"Dec. 30, 2016",10.87B
"Dec. 29, 2016",10.58B
"Dec. 28, 2016",10.66B
"Dec. 27, 2016",10.77B
"Dec. 23, 2016",10.60B
"Dec. 22, 2016",10.37B
"Dec. 21, 2016",10.44B
"Dec. 20, 2016",10.15B
"Dec. 19, 2016",10.16B
"Dec. 16, 2016",10.14B
"Dec. 15, 2016",10.53B
"Dec. 14, 2016",10.61B
"Dec. 13, 2016",10.90B
"Dec. 12, 2016",10.81B
"Dec. 9, 2016",11.12B
"Dec. 8, 2016",11.38B
"Dec. 7, 2016",11.04B
"Dec. 6, 2016",10.96B
"Dec. 5, 2016",10.99B
"Dec. 2, 2016",10.54B
"Dec. 1, 2016",10.62B
"Nov. 30, 2016",10.29B
"Nov. 29, 2016",10.73B
"Nov. 28, 2016",10.58B
"Nov. 25, 2016",10.63B
"Nov. 23, 2016",10.84B
"Nov. 22, 2016",10.54B
"Nov. 21, 2016",10.74B
"Nov. 18, 2016",10.21B
"Nov. 17, 2016",10.06B
"Nov. 16, 2016",10.08B
"Nov. 15, 2016",10.36B
"Nov. 14, 2016",10.18B
"Nov. 11, 2016",9.922B
"Nov. 10, 2016",10.00B
"Nov. 9, 2016",10.21B
"Nov. 8, 2016",9.494B
"Nov. 7, 2016",9.568B
"Nov. 4, 2016",9.326B
"Nov. 3, 2016",9.368B
"Nov. 2, 2016",9.424B
"Nov. 1, 2016",9.554B
"Oct. 31, 2016",9.712B
"Oct. 28, 2016",9.545B
"Oct. 27, 2016",10.07B
"Oct. 26, 2016",9.736B
"Oct. 25, 2016",9.596B
"Oct. 24, 2016",9.819B
"Oct. 21, 2016",9.940B
"Oct. 20, 2016",10.26B
"Oct. 19, 2016",10.04B
"Oct. 18, 2016",10.28B
"Oct. 17, 2016",10.20B
"Oct. 14, 2016",10.49B
"Oct. 13, 2016",10.58B
"Oct. 12, 2016",11.10B
"Oct. 11, 2016",11.00B
"Oct. 10, 2016",11.24B
"Oct. 7, 2016",11.52B
"Oct. 6, 2016",11.87B
"Oct. 5, 2016",11.95B
"Oct. 4, 2016",11.73B
"Oct. 3, 2016",11.96B
"Sept. 30, 2016",12.00B
"Sept. 29, 2016",11.85B
"Sept. 28, 2016",11.86B
"Sept. 27, 2016",11.32B
"Sept. 26, 2016",11.68B
"Sept. 23, 2016",11.87B
"Sept. 22, 2016",11.89B
"Sept. 21, 2016",11.74B
"Sept. 20, 2016",11.41B
"Sept. 19, 2016",11.33B
