date,ev_ebit
"March 19, 2020",8.851
"March 18, 2020",9.574
"March 17, 2020",9.842
"March 16, 2020",8.942
"March 13, 2020",9.515
"March 12, 2020",8.455
"March 11, 2020",8.533
"March 10, 2020",8.864
"March 9, 2020",8.842
"March 6, 2020",8.605
"March 5, 2020",7.946
"March 4, 2020",7.955
"March 3, 2020",7.887
"March 2, 2020",7.778
"Feb. 28, 2020",7.496
"Feb. 27, 2020",7.305
"Feb. 26, 2020",7.828
"Feb. 25, 2020",7.801
"Feb. 24, 2020",8.005
"Feb. 21, 2020",7.932
"Feb. 20, 2020",8.142
"Feb. 19, 2020",8.255
"Feb. 18, 2020",8.112
"Feb. 14, 2020",7.885
"Feb. 13, 2020",8.007
"Feb. 12, 2020",7.957
"Feb. 11, 2020",7.867
"Feb. 10, 2020",7.817
"Feb. 7, 2020",7.812
"Feb. 6, 2020",7.871
"Feb. 5, 2020",7.917
"Feb. 4, 2020",7.708
"Feb. 3, 2020",7.594
"Jan. 31, 2020",7.558
"Jan. 30, 2020",7.658
"Jan. 29, 2020",7.663
"Jan. 28, 2020",7.840
"Jan. 27, 2020",7.708
"Jan. 24, 2020",7.808
"Jan. 23, 2020",8.076
"Jan. 22, 2020",8.167
"Jan. 21, 2020",8.207
"Jan. 17, 2020",8.793
"Jan. 16, 2020",9.047
"Jan. 15, 2020",9.034
"Jan. 14, 2020",9.111
"Jan. 13, 2020",8.965
"Jan. 10, 2020",9.102
"Jan. 9, 2020",8.997
"Jan. 8, 2020",8.811
"Jan. 7, 2020",9.115
"Jan. 6, 2020",9.070
"Jan. 3, 2020",9.006
"Jan. 2, 2020",8.984
"Dec. 31, 2019",9.065
"Dec. 30, 2019",7.638
"Dec. 27, 2019",7.672
"Dec. 26, 2019",7.734
"Dec. 24, 2019",7.757
"Dec. 23, 2019",7.814
"Dec. 20, 2019",7.745
"Dec. 19, 2019",7.592
"Dec. 18, 2019",7.530
"Dec. 17, 2019",7.469
"Dec. 16, 2019",7.546
"Dec. 13, 2019",7.243
"Dec. 12, 2019",7.266
"Dec. 11, 2019",7.204
"Dec. 10, 2019",7.277
"Dec. 9, 2019",7.247
"Dec. 6, 2019",7.235
"Dec. 5, 2019",7.189
"Dec. 4, 2019",7.243
"Dec. 3, 2019",7.093
"Dec. 2, 2019",7.204
"Nov. 29, 2019",7.182
"Nov. 27, 2019",7.300
"Nov. 26, 2019",7.208
"Nov. 25, 2019",7.469
"Nov. 22, 2019",7.354
"Nov. 21, 2019",7.224
"Nov. 20, 2019",7.354
"Nov. 19, 2019",7.550
"Nov. 18, 2019",7.653
"Nov. 15, 2019",8.037
"Nov. 14, 2019",7.914
"Nov. 13, 2019",7.933
"Nov. 12, 2019",7.895
"Nov. 11, 2019",7.872
"Nov. 8, 2019",8.113
"Nov. 7, 2019",8.109
"Nov. 6, 2019",8.117
"Nov. 5, 2019",8.014
"Nov. 4, 2019",8.259
"Nov. 1, 2019",8.136
"Oct. 31, 2019",8.217
"Oct. 30, 2019",8.159
"Oct. 29, 2019",8.340
"Oct. 28, 2019",8.014
"Oct. 25, 2019",8.282
"Oct. 24, 2019",8.148
"Oct. 23, 2019",8.171
"Oct. 22, 2019",8.171
"Oct. 21, 2019",8.067
"Oct. 18, 2019",7.952
"Oct. 17, 2019",7.933
"Oct. 16, 2019",7.914
"Oct. 15, 2019",7.968
"Oct. 14, 2019",7.814
"Oct. 11, 2019",7.803
"Oct. 10, 2019",7.784
"Oct. 9, 2019",7.718
"Oct. 8, 2019",7.852
"Oct. 7, 2019",8.037
"Oct. 4, 2019",7.964
"Oct. 3, 2019",7.845
"Oct. 2, 2019",7.638
"Oct. 1, 2019",7.810
"Sept. 30, 2019",7.806
"Sept. 27, 2019",7.638
"Sept. 26, 2019",7.499
"Sept. 25, 2019",7.657
"Sept. 24, 2019",7.795
"Sept. 23, 2019",7.865
