date,price_to_book_value
"March 19, 2020",3.133
"March 18, 2020",3.427
"March 17, 2020",3.536
"March 16, 2020",3.170
"March 13, 2020",3.403
"March 12, 2020",2.972
"March 11, 2020",3.003
"March 10, 2020",3.138
"March 9, 2020",3.129
"March 6, 2020",3.033
"March 5, 2020",2.764
"March 4, 2020",2.768
"March 3, 2020",2.740
"March 2, 2020",2.696
"Feb. 28, 2020",2.581
"Feb. 27, 2020",2.503
"Feb. 26, 2020",2.716
"Feb. 25, 2020",2.705
"Feb. 24, 2020",2.788
"Feb. 21, 2020",2.758
"Feb. 20, 2020",2.844
"Feb. 19, 2020",2.89
"Feb. 18, 2020",2.832
"Feb. 14, 2020",2.739
"Feb. 13, 2020",2.789
"Feb. 12, 2020",2.769
"Feb. 11, 2020",2.732
"Feb. 10, 2020",2.711
"Feb. 7, 2020",2.709
"Feb. 6, 2020",2.733
"Feb. 5, 2020",2.752
"Feb. 4, 2020",2.667
"Feb. 3, 2020",2.620
"Jan. 31, 2020",2.606
"Jan. 30, 2020",2.647
"Jan. 29, 2020",2.648
"Jan. 28, 2020",2.721
"Jan. 27, 2020",2.667
"Jan. 24, 2020",2.708
"Jan. 23, 2020",2.817
"Jan. 22, 2020",2.854
"Jan. 21, 2020",2.870
"Jan. 17, 2020",3.109
"Jan. 16, 2020",3.213
"Jan. 15, 2020",3.207
"Jan. 14, 2020",3.238
"Jan. 13, 2020",3.179
"Jan. 10, 2020",3.235
"Jan. 9, 2020",3.192
"Jan. 8, 2020",3.116
"Jan. 7, 2020",3.240
"Jan. 6, 2020",3.222
"Jan. 3, 2020",3.196
"Jan. 2, 2020",3.187
"Dec. 31, 2019",3.22
"Dec. 30, 2019",3.157
"Dec. 27, 2019",3.173
"Dec. 26, 2019",3.203
"Dec. 24, 2019",3.214
"Dec. 23, 2019",3.242
"Dec. 20, 2019",3.208
"Dec. 19, 2019",3.135
"Dec. 18, 2019",3.105
"Dec. 17, 2019",3.076
"Dec. 16, 2019",3.112
"Dec. 13, 2019",2.967
"Dec. 12, 2019",2.978
"Dec. 11, 2019",2.948
"Dec. 10, 2019",2.984
"Dec. 9, 2019",2.969
"Dec. 6, 2019",2.963
"Dec. 5, 2019",2.941
"Dec. 4, 2019",2.967
"Dec. 3, 2019",2.895
"Dec. 2, 2019",2.948
"Nov. 29, 2019",2.938
"Nov. 27, 2019",2.995
"Nov. 26, 2019",2.950
"Nov. 25, 2019",3.076
"Nov. 22, 2019",3.020
"Nov. 21, 2019",2.958
"Nov. 20, 2019",3.020
"Nov. 19, 2019",3.114
"Nov. 18, 2019",3.164
"Nov. 15, 2019",3.348
"Nov. 14, 2019",3.290
"Nov. 13, 2019",3.299
"Nov. 12, 2019",3.280
"Nov. 11, 2019",3.269
"Nov. 8, 2019",3.385
"Nov. 7, 2019",3.383
"Nov. 6, 2019",3.387
"Nov. 5, 2019",3.337
"Nov. 4, 2019",3.455
"Nov. 1, 2019",3.396
"Oct. 31, 2019",3.435
"Oct. 30, 2019",3.407
