date,max_drawdown_all
"Oct. 31, 2008",70.01%
"Sept. 30, 2008",57.28%
"Aug. 31, 2008",57.28%
"July 31, 2008",57.28%
"June 30, 2008",57.28%
"May 31, 2008",57.28%
"April 30, 2008",57.28%
"March 31, 2008",57.28%
"Feb. 29, 2008",57.28%
"Jan. 31, 2008",57.28%
"Dec. 31, 2007",57.28%
"Nov. 30, 2007",57.28%
"Oct. 31, 2007",57.28%
"Sept. 30, 2007",57.28%
"Aug. 31, 2007",57.28%
"July 31, 2007",57.28%
"June 30, 2007",57.28%
"May 31, 2007",57.28%
"April 30, 2007",57.28%
"March 31, 2007",57.28%
"Feb. 28, 2007",57.28%
"Jan. 31, 2007",57.28%
"Dec. 31, 2006",57.28%
"Nov. 30, 2006",57.28%
"Oct. 31, 2006",57.28%
"Sept. 30, 2006",57.28%
"Aug. 31, 2006",57.28%
"July 31, 2006",57.28%
"June 30, 2006",57.28%
"May 31, 2006",57.28%
"April 30, 2006",57.28%
"March 31, 2006",57.28%
"Feb. 28, 2006",57.28%
"Jan. 31, 2006",57.28%
"Dec. 31, 2005",57.28%
"Nov. 30, 2005",57.28%
"Oct. 31, 2005",57.28%
"Sept. 30, 2005",57.28%
"Aug. 31, 2005",57.28%
"July 31, 2005",57.28%
"June 30, 2005",57.28%
"May 31, 2005",57.28%
"April 30, 2005",57.28%
"March 31, 2005",57.28%
"Feb. 28, 2005",57.28%
"Jan. 31, 2005",57.28%
"Dec. 31, 2004",57.28%
"Nov. 30, 2004",57.28%
"Oct. 31, 2004",57.28%
"Sept. 30, 2004",57.28%
"Aug. 31, 2004",57.28%
"July 31, 2004",57.28%
"June 30, 2004",57.28%
"May 31, 2004",57.28%
"April 30, 2004",57.28%
"March 31, 2004",57.28%
"Feb. 29, 2004",57.28%
"Jan. 31, 2004",57.28%
"Dec. 31, 2003",57.28%
"Nov. 30, 2003",57.28%
"Oct. 31, 2003",57.28%
"Sept. 30, 2003",57.28%
"Aug. 31, 2003",57.28%
"July 31, 2003",57.28%
"June 30, 2003",57.28%
"May 31, 2003",57.28%
"April 30, 2003",57.28%
"March 31, 2003",57.28%
"Feb. 28, 2003",57.28%
"Jan. 31, 2003",57.28%
"Dec. 31, 2002",57.28%
"Nov. 30, 2002",57.28%
"Oct. 31, 2002",57.28%
"Sept. 30, 2002",57.28%
"Aug. 31, 2002",57.28%
"July 31, 2002",57.28%
"June 30, 2002",57.28%
"May 31, 2002",57.28%
"April 30, 2002",57.28%
"March 31, 2002",57.28%
"Feb. 28, 2002",57.28%
"Jan. 31, 2002",57.28%
"Dec. 31, 2001",57.28%
"Nov. 30, 2001",57.28%
"Oct. 31, 2001",57.28%
"Sept. 30, 2001",57.28%
"Aug. 31, 2001",57.28%
"July 31, 2001",57.28%
"June 30, 2001",57.28%
"May 31, 2001",57.28%
"April 30, 2001",57.28%
"March 31, 2001",57.28%
"Feb. 28, 2001",57.28%
"Jan. 31, 2001",57.28%
"Dec. 31, 2000",57.28%
"Nov. 30, 2000",57.28%
"Oct. 31, 2000",57.28%
"Sept. 30, 2000",57.28%
"Aug. 31, 2000",57.28%
"July 31, 2000",57.28%
"June 30, 2000",57.28%
"May 31, 2000",57.28%
"April 30, 2000",57.28%
"March 31, 2000",57.28%
"Feb. 29, 2000",57.28%
"Jan. 31, 2000",57.28%
"Dec. 31, 1999",57.28%
"Nov. 30, 1999",57.28%
"Oct. 31, 1999",57.28%
"Sept. 30, 1999",57.28%
"Aug. 31, 1999",57.28%
"July 31, 1999",57.28%
"June 30, 1999",57.28%
"May 31, 1999",57.28%
"April 30, 1999",57.28%
"March 31, 1999",57.28%
"Feb. 28, 1999",57.28%
"Jan. 31, 1999",53.25%
"Dec. 31, 1998",53.25%
"Nov. 30, 1998",53.25%
"Oct. 31, 1998",53.25%
"Sept. 30, 1998",53.25%
"Aug. 31, 1998",53.25%
"July 31, 1998",53.25%
"June 30, 1998",53.25%
"May 31, 1998",53.25%
"April 30, 1998",53.25%
"March 31, 1998",53.25%
"Feb. 28, 1998",53.25%
"Jan. 31, 1998",53.25%
"Dec. 31, 1997",53.25%
"Nov. 30, 1997",53.25%
"Oct. 31, 1997",53.25%
"Sept. 30, 1997",53.25%
"Aug. 31, 1997",53.25%
"July 31, 1997",53.25%
"June 30, 1997",53.25%
"May 31, 1997",53.25%
"April 30, 1997",53.25%
"March 31, 1997",53.25%
"Feb. 28, 1997",53.25%
"Jan. 31, 1997",53.25%
"Dec. 31, 1996",53.25%
"Nov. 30, 1996",53.25%
"Oct. 31, 1996",53.25%
"Sept. 30, 1996",53.25%
"Aug. 31, 1996",53.25%
"July 31, 1996",53.25%
"June 30, 1996",53.25%
"May 31, 1996",53.25%
"April 30, 1996",53.25%
"March 31, 1996",53.25%
"Feb. 29, 1996",53.25%
"Jan. 31, 1996",53.25%
"Dec. 31, 1995",53.25%
"Nov. 30, 1995",53.25%
"Oct. 31, 1995",53.25%
"Sept. 30, 1995",53.25%
"Aug. 31, 1995",53.25%
"July 31, 1995",53.25%
"June 30, 1995",53.25%
"May 31, 1995",53.25%
"April 30, 1995",53.25%
"March 31, 1995",53.25%
"Feb. 28, 1995",53.25%
"Jan. 31, 1995",53.25%
"Dec. 31, 1994",49.98%
"Nov. 30, 1994",43.00%
"Oct. 31, 1994",43.00%
"Sept. 30, 1994",43.00%
"Aug. 31, 1994",43.00%
"July 31, 1994",43.00%
"June 30, 1994",43.00%
"May 31, 1994",43.00%
"April 30, 1994",43.00%
"March 31, 1994",43.00%
"Feb. 28, 1994",43.00%
"Jan. 31, 1994",43.00%
"Dec. 31, 1993",43.00%
"Nov. 30, 1993",43.00%
"Oct. 31, 1993",43.00%
"Sept. 30, 1993",43.00%
"Aug. 31, 1993",43.00%
"July 31, 1993",43.00%
"June 30, 1993",43.00%
"May 31, 1993",43.00%
"April 30, 1993",43.00%
"March 31, 1993",43.00%
"Feb. 28, 1993",43.00%
"Jan. 31, 1993",43.00%
"Dec. 31, 1992",43.00%
"Nov. 30, 1992",43.00%
"Oct. 31, 1992",43.00%
"Sept. 30, 1992",43.00%
"Aug. 31, 1992",43.00%
"July 31, 1992",43.00%
"June 30, 1992",43.00%
"May 31, 1992",43.00%
"April 30, 1992",43.00%
"March 31, 1992",43.00%
"Feb. 29, 1992",43.00%
"Jan. 31, 1992",42.52%
"Dec. 31, 1991",37.05%
"Nov. 30, 1991",28.84%
"Oct. 31, 1991",26.85%
"Sept. 30, 1991",26.85%
"Aug. 31, 1991",26.85%
"July 31, 1991",26.85%
"June 30, 1991",26.85%
"May 31, 1991",26.85%
"April 30, 1991",26.85%
"March 31, 1991",26.85%
"Feb. 28, 1991",26.85%
"Jan. 31, 1991",25.50%
"Dec. 31, 1990",18.84%
"Nov. 30, 1990",18.84%
"Oct. 31, 1990",18.84%
"Sept. 30, 1990",18.84%
"Aug. 31, 1990",18.84%
"July 31, 1990",18.84%
"June 30, 1990",18.84%
"May 31, 1990",18.84%
"April 30, 1990",18.84%
"March 31, 1990",10.87%
"Feb. 28, 1990",10.87%
