date,historical_daily_var_5_all
"Feb. 29, 2020",3.62%
"Jan. 31, 2020",3.62%
"Dec. 31, 2019",3.62%
"Nov. 30, 2019",3.62%
"Oct. 31, 2019",3.62%
"Sept. 30, 2019",3.62%
"Aug. 31, 2019",3.62%
"July 31, 2019",3.62%
"June 30, 2019",3.62%
"May 31, 2019",3.62%
"April 30, 2019",3.62%
"March 31, 2019",3.62%
"Feb. 28, 2019",3.62%
"Jan. 31, 2019",3.63%
"Dec. 31, 2018",3.63%
"Nov. 30, 2018",3.63%
"Oct. 31, 2018",3.64%
"Sept. 30, 2018",3.64%
"Aug. 31, 2018",3.64%
"July 31, 2018",3.65%
"June 30, 2018",3.65%
"May 31, 2018",3.65%
"April 30, 2018",3.65%
"March 31, 2018",3.65%
"Feb. 28, 2018",3.66%
"Jan. 31, 2018",3.65%
"Dec. 31, 2017",3.65%
"Nov. 30, 2017",3.65%
"Oct. 31, 2017",3.66%
"Sept. 30, 2017",3.66%
"Aug. 31, 2017",3.66%
"July 31, 2017",3.67%
"June 30, 2017",3.67%
"May 31, 2017",3.67%
"April 30, 2017",3.67%
"March 31, 2017",3.68%
"Feb. 28, 2017",3.68%
"Jan. 31, 2017",3.68%
"Dec. 31, 2016",3.68%
"Nov. 30, 2016",3.68%
"Oct. 31, 2016",3.68%
"Sept. 30, 2016",3.67%
"Aug. 31, 2016",3.68%
"July 31, 2016",3.68%
"June 30, 2016",3.68%
"May 31, 2016",3.68%
"April 30, 2016",3.68%
"March 31, 2016",3.68%
"Feb. 29, 2016",3.68%
"Jan. 31, 2016",3.68%
"Dec. 31, 2015",3.67%
"Nov. 30, 2015",3.67%
"Oct. 31, 2015",3.66%
"Sept. 30, 2015",3.66%
"Aug. 31, 2015",3.65%
"July 31, 2015",3.65%
"June 30, 2015",3.65%
"May 31, 2015",3.66%
"April 30, 2015",3.66%
"March 31, 2015",3.66%
"Feb. 28, 2015",3.67%
"Jan. 31, 2015",3.67%
"Dec. 31, 2014",3.67%
"Nov. 30, 2014",3.66%
"Oct. 31, 2014",3.67%
"Sept. 30, 2014",3.66%
"Aug. 31, 2014",3.67%
"July 31, 2014",3.67%
"June 30, 2014",3.67%
"May 31, 2014",3.67%
"April 30, 2014",3.67%
"March 31, 2014",3.67%
"Feb. 28, 2014",3.68%
"Jan. 31, 2014",3.68%
"Dec. 31, 2013",3.68%
"Nov. 30, 2013",3.68%
"Oct. 31, 2013",3.68%
"Sept. 30, 2013",3.69%
"Aug. 31, 2013",3.70%
"July 31, 2013",3.70%
"June 30, 2013",3.71%
"May 31, 2013",3.71%
"April 30, 2013",3.72%
"March 31, 2013",3.72%
"Feb. 28, 2013",3.72%
"Jan. 31, 2013",3.72%
"Dec. 31, 2012",3.73%
"Nov. 30, 2012",3.73%
"Oct. 31, 2012",3.74%
"Sept. 30, 2012",3.74%
"Aug. 31, 2012",3.75%
"July 31, 2012",3.75%
"June 30, 2012",3.76%
"May 31, 2012",3.75%
"April 30, 2012",3.75%
"March 31, 2012",3.75%
"Feb. 29, 2012",3.75%
"Jan. 31, 2012",3.75%
"Dec. 31, 2011",3.75%
"Nov. 30, 2011",3.74%
"Oct. 31, 2011",3.74%
"Sept. 30, 2011",3.73%
"Aug. 31, 2011",3.72%
"July 31, 2011",3.72%
"June 30, 2011",3.72%
"May 31, 2011",3.72%
"April 30, 2011",3.72%
"March 31, 2011",3.72%
"Feb. 28, 2011",3.72%
"Jan. 31, 2011",3.73%
"Dec. 31, 2010",3.73%
"Nov. 30, 2010",3.74%
"Oct. 31, 2010",3.74%
"Sept. 30, 2010",3.74%
"Aug. 31, 2010",3.75%
"July 31, 2010",3.75%
"June 30, 2010",3.74%
"May 31, 2010",3.73%
"April 30, 2010",3.72%
"March 31, 2010",3.72%
"Feb. 28, 2010",3.72%
"Jan. 31, 2010",3.72%
"Dec. 31, 2009",3.72%
"Nov. 30, 2009",3.72%
"Oct. 31, 2009",3.73%
"Sept. 30, 2009",3.72%
"Aug. 31, 2009",3.72%
"July 31, 2009",3.72%
"June 30, 2009",3.72%
"May 31, 2009",3.72%
"April 30, 2009",3.70%
"March 31, 2009",3.70%
"Feb. 28, 2009",3.68%
"Jan. 31, 2009",3.66%
"Dec. 31, 2008",3.64%
"Nov. 30, 2008",3.63%
"Oct. 31, 2008",3.61%
"Sept. 30, 2008",3.57%
"Aug. 31, 2008",3.54%
"July 31, 2008",3.53%
"June 30, 2008",3.48%
"May 31, 2008",3.45%
"April 30, 2008",3.46%
"March 31, 2008",3.46%
"Feb. 29, 2008",3.46%
"Jan. 31, 2008",3.45%
"Dec. 31, 2007",3.45%
"Nov. 30, 2007",3.46%
"Oct. 31, 2007",3.46%
"Sept. 30, 2007",3.46%
"Aug. 31, 2007",3.46%
"July 31, 2007",3.46%
"June 30, 2007",3.45%
"May 31, 2007",3.45%
"April 30, 2007",3.46%
"March 31, 2007",3.46%
"Feb. 28, 2007",3.47%
"Jan. 31, 2007",3.49%
"Dec. 31, 2006",3.49%
"Nov. 30, 2006",3.50%
"Oct. 31, 2006",3.51%
"Sept. 30, 2006",3.51%
"Aug. 31, 2006",3.50%
"July 31, 2006",3.50%
"June 30, 2006",3.50%
"May 31, 2006",3.47%
"April 30, 2006",3.46%
"March 31, 2006",3.45%
"Feb. 28, 2006",3.45%
"Jan. 31, 2006",3.44%
"Dec. 31, 2005",3.43%
"Nov. 30, 2005",3.43%
"Oct. 31, 2005",3.42%
"Sept. 30, 2005",3.38%
