date,forward_ps_ratio_1y
"March 19, 2020",3.517
"March 18, 2020",3.848
"March 17, 2020",3.970
"March 16, 2020",3.559
"March 13, 2020",3.821
"March 12, 2020",3.336
"March 11, 2020",3.372
"March 10, 2020",3.523
"March 9, 2020",3.513
"March 6, 2020",3.405
"March 5, 2020",3.103
"March 4, 2020",3.107
"March 3, 2020",3.076
"March 2, 2020",3.026
"Feb. 28, 2020",2.897
"Feb. 27, 2020",2.810
"Feb. 26, 2020",3.049
"Feb. 25, 2020",3.037
"Feb. 24, 2020",3.130
"Feb. 21, 2020",3.097
"Feb. 20, 2020",3.193
"Feb. 19, 2020",3.245
"Feb. 18, 2020",3.179
"Feb. 14, 2020",3.075
"Feb. 13, 2020",3.131
"Feb. 12, 2020",3.108
"Feb. 11, 2020",3.067
"Feb. 10, 2020",3.044
"Feb. 7, 2020",3.042
"Feb. 6, 2020",3.069
"Feb. 5, 2020",3.090
"Feb. 4, 2020",2.994
"Feb. 3, 2020",2.942
"Jan. 31, 2020",2.926
"Jan. 30, 2020",2.971
"Jan. 29, 2020",2.974
"Jan. 28, 2020",3.054
"Jan. 27, 2020",2.994
"Jan. 24, 2020",3.04
"Jan. 23, 2020",3.162
"Jan. 22, 2020",3.204
"Jan. 21, 2020",3.223
"Jan. 17, 2020",3.491
"Jan. 16, 2020",3.607
"Jan. 15, 2020",3.601
"Jan. 14, 2020",3.636
"Jan. 13, 2020",3.570
"Jan. 10, 2020",3.632
"Jan. 9, 2020",3.584
"Jan. 8, 2020",3.499
"Jan. 7, 2020",3.638
"Jan. 6, 2020",3.617
"Jan. 3, 2020",3.588
"Jan. 2, 2020",3.578
"Dec. 31, 2019",3.615
"Dec. 30, 2019",4.467
"Dec. 27, 2019",4.490
"Dec. 26, 2019",4.532
"Dec. 24, 2019",4.548
"Dec. 23, 2019",4.587
"Dec. 20, 2019",4.54
"Dec. 19, 2019",4.436
"Dec. 18, 2019",4.394
"Dec. 17, 2019",4.352
"Dec. 16, 2019",4.404
"Dec. 13, 2019",4.198
"Dec. 12, 2019",4.214
"Dec. 11, 2019",4.172
"Dec. 10, 2019",4.222
"Dec. 9, 2019",4.201
"Dec. 6, 2019",4.193
"Dec. 5, 2019",4.162
"Dec. 4, 2019",4.198
"Dec. 3, 2019",4.097
"Dec. 2, 2019",4.172
"Nov. 29, 2019",4.157
"Nov. 27, 2019",4.238
"Nov. 26, 2019",4.175
"Nov. 25, 2019",4.352
"Nov. 22, 2019",4.274
"Nov. 21, 2019",4.185
"Nov. 20, 2019",4.274
"Nov. 19, 2019",4.407
"Nov. 18, 2019",4.477
"Nov. 15, 2019",4.738
"Nov. 14, 2019",4.655
"Nov. 13, 2019",4.668
"Nov. 12, 2019",4.642
"Nov. 11, 2019",4.626
"Nov. 8, 2019",4.790
"Nov. 7, 2019",4.788
"Nov. 6, 2019",4.793
"Nov. 5, 2019",4.722
"Nov. 4, 2019",4.889
"Nov. 1, 2019",4.806
"Oct. 31, 2019",4.861
"Oct. 30, 2019",4.822
"Oct. 29, 2019",4.944
"Oct. 28, 2019",4.722
"Oct. 25, 2019",4.905
"Oct. 24, 2019",4.814
"Oct. 23, 2019",4.829
"Oct. 22, 2019",4.829
"Oct. 21, 2019",4.759
"Oct. 18, 2019",4.681
"Oct. 17, 2019",4.668
"Oct. 16, 2019",4.655
"Oct. 15, 2019",4.691
"Oct. 14, 2019",4.587
"Oct. 11, 2019",4.579
"Oct. 10, 2019",4.566
"Oct. 9, 2019",4.522
"Oct. 8, 2019",4.613
"Oct. 7, 2019",4.738
"Oct. 4, 2019",4.689
"Oct. 3, 2019",4.608
"Oct. 2, 2019",4.467
"Oct. 1, 2019",4.584
"Sept. 30, 2019",4.582
"Sept. 27, 2019",4.688
"Sept. 26, 2019",4.592
"Sept. 25, 2019",4.702
"Sept. 24, 2019",4.798
"Sept. 23, 2019",4.846
"Sept. 20, 2019",4.828
"Sept. 19, 2019",4.860
"Sept. 18, 2019",4.902
"Sept. 17, 2019",4.908
"Sept. 16, 2019",4.854
"Sept. 13, 2019",5.031
"Sept. 12, 2019",4.988
"Sept. 11, 2019",5.084
"Sept. 10, 2019",4.972
"Sept. 9, 2019",4.921
"Sept. 6, 2019",4.694
"Sept. 5, 2019",4.654
"Sept. 4, 2019",4.582
"Sept. 3, 2019",4.552
"Aug. 30, 2019",4.579
"Aug. 29, 2019",4.608
"Aug. 28, 2019",4.491
"Aug. 27, 2019",4.440
"Aug. 26, 2019",4.426
"Aug. 23, 2019",4.504
"Aug. 22, 2019",4.499
"Aug. 21, 2019",4.504
"Aug. 20, 2019",4.496
"Aug. 19, 2019",4.480
"Aug. 16, 2019",4.405
"Aug. 15, 2019",4.360
"Aug. 14, 2019",4.322
"Aug. 13, 2019",4.544
"Aug. 12, 2019",4.640
"Aug. 9, 2019",4.646
"Aug. 8, 2019",4.726
"Aug. 7, 2019",4.670
"Aug. 6, 2019",4.624
"Aug. 5, 2019",4.667
"Aug. 2, 2019",4.886
"Aug. 1, 2019",5.010
"July 31, 2019",5.124
"July 30, 2019",5.17
"July 29, 2019",5.116
"July 26, 2019",5.124
"July 25, 2019",5.828
"July 24, 2019",5.914
"July 23, 2019",5.956
"July 22, 2019",5.954
"July 19, 2019",5.970
"July 18, 2019",5.991
"July 17, 2019",5.988
"July 16, 2019",6.218
"July 15, 2019",6.288
"July 12, 2019",6.419
"July 11, 2019",6.368
"July 10, 2019",6.427
"July 9, 2019",6.400
"July 8, 2019",6.376
"July 5, 2019",6.323
"July 3, 2019",6.293
"July 2, 2019",6.157
"July 1, 2019",6.154
"June 30, 2019",
"June 28, 2019",6.213
"June 27, 2019",6.132
"June 26, 2019",6.123
"June 25, 2019",6.213
"June 24, 2019",6.286
"June 21, 2019",6.340
"June 20, 2019",6.383
"June 19, 2019",6.513
"June 18, 2019",6.462
"June 17, 2019",6.494
"June 14, 2019",6.432
"June 13, 2019",6.467
"June 12, 2019",6.418
"June 11, 2019",6.491
"June 10, 2019",6.543
"June 7, 2019",6.884
"June 6, 2019",6.881
"June 5, 2019",6.840
"June 4, 2019",6.895
"June 3, 2019",6.843
"May 31, 2019",6.770
"May 30, 2019",6.811
"May 29, 2019",6.838
"May 28, 2019",6.954
"May 24, 2019",6.954
"May 23, 2019",6.930
"May 22, 2019",7.198
"May 21, 2019",7.401
"May 20, 2019",7.157
"May 17, 2019",7.081
"May 16, 2019",7.108
"May 15, 2019",7.133
"May 14, 2019",7.116
"May 13, 2019",6.992
"May 10, 2019",7.024
"May 9, 2019",7.019
"May 8, 2019",6.922
"May 7, 2019",6.90
"May 6, 2019",6.892
"May 3, 2019",6.865
"May 2, 2019",6.794
"May 1, 2019",6.868
"April 30, 2019",7.006
"April 29, 2019",7.024
"April 26, 2019",7.214
"April 25, 2019",7.038
"April 24, 2019",7.065
"April 23, 2019",7.088
"April 22, 2019",7.083
"April 18, 2019",7.072
"April 17, 2019",7.318
"April 16, 2019",7.424
"April 15, 2019",7.405
"April 12, 2019",7.388
"April 11, 2019",7.326
"April 10, 2019",7.348
"April 9, 2019",7.345
"April 8, 2019",7.258
