date,ca_score
"Dec. 31, 2019",0.6152
"Sept. 30, 2019",0.8666
"June 30, 2019",0.8976
"March 31, 2019",0.7321
"Dec. 31, 2018",0.5857
"Sept. 30, 2018",0.2694
"June 30, 2018",0.1385
"March 31, 2018",0.1888
"Dec. 31, 2017",0.1292
"Sept. 30, 2017",0.0304
"June 30, 2017",-0.0207
"March 31, 2017",-0.2032
"Dec. 31, 2016",-0.544
"Sept. 30, 2016",-0.6893
"June 30, 2016",-0.8135
"March 31, 2016",-0.8762
"Dec. 31, 2015",-0.8615
"Sept. 30, 2015",-1.172
"June 30, 2015",-0.9373
"March 31, 2015",-0.685
"Dec. 31, 2014",-0.5442
"Sept. 30, 2014",0.0788
"June 30, 2014",0.0947
"March 31, 2014",0.0551
"Dec. 31, 2013",-0.0201
"Sept. 30, 2013",-0.0512
"June 30, 2013",-0.0839
"March 31, 2013",-0.1466
"Dec. 31, 2012",-0.1583
"Sept. 30, 2012",-0.176
"June 30, 2012",-0.1906
"March 31, 2012",-0.1721
"Dec. 31, 2011",-0.195
"Sept. 30, 2011",-0.1827
"June 30, 2011",-0.1943
"March 31, 2011",-0.2271
"Dec. 31, 2010",-0.1597
"Sept. 30, 2010",-0.1833
"June 30, 2010",-0.105
"March 31, 2010",-0.0733
"Dec. 31, 2009",-0.0351
"Sept. 30, 2009",-0.0435
"June 30, 2009",0.0214
"March 31, 2009",0.0863
"Dec. 31, 2008",0.1199
"Sept. 30, 2008",0.2223
"June 30, 2008",0.2445
"March 31, 2008",0.2983
"Dec. 31, 2007",0.3957
"Sept. 30, 2007",0.3566
"June 30, 2007",0.9332
"March 31, 2007",0.9651
"Dec. 31, 2006",0.9574
"Sept. 30, 2006",1.033
"June 30, 2006",0.3869
"March 31, 2006",0.3166
"Dec. 31, 2005",0.087
"Sept. 30, 2005",-0.0991
"June 30, 2005",-0.157
"March 31, 2005",-0.2795
"Dec. 31, 2004",-0.2828
"Sept. 30, 2004",-0.3683
"June 30, 2004",-0.3176
"March 31, 2004",-0.3461
"Dec. 31, 2003",-0.7324
"Sept. 30, 2003",-0.8082
"June 30, 2003",-0.9971
"March 31, 2003",-1.120
"Dec. 31, 2002",-0.8999
"Sept. 30, 2002",-1.021
"June 30, 2002",-0.9361
"March 31, 2002",-0.786
"Dec. 31, 2001",-0.3752
"Sept. 30, 2001",0.0211
"June 30, 2001",0.1037
"March 31, 2001",-0.0841
"Dec. 31, 2000",-0.5409
"Sept. 30, 2000",-0.6989
"June 30, 2000",-0.8129
"March 31, 2000",-0.9175
"Dec. 31, 1999",-1.072
"Sept. 30, 1999",-1.200
"June 30, 1999",-1.193
"March 31, 1999",-1.086
"Dec. 31, 1998",-0.9311
"Sept. 30, 1998",-0.8155
"June 30, 1998",-0.7133
"March 31, 1998",-0.7126
"Dec. 31, 1997",-0.6427
"Sept. 30, 1997",-0.7158
"June 30, 1997",-0.7544
"March 31, 1997",-0.803
"Dec. 31, 1996",-0.9143
"Sept. 30, 1996",0.0016
"June 30, 1996",-0.9675
"March 31, 1996",-0.9943
"Dec. 31, 1995",-1.032
"Sept. 30, 1995",-1.802
"June 30, 1995",-0.9602
"March 31, 1995",-0.9298
"Dec. 31, 1994",-0.8392
"Sept. 30, 1994",-0.799
"June 30, 1994",-0.7074
"March 31, 1994",-0.6691
"Dec. 31, 1993",-0.7235
"Sept. 30, 1993",-0.6409
"June 30, 1993",-0.6177
"March 31, 1993",-0.678
"Dec. 31, 1992",-0.7246
"Sept. 30, 1992",-0.7179
"June 30, 1992",-0.7204
"March 31, 1992",-0.7382
"Dec. 31, 1991",-0.6548
"Sept. 30, 1991",-0.5209
"June 30, 1991",-0.5133
"March 31, 1991",-0.4638
"Dec. 31, 1990",-0.4649
"Sept. 30, 1990",0.1665
"June 30, 1990",-1.155
