date,ps_ratio
"March 19, 2020",3.418
"March 18, 2020",3.739
"March 17, 2020",3.858
"March 16, 2020",3.458
"March 13, 2020",3.713
"March 12, 2020",3.242
"March 11, 2020",3.276
"March 10, 2020",3.424
"March 9, 2020",3.414
"March 6, 2020",3.309
"March 5, 2020",3.016
"March 4, 2020",3.020
"March 3, 2020",2.989
"March 2, 2020",2.941
"Feb. 28, 2020",2.816
"Feb. 27, 2020",2.731
"Feb. 26, 2020",2.963
"Feb. 25, 2020",2.951
"Feb. 24, 2020",3.042
"Feb. 21, 2020",3.010
"Feb. 20, 2020",3.102
"Feb. 19, 2020",3.153
"Feb. 18, 2020",3.092
"Feb. 14, 2020",2.991
"Feb. 13, 2020",3.046
"Feb. 12, 2020",3.024
"Feb. 11, 2020",2.983
"Feb. 10, 2020",2.961
"Feb. 7, 2020",2.959
"Feb. 6, 2020",2.985
"Feb. 5, 2020",3.005
"Feb. 4, 2020",2.912
"Feb. 3, 2020",2.862
"Jan. 31, 2020",2.848
"Jan. 30, 2020",2.892
"Jan. 29, 2020",2.894
"Jan. 28, 2020",2.973
"Jan. 27, 2020",2.914
"Jan. 24, 2020",2.959
"Jan. 23, 2020",3.078
"Jan. 22, 2020",3.119
"Jan. 21, 2020",3.137
"Jan. 17, 2020",3.398
"Jan. 16, 2020",3.511
"Jan. 15, 2020",3.505
"Jan. 14, 2020",3.539
"Jan. 13, 2020",3.474
"Jan. 10, 2020",3.535
"Jan. 9, 2020",3.488
"Jan. 8, 2020",3.406
"Jan. 7, 2020",3.541
"Jan. 6, 2020",3.521
"Jan. 3, 2020",3.492
"Jan. 2, 2020",3.482
"Dec. 31, 2019",3.519
"Dec. 30, 2019",3.132
"Dec. 27, 2019",3.148
"Dec. 26, 2019",3.177
"Dec. 24, 2019",3.188
"Dec. 23, 2019",3.216
"Dec. 20, 2019",3.183
"Dec. 19, 2019",3.110
"Dec. 18, 2019",3.080
"Dec. 17, 2019",3.051
"Dec. 16, 2019",3.088
"Dec. 13, 2019",2.943
"Dec. 12, 2019",2.954
"Dec. 11, 2019",2.925
"Dec. 10, 2019",2.960
"Dec. 9, 2019",2.945
"Dec. 6, 2019",2.940
"Dec. 5, 2019",2.918
"Dec. 4, 2019",2.943
"Dec. 3, 2019",2.872
"Dec. 2, 2019",2.925
"Nov. 29, 2019",2.914
"Nov. 27, 2019",2.971
"Nov. 26, 2019",2.927
"Nov. 25, 2019",3.051
"Nov. 22, 2019",2.996
"Nov. 21, 2019",2.934
"Nov. 20, 2019",2.996
"Nov. 19, 2019",3.089
"Nov. 18, 2019",3.139
"Nov. 15, 2019",3.322
"Nov. 14, 2019",3.263
"Nov. 13, 2019",3.272
"Nov. 12, 2019",3.254
"Nov. 11, 2019",3.243
"Nov. 8, 2019",3.358
"Nov. 7, 2019",3.356
"Nov. 6, 2019",3.36
"Nov. 5, 2019",3.311
"Nov. 4, 2019",3.428
"Nov. 1, 2019",3.369
"Oct. 31, 2019",3.408
"Oct. 30, 2019",3.380
"Oct. 29, 2019",3.466
"Oct. 28, 2019",3.311
"Oct. 25, 2019",3.439
"Oct. 24, 2019",3.375
"Oct. 23, 2019",3.386
"Oct. 22, 2019",3.386
"Oct. 21, 2019",3.336
"Oct. 18, 2019",3.281
"Oct. 17, 2019",3.272
"Oct. 16, 2019",3.263
"Oct. 15, 2019",3.289
"Oct. 14, 2019",3.216
"Oct. 11, 2019",3.210
"Oct. 10, 2019",3.201
"Oct. 9, 2019",3.170
"Oct. 8, 2019",3.234
"Oct. 7, 2019",3.322
"Oct. 4, 2019",3.287
"Oct. 3, 2019",3.230
"Oct. 2, 2019",3.132
"Oct. 1, 2019",3.214
"Sept. 30, 2019",3.212
"Sept. 27, 2019",3.104
"Sept. 26, 2019",3.040
"Sept. 25, 2019",3.112
"Sept. 24, 2019",3.176
"Sept. 23, 2019",3.208
"Sept. 20, 2019",3.196
"Sept. 19, 2019",3.217
"Sept. 18, 2019",3.245
"Sept. 17, 2019",3.249
"Sept. 16, 2019",3.213
"Sept. 13, 2019",3.330
"Sept. 12, 2019",3.302
"Sept. 11, 2019",3.366
"Sept. 10, 2019",3.291
"Sept. 9, 2019",3.258
"Sept. 6, 2019",3.107
"Sept. 5, 2019",3.080
"Sept. 4, 2019",3.033
"Sept. 3, 2019",3.013
"Aug. 30, 2019",3.031
"Aug. 29, 2019",3.050
"Aug. 28, 2019",2.972
"Aug. 27, 2019",2.939
"Aug. 26, 2019",2.93
"Aug. 23, 2019",2.981
"Aug. 22, 2019",2.978
"Aug. 21, 2019",2.981
