date,asset_utilization
"Dec. 31, 2019",0.4659
"Sept. 30, 2019",0.5308
"June 30, 2019",0.5585
"March 31, 2019",0.5406
"Dec. 31, 2018",0.4964
"Sept. 30, 2018",0.4076
"June 30, 2018",0.3566
"March 31, 2018",0.3459
"Dec. 31, 2017",0.3467
"Sept. 30, 2017",0.3201
"June 30, 2017",0.3007
"March 31, 2017",0.2561
"Dec. 31, 2016",0.2126
"Sept. 30, 2016",0.2033
"June 30, 2016",0.2026
"March 31, 2016",0.2138
"Dec. 31, 2015",0.2495
"Sept. 30, 2015",0.3053
"June 30, 2015",0.346
"March 31, 2015",0.3924
"Dec. 31, 2014",0.4088
"Sept. 30, 2014",0.3902
"June 30, 2014",0.3873
"March 31, 2014",0.3786
"Dec. 31, 2013",0.3588
"Sept. 30, 2013",0.3416
"June 30, 2013",0.3208
"March 31, 2013",0.2889
"Dec. 31, 2012",0.2708
"Sept. 30, 2012",0.2495
"June 30, 2012",0.2442
"March 31, 2012",0.2425
"Dec. 31, 2011",0.2321
"Sept. 30, 2011",0.2228
"June 30, 2011",0.2217
"March 31, 2011",0.2175
"Dec. 31, 2010",0.2246
"Sept. 30, 2010",0.2338
"June 30, 2010",0.2307
"March 31, 2010",0.2334
"Dec. 31, 2009",0.2396
"Sept. 30, 2009",0.2413
"June 30, 2009",0.2643
"March 31, 2009",0.2993
"Dec. 31, 2008",0.3262
"Sept. 30, 2008",0.3524
"June 30, 2008",0.3686
"March 31, 2008",0.3645
"Dec. 31, 2007",0.3686
"Sept. 30, 2007",0.3658
"June 30, 2007",0.391
"March 31, 2007",0.4201
"Dec. 31, 2006",0.4512
"Sept. 30, 2006",0.508
"June 30, 2006",0.5408
"March 31, 2006",0.542
"Dec. 31, 2005",0.513
"Sept. 30, 2005",0.4831
"June 30, 2005",0.4704
"March 31, 2005",0.4602
"Dec. 31, 2004",0.4696
"Sept. 30, 2004",0.4555
"June 30, 2004",0.4759
"March 31, 2004",0.4941
"Dec. 31, 2003",0.4929
"Sept. 30, 2003",0.4762
"June 30, 2003",0.4337
"March 31, 2003",0.3936
"Dec. 31, 2002",0.3324
"Sept. 30, 2002",0.3092
"June 30, 2002",0.3446
"March 31, 2002",0.3868
"Dec. 31, 2001",0.5062
"Sept. 30, 2001",0.5954
"June 30, 2001",0.6392
"March 31, 2001",0.6254
"Dec. 31, 2000",0.539
"Sept. 30, 2000",0.6336
"June 30, 2000",0.5755
"March 31, 2000",0.5098
"Dec. 31, 1999",0.4279
"Sept. 30, 1999",0.3723
"June 30, 1999",0.3736
"March 31, 1999",0.392
"Dec. 31, 1998",0.4201
"Sept. 30, 1998",0.3009
"June 30, 1998",0.314
"March 31, 1998",0.3149
"Dec. 31, 1997",0.3388
"Sept. 30, 1997",0.3352
"June 30, 1997",0.3302
"March 31, 1997",0.3255
"Dec. 31, 1996",0.3045
"Sept. 30, 1996",0.3242
"June 30, 1996",0.3327
"March 31, 1996",0.3407
"Dec. 31, 1995",0.3518
"Sept. 30, 1995",0.339
"June 30, 1995",0.3347
"March 31, 1995",0.3642
"Dec. 31, 1994",0.4046
"Sept. 30, 1994",0.4244
"June 30, 1994",0.4321
"March 31, 1994",0.4549
"Dec. 31, 1993",0.4202
"Sept. 30, 1993",0.4448
"June 30, 1993",0.4689
"March 31, 1993",0.4599
"Dec. 31, 1992",0.4412
"Sept. 30, 1992",0.4315
"June 30, 1992",0.4146
"March 31, 1992",0.4128
"Dec. 31, 1991",0.4381
"Sept. 30, 1991",0.4652
"June 30, 1991",0.4617
"March 31, 1991",0.4653
"Dec. 31, 1990",0.4603
"Sept. 30, 1990",0.4297
"June 30, 1990",0.4847
