date,forward_pe_ratio
"March 19, 2020",22.93
"March 18, 2020",25.09
"March 17, 2020",25.89
"March 16, 2020",23.20
"March 13, 2020",24.91
"March 12, 2020",21.75
"March 11, 2020",21.98
"March 10, 2020",22.97
"March 9, 2020",22.90
"March 6, 2020",22.20
"March 5, 2020",20.23
"March 4, 2020",20.26
"March 3, 2020",20.05
"March 2, 2020",19.73
"Feb. 28, 2020",18.89
"Feb. 27, 2020",18.32
"Feb. 26, 2020",19.88
"Feb. 25, 2020",19.80
"Feb. 24, 2020",20.41
"Feb. 21, 2020",20.19
"Feb. 20, 2020",20.81
"Feb. 19, 2020",21.15
"Feb. 18, 2020",20.75
"Feb. 14, 2020",20.07
"Feb. 13, 2020",20.43
"Feb. 12, 2020",20.28
"Feb. 11, 2020",20.01
"Feb. 10, 2020",19.86
"Feb. 7, 2020",19.85
"Feb. 6, 2020",20.03
"Feb. 5, 2020",20.16
"Feb. 4, 2020",19.54
"Feb. 3, 2020",19.20
"Jan. 31, 2020",19.11
"Jan. 30, 2020",19.40
"Jan. 29, 2020",19.42
"Jan. 28, 2020",19.95
"Jan. 27, 2020",19.55
"Jan. 24, 2020",19.85
"Jan. 23, 2020",20.65
"Jan. 22, 2020",20.92
"Jan. 21, 2020",21.04
"Jan. 17, 2020",22.79
"Jan. 16, 2020",23.55
"Jan. 15, 2020",23.51
"Jan. 14, 2020",23.74
"Jan. 13, 2020",23.31
"Jan. 10, 2020",23.72
"Jan. 9, 2020",23.40
"Jan. 8, 2020",22.85
"Jan. 7, 2020",23.76
"Jan. 6, 2020",23.62
"Jan. 3, 2020",23.43
"Jan. 2, 2020",23.36
"Dec. 31, 2019",23.61
"Dec. 30, 2019",10.20
"Dec. 27, 2019",10.26
"Dec. 26, 2019",10.35
"Dec. 24, 2019",10.39
"Dec. 23, 2019",10.48
"Dec. 20, 2019",10.37
"Dec. 19, 2019",10.13
"Dec. 18, 2019",10.04
"Dec. 17, 2019",9.940
"Dec. 16, 2019",10.06
"Dec. 13, 2019",9.589
"Dec. 12, 2019",9.625
"Dec. 11, 2019",9.529
"Dec. 10, 2019",9.643
"Dec. 9, 2019",9.595
"Dec. 6, 2019",9.577
"Dec. 5, 2019",9.506
"Dec. 4, 2019",9.589
"Dec. 3, 2019",9.357
"Dec. 2, 2019",9.529
"Nov. 29, 2019",9.494
"Nov. 27, 2019",9.678
"Nov. 26, 2019",9.535
"Nov. 25, 2019",9.940
"Nov. 22, 2019",9.762
"Nov. 21, 2019",9.559
"Nov. 20, 2019",9.762
"Nov. 19, 2019",10.07
"Nov. 18, 2019",10.23
"Nov. 15, 2019",10.82
"Nov. 14, 2019",10.63
"Nov. 13, 2019",10.66
"Nov. 12, 2019",10.60
"Nov. 11, 2019",10.57
"Nov. 8, 2019",10.94
"Nov. 7, 2019",10.94
"Nov. 6, 2019",10.95
"Nov. 5, 2019",10.79
"Nov. 4, 2019",11.17
"Nov. 1, 2019",10.98
"Oct. 31, 2019",11.10
"Oct. 30, 2019",11.01
"Oct. 29, 2019",11.29
"Oct. 28, 2019",10.79
"Oct. 25, 2019",11.20
"Oct. 24, 2019",10.99
"Oct. 23, 2019",11.03
"Oct. 22, 2019",11.03
"Oct. 21, 2019",10.87
"Oct. 18, 2019",10.69
"Oct. 17, 2019",10.66
"Oct. 16, 2019",10.63
"Oct. 15, 2019",10.71
"Oct. 14, 2019",10.48
"Oct. 11, 2019",10.46
"Oct. 10, 2019",10.43
"Oct. 9, 2019",10.33
"Oct. 8, 2019",10.54
"Oct. 7, 2019",10.82
"Oct. 4, 2019",10.71
"Oct. 3, 2019",10.52
"Oct. 2, 2019",10.20
"Oct. 1, 2019",10.47
"Sept. 30, 2019",10.46
"Sept. 27, 2019",10.44
"Sept. 26, 2019",10.23
"Sept. 25, 2019",10.47
"Sept. 24, 2019",10.68
"Sept. 23, 2019",10.79
"Sept. 20, 2019",10.75
"Sept. 19, 2019",10.82
"Sept. 18, 2019",10.92
"Sept. 17, 2019",10.93
"Sept. 16, 2019",10.81
"Sept. 13, 2019",11.20
"Sept. 12, 2019",11.11
"Sept. 11, 2019",11.32
"Sept. 10, 2019",11.07
"Sept. 9, 2019",10.96
"Sept. 6, 2019",10.45
"Sept. 5, 2019",10.36
"Sept. 4, 2019",10.20
"Sept. 3, 2019",10.14
"Aug. 30, 2019",10.20
"Aug. 29, 2019",10.26
"Aug. 28, 2019",10.000
"Aug. 27, 2019",9.887
"Aug. 26, 2019",9.857
"Aug. 23, 2019",10.03
"Aug. 22, 2019",10.02
"Aug. 21, 2019",10.03
"Aug. 20, 2019",10.01
"Aug. 19, 2019",9.976
"Aug. 16, 2019",9.809
"Aug. 15, 2019",9.708
"Aug. 14, 2019",9.625
"Aug. 13, 2019",10.12
"Aug. 12, 2019",10.33
"Aug. 9, 2019",10.35
"Aug. 8, 2019",10.52
"Aug. 7, 2019",10.40
"Aug. 6, 2019",10.30
"Aug. 5, 2019",10.39
"Aug. 2, 2019",10.88
"Aug. 1, 2019",11.16
"July 31, 2019",11.41
"July 30, 2019",11.51
"July 29, 2019",11.39
"July 26, 2019",11.41
"July 25, 2019",12.98
"July 24, 2019",13.17
"July 23, 2019",13.26
"July 22, 2019",13.26
"July 19, 2019",13.29
"July 18, 2019",13.34
"July 17, 2019",13.34
"July 16, 2019",13.85
"July 15, 2019",14.00
"July 12, 2019",14.29
"July 11, 2019",14.18
"July 10, 2019",14.31
"July 9, 2019",14.25
"July 8, 2019",14.20
"July 5, 2019",14.08
"July 3, 2019",14.01
"July 2, 2019",13.71
"July 1, 2019",13.70
"June 30, 2019",
"June 28, 2019",13.67
"June 27, 2019",13.50
"June 26, 2019",13.48
"June 25, 2019",13.67
"June 24, 2019",13.84
"June 21, 2019",13.95
"June 20, 2019",14.05
"June 19, 2019",14.34
"June 18, 2019",14.22
"June 17, 2019",14.29
"June 14, 2019",14.16
"June 13, 2019",14.23
"June 12, 2019",14.13
"June 11, 2019",14.29
"June 10, 2019",14.40
"June 7, 2019",15.15
"June 6, 2019",15.15
"June 5, 2019",15.06
"June 4, 2019",15.18
"June 3, 2019",15.06
"May 31, 2019",14.90
"May 30, 2019",14.99
"May 29, 2019",15.05
"May 28, 2019",15.31
"May 24, 2019",15.31
"May 23, 2019",15.25
"May 22, 2019",15.84
"May 21, 2019",16.29
"May 20, 2019",15.75
"May 17, 2019",15.59
"May 16, 2019",15.65
"May 15, 2019",15.70
"May 14, 2019",15.66
"May 13, 2019",15.39
"May 10, 2019",15.46
"May 9, 2019",15.45
"May 8, 2019",15.24
"May 7, 2019",15.19
"May 6, 2019",15.17
"May 3, 2019",15.11
"May 2, 2019",14.96
"May 1, 2019",15.12
"April 30, 2019",15.42
"April 29, 2019",15.46
"April 26, 2019",15.88
"April 25, 2019",15.49
"April 24, 2019",15.55
"April 23, 2019",15.60
"April 22, 2019",15.59
"April 18, 2019",15.56
"April 17, 2019",16.10
"April 16, 2019",16.34
"April 15, 2019",16.30
"April 12, 2019",16.26
"April 11, 2019",16.12
"April 10, 2019",16.17
"April 9, 2019",16.16
"April 8, 2019",15.97
"April 5, 2019",15.59
"April 4, 2019",15.38
"April 3, 2019",15.18
"April 2, 2019",15.43
"April 1, 2019",15.41
"March 31, 2019",
"March 29, 2019",15.54
"March 28, 2019",15.70
"March 27, 2019",15.66
"March 26, 2019",15.72
"March 25, 2019",15.72
"March 22, 2019",15.46
"March 21, 2019",15.84
"March 20, 2019",15.73
"March 19, 2019",15.46
"March 18, 2019",15.46
"March 15, 2019",15.44
"March 14, 2019",15.52
"March 13, 2019",15.47
"March 12, 2019",15.20
"March 11, 2019",14.83
"March 8, 2019",14.69
"March 7, 2019",14.96
"March 6, 2019",15.13
"March 5, 2019",15.34
"March 4, 2019",15.09
"March 1, 2019",15.03
"Feb. 28, 2019",14.66
"Feb. 27, 2019",14.75
"Feb. 26, 2019",14.96
"Feb. 25, 2019",14.82
"Feb. 22, 2019",14.45
"Feb. 21, 2019",14.62
"Feb. 20, 2019",14.86
"Feb. 19, 2019",15.00
"Feb. 15, 2019",15.03
"Feb. 14, 2019",14.72
"Feb. 13, 2019",14.65
"Feb. 12, 2019",14.72
"Feb. 11, 2019",14.54
"Feb. 8, 2019",14.26
"Feb. 7, 2019",14.13
"Feb. 6, 2019",14.38
"Feb. 5, 2019",14.75
"Feb. 4, 2019",14.82
"Feb. 1, 2019",14.93
"Jan. 31, 2019",14.86
"Jan. 30, 2019",15.10
"Jan. 29, 2019",15.26
"Jan. 28, 2019",15.19
"Jan. 25, 2019",15.43
"Jan. 24, 2019",15.18
"Jan. 23, 2019",14.87
"Jan. 22, 2019",15.01
"Jan. 18, 2019",15.26
"Jan. 17, 2019",15.04
"Jan. 16, 2019",14.91
"Jan. 15, 2019",14.77
"Jan. 14, 2019",14.69
"Jan. 11, 2019",14.40
"Jan. 10, 2019",14.37
"Jan. 9, 2019",14.20
"Jan. 8, 2019",14.54
"Jan. 7, 2019",14.34
"Jan. 4, 2019",13.78
"Jan. 3, 2019",13.92
"Jan. 2, 2019",14.01
"Dec. 31, 2018",13.31
