date,forward_pe_ratio_1y
"March 19, 2020",12.98
"March 18, 2020",14.20
"March 17, 2020",14.65
"March 16, 2020",13.13
"March 13, 2020",14.10
"March 12, 2020",12.31
"March 11, 2020",12.44
"March 10, 2020",13.00
"March 9, 2020",12.97
"March 6, 2020",12.57
"March 5, 2020",11.45
"March 4, 2020",11.47
"March 3, 2020",11.35
"March 2, 2020",11.17
"Feb. 28, 2020",10.69
"Feb. 27, 2020",10.37
"Feb. 26, 2020",11.25
"Feb. 25, 2020",11.21
"Feb. 24, 2020",11.55
"Feb. 21, 2020",11.43
"Feb. 20, 2020",11.78
"Feb. 19, 2020",11.98
"Feb. 18, 2020",11.75
"Feb. 14, 2020",11.36
"Feb. 13, 2020",11.57
"Feb. 12, 2020",11.48
"Feb. 11, 2020",11.33
"Feb. 10, 2020",11.25
"Feb. 7, 2020",11.24
"Feb. 6, 2020",11.34
"Feb. 5, 2020",11.42
"Feb. 4, 2020",11.06
"Feb. 3, 2020",10.87
"Jan. 31, 2020",10.82
"Jan. 30, 2020",10.99
"Jan. 29, 2020",10.99
"Jan. 28, 2020",11.29
"Jan. 27, 2020",11.07
"Jan. 24, 2020",11.24
"Jan. 23, 2020",11.69
"Jan. 22, 2020",11.85
"Jan. 21, 2020",11.91
"Jan. 17, 2020",12.90
"Jan. 16, 2020",13.33
"Jan. 15, 2020",13.31
"Jan. 14, 2020",13.44
"Jan. 13, 2020",13.20
"Jan. 10, 2020",13.43
"Jan. 9, 2020",13.25
"Jan. 8, 2020",12.94
"Jan. 7, 2020",13.45
"Jan. 6, 2020",13.37
"Jan. 3, 2020",13.27
"Jan. 2, 2020",13.23
"Dec. 31, 2019",13.37
"Dec. 30, 2019",23.23
"Dec. 27, 2019",23.35
"Dec. 26, 2019",23.57
"Dec. 24, 2019",23.65
"Dec. 23, 2019",23.85
"Dec. 20, 2019",23.61
"Dec. 19, 2019",23.06
"Dec. 18, 2019",22.85
"Dec. 17, 2019",22.63
"Dec. 16, 2019",22.90
"Dec. 13, 2019",21.83
"Dec. 12, 2019",21.91
"Dec. 11, 2019",21.70
"Dec. 10, 2019",21.95
"Dec. 9, 2019",21.84
"Dec. 6, 2019",21.80
"Dec. 5, 2019",21.64
"Dec. 4, 2019",21.83
"Dec. 3, 2019",21.30
"Dec. 2, 2019",21.70
"Nov. 29, 2019",21.61
"Nov. 27, 2019",22.03
"Nov. 26, 2019",21.71
