date,ncavps
"Dec. 31, 2019",-4.442
"Sept. 30, 2019",-4.431
"June 30, 2019",-3.794
"March 31, 2019",-3.497
"Dec. 31, 2018",-3.705
"Sept. 30, 2018",-3.376
"June 30, 2018",-2.845
"March 31, 2018",-1.978
"Dec. 31, 2017",-3.123
"Sept. 30, 2017",-3.819
"June 30, 2017",-3.982
"March 31, 2017",-3.843
"Dec. 31, 2016",-3.954
"Sept. 30, 2016",-4.328
"June 30, 2016",-4.372
"March 31, 2016",-4.383
"Dec. 31, 2015",-7.488
"Sept. 30, 2015",-7.605
"June 30, 2015",-7.501
"March 31, 2015",-7.223
"Dec. 31, 2014",-6.977
"Sept. 30, 2014",-6.903
"June 30, 2014",-5.993
"March 31, 2014",-5.999
"Dec. 31, 2013",-5.758
"Sept. 30, 2013",-5.729
"June 30, 2013",-5.535
"March 31, 2013",-5.518
"Dec. 31, 2012",-5.272
"Sept. 30, 2012",-5.142
"June 30, 2012",-4.731
"March 31, 2012",-4.627
"Dec. 31, 2011",-4.508
"Sept. 30, 2011",-5.08
"June 30, 2011",-4.911
"March 31, 2011",-4.798
"Dec. 31, 2010",-4.637
"Sept. 30, 2010",
"June 30, 2010",-4.264
"March 31, 2010",-4.003
"Dec. 31, 2009",-3.833
"Sept. 30, 2009",-3.450
"June 30, 2009",-3.416
"March 31, 2009",-3.438
"Dec. 31, 2008",-3.509
"Sept. 30, 2008",-3.468
"June 30, 2008",-2.376
"March 31, 2008",-2.540
"Dec. 31, 2007",-2.361
"Sept. 30, 2007",-2.131
"June 30, 2007",-1.898
"March 31, 2007",-1.698
"Dec. 31, 2006",-1.490
"Sept. 30, 2006",-1.365
"June 30, 2006",-1.886
"March 31, 2006",-1.708
"Dec. 31, 2005",-1.711
"Sept. 30, 2005",-1.740
"June 30, 2005",-1.423
"March 31, 2005",-1.468
"Dec. 31, 2004",-1.410
"Sept. 30, 2004",-1.514
"June 30, 2004",-1.480
"March 31, 2004",-1.375
"Dec. 31, 2003",-1.400
"Sept. 30, 2003",-1.379
"June 30, 2003",-1.506
"March 31, 2003",-1.544
"Dec. 31, 2002",-1.629
"Sept. 30, 2002",-1.585
"June 30, 2002",-1.638
"March 31, 2002",-1.711
"Dec. 31, 2001",-1.665
"Sept. 30, 2001",-1.596
"June 30, 2001",-0.9747
"March 31, 2001",-1.029
"Dec. 31, 2000",-1.093
"Sept. 30, 2000",-1.117
"June 30, 2000",-1.109
"March 31, 2000",-1.335
"Dec. 31, 1999",-1.350
"Sept. 30, 1999",-1.355
"June 30, 1999",-1.484
"March 31, 1999",-1.536
"Dec. 31, 1998",-1.522
"Sept. 30, 1998",-1.172
"June 30, 1998",-1.096
"March 31, 1998",-1.018
"Dec. 31, 1997",-0.9703
"Sept. 30, 1997",-1.222
"June 30, 1997",-1.163
"March 31, 1997",-1.135
"Dec. 31, 1996",-1.171
"Sept. 30, 1996",-1.182
"June 30, 1996",-1.180
"March 31, 1996",-1.184
"Dec. 31, 1995",-1.200
"Sept. 30, 1995",-1.169
"June 30, 1995",-1.387
"March 31, 1995",-1.408
"Dec. 31, 1994",-1.441
"Sept. 30, 1994",-1.403
"June 30, 1994",-1.350
"March 31, 1994",-0.9996
"Dec. 31, 1993",-1.000
"Sept. 30, 1993",-0.9691
"June 30, 1993",-0.749
"March 31, 1993",-0.757
"Dec. 31, 1992",-0.7688
"Sept. 30, 1992",-0.7627
"June 30, 1992",-0.746
"March 31, 1992",-0.7325
"Dec. 31, 1991",-0.7423
"Sept. 30, 1991",-0.7305
"June 30, 1991",-0.6958
"March 31, 1991",-0.6743
"Dec. 31, 1990",-0.6641
"Sept. 30, 1990",-0.66
"June 30, 1990",-0.5985
"March 31, 1990",-0.6034
"Dec. 31, 1989",
"Sept. 30, 1989",-0.3225
