date,historical_monthly_var_1_all
"Nov. 30, 1979",26.17%
"Oct. 31, 1979",26.19%
"Sept. 30, 1979",26.21%
"Aug. 31, 1979",26.25%
"July 31, 1979",26.33%
"June 30, 1979",26.41%
"May 31, 1979",26.49%
"April 30, 1979",26.57%
"March 31, 1979",26.59%
"Feb. 28, 1979",26.59%
"Jan. 31, 1979",26.59%
"Dec. 31, 1978",26.59%
"Nov. 30, 1978",26.60%
"Oct. 31, 1978",25.32%
"Sept. 30, 1978",24.48%
"Aug. 31, 1978",24.49%
"July 31, 1978",24.49%
"June 30, 1978",24.56%
"May 31, 1978",24.67%
"April 30, 1978",24.78%
"March 31, 1978",24.88%
"Feb. 28, 1978",25.00%
"Jan. 31, 1978",25.05%
"Dec. 31, 1977",25.10%
"Nov. 30, 1977",25.16%
"Oct. 31, 1977",24.47%
"Sept. 30, 1977",23.95%
"Aug. 31, 1977",24.08%
"July 31, 1977",24.20%
"June 30, 1977",24.32%
"May 31, 1977",24.45%
"April 30, 1977",24.47%
"March 31, 1977",24.47%
"Feb. 28, 1977",24.47%
"Jan. 31, 1977",24.47%
"Dec. 31, 1976",24.47%
"Nov. 30, 1976",24.48%
"Oct. 31, 1976",24.48%
"Sept. 30, 1976",24.49%
"Aug. 31, 1976",24.49%
"July 31, 1976",24.56%
"June 30, 1976",24.67%
"May 31, 1976",24.78%
"April 30, 1976",24.88%
"March 31, 1976",24.99%
"Feb. 29, 1976",25.05%
"Jan. 31, 1976",25.10%
"Dec. 31, 1975",25.16%
"Nov. 30, 1975",25.22%
"Oct. 31, 1975",25.27%
"Sept. 30, 1975",25.34%
"Aug. 31, 1975",25.40%
"July 31, 1975",25.45%
"June 30, 1975",25.52%
"May 31, 1975",25.71%
"April 30, 1975",25.95%
"March 31, 1975",26.18%
"Feb. 28, 1975",26.41%
"Jan. 31, 1975",26.59%
"Dec. 31, 1974",26.67%
"Nov. 30, 1974",26.73%
"Oct. 31, 1974",26.80%
"Sept. 30, 1974",26.87%
"Aug. 31, 1974",26.94%
"July 31, 1974",27.03%
"June 30, 1974",27.11%
"May 31, 1974",27.19%
"April 30, 1974",27.28%
"March 31, 1974",27.51%
"Feb. 28, 1974",27.72%
"Jan. 31, 1974",27.92%
"Dec. 31, 1973",28.15%
"Nov. 30, 1973",24.55%
"Oct. 31, 1973",14.56%
"Sept. 30, 1973",14.66%
"Aug. 31, 1973",14.74%
"July 31, 1973",14.83%
"June 30, 1973",15.06%
"May 31, 1973",15.30%
"April 30, 1973",15.56%
"March 31, 1973",15.80%
"Feb. 28, 1973",16.01%
"Jan. 31, 1973",13.72%
"Dec. 31, 1972",13.94%
"Nov. 30, 1972",14.14%
"Oct. 31, 1972",14.35%
"Sept. 30, 1972",11.40%
"Aug. 31, 1972",11.20%
"July 31, 1972",11.41%
