date,ohlson_score
"Dec. 31, 2019",1.573
"Sept. 30, 2019",1.822
"June 30, 2019",0.4563
"March 31, 2019",4.583
"Dec. 31, 2018",0.0453
"Sept. 30, 2018",1.318
"June 30, 2018",0.3786
"March 31, 2018",1.596
"Dec. 31, 2017",0.0231
"Sept. 30, 2017",4.799
"June 30, 2017",0.3377
"March 31, 2017",-0.1518
"Dec. 31, 2016",2.113
"Sept. 30, 2016",0.6907
"June 30, 2016",1.311
"March 31, 2016",6.978
"Dec. 31, 2015",0.8674
"Sept. 30, 2015",0.0508
"June 30, 2015",2.069
"March 31, 2015",0.6918
"Dec. 31, 2014",-0.7514
"Sept. 30, 2014",-1.062
"June 30, 2014",-0.9106
"March 31, 2014",-0.8877
"Dec. 31, 2013",-0.4219
"Sept. 30, 2013",0.6049
"June 30, 2013",-0.3394
"March 31, 2013",-0.1362
"Dec. 31, 2012",-0.4859
"Sept. 30, 2012",0.3276
"June 30, 2012",0.4004
"March 31, 2012",-0.2455
"Dec. 31, 2011",-0.5115
"Sept. 30, 2011",-0.5581
"June 30, 2011",-0.6355
"March 31, 2011",-0.6443
"Dec. 31, 2010",-0.3391
"Sept. 30, 2010",-0.8529
"June 30, 2010",-0.9416
"March 31, 2010",-0.9261
"Dec. 31, 2009",-0.6395
"Sept. 30, 2009",-0.3177
"June 30, 2009",-2.895
"March 31, 2009",0.0536
"Dec. 31, 2008",-1.233
"Sept. 30, 2008",-0.5606
"June 30, 2008",-0.2291
"March 31, 2008",-0.1204
"Dec. 31, 2007",-0.3379
"Sept. 30, 2007",0.1302
"June 30, 2007",0.1199
"March 31, 2007",0.5528
"Dec. 31, 2006",0.5389
"Sept. 30, 2006",0.4265
"June 30, 2006",0.4256
"March 31, 2006",-0.1091
"Dec. 31, 2005",-0.0756
"Sept. 30, 2005",0.1518
"June 30, 2005",0.1858
"March 31, 2005",0.12
"Dec. 31, 2004",0.0921
"Sept. 30, 2004",-0.0271
"June 30, 2004",0.014
"March 31, 2004",0.1091
"Dec. 31, 2003",0.3269
"Sept. 30, 2003",0.3394
"June 30, 2003",0.5232
"March 31, 2003",-0.0982
"Dec. 31, 2002",0.1905
"Sept. 30, 2002",0.2433
"June 30, 2002",0.0167
"March 31, 2002",0.3764
"Dec. 31, 2001",0.7322
"Sept. 30, 2001",0.5122
"June 30, 2001",0.8927
"March 31, 2001",0.9121
"Dec. 31, 2000",0.5227
"Sept. 30, 2000",0.3923
"June 30, 2000",0.768
"March 31, 2000",0.7792
"Dec. 31, 1999",0.8711
"Sept. 30, 1999",0.6273
"June 30, 1999",0.333
"March 31, 1999",38.67
"Dec. 31, 1998",1.235
"Sept. 30, 1998",2.089
"June 30, 1998",1.627
"March 31, 1998",1.991
"Dec. 31, 1997",1.370
"Sept. 30, 1997",1.400
"June 30, 1997",2.089
"March 31, 1997",1.559
"Dec. 31, 1996",1.410
"Sept. 30, 1996",1.476
"June 30, 1996",1.331
"March 31, 1996",1.592
"Dec. 31, 1995",1.849
"Sept. 30, 1995",1.353
"June 30, 1995",7.848
"March 31, 1995",2.853
"Dec. 31, 1994",1.828
"Sept. 30, 1994",1.865
"June 30, 1994",1.682
"March 31, 1994",1.985
"Dec. 31, 1993",1.511
"Sept. 30, 1993",6.570
"June 30, 1993",1.902
"March 31, 1993",1.428
"Dec. 31, 1992",2.492
"Sept. 30, 1992",3.478
"June 30, 1992",2.348
"March 31, 1992",4.327
"Dec. 31, 1991",2.471
"Sept. 30, 1991",6.200
"June 30, 1991",1.962
"March 31, 1991",1.786
"Dec. 31, 1990",1.780
