date,market_beta_60_month
"Feb. 29, 2020",1.894
"Jan. 31, 2020",1.984
"Dec. 31, 2019",1.951
"Nov. 30, 2019",1.916
"Oct. 31, 2019",1.872
"Sept. 30, 2019",1.858
"Aug. 31, 2019",1.84
"July 31, 2019",1.799
"June 30, 2019",1.784
"May 31, 2019",1.784
"April 30, 2019",1.718
"March 31, 2019",1.762
"Feb. 28, 2019",1.756
"Jan. 31, 2019",1.723
"Dec. 31, 2018",1.532
"Nov. 30, 2018",1.323
"Oct. 31, 2018",1.344
"Sept. 30, 2018",1.185
"Aug. 31, 2018",1.186
"July 31, 2018",1.116
"June 30, 2018",1.067
"May 31, 2018",1.058
"April 30, 2018",1.095
"March 31, 2018",1.099
"Feb. 28, 2018",1.242
"Jan. 31, 2018",1.049
"Dec. 31, 2017",1.052
"Nov. 30, 2017",1.05
"Oct. 31, 2017",1.06
"Sept. 30, 2017",1.088
"Aug. 31, 2017",1.053
"July 31, 2017",1.011
"June 30, 2017",1.004
"May 31, 2017",1.044
"April 30, 2017",1.147
"March 31, 2017",1.153
"Feb. 28, 2017",1.114
"Jan. 31, 2017",1.232
"Dec. 31, 2016",1.274
"Nov. 30, 2016",1.284
"Oct. 31, 2016",1.241
"Sept. 30, 2016",1.425
"Aug. 31, 2016",1.606
"July 31, 2016",1.651
"June 30, 2016",1.656
"May 31, 2016",1.640
"April 30, 2016",1.642
"March 31, 2016",1.652
"Feb. 29, 2016",1.482
"Jan. 31, 2016",1.479
"Dec. 31, 2015",1.534
"Nov. 30, 2015",1.542
"Oct. 31, 2015",1.534
"Sept. 30, 2015",1.416
"Aug. 31, 2015",1.362
"July 31, 2015",1.441
"June 30, 2015",1.511
"May 31, 2015",1.48
"April 30, 2015",1.459
"March 31, 2015",1.463
"Feb. 28, 2015",1.401
"Jan. 31, 2015",1.411
"Dec. 31, 2014",1.427
"Nov. 30, 2014",1.433
"Oct. 31, 2014",1.434
"Sept. 30, 2014",1.433
"Aug. 31, 2014",1.430
"July 31, 2014",1.439
"June 30, 2014",1.505
"May 31, 2014",1.521
"April 30, 2014",1.556
"March 31, 2014",1.567
"Feb. 28, 2014",1.548
"Jan. 31, 2014",1.595
"Dec. 31, 2013",1.468
"Nov. 30, 2013",1.477
"Oct. 31, 2013",1.438
"Sept. 30, 2013",1.390
"Aug. 31, 2013",1.369
"July 31, 2013",1.395
"June 30, 2013",1.437
"May 31, 2013",1.355
"April 30, 2013",1.345
"March 31, 2013",1.364
"Feb. 28, 2013",1.360
"Jan. 31, 2013",1.312
"Dec. 31, 2012",1.322
"Nov. 30, 2012",1.315
"Oct. 31, 2012",1.319
"Sept. 30, 2012",1.327
"Aug. 31, 2012",1.353
"July 31, 2012",1.352
"June 30, 2012",1.350
"May 31, 2012",1.342
"April 30, 2012",1.327
"March 31, 2012",1.316
"Feb. 29, 2012",1.337
"Jan. 31, 2012",1.336
"Dec. 31, 2011",1.336
"Nov. 30, 2011",1.336
"Oct. 31, 2011",1.339
"Sept. 30, 2011",1.279
"Aug. 31, 2011",1.204
"July 31, 2011",1.149
"June 30, 2011",1.152
"May 31, 2011",1.151
"April 30, 2011",1.158
"March 31, 2011",1.166
"Feb. 28, 2011",1.164
"Jan. 31, 2011",1.166
"Dec. 31, 2010",1.180
"Nov. 30, 2010",1.172
"Oct. 31, 2010",1.165
"Sept. 30, 2010",1.187
"Aug. 31, 2010",1.204
"July 31, 2010",1.196
"June 30, 2010",1.176
"May 31, 2010",1.173
"April 30, 2010",1.148
"March 31, 2010",1.162
"Feb. 28, 2010",1.211
