date,max_drawdown_all
"April 30, 2008",75.23%
"March 31, 2008",75.23%
"Feb. 29, 2008",75.23%
"Jan. 31, 2008",75.23%
"Dec. 31, 2007",75.23%
"Nov. 30, 2007",75.23%
"Oct. 31, 2007",75.23%
"Sept. 30, 2007",75.23%
"Aug. 31, 2007",75.23%
"July 31, 2007",75.23%
"June 30, 2007",75.23%
"May 31, 2007",75.23%
"April 30, 2007",75.23%
"March 31, 2007",75.23%
"Feb. 28, 2007",75.23%
"Jan. 31, 2007",75.23%
"Dec. 31, 2006",75.23%
"Nov. 30, 2006",75.23%
"Oct. 31, 2006",75.23%
"Sept. 30, 2006",75.23%
"Aug. 31, 2006",75.23%
"July 31, 2006",75.23%
"June 30, 2006",75.23%
"May 31, 2006",75.23%
"April 30, 2006",75.23%
"March 31, 2006",75.23%
"Feb. 28, 2006",75.23%
"Jan. 31, 2006",75.23%
"Dec. 31, 2005",75.23%
"Nov. 30, 2005",75.23%
"Oct. 31, 2005",75.23%
"Sept. 30, 2005",75.23%
"Aug. 31, 2005",75.23%
"July 31, 2005",75.23%
"June 30, 2005",75.23%
"May 31, 2005",75.23%
"April 30, 2005",75.23%
"March 31, 2005",75.23%
"Feb. 28, 2005",75.23%
"Jan. 31, 2005",75.23%
"Dec. 31, 2004",75.23%
"Nov. 30, 2004",75.23%
"Oct. 31, 2004",75.23%
"Sept. 30, 2004",75.23%
"Aug. 31, 2004",75.23%
"July 31, 2004",75.23%
"June 30, 2004",75.23%
"May 31, 2004",75.23%
"April 30, 2004",75.23%
"March 31, 2004",75.23%
"Feb. 29, 2004",75.23%
"Jan. 31, 2004",75.23%
"Dec. 31, 2003",75.23%
"Nov. 30, 2003",75.23%
"Oct. 31, 2003",75.23%
"Sept. 30, 2003",75.23%
"Aug. 31, 2003",75.23%
"July 31, 2003",75.23%
"June 30, 2003",75.23%
"May 31, 2003",75.23%
"April 30, 2003",75.23%
"March 31, 2003",75.23%
"Feb. 28, 2003",75.23%
"Jan. 31, 2003",75.23%
"Dec. 31, 2002",75.23%
"Nov. 30, 2002",75.23%
"Oct. 31, 2002",75.23%
"Sept. 30, 2002",75.23%
"Aug. 31, 2002",75.23%
"July 31, 2002",75.23%
"June 30, 2002",75.23%
"May 31, 2002",75.23%
"April 30, 2002",75.23%
"March 31, 2002",75.23%
"Feb. 28, 2002",75.23%
"Jan. 31, 2002",75.23%
"Dec. 31, 2001",75.23%
"Nov. 30, 2001",75.23%
"Oct. 31, 2001",75.23%
"Sept. 30, 2001",75.23%
"Aug. 31, 2001",75.23%
"July 31, 2001",75.23%
"June 30, 2001",75.23%
"May 31, 2001",75.23%
"April 30, 2001",75.23%
"March 31, 2001",75.23%
"Feb. 28, 2001",75.23%
"Jan. 31, 2001",75.23%
"Dec. 31, 2000",75.23%
"Nov. 30, 2000",75.23%
"Oct. 31, 2000",75.23%
"Sept. 30, 2000",75.23%
"Aug. 31, 2000",75.23%
"July 31, 2000",75.23%
"June 30, 2000",75.23%
"May 31, 2000",75.23%
"April 30, 2000",75.23%
"March 31, 2000",75.23%
"Feb. 29, 2000",75.23%
"Jan. 31, 2000",75.23%
"Dec. 31, 1999",75.23%
"Nov. 30, 1999",75.23%
"Oct. 31, 1999",75.23%
"Sept. 30, 1999",75.23%
"Aug. 31, 1999",75.23%
"July 31, 1999",75.23%
"June 30, 1999",75.23%
"May 31, 1999",75.23%
"April 30, 1999",75.23%
"March 31, 1999",75.23%
"Feb. 28, 1999",75.23%
"Jan. 31, 1999",75.23%
"Dec. 31, 1998",75.23%
"Nov. 30, 1998",75.23%
"Oct. 31, 1998",75.23%
"Sept. 30, 1998",75.23%
"Aug. 31, 1998",75.23%
"July 31, 1998",75.23%
"June 30, 1998",75.23%
"May 31, 1998",75.23%
"April 30, 1998",75.23%
"March 31, 1998",75.23%
"Feb. 28, 1998",75.23%
"Jan. 31, 1998",75.23%
"Dec. 31, 1997",75.23%
"Nov. 30, 1997",75.23%
"Oct. 31, 1997",75.23%
"Sept. 30, 1997",75.23%
"Aug. 31, 1997",75.23%
"July 31, 1997",75.23%
"June 30, 1997",75.23%
"May 31, 1997",75.23%
"April 30, 1997",75.23%
"March 31, 1997",75.23%
"Feb. 28, 1997",75.23%
"Jan. 31, 1997",75.23%
"Dec. 31, 1996",75.23%
"Nov. 30, 1996",75.23%
"Oct. 31, 1996",75.23%
"Sept. 30, 1996",75.23%
"Aug. 31, 1996",75.23%
"July 31, 1996",75.23%
"June 30, 1996",75.23%
"May 31, 1996",75.23%
"April 30, 1996",75.23%
"March 31, 1996",75.23%
"Feb. 29, 1996",75.23%
"Jan. 31, 1996",75.23%
"Dec. 31, 1995",75.23%
"Nov. 30, 1995",75.23%
"Oct. 31, 1995",75.23%
"Sept. 30, 1995",75.23%
"Aug. 31, 1995",75.23%
"July 31, 1995",75.23%
"June 30, 1995",75.23%
"May 31, 1995",75.23%
"April 30, 1995",75.23%
"March 31, 1995",75.23%
"Feb. 28, 1995",75.23%
"Jan. 31, 1995",75.23%
"Dec. 31, 1994",75.23%
"Nov. 30, 1994",75.23%
"Oct. 31, 1994",75.23%
"Sept. 30, 1994",75.23%
"Aug. 31, 1994",75.23%
"July 31, 1994",75.23%
"June 30, 1994",75.23%
"May 31, 1994",75.23%
"April 30, 1994",75.23%
"March 31, 1994",75.23%
"Feb. 28, 1994",75.23%
"Jan. 31, 1994",75.23%
"Dec. 31, 1993",75.23%
"Nov. 30, 1993",75.23%
"Oct. 31, 1993",75.23%
"Sept. 30, 1993",75.23%
"Aug. 31, 1993",75.23%
"July 31, 1993",75.23%
"June 30, 1993",75.23%
"May 31, 1993",75.23%
"April 30, 1993",75.23%
"March 31, 1993",75.23%
"Feb. 28, 1993",75.23%
"Jan. 31, 1993",75.23%
"Dec. 31, 1992",75.23%
"Nov. 30, 1992",75.23%
"Oct. 31, 1992",75.23%
"Sept. 30, 1992",75.23%
"Aug. 31, 1992",75.23%
"July 31, 1992",75.23%
"June 30, 1992",75.23%
"May 31, 1992",75.23%
"April 30, 1992",75.23%
"March 31, 1992",75.23%
"Feb. 29, 1992",75.23%
"Jan. 31, 1992",75.23%
"Dec. 31, 1991",75.23%
"Nov. 30, 1991",75.23%
"Oct. 31, 1991",75.23%
"Sept. 30, 1991",75.23%
"Aug. 31, 1991",75.23%
"July 31, 1991",75.23%
"June 30, 1991",75.23%
"May 31, 1991",75.23%
"April 30, 1991",75.23%
"March 31, 1991",75.23%
"Feb. 28, 1991",75.23%
"Jan. 31, 1991",75.23%
"Dec. 31, 1990",75.23%
"Nov. 30, 1990",75.23%
"Oct. 31, 1990",75.23%
"Sept. 30, 1990",75.23%
"Aug. 31, 1990",75.23%
"July 31, 1990",75.23%
"June 30, 1990",75.23%
"May 31, 1990",75.23%
"April 30, 1990",75.23%
"March 31, 1990",75.23%
"Feb. 28, 1990",75.23%
"Jan. 31, 1990",75.23%
"Dec. 31, 1989",75.23%
"Nov. 30, 1989",75.23%
"Oct. 31, 1989",75.23%
"Sept. 30, 1989",75.23%
"Aug. 31, 1989",75.23%
"July 31, 1989",75.23%
"June 30, 1989",75.23%
"May 31, 1989",75.23%
"April 30, 1989",75.23%
"March 31, 1989",75.23%
"Feb. 28, 1989",75.23%
"Jan. 31, 1989",75.23%
"Dec. 31, 1988",75.23%
"Nov. 30, 1988",75.23%
"Oct. 31, 1988",75.23%
"Sept. 30, 1988",75.23%
"Aug. 31, 1988",73.38%
"July 31, 1988",73.38%
"June 30, 1988",73.38%
"May 31, 1988",73.38%
"April 30, 1988",73.38%
"March 31, 1988",73.38%
"Feb. 29, 1988",73.38%
"Jan. 31, 1988",73.38%
"Dec. 31, 1987",73.38%
"Nov. 30, 1987",73.38%
"Oct. 31, 1987",72.41%
"Sept. 30, 1987",71.62%
"Aug. 31, 1987",71.62%
"July 31, 1987",71.62%
"June 30, 1987",71.62%
"May 31, 1987",71.62%
"April 30, 1987",71.62%
"March 31, 1987",71.62%
"Feb. 28, 1987",71.62%
"Jan. 31, 1987",71.62%
"Dec. 31, 1986",71.62%
"Nov. 30, 1986",71.62%
"Oct. 31, 1986",71.62%
"Sept. 30, 1986",71.62%
"Aug. 31, 1986",71.62%
"July 31, 1986",71.62%
"June 30, 1986",71.62%
"May 31, 1986",71.62%
"April 30, 1986",71.62%
"March 31, 1986",71.62%
"Feb. 28, 1986",71.62%
"Jan. 31, 1986",71.62%
"Dec. 31, 1985",71.62%
"Nov. 30, 1985",71.62%
"Oct. 31, 1985",71.62%
"Sept. 30, 1985",71.62%
"Aug. 31, 1985",71.62%
"July 31, 1985",71.62%
"June 30, 1985",71.62%
"May 31, 1985",71.62%
"April 30, 1985",71.62%
"March 31, 1985",71.62%
"Feb. 28, 1985",71.62%
"Jan. 31, 1985",71.62%
"Dec. 31, 1984",71.62%
"Nov. 30, 1984",71.62%
"Oct. 31, 1984",71.62%
"Sept. 30, 1984",71.62%
"Aug. 31, 1984",71.62%
"July 31, 1984",71.62%
"June 30, 1984",71.62%
"May 31, 1984",71.62%
"April 30, 1984",71.62%
"March 31, 1984",71.62%
"Feb. 29, 1984",71.62%
"Jan. 31, 1984",71.62%
"Dec. 31, 1983",71.62%
"Nov. 30, 1983",71.62%
"Oct. 31, 1983",71.62%
"Sept. 30, 1983",71.62%
"Aug. 31, 1983",71.62%
"July 31, 1983",71.62%
"June 30, 1983",71.62%
"May 31, 1983",71.62%
"April 30, 1983",71.62%
"March 31, 1983",71.62%
"Feb. 28, 1983",71.62%
"Jan. 31, 1983",71.62%
"Dec. 31, 1982",71.62%
"Nov. 30, 1982",71.62%
"Oct. 31, 1982",71.62%
"Sept. 30, 1982",71.62%
"Aug. 31, 1982",71.62%
"July 31, 1982",64.41%
"June 30, 1982",59.46%
"May 31, 1982",55.86%
"April 30, 1982",55.86%
"March 31, 1982",55.86%
"Feb. 28, 1982",52.70%
"Jan. 31, 1982",51.82%
"Dec. 31, 1981",51.82%
"Nov. 30, 1981",51.82%
"Oct. 31, 1981",51.82%
"Sept. 30, 1981",51.82%
"Aug. 31, 1981",51.82%
"July 31, 1981",51.82%
"June 30, 1981",51.82%
"May 31, 1981",51.82%
"April 30, 1981",51.82%
"March 31, 1981",51.82%
"Feb. 28, 1981",51.82%
"Jan. 31, 1981",51.82%
"Dec. 31, 1980",51.82%
"Nov. 30, 1980",51.82%
"Oct. 31, 1980",51.82%
"Sept. 30, 1980",51.82%
"Aug. 31, 1980",51.82%
"July 31, 1980",51.82%
"June 30, 1980",51.82%
"May 31, 1980",51.82%
"April 30, 1980",51.82%
"March 31, 1980",51.82%
"Feb. 29, 1980",51.82%
"Jan. 31, 1980",51.82%
"Dec. 31, 1979",51.82%
"Nov. 30, 1979",51.82%
"Oct. 31, 1979",51.82%
"Sept. 30, 1979",51.82%
"Aug. 31, 1979",51.82%
"July 31, 1979",51.82%
"June 30, 1979",51.82%
"May 31, 1979",51.82%
"April 30, 1979",51.82%
"March 31, 1979",51.82%
"Feb. 28, 1979",51.82%
"Jan. 31, 1979",51.82%
"Dec. 31, 1978",51.82%
"Nov. 30, 1978",51.82%
"Oct. 31, 1978",51.82%
"Sept. 30, 1978",51.82%
"Aug. 31, 1978",51.82%
"July 31, 1978",51.82%
"June 30, 1978",51.82%
"May 31, 1978",51.82%
"April 30, 1978",51.82%
"March 31, 1978",51.82%
"Feb. 28, 1978",51.82%
"Jan. 31, 1978",51.82%
"Dec. 31, 1977",51.82%
"Nov. 30, 1977",51.82%
"Oct. 31, 1977",51.82%
"Sept. 30, 1977",51.82%
"Aug. 31, 1977",51.82%
"July 31, 1977",51.82%
"June 30, 1977",51.82%
"May 31, 1977",51.82%
"April 30, 1977",51.82%
"March 31, 1977",51.82%
"Feb. 28, 1977",51.82%
"Jan. 31, 1977",51.82%
"Dec. 31, 1976",51.82%
"Nov. 30, 1976",51.82%
"Oct. 31, 1976",51.82%
"Sept. 30, 1976",51.82%
"Aug. 31, 1976",51.82%
"July 31, 1976",51.82%
"June 30, 1976",51.82%
"May 31, 1976",51.82%
"April 30, 1976",51.82%
"March 31, 1976",51.82%
"Feb. 29, 1976",51.82%
"Jan. 31, 1976",51.82%
"Dec. 31, 1975",51.82%
"Nov. 30, 1975",51.82%
"Oct. 31, 1975",51.82%
"Sept. 30, 1975",51.82%
"Aug. 31, 1975",51.82%
"July 31, 1975",51.82%
"June 30, 1975",51.82%
"May 31, 1975",51.82%
"April 30, 1975",51.82%
"March 31, 1975",50.91%
"Feb. 28, 1975",50.91%
"Jan. 31, 1975",50.91%
"Dec. 31, 1974",50.91%
"Nov. 30, 1974",50.91%
"Oct. 31, 1974",50.91%
"Sept. 30, 1974",48.18%
"Aug. 31, 1974",44.54%
"July 31, 1974",44.54%
"June 30, 1974",44.54%
"May 31, 1974",44.54%
"April 30, 1974",41.82%
"March 31, 1974",41.82%
"Feb. 28, 1974",41.82%
"Jan. 31, 1974",41.82%
"Dec. 31, 1973",41.82%
"Nov. 30, 1973",35.46%
"Oct. 31, 1973",33.08%
"Sept. 30, 1973",33.08%
"Aug. 31, 1973",33.08%
"July 31, 1973",33.08%
"June 30, 1973",33.08%
"May 31, 1973",33.08%
"April 30, 1973",28.37%
"March 31, 1973",27.42%
"Feb. 28, 1973",23.76%
"Jan. 31, 1973",23.76%
"Dec. 31, 1972",23.76%
"Nov. 30, 1972",23.76%
"Oct. 31, 1972",23.76%
"Sept. 30, 1972",16.83%
"Aug. 31, 1972",15.85%
"July 31, 1972",14.85%
"June 30, 1972",11.88%
