date,quality_ratio
"Dec. 31, 2019",0.0899
"Sept. 30, 2019",0.0934
"June 30, 2019",0.1197
"March 31, 2019",0.1362
"Dec. 31, 2018",0.1447
"Sept. 30, 2018",0.1475
"June 30, 2018",0.1257
"March 31, 2018",0.1007
"Dec. 31, 2017",0.091
"Sept. 30, 2017",0.0773
"June 30, 2017",0.0723
"March 31, 2017",0.0734
"Dec. 31, 2016",0.0466
"Sept. 30, 2016",0.0247
"June 30, 2016",0.0173
"March 31, 2016",0.0267
"Dec. 31, 2015",-0.1644
"Sept. 30, 2015",-0.0762
"June 30, 2015",-0.0748
"March 31, 2015",-0.0541
"Dec. 31, 2014",0.0974
"Sept. 30, 2014",0.0634
"June 30, 2014",0.0898
"March 31, 2014",0.0945
"Dec. 31, 2013",0.0969
"Sept. 30, 2013",0.1177
"June 30, 2013",0.1153
"March 31, 2013",0.1099
"Dec. 31, 2012",0.1147
"Sept. 30, 2012",0.127
"June 30, 2012",0.1576
"March 31, 2012",0.2274
"Dec. 31, 2011",0.277
"Sept. 30, 2011",0.2043
"June 30, 2011",0.2335
"March 31, 2011",0.2192
"Dec. 31, 2010",0.1917
"Sept. 30, 2010",0.3489
"June 30, 2010",0.3511
"March 31, 2010",0.3153
"Dec. 31, 2009",0.2793
"Sept. 30, 2009",0.23
"June 30, 2009",0.2411
"March 31, 2009",0.2942
"Dec. 31, 2008",0.3534
"Sept. 30, 2008",0.3949
"June 30, 2008",0.3842
"March 31, 2008",0.3493
"Dec. 31, 2007",0.3059
"Sept. 30, 2007",0.2808
"June 30, 2007",0.2793
"March 31, 2007",0.2853
"Dec. 31, 2006",0.3044
"Sept. 30, 2006",0.3352
"June 30, 2006",0.3618
"March 31, 2006",0.3704
"Dec. 31, 2005",0.3765
"Sept. 30, 2005",0.365
"June 30, 2005",0.349
"March 31, 2005",0.3362
"Dec. 31, 2004",0.3198
"Sept. 30, 2004",0.305
"June 30, 2004",0.2955
"March 31, 2004",0.2933
"Dec. 31, 2003",0.3015
"Sept. 30, 2003",0.2949
"June 30, 2003",0.2758
"March 31, 2003",0.2592
"Dec. 31, 2002",0.2251
"Sept. 30, 2002",0.2066
"June 30, 2002",0.2114
"March 31, 2002",0.2314
"Dec. 31, 2001",0.2736
"Sept. 30, 2001",0.3217
"June 30, 2001",0.3448
"March 31, 2001",0.3381
"Dec. 31, 2000",0.3219
"Sept. 30, 2000",0.2937
"June 30, 2000",0.2655
"March 31, 2000",0.2417
"Dec. 31, 1999",0.2042
"Sept. 30, 1999",0.1673
"June 30, 1999",0.1387
"March 31, 1999",0.1306
"Dec. 31, 1998",0.1404
"Sept. 30, 1998",0.1577
"June 30, 1998",0.1736
"March 31, 1998",0.1852
"Dec. 31, 1997",0.2046
"Sept. 30, 1997",0.211
"June 30, 1997",0.2108
"March 31, 1997",0.2148
"Dec. 31, 1996",0.1994
"Sept. 30, 1996",0.1839
"June 30, 1996",0.1763
"March 31, 1996",0.1798
"Dec. 31, 1995",0.1813
"Sept. 30, 1995",0.1859
"June 30, 1995",0.1965
"March 31, 1995",0.1988
"Dec. 31, 1994",0.2096
"Sept. 30, 1994",0.1987
"June 30, 1994",0.201
"March 31, 1994",0.203
"Dec. 31, 1993",0.2115
"Sept. 30, 1993",0.241
"June 30, 1993",0.2482
"March 31, 1993",0.2436
"Dec. 31, 1992",0.2317
"Sept. 30, 1992",0.2273
"June 30, 1992",0.2411
"March 31, 1992",0.2367
"Dec. 31, 1991",0.2504
"Sept. 30, 1991",0.243
"June 30, 1991",0.2479
"March 31, 1991",0.2499
"Dec. 31, 1990",0.2501
