date,forward_ps_ratio
"March 19, 2020",0.368
"March 18, 2020",0.3301
"March 17, 2020",0.3316
"March 16, 2020",0.4059
"March 13, 2020",0.5999
"March 12, 2020",0.5769
"March 11, 2020",0.6133
"March 10, 2020",0.8021
"March 9, 2020",0.71
"March 6, 2020",1.539
"March 5, 2020",1.810
"March 4, 2020",1.868
"March 3, 2020",1.858
"March 2, 2020",1.897
"Feb. 28, 2020",1.853
"Feb. 27, 2020",1.864
"Feb. 26, 2020",1.816
"Feb. 25, 2020",1.896
"Feb. 24, 2020",1.989
"Feb. 21, 2020",2.111
"Feb. 20, 2020",2.125
"Feb. 19, 2020",2.116
"Feb. 18, 2020",2.090
"Feb. 14, 2020",2.034
"Feb. 13, 2020",2.076
"Feb. 12, 2020",2.117
"Feb. 11, 2020",2.094
"Feb. 10, 2020",2.079
"Feb. 7, 2020",2.090
"Feb. 6, 2020",2.151
"Feb. 5, 2020",2.148
"Feb. 4, 2020",2.092
"Feb. 3, 2020",2.049
"Jan. 31, 2020",2.040
"Jan. 30, 2020",2.088
"Jan. 29, 2020",2.081
"Jan. 28, 2020",2.129
"Jan. 27, 2020",2.138
"Jan. 24, 2020",2.221
"Jan. 23, 2020",2.243
"Jan. 22, 2020",2.287
"Jan. 21, 2020",2.352
"Jan. 17, 2020",2.421
"Jan. 16, 2020",2.452
"Jan. 15, 2020",2.485
"Jan. 14, 2020",2.489
"Jan. 13, 2020",2.372
"Jan. 10, 2020",2.399
"Jan. 9, 2020",2.416
"Jan. 8, 2020",2.425
"Jan. 7, 2020",2.409
"Jan. 6, 2020",1.900
"Jan. 3, 2020",1.904
"Jan. 2, 2020",1.879
"Dec. 31, 2019",1.896
"Dec. 30, 2019",1.515
"Dec. 27, 2019",1.552
"Dec. 26, 2019",1.561
"Dec. 24, 2019",1.555
"Dec. 23, 2019",1.576
"Dec. 20, 2019",1.344
"Dec. 19, 2019",1.349
"Dec. 18, 2019",1.351
"Dec. 17, 2019",1.335
"Dec. 16, 2019",1.311
"Dec. 13, 2019",1.268
"Dec. 12, 2019",1.309
"Dec. 11, 2019",1.264
"Dec. 10, 2019",1.244
"Dec. 9, 2019",1.226
"Dec. 6, 2019",1.188
"Dec. 5, 2019",1.104
"Dec. 4, 2019",1.111
"Dec. 3, 2019",1.092
"Dec. 2, 2019",1.161
"Nov. 29, 2019",1.324
"Nov. 27, 2019",1.380
"Nov. 26, 2019",1.360
"Nov. 25, 2019",1.399
"Nov. 22, 2019",1.391
"Nov. 21, 2019",1.380
"Nov. 20, 2019",1.359
"Nov. 19, 2019",1.329
"Nov. 18, 2019",1.365
"Nov. 15, 2019",1.420
"Nov. 14, 2019",1.392
"Nov. 13, 2019",1.384
"Nov. 12, 2019",1.414
"Nov. 11, 2019",1.417
"Nov. 8, 2019",1.451
"Nov. 7, 2019",1.431
"Nov. 6, 2019",1.403
"Nov. 5, 2019",1.424
"Nov. 4, 2019",1.457
"Nov. 1, 2019",1.415
"Oct. 31, 2019",1.287
"Oct. 30, 2019",1.269
"Oct. 29, 2019",1.31
