date,price_target_upside
"Nov. 20, 2019",11.42%
"Nov. 19, 2019",13.91%
"Nov. 18, 2019",10.88%
"Nov. 15, 2019",6.57%
"Nov. 14, 2019",8.59%
"Nov. 13, 2019",9.19%
"Nov. 12, 2019",8.35%
"Nov. 11, 2019",8.13%
"Nov. 8, 2019",5.56%
"Nov. 7, 2019",5.90%
"Nov. 6, 2019",9.24%
"Nov. 5, 2019",7.15%
"Nov. 4, 2019",4.42%
"Nov. 1, 2019",6.66%
"Oct. 31, 2019",17.25%
"Oct. 30, 2019",19.87%
"Oct. 29, 2019",16.12%
"Oct. 28, 2019",17.19%
"Oct. 25, 2019",15.77%
"Oct. 24, 2019",9.99%
"Oct. 23, 2019",8.54%
"Oct. 22, 2019",12.49%
"Oct. 21, 2019",12.65%
"Oct. 18, 2019",16.38%
"Oct. 17, 2019",19.42%
"Oct. 16, 2019",22.93%
"Oct. 15, 2019",21.21%
"Oct. 14, 2019",23.29%
"Oct. 11, 2019",26.52%
"Oct. 10, 2019",32.65%
"Oct. 9, 2019",33.46%
"Oct. 8, 2019",35.31%
"Oct. 7, 2019",29.75%
"Oct. 4, 2019",29.14%
"Oct. 3, 2019",22.74%
"Oct. 2, 2019",26.11%
"Oct. 1, 2019",20.55%
"Sept. 30, 2019",14.29%
"Sept. 27, 2019",13.85%
"Sept. 26, 2019",15.78%
"Sept. 25, 2019",14.65%
"Sept. 24, 2019",15.28%
"Sept. 23, 2019",9.56%
"Sept. 20, 2019",10.73%
"Sept. 19, 2019",10.90%
"Sept. 18, 2019",12.07%
"Sept. 17, 2019",9.53%
"Sept. 16, 2019",0.18%
"Sept. 13, 2019",17.46%
"Sept. 12, 2019",19.92%
"Sept. 11, 2019",20.66%
"Sept. 10, 2019",22.14%
"Sept. 9, 2019",22.09%
"Sept. 6, 2019",29.19%
"Sept. 5, 2019",28.16%
"Sept. 4, 2019",31.82%
"Sept. 3, 2019",35.70%
"Aug. 30, 2019",34.69%
"Aug. 29, 2019",32.15%
"Aug. 28, 2019",34.65%
"Aug. 27, 2019",38.96%
"Aug. 26, 2019",38.69%
"Aug. 23, 2019",43.01%
"Aug. 22, 2019",37.88%
"Aug. 21, 2019",37.32%
"Aug. 20, 2019",36.70%
"Aug. 19, 2019",35.76%
"Aug. 16, 2019",42.67%
"Aug. 15, 2019",49.54%
"Aug. 14, 2019",49.67%
"Aug. 13, 2019",38.47%
"Aug. 12, 2019",40.75%
"Aug. 9, 2019",38.49%
"Aug. 8, 2019",37.67%
"Aug. 7, 2019",40.55%
"Aug. 6, 2019",34.85%
"Aug. 5, 2019",33.89%
"Aug. 2, 2019",29.45%
"Aug. 1, 2019",30.14%
"July 31, 2019",28.99%
"July 30, 2019",30.71%
"July 29, 2019",35.02%
"July 26, 2019",33.80%
"July 25, 2019",32.42%
"July 24, 2019",29.16%
"July 23, 2019",31.71%
"July 22, 2019",35.12%
"July 19, 2019",34.79%
"July 18, 2019",37.53%
"July 17, 2019",34.73%
"July 16, 2019",31.26%
"July 15, 2019",25.73%
"July 12, 2019",24.63%
"July 11, 2019",26.53%
"July 10, 2019",24.24%
"July 9, 2019",26.64%
"July 8, 2019",30.05%
"July 5, 2019",28.09%
"July 3, 2019",27.62%
"July 2, 2019",27.06%
"July 1, 2019",19.23%
"June 28, 2019",20.18%
"June 27, 2019",21.56%
"June 26, 2019",19.93%
"June 25, 2019",23.70%
"June 24, 2019",20.08%
"June 21, 2019",18.52%
"June 20, 2019",19.04%
"June 19, 2019",23.13%
"June 18, 2019",23.05%
"June 17, 2019",27.19%
"June 14, 2019",29.20%
"June 13, 2019",25.62%
"June 12, 2019",27.19%
"June 11, 2019",23.48%
"June 10, 2019",23.36%
"June 7, 2019",23.06%
"June 6, 2019",23.53%
"June 5, 2019",27.05%
"June 4, 2019",25.71%
"June 3, 2019",32.48%
"May 31, 2019",36.65%
"May 30, 2019",36.08%
"May 29, 2019",33.90%
"May 28, 2019",32.65%
"May 24, 2019",30.61%
"May 23, 2019",29.05%
"May 22, 2019",21.05%
"May 21, 2019",16.13%
"May 20, 2019",19.62%
"May 17, 2019",17.62%
"May 16, 2019",15.69%
"May 15, 2019",15.67%
"May 14, 2019",16.51%
"May 13, 2019",19.87%
"May 10, 2019",15.73%
"May 9, 2019",16.32%
"May 8, 2019",18.03%
"May 7, 2019",18.42%
"May 6, 2019",17.38%
"May 3, 2019",18.59%
"May 2, 2019",22.19%
"May 1, 2019",15.69%
"April 30, 2019",11.47%
"April 29, 2019",10.43%
"April 26, 2019",10.97%
"April 25, 2019",7.71%
"April 24, 2019",3.40%
"April 23, 2019",0.70%
"April 22, 2019",-0.89%
"April 18, 2019",2.48%
"April 17, 2019",-0.52%
"April 16, 2019",0.18%
"April 15, 2019",1.48%
"April 12, 2019",-0.15%
"April 11, 2019",2.41%
"April 10, 2019",1.78%
"April 9, 2019",3.93%
"April 8, 2019",1.94%
"April 5, 2019",1.91%
"April 4, 2019",7.99%
"April 3, 2019",9.22%
"April 2, 2019",5.33%
"April 1, 2019",3.25%
"March 29, 2019",4.18%
"March 28, 2019",2.90%
"March 27, 2019",3.10%
"March 26, 2019",1.25%
"March 25, 2019",3.40%
"March 22, 2019",3.90%
"March 21, 2019",0.27%
"March 20, 2019",2.92%
"March 19, 2019",3.96%
"March 18, 2019",3.24%
"March 15, 2019",4.81%
"March 14, 2019",5.36%
"March 13, 2019",5.21%
"March 12, 2019",7.21%
"March 11, 2019",10.25%
"March 8, 2019",12.21%
"March 7, 2019",7.76%
"March 6, 2019",9.65%
"March 5, 2019",6.29%
"March 4, 2019",6.37%
"March 1, 2019",6.89%
"Feb. 28, 2019",9.50%
"Feb. 27, 2019",8.48%
"Feb. 26, 2019",10.03%
"Feb. 25, 2019",8.81%
"Feb. 22, 2019",8.78%
"Feb. 21, 2019",9.10%
"Feb. 20, 2019",7.71%
"Feb. 19, 2019",9.30%
"Feb. 15, 2019",9.33%
"Feb. 14, 2019",11.44%
"Feb. 13, 2019",12.79%
"Feb. 12, 2019",17.14%
"Feb. 11, 2019",19.35%
"Feb. 8, 2019",21.76%
"Feb. 7, 2019",20.14%
"Feb. 6, 2019",15.16%
"Feb. 5, 2019",11.72%
"Feb. 4, 2019",10.71%
"Feb. 1, 2019",12.56%
"Jan. 31, 2019",11.97%
"Jan. 30, 2019",10.03%
"Jan. 29, 2019",11.20%
"Jan. 28, 2019",14.37%
"Jan. 25, 2019",15.19%
"Jan. 24, 2019",15.88%
"Jan. 23, 2019",19.14%
"Jan. 22, 2019",17.82%
"Jan. 18, 2019",15.73%
"Jan. 17, 2019",18.06%
"Jan. 16, 2019",20.43%
"Jan. 15, 2019",19.35%
"Jan. 14, 2019",21.50%
"Jan. 11, 2019",23.33%
"Jan. 10, 2019",24.47%
"Jan. 9, 2019",24.87%
"Jan. 8, 2019",35.63%
"Jan. 7, 2019",38.51%
"Jan. 4, 2019",45.59%
"Jan. 3, 2019",52.88%
"Jan. 2, 2019",53.28%
"Dec. 31, 2018",60.07%
"Dec. 28, 2018",59.52%
"Dec. 27, 2018",57.13%
"Dec. 26, 2018",55.39%
"Dec. 24, 2018",65.42%
"Dec. 21, 2018",59.74%
"Dec. 20, 2018",58.93%
"Dec. 19, 2018",52.85%
"Dec. 18, 2018",51.56%
"Dec. 17, 2018",49.22%
"Dec. 14, 2018",49.73%
"Dec. 13, 2018",47.02%
"Dec. 12, 2018",47.47%
"Dec. 11, 2018",51.14%
"Dec. 10, 2018",47.80%
"Dec. 7, 2018",42.55%
"Dec. 6, 2018",39.24%
"Dec. 4, 2018",35.35%
"Dec. 3, 2018",29.14%
"Nov. 30, 2018",34.14%
"Nov. 29, 2018",32.60%
"Nov. 28, 2018",35.76%
"Nov. 27, 2018",36.46%
"Nov. 26, 2018",35.55%
"Nov. 23, 2018",37.95%
"Nov. 21, 2018",33.47%
"Nov. 20, 2018",39.01%
"Nov. 19, 2018",33.48%
"Nov. 16, 2018",30.56%
"Nov. 15, 2018",33.02%
"Nov. 14, 2018",37.04%
"Nov. 13, 2018",40.47%
"Nov. 12, 2018",37.62%
"Nov. 9, 2018",33.79%
"Nov. 8, 2018",37.73%
"Nov. 7, 2018",31.21%
"Nov. 6, 2018",32.86%
"Nov. 5, 2018",32.01%
"Nov. 2, 2018",38.55%
"Nov. 1, 2018",36.82%
"Oct. 31, 2018",32.42%
"Oct. 30, 2018",33.76%
"Oct. 29, 2018",38.45%
"Oct. 26, 2018",33.97%
"Oct. 25, 2018",31.30%
"Oct. 24, 2018",31.93%
"Oct. 23, 2018",25.92%
"Oct. 22, 2018",19.79%
"Oct. 19, 2018",17.40%
"Oct. 18, 2018",17.55%
"Oct. 17, 2018",14.97%
"Oct. 16, 2018",11.79%
"Oct. 15, 2018",11.64%
"Oct. 12, 2018",9.35%
"Oct. 11, 2018",10.75%
"Oct. 10, 2018",6.36%
"Oct. 9, 2018",0.11%
"Oct. 8, 2018",2.39%
"Oct. 5, 2018",1.86%
"Oct. 4, 2018",0.81%
"Oct. 3, 2018",-0.02%
"Oct. 2, 2018",0.66%
"Oct. 1, 2018",1.06%
"Sept. 28, 2018",3.31%
"Sept. 27, 2018",3.84%
"Sept. 26, 2018",3.62%
"Sept. 25, 2018",2.43%
"Sept. 24, 2018",3.08%
"Sept. 21, 2018",6.22%
"Sept. 20, 2018",6.90%
"Sept. 19, 2018",4.15%
"Sept. 18, 2018",5.36%
"Sept. 17, 2018",6.47%
"Sept. 14, 2018",6.92%
"Sept. 13, 2018",9.12%
"Sept. 12, 2018",7.70%
"Sept. 11, 2018",10.24%
"Sept. 10, 2018",12.22%
"Sept. 7, 2018",13.38%
"Sept. 6, 2018",13.93%
"Sept. 5, 2018",10.67%
"Sept. 4, 2018",12.56%
"Aug. 31, 2018",10.99%
"Aug. 30, 2018",8.89%
"Aug. 29, 2018",10.71%
"Aug. 28, 2018",13.22%
"Aug. 27, 2018",10.61%
"Aug. 24, 2018",11.32%
"Aug. 23, 2018",12.96%
"Aug. 22, 2018",11.86%
"Aug. 21, 2018",13.42%
"Aug. 20, 2018",15.15%
"Aug. 17, 2018",15.48%
"Aug. 16, 2018",15.01%
"Aug. 15, 2018",15.53%
"Aug. 14, 2018",10.48%
"Aug. 13, 2018",11.01%
"Aug. 10, 2018",9.80%
"Aug. 9, 2018",12.04%
"Aug. 8, 2018",4.01%
"Aug. 7, 2018",3.45%
"Aug. 6, 2018",4.45%
"Aug. 3, 2018",5.33%
"Aug. 2, 2018",7.09%
"Aug. 1, 2018",6.17%
"July 31, 2018",3.05%
"July 30, 2018",2.92%
"July 27, 2018",4.98%
"July 26, 2018",3.35%
"July 25, 2018",3.39%
"July 24, 2018",4.88%
"July 23, 2018",7.23%
"July 20, 2018",6.49%
"July 19, 2018",6.08%
"July 18, 2018",5.76%
"July 17, 2018",3.45%
"July 16, 2018",1.83%
"July 13, 2018",-1.29%
"July 12, 2018",-0.49%
"July 11, 2018",-1.34%
"July 10, 2018",-3.74%
"July 9, 2018",-3.32%
"July 6, 2018",-1.45%
"July 5, 2018",-0.22%
"July 3, 2018",0.80%
"July 2, 2018",3.28%
"June 29, 2018",-1.20%
"June 28, 2018",0.54%
"June 27, 2018",0.65%
"June 26, 2018",4.57%
"June 25, 2018",7.06%
"June 22, 2018",3.19%
"June 21, 2018",4.12%
"June 20, 2018",1.11%
"June 19, 2018",6.77%
"June 18, 2018",7.81%
"June 15, 2018",11.00%
"June 14, 2018",7.69%
"June 13, 2018",6.62%
"June 12, 2018",7.92%
"June 11, 2018",3.47%
"June 8, 2018",8.95%
"June 7, 2018",10.23%
"June 6, 2018",16.27%
"June 5, 2018",17.25%
"June 4, 2018",17.46%
"June 1, 2018",17.45%
"May 31, 2018",14.48%
"May 30, 2018",12.48%
"May 29, 2018",17.41%
"May 25, 2018",16.15%
"May 24, 2018",10.58%
"May 23, 2018",7.27%
"May 22, 2018",5.88%
"May 21, 2018",3.13%
"May 18, 2018",3.43%
"May 17, 2018",3.25%
"May 16, 2018",5.77%
"May 15, 2018",6.94%
"May 14, 2018",7.47%
"May 11, 2018",9.32%
"May 10, 2018",8.72%
"May 9, 2018",9.84%
"May 8, 2018",12.94%
"May 7, 2018",14.80%
"May 4, 2018",14.54%
"May 3, 2018",17.36%
"May 2, 2018",9.67%
"May 1, 2018",11.32%
"April 30, 2018",9.96%
"April 27, 2018",12.07%
"April 26, 2018",10.15%
"April 25, 2018",9.83%
"April 24, 2018",10.51%
"April 23, 2018",8.14%
"April 20, 2018",8.35%
"April 19, 2018",6.85%
"April 18, 2018",4.83%
"April 17, 2018",8.90%
"April 16, 2018",10.39%
"April 13, 2018",10.86%
"April 12, 2018",14.04%
"April 11, 2018",14.83%
"April 10, 2018",15.89%
"April 9, 2018",18.39%
"April 6, 2018",18.94%
"April 5, 2018",17.68%
"April 4, 2018",19.40%
"April 3, 2018",20.00%
"April 2, 2018",20.32%
"March 29, 2018",18.50%
"March 28, 2018",22.09%
"March 27, 2018",20.70%
"March 26, 2018",21.35%
"March 23, 2018",22.45%
"March 22, 2018",21.57%
"March 21, 2018",18.95%
"March 20, 2018",24.95%
"March 19, 2018",27.57%
"March 16, 2018",26.48%
"March 15, 2018",29.34%
"March 14, 2018",28.21%
"March 13, 2018",29.14%
"March 12, 2018",29.32%
"March 9, 2018",30.24%
"March 8, 2018",31.54%
"March 7, 2018",32.76%
"March 6, 2018",30.09%
"March 5, 2018",32.13%
"March 2, 2018",34.51%
"March 1, 2018",36.51%
"Feb. 28, 2018",36.99%
"Feb. 27, 2018",35.18%
"Feb. 26, 2018",33.29%
"Feb. 23, 2018",33.33%
"Feb. 22, 2018",43.34%
"Feb. 21, 2018",34.29%
"Feb. 20, 2018",30.43%
"Feb. 16, 2018",31.08%
"Feb. 15, 2018",31.11%
"Feb. 14, 2018",30.77%
"Feb. 13, 2018",32.51%
"Feb. 12, 2018",31.08%
"Feb. 9, 2018",34.18%
"Feb. 8, 2018",32.40%
"Feb. 7, 2018",26.31%
"Feb. 6, 2018",21.48%
"Feb. 5, 2018",22.05%
"Feb. 2, 2018",16.66%
"Feb. 1, 2018",11.78%
"Jan. 31, 2018",10.47%
"Jan. 30, 2018",11.06%
"Jan. 29, 2018",5.55%
"Jan. 26, 2018",0.92%
"Jan. 25, 2018",2.26%
"Jan. 24, 2018",0.83%
"Jan. 23, 2018",1.40%
"Jan. 22, 2018",1.89%
"Jan. 19, 2018",3.92%
"Jan. 18, 2018",2.47%
"Jan. 17, 2018",2.22%
"Jan. 16, 2018",2.43%
"Jan. 12, 2018",0.32%
"Jan. 11, 2018",2.40%
"Jan. 10, 2018",6.80%
"Jan. 9, 2018",5.45%
"Jan. 8, 2018",2.49%
"Jan. 5, 2018",1.45%
"Jan. 4, 2018",0.48%
"Jan. 3, 2018",3.45%
"Jan. 2, 2018",5.86%
"Dec. 29, 2017",11.07%
"Dec. 28, 2017",9.39%
"Dec. 27, 2017",9.34%
"Dec. 26, 2017",8.15%
"Dec. 22, 2017",9.29%
"Dec. 21, 2017",8.28%
"Dec. 20, 2017",13.15%
"Dec. 19, 2017",16.72%
"Dec. 18, 2017",16.58%
"Dec. 15, 2017",17.91%
"Dec. 14, 2017",18.06%
"Dec. 13, 2017",16.76%
"Dec. 12, 2017",17.20%
"Dec. 11, 2017",15.82%
"Dec. 8, 2017",15.04%
"Dec. 7, 2017",15.24%
"Dec. 6, 2017",15.41%
"Dec. 5, 2017",11.09%
"Dec. 4, 2017",8.36%
"Dec. 1, 2017",5.89%
"Nov. 30, 2017",12.04%
"Nov. 29, 2017",15.03%
"Nov. 28, 2017",16.38%
"Nov. 27, 2017",17.57%
"Nov. 24, 2017",13.91%
"Nov. 22, 2017",12.82%
"Nov. 21, 2017",13.09%
"Nov. 20, 2017",14.31%
"Nov. 17, 2017",14.69%
"Nov. 16, 2017",16.65%
"Nov. 15, 2017",14.92%
"Nov. 14, 2017",12.58%
"Nov. 13, 2017",8.42%
"Nov. 10, 2017",6.84%
"Nov. 9, 2017",4.22%
"Nov. 8, 2017",5.93%
"Nov. 7, 2017",4.34%
"Nov. 6, 2017",3.34%
"Nov. 3, 2017",10.76%
"Nov. 2, 2017",13.60%
"Nov. 1, 2017",12.12%
"Oct. 31, 2017",14.45%
"Oct. 30, 2017",15.63%
"Oct. 27, 2017",15.83%
"Oct. 26, 2017",19.20%
"Oct. 25, 2017",19.44%
"Oct. 24, 2017",17.56%
"Oct. 23, 2017",17.69%
"Oct. 20, 2017",14.21%
"Oct. 19, 2017",12.53%
"Oct. 18, 2017",11.21%
"Oct. 17, 2017",10.92%
"Oct. 16, 2017",10.81%
"Oct. 13, 2017",13.82%
"Oct. 12, 2017",14.34%
"Oct. 11, 2017",12.85%
"Oct. 10, 2017",11.89%
"Oct. 9, 2017",3.71%
"Oct. 6, 2017",6.75%
"Oct. 5, 2017",5.24%
"Oct. 4, 2017",7.00%
"Oct. 3, 2017",6.29%
"Oct. 2, 2017",5.64%
"Sept. 29, 2017",5.45%
"Sept. 28, 2017",5.45%
"Sept. 27, 2017",4.66%
"Sept. 26, 2017",5.34%
"Sept. 25, 2017",7.44%
"Sept. 22, 2017",11.12%
"Sept. 21, 2017",11.65%
"Sept. 20, 2017",12.46%
"Sept. 19, 2017",16.05%
"Sept. 18, 2017",14.54%
"Sept. 15, 2017",13.95%
"Sept. 14, 2017",14.76%
"Sept. 13, 2017",15.16%
"Sept. 12, 2017",20.33%
"Sept. 11, 2017",22.63%
"Sept. 8, 2017",24.07%
"Sept. 7, 2017",19.97%
"Sept. 6, 2017",21.77%
"Sept. 5, 2017",23.96%
"Sept. 1, 2017",24.36%
"Aug. 31, 2017",26.60%
"Aug. 30, 2017",28.16%
"Aug. 29, 2017",26.51%
"Aug. 28, 2017",25.94%
"Aug. 25, 2017",23.71%
"Aug. 24, 2017",23.80%
"Aug. 23, 2017",23.16%
"Aug. 22, 2017",24.24%
"Aug. 21, 2017",25.40%
"Aug. 18, 2017",22.94%
"Aug. 17, 2017",24.04%
"Aug. 16, 2017",21.79%
"Aug. 15, 2017",19.16%
"Aug. 14, 2017",19.85%
"Aug. 11, 2017",17.70%
"Aug. 10, 2017",16.92%
"Aug. 9, 2017",14.32%
"Aug. 8, 2017",12.92%
"Aug. 7, 2017",12.40%
"Aug. 4, 2017",10.41%
"Aug. 3, 2017",13.32%
"Aug. 2, 2017",4.21%
"Aug. 1, 2017",3.34%
"July 31, 2017",1.63%
"July 28, 2017",0.55%
"July 27, 2017",0.13%
"July 26, 2017",2.92%
"July 25, 2017",2.92%
"July 24, 2017",5.22%
"July 21, 2017",5.42%
"July 20, 2017",3.42%
"July 19, 2017",3.29%
"July 18, 2017",8.19%
"July 17, 2017",7.21%
"July 14, 2017",8.18%
"July 13, 2017",9.19%
"July 12, 2017",11.83%
"July 11, 2017",12.73%
"July 10, 2017",13.38%
"July 7, 2017",20.96%
"July 6, 2017",20.60%
"July 5, 2017",16.40%
"July 3, 2017",13.45%
"June 30, 2017",16.77%
"June 29, 2017",19.07%
"June 28, 2017",20.42%
"June 27, 2017",22.84%
"June 26, 2017",22.84%
"June 23, 2017",24.06%
"June 22, 2017",25.28%
"June 21, 2017",25.20%
"June 20, 2017",22.17%
"June 19, 2017",17.22%
"June 16, 2017",17.88%
"June 15, 2017",22.18%
"June 14, 2017",22.38%
"June 13, 2017",18.65%
"June 12, 2017",20.61%
"June 9, 2017",20.81%
"June 8, 2017",24.26%
"June 7, 2017",25.34%
"June 6, 2017",22.05%
"June 5, 2017",25.47%
"June 2, 2017",24.78%
"June 1, 2017",23.96%
"May 31, 2017",25.39%
"May 30, 2017",24.05%
"May 26, 2017",23.33%
"May 25, 2017",24.57%
"May 24, 2017",19.18%
"May 23, 2017",18.80%
"May 22, 2017",18.29%
"May 19, 2017",15.65%
"May 18, 2017",18.52%
"May 17, 2017",17.89%
"May 16, 2017",16.34%
"May 15, 2017",15.95%
"May 12, 2017",14.87%
"May 11, 2017",15.72%
"May 10, 2017",15.54%
"May 9, 2017",17.28%
"May 8, 2017",17.74%
"May 5, 2017",20.33%
"May 4, 2017",23.82%
"May 3, 2017",21.61%
"May 2, 2017",22.44%
"May 1, 2017",21.63%
"April 28, 2017",22.01%
"April 27, 2017",22.82%
"April 26, 2017",18.67%
"April 25, 2017",18.17%
"April 24, 2017",23.03%
"April 21, 2017",22.33%
"April 20, 2017",22.68%
"April 19, 2017",22.26%
"April 18, 2017",19.82%
"April 17, 2017",16.06%
"April 13, 2017",16.68%
"April 12, 2017",13.75%
"April 11, 2017",13.62%
"April 10, 2017",13.11%
"April 7, 2017",16.08%
"April 6, 2017",15.86%
"April 5, 2017",18.89%
"April 4, 2017",18.45%
"April 3, 2017",20.42%
"March 31, 2017",19.60%
"March 30, 2017",18.61%
"March 29, 2017",16.45%
"March 28, 2017",20.91%
"March 27, 2017",25.20%
"March 24, 2017",24.76%
"March 23, 2017",25.13%
"March 22, 2017",24.30%
"March 21, 2017",24.89%
"March 20, 2017",23.35%
"March 17, 2017",22.44%
"March 16, 2017",23.41%
"March 15, 2017",23.43%
"March 14, 2017",25.24%
"March 13, 2017",25.95%
"March 10, 2017",23.98%
"March 9, 2017",23.00%
"March 8, 2017",26.04%
"March 7, 2017",21.44%
"March 6, 2017",19.85%
"March 3, 2017",20.08%
"March 2, 2017",20.48%
"March 1, 2017",19.18%
"Feb. 28, 2017",20.25%
"Feb. 27, 2017",19.15%
"Feb. 24, 2017",18.64%
"Feb. 23, 2017",21.30%
"Feb. 22, 2017",17.46%
"Feb. 21, 2017",15.41%
"Feb. 17, 2017",16.34%
"Feb. 16, 2017",16.74%
"Feb. 15, 2017",16.03%
"Feb. 14, 2017",16.40%
"Feb. 13, 2017",12.98%
"Feb. 10, 2017",12.58%
"Feb. 9, 2017",13.49%
"Feb. 8, 2017",13.47%
"Feb. 7, 2017",13.27%
"Feb. 6, 2017",11.63%
"Feb. 3, 2017",8.32%
"Feb. 2, 2017",9.72%
"Feb. 1, 2017",12.21%
"Jan. 31, 2017",8.38%
"Jan. 30, 2017",8.20%
"Jan. 27, 2017",4.49%
"Jan. 26, 2017",3.70%
"Jan. 25, 2017",5.59%
"Jan. 24, 2017",6.41%
"Jan. 23, 2017",6.74%
"Jan. 20, 2017",4.95%
"Jan. 19, 2017",4.25%
"Jan. 18, 2017",2.79%
"Jan. 17, 2017",2.48%
"Jan. 13, 2017",2.69%
"Jan. 12, 2017",2.30%
"Jan. 11, 2017",0.78%
"Jan. 10, 2017",2.22%
"Jan. 9, 2017",3.06%
"Jan. 6, 2017",1.55%
"Jan. 5, 2017",1.03%
"Jan. 4, 2017",-0.46%
"Jan. 3, 2017",-0.91%
"Dec. 30, 2016",-0.64%
"Dec. 29, 2016",-1.26%
"Dec. 28, 2016",-2.36%
"Dec. 27, 2016",-4.93%
"Dec. 23, 2016",-5.02%
"Dec. 22, 2016",-5.50%
"Dec. 21, 2016",-5.36%
"Dec. 20, 2016",-5.77%
"Dec. 19, 2016",-5.70%
"Dec. 16, 2016",-5.26%
"Dec. 15, 2016",-5.85%
"Dec. 14, 2016",-4.62%
"Dec. 13, 2016",-7.15%
"Dec. 12, 2016",-6.37%
"Dec. 9, 2016",-5.92%
"Dec. 8, 2016",-6.20%
"Dec. 7, 2016",-6.56%
"Dec. 6, 2016",-6.50%
"Dec. 5, 2016",-6.64%
"Dec. 2, 2016",-5.49%
"Dec. 1, 2016",-5.54%
"Nov. 30, 2016",-6.95%
"Nov. 29, 2016",1.03%
"Nov. 28, 2016",0.03%
"Nov. 25, 2016",-2.34%
"Nov. 23, 2016",-3.59%
"Nov. 22, 2016",-1.77%
"Nov. 21, 2016",-3.01%
"Nov. 18, 2016",0.04%
"Nov. 17, 2016",1.15%
"Nov. 16, 2016",-0.55%
"Nov. 15, 2016",-2.03%
"Nov. 14, 2016",5.21%
"Nov. 11, 2016",7.42%
"Nov. 10, 2016",5.05%
"Nov. 9, 2016",5.60%
"Nov. 8, 2016",7.62%
"Nov. 7, 2016",6.76%
"Nov. 4, 2016",9.25%
"Nov. 3, 2016",11.19%
"Nov. 2, 2016",3.82%
"Nov. 1, 2016",3.70%
"Oct. 31, 2016",3.79%
"Oct. 28, 2016",1.67%
"Oct. 27, 2016",0.05%
"Oct. 26, 2016",0.09%
"Oct. 25, 2016",1.92%
"Oct. 24, 2016",0.25%
"Oct. 21, 2016",-0.73%
"Oct. 20, 2016",-2.75%
"Oct. 19, 2016",-4.18%
"Oct. 18, 2016",-2.75%
"Oct. 17, 2016",-1.48%
"Oct. 14, 2016",-1.52%
"Oct. 13, 2016",-1.99%
"Oct. 12, 2016",-3.05%
"Oct. 11, 2016",-3.61%
"Oct. 10, 2016",-5.55%
"Oct. 7, 2016",-4.31%
"Oct. 6, 2016",-5.55%
"Oct. 5, 2016",-6.52%
"Oct. 4, 2016",-5.58%
"Oct. 3, 2016",-5.81%
"Sept. 30, 2016",-5.69%
"Sept. 29, 2016",-5.50%
"Sept. 28, 2016",-5.44%
"Sept. 27, 2016",1.02%
"Sept. 26, 2016",-0.12%
