date,quality_ratio
"Dec. 31, 2019",0.0825
"Sept. 30, 2019",0.079
"June 30, 2019",0.0743
"March 31, 2019",0.0708
"Dec. 31, 2018",0.0635
"Sept. 30, 2018",0.0286
"June 30, 2018",0.0246
"March 31, 2018",0.0221
"Dec. 31, 2017",0.0245
"Sept. 30, 2017",0.0577
"June 30, 2017",0.0537
"March 31, 2017",0.0398
"Dec. 31, 2016",0.0233
"Sept. 30, 2016",0.023
"June 30, 2016",0.0161
"March 31, 2016",0.0215
"Dec. 31, 2015",0.0235
"Sept. 30, 2015",0.0363
"June 30, 2015",0.0713
"March 31, 2015",0.1002
"Dec. 31, 2014",0.131
"Sept. 30, 2014",0.1368
"June 30, 2014",0.1379
"March 31, 2014",0.142
"Dec. 31, 2013",0.1407
"Sept. 30, 2013",0.0888
"June 30, 2013",0.1022
"March 31, 2013",0.139
"Dec. 31, 2012",0.178
"Sept. 30, 2012",0.2632
"June 30, 2012",0.2666
"March 31, 2012",0.2515
"Dec. 31, 2011",0.2363
"Sept. 30, 2011",0.2773
"June 30, 2011",0.2677
"March 31, 2011",0.2762
"Dec. 31, 2010",0.2826
"Sept. 30, 2010",0.2714
"June 30, 2010",0.2686
"March 31, 2010",0.2502
"Dec. 31, 2009",0.2318
"Sept. 30, 2009",0.3848
"June 30, 2009",0.4299
"March 31, 2009",0.4908
"Dec. 31, 2008",0.5374
"Sept. 30, 2008",0.3441
"June 30, 2008",0.3028
"March 31, 2008",0.2686
"Dec. 31, 2007",0.2308
"Sept. 30, 2007",0.2215
"June 30, 2007",0.2429
"March 31, 2007",0.2391
"Dec. 31, 2006",0.2557
"Sept. 30, 2006",0.2478
"June 30, 2006",0.2542
"March 31, 2006",0.3047
"Dec. 31, 2005",0.3087
"Sept. 30, 2005",0.3273
"June 30, 2005",0.3005
"March 31, 2005",0.2499
"Dec. 31, 2004",0.2381
"Sept. 30, 2004",0.2092
"June 30, 2004",0.198
"March 31, 2004",0.1675
"Dec. 31, 2003",0.172
"Sept. 30, 2003",0.1733
"June 30, 2003",0.1633
"March 31, 2003",0.1595
"Dec. 31, 2002",0.1298
"Sept. 30, 2002",0.1502
"June 30, 2002",0.1576
"March 31, 2002",0.2179
"Dec. 31, 2001",0.2645
"Sept. 30, 2001",0.2944
"June 30, 2001",0.3316
"March 31, 2001",0.2992
"Dec. 31, 2000",0.2821
"Sept. 30, 2000",0.2911
"June 30, 2000",0.2719
"March 31, 2000",0.2471
"Dec. 31, 1999",0.2148
"Sept. 30, 1999",0.1749
"June 30, 1999",0.1447
"March 31, 1999",0.1457
"Dec. 31, 1998",0.1615
"Sept. 30, 1998",0.1939
"June 30, 1998",0.2226
"March 31, 1998",0.2369
"Dec. 31, 1997",0.2602
"Sept. 30, 1997",0.2649
"June 30, 1997",0.2444
"March 31, 1997",0.2316
"Dec. 31, 1996",0.2146
"Sept. 30, 1996",0.1811
"June 30, 1996",0.1712
"March 31, 1996",0.1746
"Dec. 31, 1995",0.1675
"Sept. 30, 1995",0.1437
"June 30, 1995",0.1708
"March 31, 1995",0.1708
"Dec. 31, 1994",0.1856
"Sept. 30, 1994",0.2023
"June 30, 1994",0.1861
"March 31, 1994",0.1843
"Dec. 31, 1993",0.1691
"Sept. 30, 1993",0.2026
"June 30, 1993",0.1786
"March 31, 1993",0.1736
"Dec. 31, 1992",0.164
"Sept. 30, 1992",0.088
"June 30, 1992",0.1267
"March 31, 1992",0.1278
"Dec. 31, 1991",0.1505
"Sept. 30, 1991",0.1883
"June 30, 1991",0.2117
"March 31, 1991",0.239
"Dec. 31, 1990",0.2403
"Sept. 30, 1990",0.2881
"June 30, 1990",0.259
