date,eps_est_0y
"March 20, 2020",-1.074
"March 19, 2020",-0.7643
"March 18, 2020",-0.7637
"March 17, 2020",-0.7383
"March 16, 2020",-0.5783
"March 14, 2020",-0.0303
"March 13, 2020",-0.0382
"March 12, 2020",-0.0052
"March 11, 2020",0.1482
"March 10, 2020",0.2037
"March 9, 2020",0.2109
"March 2, 2020",0.5455
"Feb. 27, 2020",0.4722
"Feb. 26, 2020",0.4723
"Feb. 22, 2020",0.5237
"Feb. 18, 2020",0.6143
"Feb. 5, 2020",0.615
"Feb. 3, 2020",0.6686
"Jan. 31, 2020",0.7399
"Jan. 30, 2020",0.5334
"Jan. 27, 2020",1.142
"Jan. 24, 2020",1.117
"Jan. 23, 2020",1.172
"Jan. 22, 2020",1.160
"Jan. 21, 2020",1.170
"Jan. 17, 2020",1.151
"Jan. 16, 2020",1.186
"Jan. 15, 2020",1.158
"Jan. 14, 2020",1.114
"Jan. 13, 2020",1.015
"Jan. 6, 2020",1.001
"Jan. 3, 2020",0.9785
"Dec. 31, 2019",0.9381
"Dec. 19, 2019",1.075
"Dec. 17, 2019",1.058
"Dec. 8, 2019",1.059
"Dec. 6, 2019",1.059
"Nov. 26, 2019",1.062
"Nov. 21, 2019",1.073
"Nov. 18, 2019",1.092
"Nov. 15, 2019",1.092
"Nov. 12, 2019",1.106
"Nov. 11, 2019",1.106
"Nov. 7, 2019",1.107
"Nov. 5, 2019",1.104
"Nov. 4, 2019",1.115
"Nov. 1, 2019",1.055
"Oct. 31, 2019",0.9735
"Oct. 27, 2019",0.9072
"Oct. 23, 2019",0.9084
"Oct. 22, 2019",0.8907
"Oct. 21, 2019",0.876
"Oct. 18, 2019",0.879
"Oct. 17, 2019",0.8746
"Oct. 16, 2019",0.8403
"Oct. 15, 2019",0.9338
"Oct. 14, 2019",0.9349
"Oct. 11, 2019",0.9403
"Oct. 10, 2019",0.9187
"Oct. 8, 2019",0.9528
"Oct. 7, 2019",0.9764
"Oct. 4, 2019",0.9769
"Oct. 1, 2019",0.9737
"Sept. 30, 2019",0.9709
"Sept. 26, 2019",0.981
"Sept. 18, 2019",0.9808
"Sept. 11, 2019",1.031
"Sept. 9, 2019",0.9802
"Sept. 6, 2019",0.9835
"Sept. 5, 2019",0.9942
"Aug. 21, 2019",1.062
"Aug. 19, 2019",1.096
"Aug. 16, 2019",1.101
"Aug. 15, 2019",1.169
"Aug. 14, 2019",1.166
"Aug. 13, 2019",1.202
"Aug. 12, 2019",1.258
"Aug. 9, 2019",1.048
"Aug. 8, 2019",1.105
"Aug. 6, 2019",1.014
"July 29, 2019",0.934
"July 23, 2019",1.018
"July 22, 2019",1.170
"July 17, 2019",1.214
"July 15, 2019",1.362
"July 11, 2019",1.392
"July 10, 2019",1.388
"July 8, 2019",1.404
"June 27, 2019",1.334
"June 24, 2019",1.295
"June 20, 2019",1.329
"June 18, 2019",1.265
"June 3, 2019",1.294
"May 29, 2019",1.294
"May 28, 2019",1.295
"May 17, 2019",1.270
"May 16, 2019",1.237
"May 15, 2019",1.319
"May 13, 2019",1.322
"May 3, 2019",1.292
"May 2, 2019",1.357
"April 29, 2019",1.644
"April 25, 2019",1.644
"April 24, 2019",1.601
"April 23, 2019",1.629
"April 19, 2019",1.628
"April 18, 2019",1.622
"April 17, 2019",1.590
"April 16, 2019",1.214
"April 15, 2019",1.230
"April 12, 2019",1.228
"March 29, 2019",0.9794
"March 28, 2019",0.9347
"March 26, 2019",0.8147
"March 25, 2019",0.571
"March 22, 2019",1.524
"March 21, 2019",1.499
"March 20, 2019",1.515
"March 19, 2019",1.563
"March 18, 2019",1.551
"March 4, 2019",1.503
"Feb. 13, 2019",1.474
"Feb. 11, 2019",1.477
"Feb. 7, 2019",1.461
"Feb. 4, 2019",1.392
"Feb. 1, 2019",1.630
"Jan. 31, 2019",1.621
"Jan. 29, 2019",1.432
"Jan. 28, 2019",1.507
"Jan. 25, 2019",1.586
"Jan. 23, 2019",1.599
"Jan. 16, 2019",1.569
"Jan. 15, 2019",1.706
"Jan. 11, 2019",1.813
"Jan. 10, 2019",1.919
"Jan. 9, 2019",2.177
"Jan. 7, 2019",2.484
"Dec. 31, 2018",1.236
"Dec. 21, 2018",1.340
"Dec. 20, 2018",1.369
"Dec. 19, 2018",1.376
"Dec. 18, 2018",1.396
"Dec. 17, 2018",1.407
"Dec. 15, 2018",1.401
"Dec. 13, 2018",1.396
"Dec. 10, 2018",1.387
"Dec. 7, 2018",1.432
"Dec. 5, 2018",1.431
