date,forward_ps_ratio
"Aug. 1, 2019",1.319
"July 31, 2019",1.369
"July 30, 2019",1.339
"July 29, 2019",1.267
"July 26, 2019",1.268
"July 25, 2019",1.275
"July 24, 2019",1.291
"July 23, 2019",1.271
"July 22, 2019",1.259
"July 19, 2019",1.229
"July 18, 2019",1.214
"July 17, 2019",1.242
"July 16, 2019",1.290
"July 15, 2019",1.337
"July 12, 2019",1.353
"July 11, 2019",1.351
"July 10, 2019",1.423
"July 9, 2019",1.401
"July 8, 2019",1.395
"July 5, 2019",1.412
"July 3, 2019",1.392
"July 2, 2019",1.376
"July 1, 2019",1.420
"June 30, 2019",
"June 28, 2019",1.502
"June 27, 2019",1.477
"June 26, 2019",1.509
"June 25, 2019",1.477
"June 24, 2019",1.510
"June 21, 2019",1.520
"June 20, 2019",1.520
"June 19, 2019",1.474
"June 18, 2019",1.462
"June 17, 2019",1.430
"June 14, 2019",1.414
"June 13, 2019",1.456
"June 12, 2019",1.410
"June 11, 2019",1.442
"June 10, 2019",1.433
"June 7, 2019",1.459
"June 6, 2019",1.483
"June 5, 2019",1.479
"June 4, 2019",1.509
"June 3, 2019",1.502
"May 31, 2019",1.515
"May 30, 2019",1.517
"May 29, 2019",1.554
"May 28, 2019",1.554
"May 24, 2019",1.561
"May 23, 2019",1.547
"May 22, 2019",1.627
"May 21, 2019",1.676
"May 20, 2019",1.642
"May 17, 2019",1.625
"May 16, 2019",1.699
"May 15, 2019",1.712
"May 14, 2019",1.703
"May 13, 2019",1.666
"May 10, 2019",1.678
"May 9, 2019",1.684
"May 8, 2019",1.654
"May 7, 2019",1.636
"May 6, 2019",1.624
"May 3, 2019",1.601
"May 2, 2019",1.547
"May 1, 2019",1.576
"April 30, 2019",1.660
"April 29, 2019",1.670
"April 26, 2019",1.685
"April 25, 2019",1.735
"April 24, 2019",1.742
"April 23, 2019",1.777
"April 22, 2019",1.746
"April 18, 2019",1.668
"April 17, 2019",1.699
"April 16, 2019",1.719
"April 15, 2019",1.741
"April 12, 2019",1.793
"April 11, 2019",1.743
"April 10, 2019",1.746
"April 9, 2019",1.737
"April 8, 2019",1.767
"April 5, 2019",1.761
"April 4, 2019",1.708
"April 3, 2019",1.697
"April 2, 2019",1.769
"April 1, 2019",1.806
"March 31, 2019",
"March 29, 2019",1.786
"March 28, 2019",1.798
"March 27, 2019",1.779
"March 26, 2019",1.782
"March 25, 2019",1.726
"March 22, 2019",1.738
"March 21, 2019",1.888
"March 20, 2019",1.872
"March 19, 2019",1.838
"March 18, 2019",1.844
"March 15, 2019",1.813
"March 14, 2019",1.836
"March 13, 2019",1.868
"March 12, 2019",1.847
"March 11, 2019",1.818
"March 8, 2019",1.762
"March 7, 2019",1.823
"March 6, 2019",1.815
"March 5, 2019",1.849
"March 4, 2019",1.832
"March 1, 2019",1.824
"Feb. 28, 2019",1.756
"Feb. 27, 2019",1.784
"Feb. 26, 2019",1.774
"Feb. 25, 2019",1.799
"Feb. 22, 2019",1.797
"Feb. 21, 2019",1.795
"Feb. 20, 2019",1.818
"Feb. 19, 2019",1.785
"Feb. 15, 2019",1.776
"Feb. 14, 2019",1.751
"Feb. 13, 2019",1.716
"Feb. 12, 2019",1.662
"Feb. 11, 2019",1.623
"Feb. 8, 2019",1.589
"Feb. 7, 2019",1.605
"Feb. 6, 2019",1.698
"Feb. 5, 2019",1.693
"Feb. 4, 2019",1.699
"Feb. 1, 2019",1.700
"Jan. 31, 2019",1.662
"Jan. 30, 2019",1.692
"Jan. 29, 2019",1.671
"Jan. 28, 2019",1.634
"Jan. 25, 2019",1.668
"Jan. 24, 2019",1.641
"Jan. 23, 2019",1.629
"Jan. 22, 2019",1.657
"Jan. 18, 2019",1.709
"Jan. 17, 2019",1.694
"Jan. 16, 2019",1.682
"Jan. 15, 2019",1.638
"Jan. 14, 2019",1.620
"Jan. 11, 2019",1.628
"Jan. 10, 2019",1.676
"Jan. 9, 2019",1.676
"Jan. 8, 2019",1.614
"Jan. 7, 2019",1.583
"Jan. 4, 2019",1.556
"Jan. 3, 2019",1.495
"Jan. 2, 2019",1.462
"Dec. 31, 2018",1.421
