date,enterprise_value
"Sept. 24, 2019",8.311B
"Sept. 23, 2019",8.517B
"Sept. 20, 2019",8.464B
"Sept. 19, 2019",8.422B
"Sept. 18, 2019",8.430B
"Sept. 17, 2019",8.498B
"Sept. 16, 2019",8.767B
"Sept. 13, 2019",8.061B
"Sept. 12, 2019",8.032B
"Sept. 11, 2019",8.183B
"Sept. 10, 2019",8.104B
"Sept. 9, 2019",8.061B
"Sept. 6, 2019",7.863B
"Sept. 5, 2019",7.888B
"Sept. 4, 2019",7.760B
"Sept. 3, 2019",7.657B
"Aug. 30, 2019",7.677B
"Aug. 29, 2019",7.721B
"Aug. 28, 2019",7.643B
"Aug. 27, 2019",7.542B
"Aug. 26, 2019",7.570B
"Aug. 23, 2019",7.625B
"Aug. 22, 2019",7.829B
"Aug. 21, 2019",7.901B
"Aug. 20, 2019",7.925B
"Aug. 19, 2019",7.946B
"Aug. 16, 2019",7.797B
"Aug. 15, 2019",7.724B
"Aug. 14, 2019",7.696B
"Aug. 13, 2019",7.917B
"Aug. 12, 2019",7.872B
"Aug. 9, 2019",8.022B
"Aug. 8, 2019",7.974B
"Aug. 7, 2019",8.230B
"Aug. 6, 2019",8.297B
"Aug. 5, 2019",8.383B
"Aug. 2, 2019",8.425B
"Aug. 1, 2019",8.477B
"July 31, 2019",8.620B
"July 30, 2019",8.534B
"July 29, 2019",8.328B
"July 26, 2019",8.331B
"July 25, 2019",8.350B
"July 24, 2019",8.396B
"July 23, 2019",8.339B
"July 22, 2019",8.305B
"July 19, 2019",8.219B
"July 18, 2019",8.177B
"July 17, 2019",8.256B
"July 16, 2019",8.394B
"July 15, 2019",8.527B
"July 12, 2019",8.573B
"July 11, 2019",8.568B
"July 10, 2019",8.772B
"July 9, 2019",8.710B
"July 8, 2019",8.693B
"July 5, 2019",8.741B
"July 3, 2019",8.683B
"July 2, 2019",8.637B
"July 1, 2019",8.766B
"June 30, 2019",8.719B
"June 28, 2019",7.482B
"June 27, 2019",7.409B
"June 26, 2019",7.501B
"June 25, 2019",7.409B
"June 24, 2019",7.505B
"June 21, 2019",7.531B
"June 20, 2019",7.531B
"June 19, 2019",7.402B
"June 18, 2019",7.368B
"June 17, 2019",7.276B
"June 14, 2019",7.231B
"June 13, 2019",7.349B
"June 12, 2019",7.218B
"June 11, 2019",7.310B
"June 10, 2019",7.284B
"June 7, 2019",7.359B
"June 6, 2019",7.427B
"June 5, 2019",7.415B
"June 4, 2019",7.500B
"June 3, 2019",7.482B
"May 31, 2019",7.517B
"May 30, 2019",7.524B
"May 29, 2019",7.628B
"May 28, 2019",7.630B
"May 24, 2019",7.649B
"May 23, 2019",7.609B
"May 22, 2019",7.837B
"May 21, 2019",7.975B
"May 20, 2019",7.880B
"May 17, 2019",7.831B
"May 16, 2019",8.041B
"May 15, 2019",8.080B
"May 14, 2019",8.054B
"May 13, 2019",7.949B
"May 10, 2019",7.982B
"May 9, 2019",7.998B
"May 8, 2019",7.915B
"May 7, 2019",7.863B
"May 6, 2019",7.830B
"May 3, 2019",7.762B
"May 2, 2019",7.609B
"May 1, 2019",7.692B
"April 30, 2019",7.932B
"April 29, 2019",7.958B
"April 26, 2019",8.003B
"April 25, 2019",8.146B
"April 24, 2019",8.165B
"April 23, 2019",8.265B
"April 22, 2019",8.175B
"April 18, 2019",7.953B
"April 17, 2019",8.041B
"April 16, 2019",8.100B
"April 15, 2019",8.161B
"April 12, 2019",8.311B
"April 11, 2019",8.166B
"April 10, 2019",8.177B
"April 9, 2019",8.151B
"April 8, 2019",8.236B
"April 5, 2019",8.218B
"April 4, 2019",8.067B
"April 3, 2019",8.036B
"April 2, 2019",8.243B
"April 1, 2019",8.347B
"March 31, 2019",8.290B
"March 29, 2019",8.205B
"March 28, 2019",8.240B
"March 27, 2019",8.186B
"March 26, 2019",8.193B
"March 25, 2019",8.035B
"March 22, 2019",8.070B
"March 21, 2019",8.495B
"March 20, 2019",8.452B
"March 19, 2019",8.353B
"March 18, 2019",8.370B
"March 15, 2019",8.284B
"March 14, 2019",8.348B
"March 13, 2019",8.438B
"March 12, 2019",8.379B
"March 11, 2019",8.298B
"March 8, 2019",8.137B
"March 7, 2019",8.310B
"March 6, 2019",8.289B
"March 5, 2019",8.386B
"March 4, 2019",8.338B
"March 1, 2019",8.315B
"Feb. 28, 2019",8.120B
"Feb. 27, 2019",8.199B
"Feb. 26, 2019",8.172B
"Feb. 25, 2019",8.243B
"Feb. 22, 2019",8.237B
"Feb. 21, 2019",8.231B
"Feb. 20, 2019",8.298B
"Feb. 19, 2019",8.203B
"Feb. 15, 2019",8.177B
"Feb. 14, 2019",8.106B
"Feb. 13, 2019",8.006B
"Feb. 12, 2019",7.852B
"Feb. 11, 2019",7.741B
"Feb. 8, 2019",7.644B
"Feb. 7, 2019",7.691B
"Feb. 6, 2019",7.955B
"Feb. 5, 2019",7.942B
"Feb. 4, 2019",7.957B
"Feb. 1, 2019",7.961B
"Jan. 31, 2019",7.852B
"Jan. 30, 2019",7.938B
"Jan. 29, 2019",7.879B
"Jan. 28, 2019",7.772B
"Jan. 25, 2019",7.871B
"Jan. 24, 2019",7.793B
"Jan. 23, 2019",7.760B
"Jan. 22, 2019",7.838B
"Jan. 18, 2019",7.987B
"Jan. 17, 2019",7.943B
"Jan. 16, 2019",7.910B
"Jan. 15, 2019",7.786B
"Jan. 14, 2019",7.732B
"Jan. 11, 2019",7.755B
"Jan. 10, 2019",7.891B
"Jan. 9, 2019",7.891B
"Jan. 8, 2019",7.717B
"Jan. 7, 2019",7.627B
"Jan. 4, 2019",7.550B
"Jan. 3, 2019",7.377B
"Jan. 2, 2019",7.284B
"Dec. 31, 2018",7.166B
"Dec. 28, 2018",5.969B
"Dec. 27, 2018",6.058B
"Dec. 26, 2018",6.089B
"Dec. 24, 2018",5.802B
"Dec. 21, 2018",6.018B
"Dec. 20, 2018",6.217B
"Dec. 19, 2018",6.402B
"Dec. 18, 2018",6.504B
"Dec. 17, 2018",6.636B
"Dec. 14, 2018",6.731B
"Dec. 13, 2018",6.911B
"Dec. 12, 2018",6.852B
"Dec. 11, 2018",6.823B
"Dec. 10, 2018",6.928B
"Dec. 7, 2018",7.157B
"Dec. 6, 2018",7.196B
"Dec. 4, 2018",7.328B
"Dec. 3, 2018",7.504B
"Nov. 30, 2018",7.487B
"Nov. 29, 2018",7.487B
"Nov. 28, 2018",7.510B
"Nov. 27, 2018",7.238B
"Nov. 26, 2018",7.222B
"Nov. 23, 2018",7.158B
"Nov. 21, 2018",7.432B
"Nov. 20, 2018",7.298B
"Nov. 19, 2018",7.444B
"Nov. 16, 2018",7.387B
"Nov. 15, 2018",7.485B
"Nov. 14, 2018",7.338B
"Nov. 13, 2018",7.134B
"Nov. 12, 2018",7.243B
"Nov. 9, 2018",7.330B
"Nov. 8, 2018",7.290B
"Nov. 7, 2018",7.475B
"Nov. 6, 2018",7.364B
"Nov. 5, 2018",7.273B
"Nov. 2, 2018",7.226B
"Nov. 1, 2018",7.421B
"Oct. 31, 2018",7.480B
"Oct. 30, 2018",7.382B
"Oct. 29, 2018",7.250B
"Oct. 26, 2018",7.446B
"Oct. 25, 2018",7.496B
"Oct. 24, 2018",7.449B
"Oct. 23, 2018",7.620B
"Oct. 22, 2018",7.799B
"Oct. 19, 2018",7.998B
"Oct. 18, 2018",7.958B
"Oct. 17, 2018",8.032B
"Oct. 16, 2018",8.089B
"Oct. 15, 2018",8.120B
"Oct. 12, 2018",8.158B
"Oct. 11, 2018",8.103B
"Oct. 10, 2018",7.464B
"Oct. 9, 2018",7.833B
"Oct. 8, 2018",7.838B
"Oct. 5, 2018",7.848B
"Oct. 4, 2018",7.781B
"Oct. 3, 2018",7.916B
"Oct. 2, 2018",7.800B
"Oct. 1, 2018",7.833B
"Sept. 30, 2018",7.736B
"Sept. 28, 2018",7.775B
"Sept. 27, 2018",7.689B
"Sept. 26, 2018",7.640B
"Sept. 25, 2018",7.638B
"Sept. 24, 2018",7.673B
"Sept. 21, 2018",7.571B
"Sept. 20, 2018",7.507B
"Sept. 19, 2018",7.535B
"Sept. 18, 2018",7.479B
"Sept. 17, 2018",7.365B
"Sept. 14, 2018",7.358B
"Sept. 13, 2018",7.327B
"Sept. 12, 2018",7.419B
"Sept. 11, 2018",7.351B
"Sept. 10, 2018",7.154B
"Sept. 7, 2018",7.147B
"Sept. 6, 2018",7.163B
"Sept. 5, 2018",7.259B
"Sept. 4, 2018",7.206B
"Aug. 31, 2018",7.341B
"Aug. 30, 2018",7.460B
"Aug. 29, 2018",7.417B
"Aug. 28, 2018",7.282B
"Aug. 27, 2018",7.410B
"Aug. 24, 2018",7.441B
"Aug. 23, 2018",7.311B
"Aug. 22, 2018",7.349B
"Aug. 21, 2018",7.251B
"Aug. 20, 2018",7.171B
"Aug. 17, 2018",7.104B
"Aug. 16, 2018",7.182B
"Aug. 15, 2018",7.178B
"Aug. 14, 2018",7.284B
"Aug. 13, 2018",7.313B
"Aug. 10, 2018",7.381B
"Aug. 9, 2018",7.225B
"Aug. 8, 2018",7.631B
"Aug. 7, 2018",7.782B
"Aug. 6, 2018",7.728B
"Aug. 3, 2018",7.728B
"Aug. 2, 2018",7.687B
"Aug. 1, 2018",7.659B
"July 31, 2018",7.761B
"July 30, 2018",7.699B
"July 27, 2018",7.590B
"July 26, 2018",7.709B
"July 25, 2018",7.683B
"July 24, 2018",7.593B
"July 23, 2018",7.477B
"July 20, 2018",7.483B
"July 19, 2018",7.559B
"July 18, 2018",7.593B
"July 17, 2018",7.510B
"July 16, 2018",7.493B
"July 13, 2018",7.716B
"July 12, 2018",7.709B
"July 11, 2018",7.751B
"July 10, 2018",7.926B
"July 9, 2018",7.884B
"July 6, 2018",7.730B
"July 5, 2018",7.740B
"July 3, 2018",7.810B
"July 2, 2018",7.723B
"June 30, 2018",7.850B
"June 29, 2018",7.813B
"June 28, 2018",7.801B
"June 27, 2018",7.825B
"June 26, 2018",7.706B
"June 25, 2018",7.619B
"June 22, 2018",7.888B
"June 21, 2018",7.881B
"June 20, 2018",8.038B
"June 19, 2018",7.870B
"June 18, 2018",7.824B
"June 15, 2018",7.640B
"June 14, 2018",7.768B
"June 13, 2018",7.780B
"June 12, 2018",7.722B
"June 11, 2018",7.936B
"June 8, 2018",7.808B
"June 7, 2018",7.779B
"June 6, 2018",7.677B
"June 5, 2018",7.555B
"June 4, 2018",7.448B
"June 1, 2018",7.438B
"May 31, 2018",7.291B
"May 30, 2018",7.317B
"May 29, 2018",7.078B
"May 25, 2018",7.040B
"May 24, 2018",7.348B
"May 23, 2018",7.443B
"May 22, 2018",7.450B
"May 21, 2018",7.535B
"May 18, 2018",7.388B
"May 17, 2018",7.485B
"May 16, 2018",7.362B
"May 15, 2018",7.308B
"May 14, 2018",7.261B
"May 11, 2018",7.163B
"May 10, 2018",7.235B
"May 9, 2018",7.211B
"May 8, 2018",7.107B
"May 7, 2018",7.050B
"May 4, 2018",7.016B
"May 3, 2018",6.870B
"May 2, 2018",7.130B
"May 1, 2018",7.097B
"April 30, 2018",7.180B
"April 27, 2018",7.163B
"April 26, 2018",7.249B
"April 25, 2018",7.299B
"April 24, 2018",7.183B
"April 23, 2018",7.263B
"April 20, 2018",7.227B
"April 19, 2018",7.263B
"April 18, 2018",7.298B
"April 17, 2018",6.958B
"April 16, 2018",6.931B
"April 13, 2018",6.938B
"April 12, 2018",6.884B
"April 11, 2018",6.929B
"April 10, 2018",6.844B
"April 9, 2018",6.633B
"April 6, 2018",6.566B
"April 5, 2018",6.633B
"April 4, 2018",6.474B
"April 3, 2018",6.422B
"April 2, 2018",6.320B
"March 31, 2018",6.441B
"March 29, 2018",6.423B
"March 28, 2018",6.341B
"March 27, 2018",6.402B
"March 26, 2018",6.435B
"March 23, 2018",6.418B
"March 22, 2018",6.395B
"March 21, 2018",6.566B
"March 20, 2018",6.312B
"March 19, 2018",6.272B
"March 16, 2018",6.435B
"March 15, 2018",6.322B
"March 14, 2018",6.397B
"March 13, 2018",6.390B
"March 12, 2018",6.366B
"March 9, 2018",6.319B
"March 8, 2018",6.217B
"March 7, 2018",6.295B
"March 6, 2018",6.444B
"March 5, 2018",6.511B
"March 2, 2018",6.504B
"March 1, 2018",6.407B
"Feb. 28, 2018",6.326B
"Feb. 27, 2018",6.395B
"Feb. 26, 2018",6.514B
"Feb. 23, 2018",6.502B
"Feb. 22, 2018",6.459B
"Feb. 21, 2018",6.297B
"Feb. 20, 2018",6.499B
"Feb. 16, 2018",6.540B
"Feb. 15, 2018",6.630B
"Feb. 14, 2018",6.649B
"Feb. 13, 2018",6.475B
"Feb. 12, 2018",6.663B
"Feb. 9, 2018",6.497B
"Feb. 8, 2018",6.557B
"Feb. 7, 2018",6.832B
"Feb. 6, 2018",6.975B
"Feb. 5, 2018",6.840B
"Feb. 2, 2018",7.041B
"Feb. 1, 2018",7.381B
"Jan. 31, 2018",7.491B
"Jan. 30, 2018",7.577B
"Jan. 29, 2018",7.786B
"Jan. 26, 2018",7.955B
"Jan. 25, 2018",7.855B
"Jan. 24, 2018",7.952B
"Jan. 23, 2018",7.940B
"Jan. 22, 2018",7.936B
"Jan. 19, 2018",7.871B
"Jan. 18, 2018",7.938B
"Jan. 17, 2018",7.983B
"Jan. 16, 2018",7.831B
"Jan. 12, 2018",7.924B
"Jan. 11, 2018",7.866B
"Jan. 10, 2018",7.762B
"Jan. 9, 2018",7.762B
"Jan. 8, 2018",7.702B
"Jan. 5, 2018",7.655B
"Jan. 4, 2018",7.608B
"Jan. 3, 2018",7.550B
"Jan. 2, 2018",7.500B
"Dec. 31, 2017",7.310B
"Dec. 29, 2017",7.279B
"Dec. 28, 2017",7.383B
"Dec. 27, 2017",7.372B
"Dec. 26, 2017",7.440B
"Dec. 22, 2017",7.298B
"Dec. 21, 2017",7.200B
"Dec. 20, 2017",7.064B
"Dec. 19, 2017",6.943B
"Dec. 18, 2017",6.903B
"Dec. 15, 2017",6.741B
"Dec. 14, 2017",6.825B
"Dec. 13, 2017",6.805B
"Dec. 12, 2017",6.860B
"Dec. 11, 2017",6.900B
"Dec. 8, 2017",6.829B
"Dec. 7, 2017",6.770B
"Dec. 6, 2017",6.789B
"Dec. 5, 2017",6.915B
"Dec. 4, 2017",6.908B
"Dec. 1, 2017",6.965B
"Nov. 30, 2017",6.744B
"Nov. 29, 2017",6.774B
"Nov. 28, 2017",6.775B
"Nov. 27, 2017",6.717B
"Nov. 24, 2017",6.869B
"Nov. 22, 2017",6.787B
"Nov. 21, 2017",6.717B
"Nov. 20, 2017",6.734B
"Nov. 17, 2017",6.751B
"Nov. 16, 2017",6.710B
"Nov. 15, 2017",6.682B
"Nov. 14, 2017",6.717B
"Nov. 13, 2017",6.917B
"Nov. 10, 2017",6.950B
"Nov. 9, 2017",7.064B
"Nov. 8, 2017",6.932B
"Nov. 7, 2017",6.967B
"Nov. 6, 2017",6.951B
"Nov. 3, 2017",6.684B
"Nov. 2, 2017",6.722B
"Nov. 1, 2017",6.648B
"Oct. 31, 2017",6.537B
"Oct. 30, 2017",6.434B
"Oct. 27, 2017",6.334B
"Oct. 26, 2017",6.247B
"Oct. 25, 2017",6.239B
"Oct. 24, 2017",6.308B
"Oct. 23, 2017",6.337B
"Oct. 20, 2017",6.361B
"Oct. 19, 2017",6.366B
"Oct. 18, 2017",6.366B
"Oct. 17, 2017",6.396B
"Oct. 16, 2017",6.408B
"Oct. 13, 2017",6.346B
"Oct. 12, 2017",6.359B
"Oct. 11, 2017",6.365B
"Oct. 10, 2017",6.384B
"Oct. 9, 2017",6.422B
"Oct. 6, 2017",6.415B
"Oct. 5, 2017",6.525B
"Oct. 4, 2017",6.544B
"Oct. 3, 2017",6.513B
"Oct. 2, 2017",6.510B
"Sept. 30, 2017",6.504B
"Sept. 29, 2017",6.411B
"Sept. 28, 2017",6.485B
"Sept. 27, 2017",6.561B
"Sept. 26, 2017",6.501B
"Sept. 25, 2017",6.441B
"Sept. 22, 2017",6.347B
"Sept. 21, 2017",6.365B
"Sept. 20, 2017",6.330B
"Sept. 19, 2017",6.258B
"Sept. 18, 2017",6.284B
"Sept. 15, 2017",6.218B
"Sept. 14, 2017",6.233B
"Sept. 13, 2017",6.202B
"Sept. 12, 2017",6.040B
"Sept. 11, 2017",5.875B
"Sept. 8, 2017",5.876B
"Sept. 7, 2017",6.106B
"Sept. 6, 2017",6.057B
"Sept. 5, 2017",5.883B
"Sept. 1, 2017",5.856B
"Aug. 31, 2017",5.738B
"Aug. 30, 2017",5.733B
"Aug. 29, 2017",5.733B
"Aug. 28, 2017",5.754B
"Aug. 25, 2017",5.823B
"Aug. 24, 2017",5.852B
"Aug. 23, 2017",5.852B
"Aug. 22, 2017",5.816B
"Aug. 21, 2017",5.826B
"Aug. 18, 2017",5.975B
"Aug. 17, 2017",5.983B
"Aug. 16, 2017",6.080B
"Aug. 15, 2017",6.144B
"Aug. 14, 2017",6.180B
"Aug. 11, 2017",6.239B
"Aug. 10, 2017",6.258B
"Aug. 9, 2017",6.337B
"Aug. 8, 2017",6.306B
"Aug. 7, 2017",6.292B
"Aug. 4, 2017",6.389B
"Aug. 3, 2017",6.266B
"Aug. 2, 2017",6.259B
"Aug. 1, 2017",6.363B
"July 31, 2017",6.415B
"July 28, 2017",6.511B
"July 27, 2017",6.408B
"July 26, 2017",6.240B
"July 25, 2017",6.266B
"July 24, 2017",6.135B
"July 21, 2017",6.204B
"July 20, 2017",6.287B
"July 19, 2017",6.372B
"July 18, 2017",6.085B
"July 17, 2017",6.166B
"July 14, 2017",6.214B
"July 13, 2017",6.140B
"July 12, 2017",6.094B
"July 11, 2017",6.070B
"July 10, 2017",6.073B
"July 7, 2017",6.051B
"July 6, 2017",6.107B
"July 5, 2017",6.192B
"July 3, 2017",6.358B
"June 30, 2017",6.251B
"June 29, 2017",6.322B
"June 28, 2017",6.172B
"June 27, 2017",6.081B
"June 26, 2017",6.107B
"June 23, 2017",6.184B
"June 22, 2017",6.127B
"June 21, 2017",6.150B
"June 20, 2017",6.184B
"June 19, 2017",6.283B
"June 16, 2017",6.272B
"June 15, 2017",6.095B
"June 14, 2017",6.191B
"June 13, 2017",6.436B
"June 12, 2017",6.312B
"June 9, 2017",6.247B
"June 8, 2017",6.050B
"June 7, 2017",6.058B
"June 6, 2017",6.179B
"June 5, 2017",6.076B
"June 2, 2017",6.048B
"June 1, 2017",6.171B
"May 31, 2017",6.108B
"May 30, 2017",6.153B
"May 26, 2017",6.264B
"May 25, 2017",6.236B
"May 24, 2017",6.424B
"May 23, 2017",6.462B
"May 22, 2017",6.516B
"May 19, 2017",6.524B
"May 18, 2017",6.367B
"May 17, 2017",6.379B
"May 16, 2017",6.414B
"May 15, 2017",6.490B
"May 12, 2017",6.483B
"May 11, 2017",6.543B
"May 10, 2017",6.624B
"May 9, 2017",6.492B
"May 8, 2017",6.521B
"May 5, 2017",6.414B
"May 4, 2017",6.262B
"May 3, 2017",6.331B
"May 2, 2017",6.367B
"May 1, 2017",6.398B
"April 28, 2017",6.414B
"April 27, 2017",6.460B
"April 26, 2017",6.592B
"April 25, 2017",6.616B
"April 24, 2017",6.511B
"April 21, 2017",6.550B
"April 20, 2017",6.516B
"April 19, 2017",6.535B
"April 18, 2017",6.683B
"April 17, 2017",6.716B
"April 13, 2017",6.652B
"April 12, 2017",6.745B
"April 11, 2017",6.793B
"April 10, 2017",6.790B
"April 7, 2017",6.702B
"April 6, 2017",6.768B
"April 5, 2017",6.707B
"April 4, 2017",6.850B
"April 3, 2017",6.773B
"March 31, 2017",6.830B
"March 30, 2017",6.888B
"March 29, 2017",6.883B
"March 28, 2017",6.712B
"March 27, 2017",6.538B
"March 24, 2017",6.453B
"March 23, 2017",6.501B
"March 22, 2017",6.565B
"March 21, 2017",6.579B
"March 20, 2017",6.724B
"March 17, 2017",6.707B
"March 16, 2017",6.684B
"March 15, 2017",6.691B
"March 14, 2017",6.541B
"March 13, 2017",6.563B
"March 10, 2017",6.589B
"March 9, 2017",6.603B
"March 8, 2017",6.468B
"March 7, 2017",6.791B
"March 6, 2017",6.875B
"March 3, 2017",6.842B
"March 2, 2017",6.863B
"March 1, 2017",7.061B
"Feb. 28, 2017",6.885B
"Feb. 27, 2017",6.968B
"Feb. 24, 2017",6.861B
"Feb. 23, 2017",6.904B
"Feb. 22, 2017",6.792B
"Feb. 21, 2017",6.934B
"Feb. 17, 2017",6.851B
"Feb. 16, 2017",6.834B
"Feb. 15, 2017",6.868B
"Feb. 14, 2017",6.911B
"Feb. 13, 2017",6.908B
"Feb. 10, 2017",6.918B
"Feb. 9, 2017",6.877B
"Feb. 8, 2017",6.882B
"Feb. 7, 2017",6.827B
"Feb. 6, 2017",7.023B
"Feb. 3, 2017",7.128B
"Feb. 2, 2017",7.056B
"Feb. 1, 2017",6.980B
"Jan. 31, 2017",6.992B
"Jan. 30, 2017",6.900B
"Jan. 27, 2017",7.171B
"Jan. 26, 2017",7.364B
"Jan. 25, 2017",7.550B
"Jan. 24, 2017",7.512B
"Jan. 23, 2017",7.398B
"Jan. 20, 2017",7.488B
"Jan. 19, 2017",7.450B
"Jan. 18, 2017",7.388B
"Jan. 17, 2017",7.372B
"Jan. 13, 2017",7.369B
"Jan. 12, 2017",7.333B
"Jan. 11, 2017",7.357B
"Jan. 10, 2017",7.312B
"Jan. 9, 2017",7.271B
"Jan. 6, 2017",7.415B
"Jan. 5, 2017",7.455B
"Jan. 4, 2017",7.452B
"Jan. 3, 2017",7.455B
"Dec. 31, 2016",7.369B
"Dec. 30, 2016",7.484B
"Dec. 29, 2016",7.542B
"Dec. 28, 2016",7.639B
"Dec. 27, 2016",7.773B
"Dec. 23, 2016",7.687B
"Dec. 22, 2016",7.685B
"Dec. 21, 2016",7.749B
"Dec. 20, 2016",7.801B
"Dec. 19, 2016",7.784B
"Dec. 16, 2016",7.840B
"Dec. 15, 2016",7.706B
"Dec. 14, 2016",7.771B
"Dec. 13, 2016",8.030B
"Dec. 12, 2016",7.847B
"Dec. 9, 2016",7.802B
"Dec. 8, 2016",7.833B
"Dec. 7, 2016",7.773B
"Dec. 6, 2016",7.856B
"Dec. 5, 2016",7.849B
"Dec. 2, 2016",7.770B
"Dec. 1, 2016",7.808B
"Nov. 30, 2016",7.963B
"Nov. 29, 2016",7.189B
"Nov. 28, 2016",7.238B
"Nov. 25, 2016",7.418B
"Nov. 23, 2016",7.508B
"Nov. 22, 2016",7.446B
"Nov. 21, 2016",7.575B
"Nov. 18, 2016",7.415B
"Nov. 17, 2016",7.341B
"Nov. 16, 2016",7.312B
"Nov. 15, 2016",7.446B
"Nov. 14, 2016",7.002B
"Nov. 11, 2016",6.843B
"Nov. 10, 2016",7.067B
"Nov. 9, 2016",6.940B
"Nov. 8, 2016",6.764B
"Nov. 7, 2016",6.733B
"Nov. 4, 2016",6.602B
"Nov. 3, 2016",6.783B
"Nov. 2, 2016",6.573B
"Nov. 1, 2016",6.630B
"Oct. 31, 2016",6.578B
"Oct. 28, 2016",6.754B
"Oct. 27, 2016",6.876B
"Oct. 26, 2016",7.239B
"Oct. 25, 2016",7.071B
"Oct. 24, 2016",7.195B
"Oct. 21, 2016",7.153B
"Oct. 20, 2016",7.177B
"Oct. 19, 2016",7.172B
"Oct. 18, 2016",6.979B
"Oct. 17, 2016",6.983B
"Oct. 14, 2016",7.114B
"Oct. 13, 2016",7.059B
"Oct. 12, 2016",7.069B
"Oct. 11, 2016",7.167B
"Oct. 10, 2016",7.336B
"Oct. 7, 2016",7.205B
"Oct. 6, 2016",7.274B
"Oct. 5, 2016",7.367B
"Oct. 4, 2016",7.267B
"Oct. 3, 2016",7.439B
"Sept. 30, 2016",7.358B
"Sept. 29, 2016",7.280B
