date,pe_ratio
"March 19, 2020",0.789
"March 18, 2020",0.6629
"March 17, 2020",0.7861
"March 16, 2020",0.9292
"March 13, 2020",1.076
"March 12, 2020",0.9093
"March 11, 2020",1.062
"March 10, 2020",1.322
"March 9, 2020",1.292
"March 6, 2020",2.246
"March 5, 2020",2.572
"March 4, 2020",2.688
"March 3, 2020",2.657
"March 2, 2020",2.700
"Feb. 28, 2020",2.67
"Feb. 27, 2020",2.521
"Feb. 26, 2020",2.667
"Feb. 25, 2020",2.820
"Feb. 24, 2020",2.982
"Feb. 21, 2020",3.116
"Feb. 20, 2020",3.166
"Feb. 19, 2020",3.167
"Feb. 18, 2020",3.166
"Feb. 14, 2020",3.125
"Feb. 13, 2020",3.169
"Feb. 12, 2020",3.203
"Feb. 11, 2020",3.096
"Feb. 10, 2020",3.051
"Feb. 7, 2020",3.109
"Feb. 6, 2020",3.166
"Feb. 5, 2020",3.200
"Feb. 4, 2020",3.055
"Feb. 3, 2020",3.013
"Jan. 31, 2020",2.969
"Jan. 30, 2020",3.006
"Jan. 29, 2020",3.194
"Jan. 28, 2020",3.295
"Jan. 27, 2020",3.264
"Jan. 24, 2020",3.371
"Jan. 23, 2020",3.429
"Jan. 22, 2020",3.492
"Jan. 21, 2020",3.477
"Jan. 17, 2020",3.588
"Jan. 16, 2020",3.728
"Jan. 15, 2020",3.949
"Jan. 14, 2020",3.966
"Jan. 13, 2020",3.867
"Jan. 10, 2020",3.844
"Jan. 9, 2020",3.878
"Jan. 8, 2020",3.837
"Jan. 7, 2020",3.926
"Jan. 6, 2020",3.884
"Jan. 3, 2020",3.868
"Jan. 2, 2020",3.761
"Dec. 31, 2019",3.796
"Dec. 30, 2019",3.243
"Dec. 27, 2019",3.266
"Dec. 26, 2019",3.267
"Dec. 24, 2019",3.271
"Dec. 23, 2019",3.277
"Dec. 20, 2019",3.175
"Dec. 19, 2019",3.138
"Dec. 18, 2019",3.137
"Dec. 17, 2019",3.138
"Dec. 16, 2019",3.112
"Dec. 13, 2019",3.084
"Dec. 12, 2019",3.195
"Dec. 11, 2019",3.063
"Dec. 10, 2019",3.066
"Dec. 9, 2019",3.076
"Dec. 6, 2019",3.010
"Dec. 5, 2019",2.927
"Dec. 4, 2019",2.972
"Dec. 3, 2019",2.874
"Dec. 2, 2019",2.889
"Nov. 29, 2019",2.834
"Nov. 27, 2019",2.926
"Nov. 26, 2019",2.924
"Nov. 25, 2019",2.966
"Nov. 22, 2019",3.020
"Nov. 21, 2019",2.975
"Nov. 20, 2019",2.935
"Nov. 19, 2019",2.853
"Nov. 18, 2019",2.922
"Nov. 15, 2019",2.996
"Nov. 14, 2019",2.935
"Nov. 13, 2019",2.947
"Nov. 12, 2019",2.993
"Nov. 11, 2019",3.007
"Nov. 8, 2019",3.049
"Nov. 7, 2019",3.076
"Nov. 6, 2019",2.916
"Nov. 5, 2019",2.970
"Nov. 4, 2019",2.932
"Nov. 1, 2019",2.711
"Oct. 31, 2019",2.541
"Oct. 30, 2019",2.403
"Oct. 29, 2019",2.435
"Oct. 28, 2019",2.426
"Oct. 25, 2019",2.440
"Oct. 24, 2019",2.419
"Oct. 23, 2019",2.475
"Oct. 22, 2019",2.403
"Oct. 21, 2019",2.347
"Oct. 18, 2019",2.298
"Oct. 17, 2019",2.33
"Oct. 16, 2019",2.357
"Oct. 15, 2019",2.427
"Oct. 14, 2019",2.458
"Oct. 11, 2019",2.458
"Oct. 10, 2019",2.411
"Oct. 9, 2019",2.377
"Oct. 8, 2019",2.340
"Oct. 7, 2019",2.484
"Oct. 4, 2019",2.58
"Oct. 3, 2019",2.697
"Oct. 2, 2019",2.634
"Oct. 1, 2019",2.67
"Sept. 30, 2019",2.723
"Sept. 27, 2019",11.55
"Sept. 26, 2019",11.48
"Sept. 25, 2019",11.57
"Sept. 24, 2019",11.65
"Sept. 23, 2019",12.32
"Sept. 20, 2019",12.15
"Sept. 19, 2019",12.01
"Sept. 18, 2019",12.04
"Sept. 17, 2019",12.26
"Sept. 16, 2019",13.13
"Sept. 13, 2019",10.84
"Sept. 12, 2019",10.75
"Sept. 11, 2019",11.24
"Sept. 10, 2019",10.98
"Sept. 9, 2019",10.84
