date,price_to_book_value
"March 19, 2020",0.156
"March 18, 2020",0.1311
"March 17, 2020",0.1555
"March 16, 2020",0.1838
"March 13, 2020",0.2129
"March 12, 2020",0.1799
"March 11, 2020",0.2101
"March 10, 2020",0.2614
"March 9, 2020",0.2555
"March 6, 2020",0.4443
"March 5, 2020",0.5087
"March 4, 2020",0.5317
"March 3, 2020",0.5256
"March 2, 2020",0.534
"Feb. 28, 2020",0.5281
"Feb. 27, 2020",0.4987
"Feb. 26, 2020",0.5275
"Feb. 25, 2020",0.5578
"Feb. 24, 2020",0.5897
"Feb. 21, 2020",0.6163
"Feb. 20, 2020",0.6261
"Feb. 19, 2020",0.6264
"Feb. 18, 2020",0.6261
"Feb. 14, 2020",0.618
"Feb. 13, 2020",0.6267
"Feb. 12, 2020",0.6334
"Feb. 11, 2020",0.6124
"Feb. 10, 2020",0.6034
"Feb. 7, 2020",0.6149
"Feb. 6, 2020",0.6261
"Feb. 5, 2020",0.6329
"Feb. 4, 2020",0.6043
"Feb. 3, 2020",0.5959
"Jan. 31, 2020",0.5872
"Jan. 30, 2020",0.5936
"Jan. 29, 2020",0.6308
"Jan. 28, 2020",0.6506
"Jan. 27, 2020",0.6445
"Jan. 24, 2020",0.6657
"Jan. 23, 2020",0.6772
"Jan. 22, 2020",0.6895
"Jan. 21, 2020",0.6867
"Jan. 17, 2020",0.7085
"Jan. 16, 2020",0.7362
"Jan. 15, 2020",0.7799
"Jan. 14, 2020",0.7832
"Jan. 13, 2020",0.7636
"Jan. 10, 2020",0.7592
"Jan. 9, 2020",0.7659
"Jan. 8, 2020",0.7578
"Jan. 7, 2020",0.7754
"Jan. 6, 2020",0.767
"Jan. 3, 2020",0.7639
"Jan. 2, 2020",0.7427
"Dec. 31, 2019",0.7496
"Dec. 30, 2019",0.7092
"Dec. 27, 2019",0.7143
"Dec. 26, 2019",0.7146
"Dec. 24, 2019",0.7154
"Dec. 23, 2019",0.7167
"Dec. 20, 2019",0.6944
"Dec. 19, 2019",0.6863
"Dec. 18, 2019",0.686
"Dec. 17, 2019",0.6863
"Dec. 16, 2019",0.6806
"Dec. 13, 2019",0.6744
"Dec. 12, 2019",0.6987
"Dec. 11, 2019",0.6699
"Dec. 10, 2019",0.6707
"Dec. 9, 2019",0.6728
"Dec. 6, 2019",0.6583
"Dec. 5, 2019",0.6402
"Dec. 4, 2019",0.6499
"Dec. 3, 2019",0.6287
"Dec. 2, 2019",0.6319
"Nov. 29, 2019",0.6198
"Nov. 27, 2019",0.64
"Nov. 26, 2019",0.6394
"Nov. 25, 2019",0.6486
"Nov. 22, 2019",0.6604
"Nov. 21, 2019",0.6507
"Nov. 20, 2019",0.6419
"Nov. 19, 2019",0.6241
"Nov. 18, 2019",0.6392
"Nov. 15, 2019",0.6553
"Nov. 14, 2019",0.6419
"Nov. 13, 2019",0.6446
"Nov. 12, 2019",0.6545
"Nov. 11, 2019",0.6578
"Nov. 8, 2019",0.6669
"Nov. 7, 2019",0.6728
"Nov. 6, 2019",0.6378
"Nov. 5, 2019",0.6497
"Nov. 4, 2019",0.6413
"Nov. 1, 2019",0.5928
"Oct. 31, 2019",0.5557
"Oct. 30, 2019",0.5255
"Oct. 29, 2019",0.5325
"Oct. 28, 2019",0.5306
"Oct. 25, 2019",0.5336
"Oct. 24, 2019",0.529
"Oct. 23, 2019",0.5414
"Oct. 22, 2019",0.5255
"Oct. 21, 2019",0.5134
"Oct. 18, 2019",0.5026
"Oct. 17, 2019",0.5096
"Oct. 16, 2019",0.5155
"Oct. 15, 2019",0.5309
"Oct. 14, 2019",0.5376
"Oct. 11, 2019",0.5376
"Oct. 10, 2019",0.5274
"Oct. 9, 2019",0.5198
"Oct. 8, 2019",0.5118
"Oct. 7, 2019",0.5433
"Oct. 4, 2019",0.5643
"Oct. 3, 2019",0.6066
"Oct. 2, 2019",0.5925
"Oct. 1, 2019",0.6005
"Sept. 30, 2019",0.6124
"Sept. 27, 2019",0.7513
"Sept. 26, 2019",0.7469
"Sept. 25, 2019",0.7527
"Sept. 24, 2019",0.7579
"Sept. 23, 2019",0.8013
"Sept. 20, 2019",0.79
"Sept. 19, 2019",0.7811
"Sept. 18, 2019",0.7828
"Sept. 17, 2019",0.7972
"Sept. 16, 2019",0.854
"Sept. 13, 2019",0.7051
"Sept. 12, 2019",0.699
"Sept. 11, 2019",0.7308
"Sept. 10, 2019",0.714
"Sept. 9, 2019",0.7051
"Sept. 6, 2019",0.6634
"Sept. 5, 2019",0.6685
"Sept. 4, 2019",0.6415
"Sept. 3, 2019",0.6199
"Aug. 30, 2019",0.624
"Aug. 29, 2019",0.6333
"Aug. 28, 2019",0.6168
"Aug. 27, 2019",0.5956
"Aug. 26, 2019",0.6014
"Aug. 23, 2019",0.6131
"Aug. 22, 2019",0.6562
"Aug. 21, 2019",0.6712
"Aug. 20, 2019",0.6764
"Aug. 19, 2019",0.6808
"Aug. 16, 2019",0.6493
"Aug. 15, 2019",0.6339
"Aug. 14, 2019",0.6281
"Aug. 13, 2019",0.6747
"Aug. 12, 2019",0.6651
"Aug. 9, 2019",0.6969
"Aug. 8, 2019",0.6867
"Aug. 7, 2019",0.7407
"Aug. 6, 2019",0.7548
"Aug. 5, 2019",0.7729
"Aug. 2, 2019",0.7818
"Aug. 1, 2019",0.7928
"July 31, 2019",0.8229
"July 30, 2019",0.8047
"July 29, 2019",0.7613
"July 26, 2019",0.762
"July 25, 2019",0.7661
"July 24, 2019",0.7757
"July 23, 2019",0.7637
"July 22, 2019",0.7565
"July 19, 2019",0.7383
"July 18, 2019",0.7294
"July 17, 2019",0.7462
"July 16, 2019",0.7753
"July 15, 2019",0.8034
"July 12, 2019",0.813
"July 11, 2019",0.8119
"July 10, 2019",0.8551
"July 9, 2019",0.8421
"July 8, 2019",0.8383
"July 5, 2019",0.8486
"July 3, 2019",0.8362
"July 2, 2019",0.8267
"July 1, 2019",0.8537
"June 30, 2019",
"June 28, 2019",0.8648
"June 27, 2019",0.8501
"June 26, 2019",0.8687
"June 25, 2019",0.8501
"June 24, 2019",0.8694
"June 21, 2019",0.8747
"June 20, 2019",0.8747
"June 19, 2019",0.8487
"June 18, 2019",0.8417
"June 17, 2019",0.8231
"June 14, 2019",0.814
"June 13, 2019",0.8378
"June 12, 2019",0.8115
"June 11, 2019",0.8301
"June 10, 2019",0.8248
"June 7, 2019",0.8399
"June 6, 2019",0.8536
"June 5, 2019",0.8512
"June 4, 2019",0.8684
"June 3, 2019",0.8648
"May 31, 2019",0.8719
"May 30, 2019",0.8733
"May 29, 2019",0.8943
"May 28, 2019",0.8947
"May 24, 2019",0.8985
"May 23, 2019",0.8905
"May 22, 2019",0.9364
"May 21, 2019",0.9645
"May 20, 2019",0.9452
"May 17, 2019",0.9354
"May 16, 2019",0.9778
"May 15, 2019",0.9855
"May 14, 2019",0.9803
"May 13, 2019",0.9592
"May 10, 2019",0.9659
"May 9, 2019",0.969
"May 8, 2019",0.9522
"May 7, 2019",0.9417
"May 6, 2019",0.935
"May 3, 2019",0.9213
"May 2, 2019",0.8905
"May 1, 2019",0.9073
"April 30, 2019",0.9557
"April 29, 2019",0.961
"April 26, 2019",0.9701
"April 25, 2019",0.9989
"April 24, 2019",1.003
"April 23, 2019",1.023
"April 22, 2019",1.005
"April 18, 2019",0.9599
"April 17, 2019",0.9778
"April 16, 2019",0.9897
"April 15, 2019",1.002
"April 12, 2019",1.032
"April 11, 2019",1.003
"April 10, 2019",1.005
"April 9, 2019",0.9999
"April 8, 2019",1.017
"April 5, 2019",1.014
"April 4, 2019",0.9831
"April 3, 2019",0.9768
"April 2, 2019",1.018
"April 1, 2019",1.040
"March 31, 2019",
"March 29, 2019",1.053
"March 28, 2019",1.061
"March 27, 2019",1.049
"March 26, 2019",1.051
"March 25, 2019",1.018
"March 22, 2019",1.025
"March 21, 2019",1.113
"March 20, 2019",1.104
