Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
08/12/2010,08/16/2010,09/01/2010,08/05/2010,Normal,0.275
05/12/2010,05/14/2010,06/01/2010,04/08/2010,Normal,0.25
02/11/2010,02/16/2010,03/01/2010,02/04/2010,Normal,0.25
11/10/2009,11/13/2009,12/01/2009,10/08/2009,Normal,0.25
08/13/2009,08/17/2009,09/01/2009,08/06/2009,Normal,0.25
05/13/2009,05/15/2009,06/01/2009,04/02/2009,Normal,0.25
02/12/2009,02/17/2009,03/02/2009,02/05/2009,Normal,0.25
11/12/2008,11/14/2008,12/01/2008,10/01/2008,Normal,0.25
08/14/2008,08/18/2008,09/02/2008,08/07/2008,Normal,0.25
05/14/2008,05/16/2008,06/02/2008,04/02/2008,Normal,0.1875
02/14/2008,02/19/2008,03/03/2008,02/06/2008,Normal,0.1875
11/07/2007,11/12/2007,12/03/2007,10/03/2007,Normal,0.1875
08/13/2007,08/15/2007,09/03/2007,08/01/2007,Normal,0.1875
05/09/2007,05/11/2007,06/01/2007,04/04/2007,Normal,0.15
02/09/2007,02/13/2007,03/01/2007,02/07/2007,Normal,0.15
11/08/2006,11/10/2006,12/01/2006,10/02/2006,Normal,0.15
08/11/2006,08/15/2006,09/01/2006,08/02/2006,Normal,0.15
05/10/2006,05/12/2006,06/01/2006,04/05/2006,Normal,0.1125
02/09/2006,02/13/2006,03/01/2006,02/01/2006,Normal,0.1125
11/08/2005,11/11/2005,12/01/2005,10/05/2005,Normal,0.1125
08/12/2005,08/16/2005,09/01/2005,08/03/2005,Normal,0.1125
05/09/2005,05/11/2005,06/01/2005,04/07/2005,Normal,0.1125
02/10/2005,02/14/2005,03/01/2005,01/21/2005,Normal,0.1125
11/09/2004,11/12/2004,12/01/2004,10/05/2004,Normal,0.1125
08/12/2004,08/16/2004,09/01/2004,08/04/2004,Normal,0.1125
05/10/2004,05/12/2004,06/01/2004,04/20/2004,Normal,0.10
02/11/2004,02/13/2004,03/01/2004,04/07/2004,Normal,0.10
11/07/2003,11/12/2003,12/01/2003,10/01/2003,Normal,0.10
08/13/2003,08/15/2003,09/01/2003,08/07/2003,Normal,0.10
05/12/2003,05/14/2003,06/01/2003,04/02/2003,Normal,0.10
02/12/2003,02/14/2003,03/01/2003,02/05/2003,Normal,0.10
11/06/2002,11/11/2002,12/01/2002,10/02/2002,Normal,0.10
08/14/2002,08/16/2002,09/01/2002,08/07/2002,Normal,0.10
05/06/2002,05/08/2002,06/01/2002,04/03/2002,Normal,0.0938
02/13/2002,02/15/2002,03/01/2002,01/24/2002,Normal,0.0938
11/07/2001,11/09/2001,12/01/2001,10/03/2001,Normal,0.0938
08/09/2001,08/13/2001,09/01/2001,08/01/2001,Normal,0.0938
05/07/2001,05/09/2001,06/01/2001,04/04/2001,Normal,0.0938
02/09/2001,02/13/2001,03/01/2001,01/20/2001,Normal,0.0938
11/08/2000,11/10/2000,12/01/2000,10/04/2000,Normal,0.0938
08/10/2000,08/14/2000,09/01/2000,08/02/2000,Normal,0.0938
05/08/2000,05/10/2000,06/01/2000,04/05/2000,Normal,0.0875
02/10/2000,02/14/2000,03/01/2000,02/02/2000,Normal,0.0875
11/09/1999,11/12/1999,12/01/1999,10/06/1999,Normal,0.0875
08/12/1999,08/16/1999,09/01/1999,08/04/1999,Normal,0.0875
05/10/1999,05/12/1999,06/01/1999,04/07/1999,Normal,0.0875
02/10/1999,02/15/1999,03/01/1999,02/03/1999,Normal,0.0875
11/10/1998,11/13/1998,12/01/1998,10/21/1998,Normal,0.0875
08/13/1998,08/17/1998,09/01/1998,08/05/1998,Normal,0.0875
05/11/1998,05/13/1998,--,04/21/1998,Normal,0.0875
02/11/1998,02/13/1998,--,01/22/1998,Normal,0.0875
11/12/1997,11/14/1997,12/01/1997,10/01/1997,Normal,0.0875
08/18/1997,08/20/1997,09/01/1997,08/06/1997,Normal,0.0875
05/12/1997,05/14/1997,06/01/1997,04/01/1997,Normal,0.0813
02/14/1997,02/19/1997,03/01/1997,02/05/1997,Normal,0.0813
11/18/1996,11/20/1996,--,10/29/1996,Normal,0.0813
11/13/1996,11/15/1996,12/01/1996,10/24/1996,Normal,0.0812
08/19/1996,08/21/1996,09/01/1996,08/07/1996,Normal,0.0813
05/13/1996,05/15/1996,06/01/1996,04/03/1996,Normal,0.0813
02/12/1996,02/14/1996,--,01/23/1996,Normal,0.0813
11/13/1995,11/15/1995,12/01/1995,10/04/1995,Normal,0.0813
08/08/1995,08/10/1995,--,07/19/1995,Normal,0.0813
05/11/1995,05/13/1995,--,04/21/1995,Normal,0.0813
02/07/1995,02/09/1995,--,01/18/1995,Normal,0.0813
11/08/1994,11/15/1994,12/01/1994,10/05/1994,Normal,0.0813
08/09/1994,08/15/1994,09/01/1994,08/03/1994,Normal,0.0813
05/10/1994,05/16/1994,06/01/1994,04/06/1994,Normal,0.0813
02/09/1994,02/15/1994,03/01/1994,02/02/1994,Normal,0.0813
11/08/1993,11/15/1993,12/01/1993,10/06/1993,Normal,0.0813
08/10/1993,08/16/1993,09/01/1993,08/04/1993,Normal,0.0813
05/11/1993,05/17/1993,06/01/1993,04/07/1993,Normal,0.075
02/09/1993,02/16/1993,03/01/1993,02/03/1993,Normal,0.075
11/09/1992,11/16/1992,12/01/1992,10/07/1992,Normal,0.075
08/11/1992,08/17/1992,09/01/1992,08/05/1992,Normal,0.075
05/11/1992,05/15/1992,06/01/1992,04/01/1992,Normal,0.075
02/10/1992,02/14/1992,03/01/1992,02/05/1992,Normal,0.075
11/08/1991,11/15/1991,12/01/1991,10/02/1991,Normal,0.075
08/12/1991,08/16/1991,09/01/1991,08/07/1991,Normal,0.075
05/09/1991,05/15/1991,06/01/1991,04/03/1991,Normal,0.075
02/11/1991,02/15/1991,03/01/1991,02/06/1991,Normal,0.075
11/08/1990,11/15/1990,12/01/1990,10/03/1990,Normal,0.0625
08/10/1990,08/16/1990,09/01/1990,08/01/1990,Normal,0.0625
05/10/1990,05/16/1990,06/01/1990,04/05/1990,Normal,0.0625
02/12/1990,02/16/1990,03/01/1990,02/07/1990,Normal,0.0625
11/09/1989,11/15/1989,12/01/1989,10/04/1989,Normal,0.0625
08/09/1989,08/15/1989,09/01/1989,08/02/1989,Normal,0.0625
05/09/1989,05/11/1989,--,04/19/1989,Normal,0.0625
02/08/1989,02/10/1989,--,01/19/1989,Normal,0.0625
11/08/1988,11/10/1988,--,10/19/1988,Normal,0.0625
08/09/1988,08/11/1988,--,07/20/1988,Normal,0.0625
05/10/1988,05/12/1988,--,04/20/1988,Normal,0.0625
02/08/1988,02/10/1988,--,01/19/1988,Normal,0.0625
11/09/1987,11/11/1987,--,10/20/1987,Normal,0.0625
08/10/1987,08/12/1987,--,07/21/1987,Normal,0.0625
05/11/1987,05/13/1987,--,04/21/1987,Normal,0.0625
02/09/1987,02/11/1987,--,01/20/1987,Normal,0.0625
11/07/1986,11/09/1986,--,10/18/1986,Normal,0.0625
08/11/1986,08/13/1986,--,07/22/1986,Normal,0.0625
05/09/1986,05/11/1986,--,04/19/1986,Normal,0.0625
02/10/1986,02/12/1986,--,01/21/1986,Normal,0.0625
11/08/1985,11/10/1985,--,10/19/1985,Normal,0.0625
08/12/1985,08/14/1985,--,07/23/1985,Normal,0.0625
05/09/1985,05/11/1985,--,04/19/1985,Normal,0.0625
02/08/1985,02/10/1985,--,01/19/1985,Normal,0.0625
11/08/1984,11/10/1984,--,10/19/1984,Normal,0.0625
08/09/1984,08/11/1984,--,07/20/1984,Normal,0.0625
05/09/1984,05/11/1984,--,04/19/1984,Normal,0.065
02/08/1984,02/10/1984,--,01/19/1984,Normal,0.0625
