date,market_beta_60_month
"Sept. 30, 2005",0.4367
"Aug. 31, 2005",0.4589
"July 31, 2005",0.4915
"June 30, 2005",0.5014
"May 31, 2005",0.4751
"April 30, 2005",0.4432
"March 31, 2005",0.4238
"Feb. 28, 2005",0.4725
"Jan. 31, 2005",0.4769
"Dec. 31, 2004",0.4944
"Nov. 30, 2004",0.5031
"Oct. 31, 2004",0.4922
"Sept. 30, 2004",0.4963
"Aug. 31, 2004",0.4757
"July 31, 2004",0.4769
"June 30, 2004",0.4874
"May 31, 2004",0.4529
"April 30, 2004",0.4532
"March 31, 2004",0.4861
"Feb. 29, 2004",0.5314
"Jan. 31, 2004",0.5447
"Dec. 31, 2003",0.5115
"Nov. 30, 2003",0.4902
"Oct. 31, 2003",0.4596
"Sept. 30, 2003",0.4788
"Aug. 31, 2003",0.4958
"July 31, 2003",-0.0598
"June 30, 2003",-0.0409
"May 31, 2003",-0.0482
"April 30, 2003",-0.0946
"March 31, 2003",-0.0564
"Feb. 28, 2003",-0.063
"Jan. 31, 2003",-0.0663
"Dec. 31, 2002",-0.0795
"Nov. 30, 2002",-0.0945
"Oct. 31, 2002",-0.1122
"Sept. 30, 2002",-0.1118
"Aug. 31, 2002",-0.1541
"July 31, 2002",-0.1582
"June 30, 2002",-0.1501
"May 31, 2002",-0.2173
"April 30, 2002",-0.2002
"March 31, 2002",-0.2608
"Feb. 28, 2002",-0.2676
"Jan. 31, 2002",-0.2566
"Dec. 31, 2001",-0.2359
"Nov. 30, 2001",-0.2452
"Oct. 31, 2001",-0.1729
"Sept. 30, 2001",-0.1777
"Aug. 31, 2001",-0.2081
"July 31, 2001",-0.2362
"June 30, 2001",-0.1948
"May 31, 2001",-0.2359
"April 30, 2001",-0.2375
"March 31, 2001",-0.3335
"Feb. 28, 2001",-0.3332
"Jan. 31, 2001",-0.3094
"Dec. 31, 2000",-0.3004
"Nov. 30, 2000",-0.2939
"Oct. 31, 2000",-0.3681
"Sept. 30, 2000",-0.3783
"Aug. 31, 2000",-0.4416
"July 31, 2000",-0.4786
"June 30, 2000",-0.4931
"May 31, 2000",-0.4909
"April 30, 2000",-0.469
"March 31, 2000",-0.4843
"Feb. 29, 2000",-0.5988
"Jan. 31, 2000",-0.6596
"Dec. 31, 1999",-0.718
"Nov. 30, 1999",-0.7166
"Oct. 31, 1999",-0.6555
"Sept. 30, 1999",-0.6699
"Aug. 31, 1999",-0.6028
"July 31, 1999",-0.5875
"June 30, 1999",-0.6106
"May 31, 1999",-0.5868
"April 30, 1999",-0.5847
"March 31, 1999",-0.613
"Feb. 28, 1999",-0.6168
"Jan. 31, 1999",-0.6447
"Dec. 31, 1998",-0.6112
"Nov. 30, 1998",-0.622
"Oct. 31, 1998",-0.5738
"Sept. 30, 1998",-0.6353
"Aug. 31, 1998",-0.6986
"July 31, 1998",0.6264
"June 30, 1998",0.5614
"May 31, 1998",0.5875
"April 30, 1998",0.5871
"March 31, 1998",0.5712
"Feb. 28, 1998",0.5982
"Jan. 31, 1998",0.6324
"Dec. 31, 1997",0.6242
"Nov. 30, 1997",0.6287
"Oct. 31, 1997",0.667
"Sept. 30, 1997",0.6959
"Aug. 31, 1997",0.6834
"July 31, 1997",0.7304
"June 30, 1997",0.7266
"May 31, 1997",0.7693
"April 30, 1997",0.7324
"March 31, 1997",0.9004
"Feb. 28, 1997",0.9582
"Jan. 31, 1997",0.9467
"Dec. 31, 1996",0.8267
"Nov. 30, 1996",0.7115
"Oct. 31, 1996",0.7035
"Sept. 30, 1996",0.7049
"Aug. 31, 1996",0.6569
"July 31, 1996",0.653
"June 30, 1996",0.5978
"May 31, 1996",0.5904
"April 30, 1996",0.5536
"March 31, 1996",0.5454
"Feb. 29, 1996",0.517
"Jan. 31, 1996",0.5666
"Dec. 31, 1995",0.5309
"Nov. 30, 1995",0.53
"Oct. 31, 1995",0.3856
"Sept. 30, 1995",0.4021
"Aug. 31, 1995",0.3537
"July 31, 1995",0.2077
"June 30, 1995",0.2049
"May 31, 1995",0.2324
"April 30, 1995",0.2706
"March 31, 1995",0.3214
"Feb. 28, 1995",0.3322
"Jan. 31, 1995",0.3325
"Dec. 31, 1994",0.343
"Nov. 30, 1994",0.3558
"Oct. 31, 1994",0.3394
"Sept. 30, 1994",0.3435
