date,eps_est_0q
"March 20, 2020",-0.1633
"March 18, 2020",-0.1118
"March 17, 2020",-0.1072
"March 16, 2020",-0.0618
"March 14, 2020",0.028
"March 13, 2020",0.028
"March 12, 2020",0.0727
"March 10, 2020",0.0564
"March 9, 2020",0.0587
"March 2, 2020",0.0964
"Feb. 26, 2020",0.0653
"Feb. 22, 2020",0.087
"Feb. 18, 2020",0.0918
"Feb. 3, 2020",0.0882
"Jan. 31, 2020",0.1157
"Jan. 30, 2020",0.1487
"Jan. 27, 2020",0.2679
"Jan. 24, 2020",0.259
"Jan. 23, 2020",0.2424
"Jan. 21, 2020",0.2343
"Jan. 17, 2020",0.2347
"Jan. 16, 2020",0.2514
"Jan. 15, 2020",0.257
"Jan. 14, 2020",0.2479
"Jan. 13, 2020",0.2129
"Jan. 6, 2020",0.1979
"Jan. 3, 2020",0.1671
"Dec. 31, 2019",0.1697
"Dec. 19, 2019",0.3424
"Dec. 17, 2019",0.3188
"Dec. 6, 2019",0.3206
"Nov. 26, 2019",0.3026
"Nov. 21, 2019",0.3169
"Nov. 18, 2019",0.3161
"Nov. 15, 2019",0.3025
"Nov. 12, 2019",0.2938
"Nov. 11, 2019",0.2938
"Nov. 7, 2019",0.2945
"Nov. 5, 2019",0.2916
"Nov. 4, 2019",0.3324
"Nov. 1, 2019",0.3198
"Oct. 31, 2019",0.23
"Oct. 29, 2019",0.2191
"Oct. 27, 2019",0.2167
"Oct. 23, 2019",0.2077
"Oct. 22, 2019",0.2069
"Oct. 21, 2019",0.1969
"Oct. 18, 2019",0.2164
"Oct. 17, 2019",0.193
"Oct. 16, 2019",0.2292
"Oct. 15, 2019",0.3202
"Oct. 14, 2019",0.3402
"Oct. 11, 2019",0.3337
"Oct. 10, 2019",0.3415
"Oct. 7, 2019",0.3377
"Oct. 4, 2019",0.3312
"Oct. 1, 2019",0.3384
"Sept. 30, 2019",0.1981
"Sept. 26, 2019",0.2148
"Sept. 6, 2019",0.2143
"Sept. 5, 2019",0.1986
"Aug. 21, 2019",0.1889
"Aug. 19, 2019",0.187
"Aug. 16, 2019",0.191
"Aug. 14, 2019",0.2223
"Aug. 12, 2019",0.2434
"Aug. 9, 2019",0.2818
"Aug. 8, 2019",0.3718
"Aug. 6, 2019",0.4441
"July 29, 2019",0.3948
"July 23, 2019",0.4041
"July 22, 2019",0.4459
"July 17, 2019",0.4339
"July 15, 2019",0.4368
"July 11, 2019",0.4496
"July 10, 2019",0.4478
"July 8, 2019",0.457
"June 30, 2019",0.1791
"June 28, 2019",0.2609
"June 27, 2019",0.2489
"June 24, 2019",0.2478
"June 20, 2019",0.2337
"June 18, 2019",0.2509
"June 3, 2019",0.2663
"May 29, 2019",0.2806
"May 28, 2019",0.2803
"May 17, 2019",0.2792
"May 16, 2019",0.3054
"May 15, 2019",0.302
"May 13, 2019",0.335
"May 3, 2019",0.3167
"May 2, 2019",0.4018
"April 29, 2019",0.3722
"April 25, 2019",0.3722
"April 24, 2019",0.3582
"April 18, 2019",0.3825
"April 16, 2019",0.4325
"April 15, 2019",0.4633
"April 12, 2019",0.4667
"March 31, 2019",0.1549
"March 29, 2019",0.2025
"March 28, 2019",0.1918
"March 25, 2019",0.1218
"March 22, 2019",0.255
"March 21, 2019",0.325
"March 20, 2019",0.3006
"March 19, 2019",0.3156
"March 18, 2019",0.3207
"March 4, 2019",0.355
"Feb. 13, 2019",0.3383
"Feb. 11, 2019",0.345
"Feb. 4, 2019",0.3533
"Feb. 1, 2019",0.362
"Jan. 31, 2019",0.2158
"Jan. 29, 2019",0.2083
"Jan. 28, 2019",0.247
"Jan. 23, 2019",0.2263
"Jan. 16, 2019",0.2075
"Jan. 15, 2019",0.2838
"Jan. 11, 2019",0.3129
"Jan. 9, 2019",0.3167
"Jan. 7, 2019",0.4843
"Dec. 31, 2018",0.2494
"Dec. 21, 2018",0.4841
"Dec. 20, 2018",0.4814
"Dec. 17, 2018",0.4823
"Dec. 15, 2018",0.4753
"Dec. 13, 2018",0.4699
"Dec. 10, 2018",0.4589
"Dec. 7, 2018",0.4917
"Dec. 5, 2018",0.4905
"Dec. 4, 2018",0.4946
"Nov. 30, 2018",0.504
"Nov. 29, 2018",0.5518
"Nov. 26, 2018",0.5518
"Nov. 20, 2018",0.5376
"Nov. 16, 2018",0.6071
"Nov. 14, 2018",0.6331
"Nov. 13, 2018",0.6174
"Nov. 9, 2018",0.6125
"Nov. 8, 2018",0.6357
"Oct. 24, 2018",0.6134
"Oct. 23, 2018",0.6097
"Oct. 19, 2018",0.603
"Oct. 18, 2018",0.6209
"Oct. 17, 2018",0.6209
"Oct. 16, 2018",0.5857
"Oct. 15, 2018",0.5791
"Oct. 13, 2018",0.5871
"Oct. 12, 2018",0.6056
"Oct. 11, 2018",0.5846
"Oct. 9, 2018",0.5851
"Oct. 8, 2018",0.5818
"Sept. 30, 2018",0.3516
"Sept. 27, 2018",0.4579
"Sept. 26, 2018",0.4587
"Sept. 19, 2018",0.4819
"Aug. 28, 2018",0.4896
"Aug. 24, 2018",0.5198
"Aug. 22, 2018",0.5165
"Aug. 21, 2018",0.5168
"Aug. 18, 2018",0.5287
"Aug. 16, 2018",0.5308
"Aug. 15, 2018",0.5289
"Aug. 14, 2018",0.5282
"Aug. 13, 2018",0.543
"Aug. 10, 2018",0.5375
"Aug. 9, 2018",0.5566
"July 25, 2018",0.5543
"July 24, 2018",0.5548
"July 23, 2018",0.5393
"July 20, 2018",0.5433
"July 19, 2018",0.5383
"July 17, 2018",0.5413
"July 16, 2018",0.5433
"July 13, 2018",0.5329
"July 12, 2018",0.5383
"July 11, 2018",0.5411
"July 10, 2018",0.539
"June 30, 2018",0.3314
"June 28, 2018",0.4387
"June 26, 2018",0.4177
"June 12, 2018",0.4188
"June 8, 2018",0.4482
"June 1, 2018",0.451
"May 30, 2018",0.4551
"May 25, 2018",0.4578
"May 21, 2018",0.4461
"May 19, 2018",0.4146
"May 18, 2018",0.3857
"May 9, 2018",0.3814
"May 8, 2018",0.3889
"May 4, 2018",0.3976
"May 3, 2018",0.4355
"May 1, 2018",0.3498
"April 30, 2018",0.3498
