date,zmijewski_score
"Dec. 31, 2019",-1.898
"Sept. 30, 2019",-2.068
"June 30, 2019",-0.9227
"March 31, 2019",-1.296
"Dec. 31, 2018",-1.506
"Sept. 30, 2018",-1.360
"June 30, 2018",-1.256
"March 31, 2018",-1.242
"Dec. 31, 2017",-1.173
"Sept. 30, 2017",-1.386
"June 30, 2017",-1.424
"March 31, 2017",-1.386
"Dec. 31, 2016",-1.248
"Sept. 30, 2016",-1.106
"June 30, 2016",-0.7296
"March 31, 2016",-0.3905
"Dec. 31, 2015",-0.5556
"Sept. 30, 2015",-0.9819
"June 30, 2015",-1.745
"March 31, 2015",-1.920
"Dec. 31, 2014",-1.798
"Sept. 30, 2014",-1.481
"June 30, 2014",-1.484
"March 31, 2014",-1.572
"Dec. 31, 2013",-1.725
"Sept. 30, 2013",-1.857
"June 30, 2013",-1.710
"March 31, 2013",-1.863
"Dec. 31, 2012",-1.830
"Sept. 30, 2012",-2.151
"June 30, 2012",-2.438
"March 31, 2012",-2.388
"Dec. 31, 2011",-2.443
"Sept. 30, 2011",-2.258
"June 30, 2011",-2.163
"March 31, 2011",-2.201
"Dec. 31, 2010",-2.193
"Sept. 30, 2010",
"June 30, 2010",
"March 31, 2010",-2.208
"Dec. 31, 2009",-2.240
"Sept. 30, 2009",-2.115
"June 30, 2009",-2.166
"March 31, 2009",-2.494
"Dec. 31, 2008",-2.538
"Sept. 30, 2008",-2.521
"June 30, 2008",-2.088
"March 31, 2008",-1.896
"Dec. 31, 2007",-1.788
"Sept. 30, 2007",-1.931
"June 30, 2007",-2.090
"March 31, 2007",-2.040
"Dec. 31, 2006",-2.214
"Sept. 30, 2006",-2.271
"June 30, 2006",-2.231
"March 31, 2006",-2.392
"Dec. 31, 2005",-2.387
"Sept. 30, 2005",-2.315
"June 30, 2005",-2.181
"March 31, 2005",-2.080
"Dec. 31, 2004",-2.019
"Sept. 30, 2004",-1.737
"June 30, 2004",-1.710
"March 31, 2004",-1.334
"Dec. 31, 2003",-1.305
"Sept. 30, 2003",-1.300
"June 30, 2003",-1.31
"March 31, 2003",-1.178
"Dec. 31, 2002",-1.120
"Sept. 30, 2002",-1.086
"June 30, 2002",-1.128
"March 31, 2002",-1.460
"Dec. 31, 2001",-1.725
"Sept. 30, 2001",-1.780
"June 30, 2001",-1.860
"March 31, 2001",-1.574
"Dec. 31, 2000",-1.430
"Sept. 30, 2000",-1.564
"June 30, 2000",-1.475
"March 31, 2000",-1.415
"Dec. 31, 1999",-1.342
"Sept. 30, 1999",-1.072
"June 30, 1999",-0.9224
"March 31, 1999",-1.016
"Dec. 31, 1998",-1.190
"Sept. 30, 1998",-1.482
"June 30, 1998",-1.621
"March 31, 1998",-1.646
"Dec. 31, 1997",-1.662
"Sept. 30, 1997",-1.679
"June 30, 1997",-1.711
"March 31, 1997",-1.661
"Dec. 31, 1996",-1.535
"Sept. 30, 1996",-1.361
"June 30, 1996",-1.348
"March 31, 1996",-1.336
"Dec. 31, 1995",-1.368
"Sept. 30, 1995",-1.932
"June 30, 1995",-1.999
"March 31, 1995",-1.993
"Dec. 31, 1994",-1.989
"Sept. 30, 1994",-2.081
"June 30, 1994",-2.045
"March 31, 1994",-1.999
"Dec. 31, 1993",-2.078
"Sept. 30, 1993",-2.271
"June 30, 1993",-2.296
"March 31, 1993",-2.384
"Dec. 31, 1992",-2.407
"Sept. 30, 1992",-2.371
"June 30, 1992",-2.381
"March 31, 1992",-2.096
"Dec. 31, 1991",-1.764
"Sept. 30, 1991",-1.711
"June 30, 1991",-1.634
"March 31, 1991",-1.872
"Dec. 31, 1990",-1.672
"Sept. 30, 1990",-1.587
"June 30, 1990",-1.602
"March 31, 1990",-1.392
"Dec. 31, 1989",-1.296
