date,forward_ps_ratio_1y
"March 19, 2020",0.3225
"March 18, 2020",0.271
"March 17, 2020",0.3213
"March 16, 2020",0.3798
"March 13, 2020",0.44
"March 12, 2020",0.3717
"March 11, 2020",0.4343
"March 10, 2020",0.5245
"March 9, 2020",0.4879
"March 6, 2020",0.8358
"March 5, 2020",0.9167
"March 4, 2020",0.9581
"March 3, 2020",0.947
"March 2, 2020",0.9622
"Feb. 28, 2020",0.9516
"Feb. 27, 2020",0.8985
"Feb. 26, 2020",0.9505
"Feb. 25, 2020",1.005
"Feb. 24, 2020",1.063
"Feb. 21, 2020",1.111
"Feb. 20, 2020",1.128
"Feb. 19, 2020",1.129
"Feb. 18, 2020",1.128
"Feb. 14, 2020",1.114
"Feb. 13, 2020",1.129
"Feb. 12, 2020",1.141
"Feb. 11, 2020",1.104
"Feb. 10, 2020",1.087
"Feb. 7, 2020",1.108
"Feb. 6, 2020",1.128
"Feb. 5, 2020",1.140
"Feb. 4, 2020",1.089
"Feb. 3, 2020",1.074
"Jan. 31, 2020",1.058
"Jan. 30, 2020",1.070
"Jan. 29, 2020",1.137
"Jan. 28, 2020",1.172
"Jan. 27, 2020",1.161
"Jan. 24, 2020",1.200
"Jan. 23, 2020",1.220
"Jan. 22, 2020",1.242
"Jan. 21, 2020",1.237
"Jan. 17, 2020",1.277
"Jan. 16, 2020",1.327
"Jan. 15, 2020",1.405
"Jan. 14, 2020",1.411
"Jan. 13, 2020",1.376
"Jan. 10, 2020",1.368
"Jan. 9, 2020",1.38
"Jan. 8, 2020",1.365
"Jan. 7, 2020",1.397
"Jan. 6, 2020",1.382
"Jan. 3, 2020",1.376
"Jan. 2, 2020",1.338
"Dec. 31, 2019",1.351
"Dec. 30, 2019",1.397
"Dec. 27, 2019",1.407
"Dec. 26, 2019",1.408
"Dec. 24, 2019",1.409
"Dec. 23, 2019",1.412
"Dec. 20, 2019",1.368
"Dec. 19, 2019",1.352
"Dec. 18, 2019",1.351
"Dec. 17, 2019",1.352
"Dec. 16, 2019",1.341
"Dec. 13, 2019",1.328
"Dec. 12, 2019",1.376
"Dec. 11, 2019",1.319
"Dec. 10, 2019",1.321
"Dec. 9, 2019",1.325
"Dec. 6, 2019",1.297
"Dec. 5, 2019",1.261
"Dec. 4, 2019",1.280
"Dec. 3, 2019",1.238
"Dec. 2, 2019",1.245
"Nov. 29, 2019",1.221
"Nov. 27, 2019",1.260
"Nov. 26, 2019",1.260
"Nov. 25, 2019",1.278
"Nov. 22, 2019",1.301
"Nov. 21, 2019",1.282
"Nov. 20, 2019",1.264
"Nov. 19, 2019",1.229
"Nov. 18, 2019",1.259
"Nov. 15, 2019",1.291
"Nov. 14, 2019",1.264
"Nov. 13, 2019",1.270
"Nov. 12, 2019",1.289
"Nov. 11, 2019",1.296
"Nov. 8, 2019",1.314
"Nov. 7, 2019",1.325
"Nov. 6, 2019",1.256
"Nov. 5, 2019",1.280
"Nov. 4, 2019",1.263
"Nov. 1, 2019",1.168
"Oct. 31, 2019",1.094
"Oct. 30, 2019",1.035
"Oct. 29, 2019",1.049
"Oct. 28, 2019",1.045
"Oct. 25, 2019",1.051
"Oct. 24, 2019",1.042
"Oct. 23, 2019",1.066
"Oct. 22, 2019",1.035
"Oct. 21, 2019",1.011
"Oct. 18, 2019",0.99
"Oct. 17, 2019",1.004
"Oct. 16, 2019",1.015
"Oct. 15, 2019",1.046
"Oct. 14, 2019",1.059
"Oct. 11, 2019",1.059
"Oct. 10, 2019",1.039
"Oct. 9, 2019",1.024
"Oct. 8, 2019",1.008
"Oct. 7, 2019",1.070
"Oct. 4, 2019",1.112
"Oct. 3, 2019",1.195
"Oct. 2, 2019",1.167
"Oct. 1, 2019",1.183
"Sept. 30, 2019",1.206
"Sept. 27, 2019",1.236
"Sept. 26, 2019",1.228
"Sept. 25, 2019",1.238
"Sept. 24, 2019",1.246
"Sept. 23, 2019",1.318
"Sept. 20, 2019",1.299
"Sept. 19, 2019",1.285
"Sept. 18, 2019",1.288
"Sept. 17, 2019",1.311
"Sept. 16, 2019",1.405
"Sept. 13, 2019",1.160
"Sept. 12, 2019",1.150
"Sept. 11, 2019",1.202
"Sept. 10, 2019",1.174
"Sept. 9, 2019",1.160
"Sept. 6, 2019",1.091
"Sept. 5, 2019",1.100
"Sept. 4, 2019",1.055
"Sept. 3, 2019",1.020
"Aug. 30, 2019",1.026
"Aug. 29, 2019",1.042
"Aug. 28, 2019",1.014
"Aug. 27, 2019",0.9796
"Aug. 26, 2019",0.9891
"Aug. 23, 2019",1.008
"Aug. 22, 2019",1.079
"Aug. 21, 2019",1.104
"Aug. 20, 2019",1.112
"Aug. 19, 2019",1.120
"Aug. 16, 2019",1.068
"Aug. 15, 2019",1.043
"Aug. 14, 2019",1.033
"Aug. 13, 2019",1.110
"Aug. 12, 2019",1.094
"Aug. 9, 2019",1.146
"Aug. 8, 2019",1.129
"Aug. 7, 2019",1.218
"Aug. 6, 2019",1.241
"Aug. 5, 2019",1.271
"Aug. 2, 2019",1.286
"Aug. 1, 2019",1.304
"July 31, 2019",1.353
"July 30, 2019",1.324
"July 29, 2019",1.252
"July 26, 2019",1.253
"July 25, 2019",1.260
"July 24, 2019",1.276
"July 23, 2019",1.256
"July 22, 2019",1.244
"July 19, 2019",1.214
"July 18, 2019",1.200
"July 17, 2019",1.227
"July 16, 2019",1.275
"July 15, 2019",1.321
"July 12, 2019",1.337
"July 11, 2019",1.335
"July 10, 2019",1.406
"July 9, 2019",1.385
"July 8, 2019",1.379
"July 5, 2019",1.396
"July 3, 2019",1.375
"July 2, 2019",1.360
"July 1, 2019",1.404
"June 30, 2019",
"June 28, 2019",1.485
"June 27, 2019",1.460
"June 26, 2019",1.492
"June 25, 2019",1.460
"June 24, 2019",1.493
"June 21, 2019",1.502
"June 20, 2019",1.502
"June 19, 2019",1.457
"June 18, 2019",1.445
"June 17, 2019",1.413
"June 14, 2019",1.398
"June 13, 2019",1.439
"June 12, 2019",1.394
"June 11, 2019",1.425
"June 10, 2019",1.416
"June 7, 2019",1.442
"June 6, 2019",1.466
"June 5, 2019",1.462
