date,max_drawdown_all
"Oct. 31, 2006",45.94%
"Sept. 30, 2006",45.94%
"Aug. 31, 2006",45.94%
"July 31, 2006",45.94%
"June 30, 2006",45.94%
"May 31, 2006",45.94%
"April 30, 2006",45.94%
"March 31, 2006",45.94%
"Feb. 28, 2006",45.94%
"Jan. 31, 2006",45.94%
"Dec. 31, 2005",45.94%
"Nov. 30, 2005",45.94%
"Oct. 31, 2005",45.94%
"Sept. 30, 2005",45.94%
"Aug. 31, 2005",45.94%
"July 31, 2005",45.94%
"June 30, 2005",45.94%
"May 31, 2005",45.94%
"April 30, 2005",45.94%
"March 31, 2005",45.94%
"Feb. 28, 2005",45.94%
"Jan. 31, 2005",45.94%
"Dec. 31, 2004",45.94%
"Nov. 30, 2004",45.94%
"Oct. 31, 2004",45.94%
"Sept. 30, 2004",45.94%
"Aug. 31, 2004",45.94%
"July 31, 2004",45.94%
"June 30, 2004",45.94%
"May 31, 2004",45.94%
"April 30, 2004",45.94%
"March 31, 2004",45.94%
"Feb. 29, 2004",45.94%
"Jan. 31, 2004",45.94%
"Dec. 31, 2003",45.94%
"Nov. 30, 2003",45.94%
"Oct. 31, 2003",45.94%
"Sept. 30, 2003",45.94%
"Aug. 31, 2003",45.94%
"July 31, 2003",45.94%
"June 30, 2003",45.94%
"May 31, 2003",45.94%
"April 30, 2003",45.94%
"March 31, 2003",45.94%
"Feb. 28, 2003",45.94%
"Jan. 31, 2003",45.94%
"Dec. 31, 2002",45.94%
"Nov. 30, 2002",45.94%
"Oct. 31, 2002",45.94%
"Sept. 30, 2002",45.94%
"Aug. 31, 2002",45.94%
"July 31, 2002",45.94%
"June 30, 2002",45.94%
"May 31, 2002",45.94%
"April 30, 2002",45.94%
"March 31, 2002",45.94%
"Feb. 28, 2002",45.94%
"Jan. 31, 2002",45.94%
"Dec. 31, 2001",45.94%
"Nov. 30, 2001",45.94%
"Oct. 31, 2001",45.94%
"Sept. 30, 2001",45.94%
"Aug. 31, 2001",45.94%
"July 31, 2001",45.94%
"June 30, 2001",45.94%
"May 31, 2001",45.94%
"April 30, 2001",45.94%
"March 31, 2001",45.94%
"Feb. 28, 2001",45.94%
"Jan. 31, 2001",45.94%
"Dec. 31, 2000",45.94%
"Nov. 30, 2000",45.94%
"Oct. 31, 2000",45.94%
"Sept. 30, 2000",45.94%
"Aug. 31, 2000",45.94%
"July 31, 2000",45.94%
"June 30, 2000",45.94%
"May 31, 2000",45.94%
"April 30, 2000",45.94%
"March 31, 2000",45.94%
"Feb. 29, 2000",45.94%
"Jan. 31, 2000",45.94%
"Dec. 31, 1999",45.94%
"Nov. 30, 1999",45.94%
"Oct. 31, 1999",45.94%
"Sept. 30, 1999",45.94%
"Aug. 31, 1999",45.94%
"July 31, 1999",45.94%
"June 30, 1999",45.94%
"May 31, 1999",45.94%
"April 30, 1999",45.94%
"March 31, 1999",45.94%
"Feb. 28, 1999",45.94%
"Jan. 31, 1999",45.94%
"Dec. 31, 1998",45.94%
"Nov. 30, 1998",45.94%
"Oct. 31, 1998",45.94%
"Sept. 30, 1998",45.94%
"Aug. 31, 1998",45.94%
"July 31, 1998",45.94%
"June 30, 1998",45.94%
"May 31, 1998",45.94%
"April 30, 1998",45.94%
"March 31, 1998",45.94%
"Feb. 28, 1998",45.94%
"Jan. 31, 1998",45.94%
"Dec. 31, 1997",45.94%
"Nov. 30, 1997",45.94%
"Oct. 31, 1997",45.94%
"Sept. 30, 1997",45.94%
"Aug. 31, 1997",45.94%
"July 31, 1997",45.94%
"June 30, 1997",45.94%
"May 31, 1997",45.94%
"April 30, 1997",45.94%
"March 31, 1997",45.94%
"Feb. 28, 1997",45.94%
"Jan. 31, 1997",45.94%
"Dec. 31, 1996",45.94%
"Nov. 30, 1996",45.94%
"Oct. 31, 1996",45.94%
"Sept. 30, 1996",45.94%
"Aug. 31, 1996",45.94%
"July 31, 1996",45.94%
"June 30, 1996",45.94%
"May 31, 1996",45.94%
"April 30, 1996",45.94%
"March 31, 1996",45.94%
"Feb. 29, 1996",45.94%
"Jan. 31, 1996",45.94%
"Dec. 31, 1995",45.94%
"Nov. 30, 1995",45.94%
"Oct. 31, 1995",45.94%
"Sept. 30, 1995",45.94%
"Aug. 31, 1995",45.94%
"July 31, 1995",45.94%
"June 30, 1995",45.94%
"May 31, 1995",45.94%
"April 30, 1995",45.94%
"March 31, 1995",45.94%
"Feb. 28, 1995",45.94%
"Jan. 31, 1995",45.94%
"Dec. 31, 1994",45.94%
"Nov. 30, 1994",45.94%
"Oct. 31, 1994",45.94%
"Sept. 30, 1994",45.94%
"Aug. 31, 1994",45.94%
"July 31, 1994",45.94%
"June 30, 1994",45.94%
"May 31, 1994",45.94%
"April 30, 1994",45.94%
"March 31, 1994",45.94%
"Feb. 28, 1994",45.94%
"Jan. 31, 1994",45.94%
"Dec. 31, 1993",45.94%
"Nov. 30, 1993",45.94%
"Oct. 31, 1993",45.94%
"Sept. 30, 1993",45.94%
"Aug. 31, 1993",45.94%
"July 31, 1993",45.94%
"June 30, 1993",45.94%
"May 31, 1993",45.94%
"April 30, 1993",45.94%
"March 31, 1993",45.94%
"Feb. 28, 1993",45.94%
"Jan. 31, 1993",45.94%
"Dec. 31, 1992",45.94%
"Nov. 30, 1992",45.94%
"Oct. 31, 1992",45.94%
"Sept. 30, 1992",45.94%
"Aug. 31, 1992",45.94%
"July 31, 1992",45.94%
"June 30, 1992",45.94%
"May 31, 1992",45.94%
"April 30, 1992",45.94%
"March 31, 1992",45.94%
"Feb. 29, 1992",45.94%
"Jan. 31, 1992",45.94%
"Dec. 31, 1991",45.94%
"Nov. 30, 1991",45.94%
"Oct. 31, 1991",45.94%
"Sept. 30, 1991",45.94%
"Aug. 31, 1991",45.94%
"July 31, 1991",45.94%
"June 30, 1991",45.94%
"May 31, 1991",45.94%
"April 30, 1991",45.94%
"March 31, 1991",45.94%
"Feb. 28, 1991",45.94%
"Jan. 31, 1991",45.94%
"Dec. 31, 1990",45.94%
"Nov. 30, 1990",45.94%
"Oct. 31, 1990",45.94%
"Sept. 30, 1990",45.94%
"Aug. 31, 1990",45.94%
"July 31, 1990",45.94%
"June 30, 1990",45.94%
"May 31, 1990",45.94%
"April 30, 1990",45.94%
"March 31, 1990",45.94%
"Feb. 28, 1990",45.94%
"Jan. 31, 1990",45.94%
"Dec. 31, 1989",45.94%
"Nov. 30, 1989",45.94%
"Oct. 31, 1989",45.94%
"Sept. 30, 1989",45.94%
"Aug. 31, 1989",45.94%
"July 31, 1989",45.94%
"June 30, 1989",45.94%
"May 31, 1989",45.94%
"April 30, 1989",45.94%
"March 31, 1989",45.94%
"Feb. 28, 1989",45.94%
"Jan. 31, 1989",45.94%
"Dec. 31, 1988",45.94%
"Nov. 30, 1988",45.94%
"Oct. 31, 1988",45.94%
"Sept. 30, 1988",45.94%
"Aug. 31, 1988",45.94%
"July 31, 1988",45.94%
"June 30, 1988",45.94%
"May 31, 1988",45.94%
"April 30, 1988",45.94%
"March 31, 1988",45.94%
"Feb. 29, 1988",45.94%
"Jan. 31, 1988",45.94%
"Dec. 31, 1987",45.94%
"Nov. 30, 1987",43.39%
"Oct. 31, 1987",41.71%
"Sept. 30, 1987",33.50%
"Aug. 31, 1987",33.50%
"July 31, 1987",33.50%
"June 30, 1987",33.50%
"May 31, 1987",33.50%
"April 30, 1987",33.50%
"March 31, 1987",33.50%
"Feb. 28, 1987",33.50%
"Jan. 31, 1987",33.50%
"Dec. 31, 1986",33.50%
"Nov. 30, 1986",33.50%
"Oct. 31, 1986",33.50%
"Sept. 30, 1986",33.50%
"Aug. 31, 1986",33.50%
"July 31, 1986",33.50%
"June 30, 1986",33.50%
"May 31, 1986",33.50%
"April 30, 1986",33.50%
"March 31, 1986",33.50%
"Feb. 28, 1986",33.50%
"Jan. 31, 1986",33.50%
"Dec. 31, 1985",33.50%
"Nov. 30, 1985",33.50%
"Oct. 31, 1985",33.50%
"Sept. 30, 1985",33.50%
"Aug. 31, 1985",33.50%
"July 31, 1985",33.50%
"June 30, 1985",33.50%
"May 31, 1985",33.50%
"April 30, 1985",33.50%
"March 31, 1985",33.50%
"Feb. 28, 1985",33.50%
"Jan. 31, 1985",33.50%
"Dec. 31, 1984",33.50%
"Nov. 30, 1984",33.50%
"Oct. 31, 1984",33.50%
"Sept. 30, 1984",33.50%
"Aug. 31, 1984",33.50%
"July 31, 1984",33.50%
"June 30, 1984",28.18%
"May 31, 1984",28.18%
"April 30, 1984",28.18%
"March 31, 1984",28.18%
"Feb. 29, 1984",28.18%
"Jan. 31, 1984",28.18%
"Dec. 31, 1983",28.18%
"Nov. 30, 1983",21.23%
"Oct. 31, 1983",20.25%
"Sept. 30, 1983",13.75%
"Aug. 31, 1983",13.16%
"July 31, 1983",13.16%
"June 30, 1983",13.16%
"May 31, 1983",9.50%
"April 30, 1983",9.50%
