date,pe_ratio
"March 19, 2020",26.65
"March 18, 2020",27.11
"March 17, 2020",28.54
"March 16, 2020",25.92
"March 13, 2020",28.51
"March 12, 2020",26.88
"March 11, 2020",31.05
"March 10, 2020",32.91
"March 9, 2020",33.63
"March 6, 2020",34.98
"March 5, 2020",35.54
"March 4, 2020",36.32
"March 3, 2020",34.12
"March 2, 2020",34.54
"Feb. 28, 2020",32.53
"Feb. 27, 2020",32.93
"Feb. 26, 2020",34.68
"Feb. 25, 2020",34.79
"Feb. 24, 2020",35.26
"Feb. 21, 2020",35.73
"Feb. 20, 2020",35.65
"Feb. 19, 2020",35.35
"Feb. 18, 2020",36.30
"Feb. 14, 2020",35.85
"Feb. 13, 2020",35.45
"Feb. 12, 2020",34.78
"Feb. 11, 2020",35.03
"Feb. 10, 2020",34.97
"Feb. 7, 2020",34.69
"Feb. 6, 2020",34.53
"Feb. 5, 2020",34.33
"Feb. 4, 2020",34.05
"Feb. 3, 2020",34.34
"Jan. 31, 2020",34.52
"Jan. 30, 2020",34.74
"Jan. 29, 2020",34.20
"Jan. 28, 2020",34.21
"Jan. 27, 2020",34.33
"Jan. 24, 2020",33.94
"Jan. 23, 2020",33.47
"Jan. 22, 2020",33.45
"Jan. 21, 2020",33.06
"Jan. 17, 2020",32.61
"Jan. 16, 2020",32.47
"Jan. 15, 2020",32.38
"Jan. 14, 2020",31.88
"Jan. 13, 2020",31.71
"Jan. 10, 2020",31.34
"Jan. 9, 2020",31.29
"Jan. 8, 2020",31.04
"Jan. 7, 2020",31.06
"Jan. 6, 2020",31.08
"Jan. 3, 2020",30.93
"Jan. 2, 2020",30.71
"Dec. 31, 2019",31.17
"Dec. 30, 2019",36.23
"Dec. 27, 2019",36.41
"Dec. 26, 2019",36.33
"Dec. 24, 2019",36.11
"Dec. 23, 2019",35.85
"Dec. 20, 2019",36.44
"Dec. 19, 2019",36.13
"Dec. 18, 2019",36.08
"Dec. 17, 2019",36.01
"Dec. 16, 2019",35.96
"Dec. 13, 2019",35.58
"Dec. 12, 2019",35.12
"Dec. 11, 2019",35.40
"Dec. 10, 2019",35.20
"Dec. 9, 2019",35.18
"Dec. 6, 2019",35.19
"Dec. 5, 2019",35.22
"Dec. 4, 2019",35.17
"Dec. 3, 2019",34.87
"Dec. 2, 2019",34.72
"Nov. 29, 2019",35.11
"Nov. 27, 2019",35.00
"Nov. 26, 2019",35.27
"Nov. 25, 2019",34.92
"Nov. 22, 2019",35.04
"Nov. 21, 2019",35.31
"Nov. 20, 2019",35.32
"Nov. 19, 2019",34.93
"Nov. 18, 2019",34.86
"Nov. 15, 2019",34.75
"Nov. 14, 2019",34.52
"Nov. 13, 2019",34.22
"Nov. 12, 2019",33.52
"Nov. 11, 2019",33.37
"Nov. 8, 2019",33.35
"Nov. 7, 2019",33.50
"Nov. 6, 2019",34.16
"Nov. 5, 2019",34.10
"Nov. 4, 2019",34.47
"Nov. 1, 2019",35.39
"Oct. 31, 2019",35.79
"Oct. 30, 2019",35.35
"Oct. 29, 2019",34.92
"Oct. 28, 2019",35.02
"Oct. 25, 2019",35.57
"Oct. 24, 2019",35.67
"Oct. 23, 2019",35.44
"Oct. 22, 2019",35.47
"Oct. 21, 2019",34.96
"Oct. 18, 2019",34.91
"Oct. 17, 2019",34.70
"Oct. 16, 2019",34.52
"Oct. 15, 2019",34.17
"Oct. 14, 2019",34.37
"Oct. 11, 2019",34.47
"Oct. 10, 2019",34.83
"Oct. 9, 2019",35.04
"Oct. 8, 2019",34.53
"Oct. 7, 2019",34.92
"Oct. 4, 2019",35.07
"Oct. 3, 2019",34.56
"Oct. 2, 2019",34.40
"Oct. 1, 2019",34.84
"Sept. 30, 2019",34.98
"Sept. 27, 2019",33.27
"Sept. 26, 2019",33.34
"Sept. 25, 2019",33.00
"Sept. 24, 2019",32.88
"Sept. 23, 2019",32.41
"Sept. 20, 2019",32.48
"Sept. 19, 2019",32.36
"Sept. 18, 2019",32.22
"Sept. 17, 2019",31.97
"Sept. 16, 2019",31.41
"Sept. 13, 2019",31.44
"Sept. 12, 2019",31.76
"Sept. 11, 2019",31.66
"Sept. 10, 2019",31.38
"Sept. 9, 2019",31.64
"Sept. 6, 2019",31.67
"Sept. 5, 2019",31.63
"Sept. 4, 2019",32.25
"Sept. 3, 2019",32.45
"Aug. 30, 2019",31.52
"Aug. 29, 2019",31.82
"Aug. 28, 2019",31.83
"Aug. 27, 2019",32.23
"Aug. 26, 2019",32.18
"Aug. 23, 2019",31.93
"Aug. 22, 2019",31.89
"Aug. 21, 2019",31.84
"Aug. 20, 2019",31.53
"Aug. 19, 2019",31.50
"Aug. 16, 2019",31.30
"Aug. 15, 2019",31.24
"Aug. 14, 2019",30.93
"Aug. 13, 2019",31.02
"Aug. 12, 2019",31.00
"Aug. 9, 2019",31.15
"Aug. 8, 2019",30.97
"Aug. 7, 2019",30.63
"Aug. 6, 2019",30.42
"Aug. 5, 2019",29.94
"Aug. 2, 2019",30.42
"Aug. 1, 2019",30.25
"July 31, 2019",29.81
"July 30, 2019",30.13
"July 29, 2019",30.41
"July 26, 2019",30.10
"July 25, 2019",29.87
"July 24, 2019",30.22
"July 23, 2019",29.83
"July 22, 2019",30.12
"July 19, 2019",30.18
"July 18, 2019",30.56
"July 17, 2019",30.20
"July 16, 2019",29.91
"July 15, 2019",30.05
"July 12, 2019",30.03
"July 11, 2019",30.27
"July 10, 2019",30.14
"July 9, 2019",29.95
"July 8, 2019",30.09
"July 5, 2019",29.94
"July 3, 2019",30.03
"July 2, 2019",29.88
"July 1, 2019",29.36
"June 30, 2019",29.48
"June 28, 2019",34.14
"June 27, 2019",34.09
"June 26, 2019",33.84
"June 25, 2019",34.37
"June 24, 2019",34.70
"June 21, 2019",34.59
"June 20, 2019",34.40
"June 19, 2019",34.37
"June 18, 2019",34.24
"June 17, 2019",34.40
"June 14, 2019",34.49
"June 13, 2019",34.13
"June 12, 2019",34.09
"June 11, 2019",33.66
"June 10, 2019",33.90
"June 7, 2019",34.06
"June 6, 2019",34.29
"June 5, 2019",34.11
"June 4, 2019",33.23
"June 3, 2019",33.26
"May 31, 2019",33.04
"May 30, 2019",33.16
"May 29, 2019",33.12
"May 28, 2019",33.53
"May 24, 2019",33.90
"May 23, 2019",33.92
"May 22, 2019",33.66
"May 21, 2019",33.15
"May 20, 2019",33.22
"May 17, 2019",33.16
"May 16, 2019",32.85
"May 15, 2019",32.48
"May 14, 2019",32.48
"May 13, 2019",32.49
"May 10, 2019",31.96
"May 9, 2019",31.44
"May 8, 2019",31.31
"May 7, 2019",31.62
"May 6, 2019",31.82
"May 3, 2019",32.07
"May 2, 2019",31.95
"May 1, 2019",32.21
"April 30, 2019",32.41
"April 29, 2019",31.96
"April 26, 2019",31.95
"April 25, 2019",31.75
"April 24, 2019",31.68
"April 23, 2019",31.63
"April 22, 2019",31.73
"April 18, 2019",31.56
"April 17, 2019",31.61
"April 16, 2019",31.59
"April 15, 2019",31.86
"April 12, 2019",31.81
"April 11, 2019",31.67
"April 10, 2019",31.44
"April 9, 2019",31.62
"April 8, 2019",31.44
"April 5, 2019",31.68
"April 4, 2019",31.40
"April 3, 2019",31.55
"April 2, 2019",31.58
"April 1, 2019",31.75
"March 31, 2019",32.22
"March 29, 2019",13.90
"March 28, 2019",13.80
"March 27, 2019",13.94
"March 26, 2019",14.02
"March 25, 2019",13.92
"March 22, 2019",13.94
"March 21, 2019",13.80
"March 20, 2019",13.65
"March 19, 2019",13.55
"March 18, 2019",13.72
"March 15, 2019",13.75
"March 14, 2019",13.73
"March 13, 2019",13.73
"March 12, 2019",13.72
"March 11, 2019",13.62
"March 8, 2019",13.57
"March 7, 2019",13.51
"March 6, 2019",13.48
"March 5, 2019",13.54
"March 4, 2019",13.53
"March 1, 2019",13.48
"Feb. 28, 2019",13.50
"Feb. 27, 2019",13.43
"Feb. 26, 2019",13.53
"Feb. 25, 2019",13.51
"Feb. 22, 2019",13.52
"Feb. 21, 2019",13.41
"Feb. 20, 2019",13.35
"Feb. 19, 2019",13.33
"Feb. 15, 2019",13.23
"Feb. 14, 2019",13.13
"Feb. 13, 2019",13.15
"Feb. 12, 2019",13.18
"Feb. 11, 2019",13.16
"Feb. 8, 2019",13.16
"Feb. 7, 2019",13.04
"Feb. 6, 2019",12.80
"Feb. 5, 2019",12.81
"Feb. 4, 2019",12.80
"Feb. 1, 2019",12.78
