date,year_high
"March 19, 2020",283.34
"March 18, 2020",283.34
"March 17, 2020",283.34
"March 16, 2020",283.34
"March 13, 2020",283.34
"March 12, 2020",283.34
"March 11, 2020",283.34
"March 10, 2020",283.34
"March 9, 2020",283.34
"March 6, 2020",283.34
"March 5, 2020",283.34
"March 4, 2020",283.34
"March 3, 2020",283.34
"March 2, 2020",283.34
"Feb. 28, 2020",283.34
"Feb. 27, 2020",283.34
"Feb. 26, 2020",283.34
"Feb. 25, 2020",283.34
"Feb. 24, 2020",283.34
"Feb. 21, 2020",283.34
"Feb. 20, 2020",283.34
"Feb. 19, 2020",283.34
"Feb. 18, 2020",283.34
"Feb. 14, 2020",279.08
"Feb. 13, 2020",275.87
"Feb. 12, 2020",273.99
"Feb. 11, 2020",273.99
"Feb. 10, 2020",271.81
"Feb. 7, 2020",271.65
"Feb. 6, 2020",270.66
"Feb. 5, 2020",270.66
"Feb. 4, 2020",270.66
"Feb. 3, 2020",270.66
"Jan. 31, 2020",270.66
"Jan. 30, 2020",270.25
"Jan. 29, 2020",269.00
"Jan. 28, 2020",269.00
"Jan. 27, 2020",267.76
"Jan. 24, 2020",264.08
"Jan. 23, 2020",262.75
"Jan. 22, 2020",260.78
"Jan. 21, 2020",257.30
"Jan. 17, 2020",253.75
"Jan. 16, 2020",252.31
"Jan. 15, 2020",252.19
"Jan. 14, 2020",247.80
"Jan. 13, 2020",246.82
"Jan. 10, 2020",245.01
"Jan. 9, 2020",245.01
"Jan. 8, 2020",245.01
"Jan. 7, 2020",245.01
"Jan. 6, 2020",245.01
"Jan. 3, 2020",245.01
"Jan. 2, 2020",245.01
"Dec. 31, 2019",245.01
"Dec. 30, 2019",245.01
"Dec. 27, 2019",245.01
"Dec. 26, 2019",245.01
"Dec. 24, 2019",245.01
"Dec. 23, 2019",245.01
"Dec. 20, 2019",245.01
"Dec. 19, 2019",241.02
"Dec. 18, 2019",241.00
"Dec. 17, 2019",240.90
"Dec. 16, 2019",239.89
"Dec. 13, 2019",239.89
"Dec. 12, 2019",239.89
"Dec. 11, 2019",239.89
"Dec. 10, 2019",239.89
"Dec. 9, 2019",239.89
"Dec. 6, 2019",239.89
"Dec. 5, 2019",239.89
"Dec. 4, 2019",239.89
"Dec. 3, 2019",239.89
"Dec. 2, 2019",239.89
"Nov. 29, 2019",239.89
"Nov. 27, 2019",239.89
"Nov. 26, 2019",239.89
"Nov. 25, 2019",239.89
"Nov. 22, 2019",239.89
"Nov. 21, 2019",239.89
"Nov. 20, 2019",239.89
"Nov. 19, 2019",239.89
"Nov. 18, 2019",239.89
"Nov. 15, 2019",239.89
"Nov. 14, 2019",239.89
"Nov. 13, 2019",239.89
"Nov. 12, 2019",239.89
"Nov. 11, 2019",239.89
"Nov. 8, 2019",239.89
"Nov. 7, 2019",239.89
"Nov. 6, 2019",239.89
"Nov. 5, 2019",239.89
"Nov. 4, 2019",239.89
"Nov. 1, 2019",239.89
"Oct. 31, 2019",239.89
"Oct. 30, 2019",239.89
"Oct. 29, 2019",239.89
"Oct. 28, 2019",239.89
"Oct. 25, 2019",239.89
"Oct. 24, 2019",239.89
"Oct. 23, 2019",239.89
"Oct. 22, 2019",239.89
"Oct. 21, 2019",234.27
"Oct. 18, 2019",234.27
"Oct. 17, 2019",234.27
"Oct. 16, 2019",234.27
"Oct. 15, 2019",234.27
"Oct. 14, 2019",234.27
"Oct. 11, 2019",234.27
"Oct. 10, 2019",234.27
"Oct. 9, 2019",234.27
"Oct. 8, 2019",233.86
"Oct. 7, 2019",233.86
"Oct. 4, 2019",233.86
"Oct. 3, 2019",233.45
"Oct. 2, 2019",233.45
"Oct. 1, 2019",233.45
"Sept. 30, 2019",233.45
"Sept. 27, 2019",232.79
"Sept. 26, 2019",232.79
"Sept. 25, 2019",229.49
"Sept. 24, 2019",228.67
"Sept. 23, 2019",226.46
"Sept. 20, 2019",226.00
"Sept. 19, 2019",225.96
"Sept. 18, 2019",225.96
"Sept. 17, 2019",225.96
"Sept. 16, 2019",225.96
"Sept. 13, 2019",225.96
"Sept. 12, 2019",225.96
"Sept. 11, 2019",225.96
"Sept. 10, 2019",225.96
"Sept. 9, 2019",225.96
"Sept. 6, 2019",225.96
"Sept. 5, 2019",225.96
"Sept. 4, 2019",225.96
"Sept. 3, 2019",225.59
"Aug. 30, 2019",225.57
"Aug. 29, 2019",225.57
"Aug. 28, 2019",225.57
"Aug. 27, 2019",225.57
"Aug. 26, 2019",224.20
"Aug. 23, 2019",224.20
"Aug. 22, 2019",221.77
"Aug. 21, 2019",221.34
"Aug. 20, 2019",219.80
"Aug. 19, 2019",219.78
"Aug. 16, 2019",219.78
"Aug. 15, 2019",217.98
"Aug. 14, 2019",217.98
"Aug. 13, 2019",217.18
"Aug. 12, 2019",217.18
"Aug. 9, 2019",217.18
"Aug. 8, 2019",215.90
"Aug. 7, 2019",214.00
"Aug. 6, 2019",213.23
"Aug. 5, 2019",213.23
"Aug. 2, 2019",213.23
"Aug. 1, 2019",212.50
"July 31, 2019",212.50
"July 30, 2019",212.50
"July 29, 2019",212.50
"July 26, 2019",212.50
"July 25, 2019",212.50
"July 24, 2019",212.50
"July 23, 2019",212.50
"July 22, 2019",212.50
"July 19, 2019",212.50
"July 18, 2019",212.48
"July 17, 2019",211.34
"July 16, 2019",210.82
"July 15, 2019",210.82
"July 12, 2019",210.82
"July 11, 2019",210.82
"July 10, 2019",210.82
"July 9, 2019",209.46
"July 8, 2019",209.46
"July 5, 2019",209.46
"July 3, 2019",209.46
"July 2, 2019",208.91
"July 1, 2019",208.91
"June 28, 2019",208.91
"June 27, 2019",208.91
"June 26, 2019",208.91
"June 25, 2019",208.91
"June 24, 2019",208.65
"June 21, 2019",208.47
"June 20, 2019",208.47
"June 19, 2019",208.47
"June 18, 2019",208.47
"June 17, 2019",208.47
"June 14, 2019",208.47
"June 13, 2019",208.47
"June 12, 2019",208.47
"June 11, 2019",208.47
"June 10, 2019",208.47
"June 7, 2019",208.47
"June 6, 2019",206.41
"June 5, 2019",204.85
"June 4, 2019",204.73
"June 3, 2019",204.73
"May 31, 2019",204.73
"May 30, 2019",204.73
"May 29, 2019",204.73
"May 28, 2019",204.73
"May 24, 2019",204.73
"May 23, 2019",203.79
"May 22, 2019",202.35
"May 21, 2019",200.99
"May 20, 2019",200.61
"May 17, 2019",199.46
"May 16, 2019",197.92
"May 15, 2019",196.71
"May 14, 2019",196.71
"May 13, 2019",195.55
"May 10, 2019",195.55
"May 9, 2019",195.55
"May 8, 2019",195.55
"May 7, 2019",195.55
"May 6, 2019",195.55
"May 3, 2019",195.55
"May 2, 2019",195.55
"May 1, 2019",195.55
"April 30, 2019",195.55
"April 29, 2019",195.55
"April 26, 2019",195.55
"April 25, 2019",195.55
"April 24, 2019",195.55
"April 23, 2019",195.55
"April 22, 2019",195.55
"April 18, 2019",195.55
"April 17, 2019",195.55
"April 16, 2019",195.55
"April 15, 2019",195.55
"April 12, 2019",195.55
"April 11, 2019",195.55
"April 10, 2019",195.55
"April 9, 2019",195.55
"April 8, 2019",195.55
"April 5, 2019",195.55
"April 4, 2019",195.55
"April 3, 2019",195.55
"April 2, 2019",195.55
"April 1, 2019",195.55
"March 29, 2019",195.55
"March 28, 2019",195.55
"March 27, 2019",195.55
"March 26, 2019",195.55
"March 25, 2019",195.55
"March 22, 2019",195.55
"March 21, 2019",192.28
"March 20, 2019",192.16
"March 19, 2019",192.16
"March 18, 2019",192.16
"March 15, 2019",192.16
"March 14, 2019",192.16
"March 13, 2019",191.52
"March 12, 2019",191.36
"March 11, 2019",189.78
"March 8, 2019",189.43
"March 7, 2019",189.39
"March 6, 2019",189.39
"March 5, 2019",189.39
"March 4, 2019",189.39
"March 1, 2019",189.39
"Feb. 28, 2019",189.39
"Feb. 27, 2019",189.39
"Feb. 26, 2019",189.39
"Feb. 25, 2019",189.39
"Feb. 22, 2019",188.14
"Feb. 21, 2019",186.87
"Feb. 20, 2019",186.10
