date,operating_earning_yield
"Dec. 18, 2019",4.51%
"Dec. 17, 2019",4.52%
"Dec. 16, 2019",4.53%
"Dec. 13, 2019",4.58%
"Dec. 12, 2019",4.64%
"Dec. 11, 2019",4.60%
"Dec. 10, 2019",4.63%
"Dec. 9, 2019",4.63%
"Dec. 6, 2019",4.63%
"Dec. 5, 2019",4.62%
"Dec. 4, 2019",4.63%
"Dec. 3, 2019",4.67%
"Dec. 2, 2019",4.69%
"Nov. 29, 2019",4.64%
"Nov. 27, 2019",4.65%
"Nov. 26, 2019",4.62%
"Nov. 25, 2019",4.66%
"Nov. 22, 2019",4.65%
"Nov. 21, 2019",4.61%
"Nov. 20, 2019",4.61%
"Nov. 19, 2019",4.66%
"Nov. 18, 2019",4.67%
"Nov. 15, 2019",4.69%
"Nov. 14, 2019",4.72%
"Nov. 13, 2019",4.76%
"Nov. 12, 2019",4.86%
"Nov. 11, 2019",4.88%
"Nov. 8, 2019",4.88%
"Nov. 7, 2019",4.86%
"Nov. 6, 2019",4.77%
"Nov. 5, 2019",4.77%
"Nov. 4, 2019",4.72%
"Nov. 1, 2019",4.60%
"Oct. 31, 2019",4.55%
"Oct. 30, 2019",4.61%
"Oct. 29, 2019",4.66%
"Oct. 28, 2019",4.65%
"Oct. 25, 2019",4.58%
"Oct. 24, 2019",4.56%
"Oct. 23, 2019",4.59%
"Oct. 22, 2019",4.59%
"Oct. 21, 2019",4.66%
"Oct. 18, 2019",4.66%
"Oct. 17, 2019",4.69%
"Oct. 16, 2019",4.72%
"Oct. 15, 2019",4.77%
"Oct. 14, 2019",4.74%
"Oct. 11, 2019",4.72%
"Oct. 10, 2019",4.67%
"Oct. 9, 2019",4.65%
"Oct. 8, 2019",4.72%
"Oct. 7, 2019",4.66%
"Oct. 4, 2019",4.64%
"Oct. 3, 2019",4.71%
"Oct. 2, 2019",4.73%
"Oct. 1, 2019",4.67%
"Sept. 30, 2019",4.65%
"Sept. 27, 2019",4.14%
"Sept. 26, 2019",4.13%
"Sept. 25, 2019",4.17%
"Sept. 24, 2019",4.19%
"Sept. 23, 2019",4.25%
"Sept. 20, 2019",4.24%
"Sept. 19, 2019",4.26%
"Sept. 18, 2019",4.28%
"Sept. 17, 2019",4.31%
"Sept. 16, 2019",4.39%
"Sept. 13, 2019",4.38%
"Sept. 12, 2019",4.34%
"Sept. 11, 2019",4.35%
"Sept. 10, 2019",4.39%
"Sept. 9, 2019",4.35%
"Sept. 6, 2019",4.35%
"Sept. 5, 2019",4.36%
"Sept. 4, 2019",4.27%
"Sept. 3, 2019",4.25%
"Aug. 30, 2019",4.37%
"Aug. 29, 2019",4.33%
"Aug. 28, 2019",4.33%
"Aug. 27, 2019",4.27%
"Aug. 26, 2019",4.28%
"Aug. 23, 2019",4.32%
"Aug. 22, 2019",4.32%
"Aug. 21, 2019",4.33%
"Aug. 20, 2019",4.37%
"Aug. 19, 2019",4.37%
"Aug. 16, 2019",4.40%
"Aug. 15, 2019",4.41%
"Aug. 14, 2019",4.45%
"Aug. 13, 2019",4.44%
"Aug. 12, 2019",4.44%
"Aug. 9, 2019",4.42%
"Aug. 8, 2019",4.45%
"Aug. 7, 2019",4.50%
"Aug. 6, 2019",4.53%
"Aug. 5, 2019",4.60%
"Aug. 2, 2019",4.53%
"Aug. 1, 2019",4.55%
"July 31, 2019",4.62%
"July 30, 2019",4.57%
"July 29, 2019",4.53%
"July 26, 2019",4.58%
"July 25, 2019",4.61%
"July 24, 2019",4.56%
"July 23, 2019",4.62%
"July 22, 2019",4.57%
"July 19, 2019",4.57%
"July 18, 2019",4.51%
"July 17, 2019",4.56%
"July 16, 2019",4.61%
"July 15, 2019",4.58%
"July 12, 2019",4.59%
"July 11, 2019",4.55%
"July 10, 2019",4.57%
"July 9, 2019",4.60%
"July 8, 2019",4.58%
"July 5, 2019",4.60%
"July 3, 2019",4.59%
"July 2, 2019",4.61%
"July 1, 2019",4.69%
"June 30, 2019",
"June 28, 2019",4.41%
"June 27, 2019",4.41%
"June 26, 2019",4.45%
"June 25, 2019",4.38%
"June 24, 2019",4.34%
"June 21, 2019",4.35%
"June 20, 2019",4.38%
"June 19, 2019",4.38%
"June 18, 2019",4.40%
"June 17, 2019",4.38%
"June 14, 2019",4.36%
"June 13, 2019",4.41%
"June 12, 2019",4.41%
"June 11, 2019",4.47%
"June 10, 2019",4.44%
"June 7, 2019",4.42%
"June 6, 2019",4.39%
"June 5, 2019",4.41%
"June 4, 2019",4.53%
"June 3, 2019",4.52%
"May 31, 2019",4.56%
"May 30, 2019",4.54%
"May 29, 2019",4.54%
"May 28, 2019",4.49%
"May 24, 2019",4.44%
"May 23, 2019",4.44%
"May 22, 2019",4.47%
"May 21, 2019",4.54%
"May 20, 2019",4.53%
"May 17, 2019",4.54%
"May 16, 2019",4.58%
"May 15, 2019",4.63%
"May 14, 2019",4.63%
"May 13, 2019",4.63%
"May 10, 2019",4.71%
"May 9, 2019",4.79%
"May 8, 2019",4.81%
"May 7, 2019",4.76%
"May 6, 2019",4.73%
"May 3, 2019",4.69%
"May 2, 2019",4.71%
"May 1, 2019",4.67%
"April 30, 2019",4.64%
"April 29, 2019",4.71%
"April 26, 2019",4.71%
"April 25, 2019",4.74%
"April 24, 2019",4.75%
"April 23, 2019",4.76%
"April 22, 2019",4.74%
"April 18, 2019",4.77%
"April 17, 2019",4.76%
"April 16, 2019",4.76%
"April 15, 2019",4.72%
"April 12, 2019",4.73%
"April 11, 2019",4.75%
"April 10, 2019",4.79%
"April 9, 2019",4.76%
"April 8, 2019",4.79%
"April 5, 2019",4.75%
"April 4, 2019",4.79%
"April 3, 2019",4.77%
"April 2, 2019",4.77%
"April 1, 2019",4.74%
"March 31, 2019",
"March 29, 2019",4.60%
"March 28, 2019",4.64%
"March 27, 2019",4.59%
"March 26, 2019",4.56%
"March 25, 2019",4.60%
"March 22, 2019",4.59%
"March 21, 2019",4.64%
"March 20, 2019",4.69%
"March 19, 2019",4.72%
"March 18, 2019",4.66%
"March 15, 2019",4.65%
"March 14, 2019",4.66%
"March 13, 2019",4.66%
"March 12, 2019",4.66%
"March 11, 2019",4.69%
"March 8, 2019",4.71%
"March 7, 2019",4.73%
"March 6, 2019",4.74%
"March 5, 2019",4.72%
"March 4, 2019",4.73%
"March 1, 2019",4.74%
"Feb. 28, 2019",4.74%
"Feb. 27, 2019",4.76%
"Feb. 26, 2019",4.73%
"Feb. 25, 2019",4.74%
"Feb. 22, 2019",4.73%
"Feb. 21, 2019",4.77%
"Feb. 20, 2019",4.79%
"Feb. 19, 2019",4.80%
"Feb. 15, 2019",4.83%
"Feb. 14, 2019",4.87%
"Feb. 13, 2019",4.87%
"Feb. 12, 2019",4.85%
"Feb. 11, 2019",4.86%
"Feb. 8, 2019",4.86%
"Feb. 7, 2019",4.91%
"Feb. 6, 2019",5.00%
"Feb. 5, 2019",4.99%
"Feb. 4, 2019",5.00%
"Feb. 1, 2019",5.00%
"Jan. 31, 2019",4.97%
"Jan. 30, 2019",5.13%
"Jan. 29, 2019",5.15%
"Jan. 28, 2019",5.16%
"Jan. 25, 2019",5.11%
"Jan. 24, 2019",4.94%
"Jan. 23, 2019",4.96%
"Jan. 22, 2019",5.02%
"Jan. 18, 2019",5.05%
"Jan. 17, 2019",5.07%
"Jan. 16, 2019",5.09%
"Jan. 15, 2019",5.09%
"Jan. 14, 2019",5.20%
"Jan. 11, 2019",5.06%
"Jan. 10, 2019",5.07%
"Jan. 9, 2019",5.15%
"Jan. 8, 2019",5.13%
"Jan. 7, 2019",5.16%
"Jan. 4, 2019",5.16%
"Jan. 3, 2019",5.25%
"Jan. 2, 2019",5.24%
"Dec. 31, 2018",5.12%
"Dec. 28, 2018",4.63%
"Dec. 27, 2018",4.65%
"Dec. 26, 2018",4.70%
"Dec. 24, 2018",4.76%
"Dec. 21, 2018",4.60%
"Dec. 20, 2018",4.58%
"Dec. 19, 2018",4.59%
"Dec. 18, 2018",4.55%
"Dec. 17, 2018",4.56%
"Dec. 14, 2018",4.42%
"Dec. 13, 2018",4.39%
"Dec. 12, 2018",4.41%
"Dec. 11, 2018",4.37%
"Dec. 10, 2018",4.38%
"Dec. 7, 2018",4.38%
"Dec. 6, 2018",4.38%
"Dec. 4, 2018",4.39%
"Dec. 3, 2018",4.39%
"Nov. 30, 2018",4.40%
"Nov. 29, 2018",4.52%
"Nov. 28, 2018",4.49%
"Nov. 27, 2018",4.50%
"Nov. 26, 2018",4.52%
"Nov. 23, 2018",4.51%
"Nov. 21, 2018",4.54%
"Nov. 20, 2018",4.48%
"Nov. 19, 2018",4.40%
"Nov. 16, 2018",4.44%
"Nov. 15, 2018",4.47%
"Nov. 14, 2018",4.53%
"Nov. 13, 2018",4.48%
"Nov. 12, 2018",4.48%
"Nov. 9, 2018",4.53%
"Nov. 8, 2018",4.60%
"Nov. 7, 2018",4.61%
"Nov. 6, 2018",4.67%
"Nov. 5, 2018",4.69%
"Nov. 2, 2018",4.76%
"Nov. 1, 2018",4.69%
"Oct. 31, 2018",4.64%
"Oct. 30, 2018",4.61%
"Oct. 29, 2018",4.63%
"Oct. 26, 2018",4.71%
"Oct. 25, 2018",4.62%
"Oct. 24, 2018",4.56%
"Oct. 23, 2018",4.69%
"Oct. 22, 2018",4.63%
"Oct. 19, 2018",4.61%
"Oct. 18, 2018",4.66%
"Oct. 17, 2018",4.68%
"Oct. 16, 2018",4.67%
"Oct. 15, 2018",4.72%
"Oct. 12, 2018",4.73%
"Oct. 11, 2018",4.73%
"Oct. 10, 2018",4.63%
"Oct. 9, 2018",4.61%
"Oct. 8, 2018",4.62%
"Oct. 5, 2018",4.64%
"Oct. 4, 2018",4.73%
"Oct. 3, 2018",4.76%
"Oct. 2, 2018",4.73%
"Oct. 1, 2018",4.79%
"Sept. 30, 2018",
"Sept. 28, 2018",5.27%
"Sept. 27, 2018",5.33%
"Sept. 26, 2018",5.37%
"Sept. 25, 2018",5.29%
"Sept. 24, 2018",5.23%
"Sept. 21, 2018",5.17%
"Sept. 20, 2018",5.22%
"Sept. 19, 2018",5.22%
"Sept. 18, 2018",5.09%
"Sept. 17, 2018",5.08%
"Sept. 14, 2018",5.09%
"Sept. 13, 2018",5.06%
"Sept. 12, 2018",5.12%
"Sept. 11, 2018",5.13%
"Sept. 10, 2018",5.13%
"Sept. 7, 2018",5.13%
"Sept. 6, 2018",5.08%
"Sept. 5, 2018",5.15%
"Sept. 4, 2018",5.19%
"Aug. 31, 2018",5.19%
"Aug. 30, 2018",5.17%
"Aug. 29, 2018",5.18%
"Aug. 28, 2018",5.18%
"Aug. 27, 2018",5.15%
"Aug. 24, 2018",5.11%
"Aug. 23, 2018",5.15%
"Aug. 22, 2018",5.14%
"Aug. 21, 2018",5.12%
"Aug. 20, 2018",5.07%
"Aug. 17, 2018",5.04%
"Aug. 16, 2018",5.05%
"Aug. 15, 2018",5.11%
"Aug. 14, 2018",5.14%
"Aug. 13, 2018",5.16%
"Aug. 10, 2018",5.17%
"Aug. 9, 2018",5.17%
"Aug. 8, 2018",5.19%
"Aug. 7, 2018",5.18%
"Aug. 6, 2018",5.17%
"Aug. 3, 2018",5.16%
"Aug. 2, 2018",5.21%
"Aug. 1, 2018",5.26%
"July 31, 2018",5.27%
"July 30, 2018",5.31%
"July 27, 2018",5.29%
"July 26, 2018",5.25%
"July 25, 2018",5.27%
"July 24, 2018",5.19%
"July 23, 2018",5.23%
"July 20, 2018",5.20%
"July 19, 2018",5.19%
"July 18, 2018",5.21%
"July 17, 2018",5.19%
"July 16, 2018",5.21%
"July 13, 2018",5.21%
"July 12, 2018",5.24%
"July 11, 2018",5.24%
"July 10, 2018",5.28%
"July 9, 2018",5.34%
"July 6, 2018",5.19%
"July 5, 2018",5.24%
"July 3, 2018",5.24%
"July 2, 2018",5.23%
"June 30, 2018",
"June 29, 2018",5.50%
"June 28, 2018",5.51%
"June 27, 2018",5.47%
"June 26, 2018",5.51%
"June 25, 2018",5.52%
"June 22, 2018",5.59%
"June 21, 2018",5.62%
"June 20, 2018",5.65%
"June 19, 2018",5.64%
"June 18, 2018",5.73%
"June 15, 2018",5.76%
"June 14, 2018",5.78%
"June 13, 2018",5.85%
"June 12, 2018",5.84%
"June 11, 2018",5.91%
"June 8, 2018",5.86%
"June 7, 2018",5.87%
"June 6, 2018",5.88%
"June 5, 2018",5.77%
"June 4, 2018",5.70%
"June 1, 2018",5.63%
"May 31, 2018",5.54%
"May 30, 2018",5.56%
"May 29, 2018",5.61%
"May 25, 2018",5.66%
"May 24, 2018",5.70%
"May 23, 2018",5.73%
"May 22, 2018",5.76%
"May 21, 2018",5.73%
"May 18, 2018",5.87%
"May 17, 2018",5.87%
"May 16, 2018",5.85%
"May 15, 2018",5.78%
"May 14, 2018",5.73%
"May 11, 2018",5.72%
"May 10, 2018",5.73%
"May 9, 2018",5.80%
"May 8, 2018",5.75%
"May 7, 2018",5.62%
"May 4, 2018",5.60%
"May 3, 2018",5.63%
"May 2, 2018",5.62%
"May 1, 2018",5.63%
"April 30, 2018",5.60%
"April 27, 2018",5.60%
"April 26, 2018",5.63%
"April 25, 2018",5.73%
"April 24, 2018",5.67%
"April 23, 2018",5.70%
"April 20, 2018",5.71%
"April 19, 2018",5.65%
"April 18, 2018",5.64%
"April 17, 2018",5.63%
"April 16, 2018",5.67%
"April 13, 2018",5.73%
"April 12, 2018",5.78%
"April 11, 2018",5.70%
"April 10, 2018",5.68%
"April 9, 2018",5.67%
"April 6, 2018",5.64%
"April 5, 2018",5.60%
"April 4, 2018",5.66%
"April 3, 2018",5.67%
"April 2, 2018",5.66%
"March 31, 2018",
"March 29, 2018",5.92%
"March 28, 2018",5.96%
"March 27, 2018",5.95%
"March 26, 2018",5.99%
"March 23, 2018",6.06%
"March 22, 2018",5.97%
"March 21, 2018",6.04%
"March 20, 2018",6.03%
"March 19, 2018",6.04%
"March 16, 2018",6.00%
"March 15, 2018",6.11%
"March 14, 2018",6.12%
"March 13, 2018",6.25%
"March 12, 2018",6.26%
"March 9, 2018",6.24%
"March 8, 2018",6.26%
"March 7, 2018",6.32%
"March 6, 2018",6.31%
"March 5, 2018",6.24%
"March 2, 2018",6.32%
"March 1, 2018",6.31%
"Feb. 28, 2018",6.35%
"Feb. 27, 2018",6.37%
"Feb. 26, 2018",6.25%
"Feb. 23, 2018",6.19%
"Feb. 22, 2018",6.35%
"Feb. 21, 2018",6.37%
"Feb. 20, 2018",6.28%
"Feb. 16, 2018",6.19%
"Feb. 15, 2018",6.26%
"Feb. 14, 2018",6.44%
"Feb. 13, 2018",6.40%
"Feb. 12, 2018",6.44%
"Feb. 9, 2018",6.53%
"Feb. 8, 2018",6.65%
"Feb. 7, 2018",6.53%
"Feb. 6, 2018",6.46%
"Feb. 5, 2018",6.27%
"Feb. 2, 2018",6.20%
"Feb. 1, 2018",6.18%
"Jan. 31, 2018",6.10%
"Jan. 30, 2018",6.23%
"Jan. 29, 2018",6.21%
"Jan. 26, 2018",6.13%
"Jan. 25, 2018",6.31%
"Jan. 24, 2018",6.41%
"Jan. 23, 2018",6.33%
"Jan. 22, 2018",6.44%
"Jan. 19, 2018",6.44%
"Jan. 18, 2018",6.41%
"Jan. 17, 2018",6.36%
"Jan. 16, 2018",6.42%
"Jan. 12, 2018",6.43%
"Jan. 11, 2018",6.42%
"Jan. 10, 2018",6.42%
"Jan. 9, 2018",6.37%
"Jan. 8, 2018",6.32%
"Jan. 5, 2018",6.37%
"Jan. 4, 2018",6.40%
"Jan. 3, 2018",6.37%
"Jan. 2, 2018",6.23%
"Dec. 31, 2017",
"Dec. 29, 2017",6.10%
"Dec. 28, 2017",6.09%
"Dec. 27, 2017",6.14%
"Dec. 26, 2017",6.19%
"Dec. 22, 2017",6.17%
"Dec. 21, 2017",6.17%
"Dec. 20, 2017",6.20%
"Dec. 19, 2017",6.18%
"Dec. 18, 2017",6.09%
"Dec. 15, 2017",6.01%
"Dec. 14, 2017",6.03%
"Dec. 13, 2017",6.09%
"Dec. 12, 2017",6.07%
"Dec. 11, 2017",5.98%
"Dec. 8, 2017",5.99%
"Dec. 7, 2017",6.02%
"Dec. 6, 2017",6.04%
"Dec. 5, 2017",6.12%
"Dec. 4, 2017",6.11%
"Dec. 1, 2017",6.05%
"Nov. 30, 2017",6.03%
"Nov. 29, 2017",6.04%
"Nov. 28, 2017",6.04%
"Nov. 27, 2017",6.07%
"Nov. 24, 2017",6.11%
"Nov. 22, 2017",6.14%
"Nov. 21, 2017",6.10%
"Nov. 20, 2017",6.11%
"Nov. 17, 2017",6.11%
"Nov. 16, 2017",6.06%
"Nov. 15, 2017",6.06%
"Nov. 14, 2017",6.02%
"Nov. 13, 2017",6.08%
"Nov. 10, 2017",6.14%
"Nov. 9, 2017",6.14%
"Nov. 8, 2017",6.15%
"Nov. 7, 2017",6.13%
"Nov. 6, 2017",6.27%
"Nov. 3, 2017",6.24%
"Nov. 2, 2017",6.36%
"Nov. 1, 2017",6.21%
"Oct. 31, 2017",6.14%
"Oct. 30, 2017",6.13%
"Oct. 27, 2017",6.11%
"Oct. 26, 2017",6.21%
"Oct. 25, 2017",6.19%
"Oct. 24, 2017",6.18%
"Oct. 23, 2017",6.17%
"Oct. 20, 2017",6.18%
"Oct. 19, 2017",6.19%
"Oct. 18, 2017",6.25%
"Oct. 17, 2017",6.24%
"Oct. 16, 2017",6.29%
"Oct. 13, 2017",6.33%
"Oct. 12, 2017",6.32%
"Oct. 11, 2017",6.36%
"Oct. 10, 2017",6.39%
"Oct. 9, 2017",6.44%
"Oct. 6, 2017",6.46%
"Oct. 5, 2017",6.45%
"Oct. 4, 2017",6.41%
"Oct. 3, 2017",6.49%
"Oct. 2, 2017",6.49%
"Sept. 30, 2017",
"Sept. 29, 2017",6.60%
"Sept. 28, 2017",6.58%
"Sept. 27, 2017",6.61%
"Sept. 26, 2017",6.55%
"Sept. 25, 2017",6.59%
"Sept. 22, 2017",6.61%
"Sept. 21, 2017",6.59%
"Sept. 20, 2017",6.59%
"Sept. 19, 2017",6.54%
"Sept. 18, 2017",6.52%
"Sept. 15, 2017",6.44%
"Sept. 14, 2017",6.47%
"Sept. 13, 2017",6.53%
"Sept. 12, 2017",6.49%
"Sept. 11, 2017",6.39%
"Sept. 8, 2017",6.52%
"Sept. 7, 2017",6.47%
"Sept. 6, 2017",6.52%
"Sept. 5, 2017",6.44%
"Sept. 1, 2017",6.44%
"Aug. 31, 2017",6.43%
"Aug. 30, 2017",6.42%
"Aug. 29, 2017",6.42%
"Aug. 28, 2017",6.41%
"Aug. 25, 2017",6.44%
"Aug. 24, 2017",6.48%
"Aug. 23, 2017",6.46%
"Aug. 22, 2017",6.41%
"Aug. 21, 2017",6.43%
"Aug. 18, 2017",6.45%
"Aug. 17, 2017",6.51%
"Aug. 16, 2017",6.45%
"Aug. 15, 2017",6.49%
"Aug. 14, 2017",6.53%
"Aug. 11, 2017",6.57%
"Aug. 10, 2017",6.55%
"Aug. 9, 2017",6.57%
"Aug. 8, 2017",6.56%
"Aug. 7, 2017",6.58%
"Aug. 4, 2017",6.59%
"Aug. 3, 2017",6.56%
"Aug. 2, 2017",6.59%
"Aug. 1, 2017",6.60%
"July 31, 2017",6.62%
"July 28, 2017",6.67%
"July 27, 2017",6.69%
"July 26, 2017",6.65%
"July 25, 2017",6.76%
"July 24, 2017",6.76%
"July 21, 2017",6.70%
"July 20, 2017",6.74%
"July 19, 2017",6.82%
"July 18, 2017",6.84%
"July 17, 2017",6.86%
"July 14, 2017",6.83%
"July 13, 2017",6.88%
"July 12, 2017",6.87%
"July 11, 2017",6.87%
"July 10, 2017",6.86%
"July 7, 2017",6.89%
"July 6, 2017",6.93%
"July 5, 2017",6.97%
"July 3, 2017",6.93%
"June 30, 2017",6.90%
"June 29, 2017",6.38%
"June 28, 2017",6.34%
"June 27, 2017",6.28%
"June 26, 2017",6.20%
"June 23, 2017",6.24%
"June 22, 2017",6.31%
"June 21, 2017",6.33%
"June 20, 2017",6.29%
"June 19, 2017",6.28%
"June 16, 2017",6.26%
"June 15, 2017",6.30%
"June 14, 2017",6.33%
"June 13, 2017",6.38%
"June 12, 2017",6.41%
"June 9, 2017",6.37%
"June 8, 2017",6.32%
"June 7, 2017",6.27%
"June 6, 2017",6.30%
"June 5, 2017",6.30%
"June 2, 2017",6.26%
"June 1, 2017",6.30%
"May 31, 2017",6.32%
"May 30, 2017",6.35%
"May 26, 2017",6.35%
"May 25, 2017",6.35%
"May 24, 2017",6.38%
"May 23, 2017",6.43%
"May 22, 2017",6.46%
"May 19, 2017",6.51%
"May 18, 2017",6.52%
"May 17, 2017",6.55%
"May 16, 2017",6.57%
"May 15, 2017",6.56%
"May 12, 2017",6.59%
"May 11, 2017",6.64%
"May 10, 2017",6.66%
"May 9, 2017",6.68%
"May 8, 2017",6.62%
"May 5, 2017",6.65%
"May 4, 2017",6.65%
"May 3, 2017",6.70%
"May 2, 2017",6.67%
"May 1, 2017",6.72%
"April 28, 2017",6.69%
"April 27, 2017",6.69%
"April 26, 2017",6.73%
"April 25, 2017",6.72%
"April 24, 2017",6.73%
"April 21, 2017",6.72%
"April 20, 2017",6.83%
"April 19, 2017",6.79%
"April 18, 2017",6.77%
"April 17, 2017",6.83%
"April 13, 2017",6.83%
"April 12, 2017",6.85%
"April 11, 2017",6.91%
"April 10, 2017",6.90%
"April 7, 2017",6.93%
"April 6, 2017",6.89%
"April 5, 2017",6.84%
"April 4, 2017",6.90%
"April 3, 2017",6.94%
"March 31, 2017",6.96%
"March 30, 2017",6.96%
"March 29, 2017",6.83%
"March 28, 2017",6.79%
"March 27, 2017",6.80%
"March 24, 2017",6.71%
"March 23, 2017",6.75%
"March 22, 2017",6.73%
"March 21, 2017",6.76%
"March 20, 2017",6.86%
"March 17, 2017",6.85%
"March 16, 2017",6.86%
"March 15, 2017",6.76%
"March 14, 2017",6.83%
"March 13, 2017",6.83%
"March 10, 2017",6.86%
"March 9, 2017",6.93%
"March 8, 2017",6.89%
"March 7, 2017",6.82%
"March 6, 2017",6.83%
"March 3, 2017",6.82%
"March 2, 2017",6.81%
"March 1, 2017",6.89%
"Feb. 28, 2017",6.81%
"Feb. 27, 2017",6.87%
"Feb. 24, 2017",6.81%
"Feb. 23, 2017",6.90%
"Feb. 22, 2017",6.94%
"Feb. 21, 2017",6.95%
"Feb. 17, 2017",7.03%
"Feb. 16, 2017",7.07%
"Feb. 15, 2017",7.12%
"Feb. 14, 2017",7.08%
"Feb. 13, 2017",7.08%
"Feb. 10, 2017",7.11%
"Feb. 9, 2017",7.15%
"Feb. 8, 2017",7.06%
"Feb. 7, 2017",7.17%
"Feb. 6, 2017",7.20%
"Feb. 3, 2017",7.18%
"Feb. 2, 2017",7.22%
"Feb. 1, 2017",7.27%
"Jan. 31, 2017",7.21%
"Jan. 30, 2017",7.28%
"Jan. 27, 2017",7.35%
"Jan. 26, 2017",7.51%
"Jan. 25, 2017",7.49%
"Jan. 24, 2017",7.50%
"Jan. 23, 2017",7.51%
"Jan. 20, 2017",7.48%
"Jan. 19, 2017",7.48%
"Jan. 18, 2017",7.43%
"Jan. 17, 2017",7.42%
"Jan. 13, 2017",7.49%
"Jan. 12, 2017",7.46%
"Jan. 11, 2017",7.47%
"Jan. 10, 2017",7.52%
"Jan. 9, 2017",7.53%
"Jan. 6, 2017",7.51%
"Jan. 5, 2017",7.49%
"Jan. 4, 2017",7.49%
"Jan. 3, 2017",7.51%
"Dec. 31, 2016",
"Dec. 30, 2016",8.01%
"Dec. 29, 2016",7.96%
"Dec. 28, 2016",8.06%
"Dec. 27, 2016",8.02%
"Dec. 23, 2016",8.02%
"Dec. 22, 2016",8.04%
"Dec. 21, 2016",8.06%
"Dec. 20, 2016",8.02%
"Dec. 19, 2016",8.02%
"Dec. 16, 2016",8.04%
"Dec. 15, 2016",8.17%
"Dec. 14, 2016",8.24%
"Dec. 13, 2016",8.04%
"Dec. 12, 2016",8.14%
"Dec. 9, 2016",8.21%
"Dec. 8, 2016",8.18%
"Dec. 7, 2016",8.13%
"Dec. 6, 2016",8.33%
"Dec. 5, 2016",8.32%
"Dec. 2, 2016",8.36%
"Dec. 1, 2016",8.47%
"Nov. 30, 2016",8.37%
"Nov. 29, 2016",8.16%
"Nov. 28, 2016",8.22%
"Nov. 25, 2016",8.33%
"Nov. 23, 2016",8.43%
"Nov. 22, 2016",8.40%
"Nov. 21, 2016",8.36%
"Nov. 18, 2016",8.38%
"Nov. 17, 2016",8.33%
"Nov. 16, 2016",8.37%
"Nov. 15, 2016",8.31%
"Nov. 14, 2016",8.36%
"Nov. 11, 2016",8.42%
"Nov. 10, 2016",8.31%
"Nov. 9, 2016",8.14%
"Nov. 8, 2016",7.64%
"Nov. 7, 2016",7.67%
"Nov. 4, 2016",7.76%
"Nov. 3, 2016",7.72%
"Nov. 2, 2016",7.73%
"Nov. 1, 2016",7.60%
"Oct. 31, 2016",7.47%
"Oct. 28, 2016",7.61%
"Oct. 27, 2016",7.64%
"Oct. 26, 2016",7.58%
"Oct. 25, 2016",7.62%
"Oct. 24, 2016",7.69%
"Oct. 21, 2016",7.73%
"Oct. 20, 2016",7.70%
"Oct. 19, 2016",7.68%
"Oct. 18, 2016",7.64%
"Oct. 17, 2016",7.71%
"Oct. 14, 2016",7.71%
"Oct. 13, 2016",7.67%
"Oct. 12, 2016",7.78%
"Oct. 11, 2016",7.89%
"Oct. 10, 2016",7.79%
"Oct. 7, 2016",7.86%
"Oct. 6, 2016",8.10%
"Oct. 5, 2016",8.07%
"Oct. 4, 2016",8.04%
"Oct. 3, 2016",7.90%
"Sept. 30, 2016",7.82%
"Sept. 29, 2016",7.93%
"Sept. 28, 2016",7.76%
"Sept. 27, 2016",7.74%
