date,pe_10
"March 19, 2020",30.84
"March 18, 2020",31.37
"March 17, 2020",33.02
"March 16, 2020",29.99
"March 13, 2020",32.99
"March 12, 2020",31.11
"March 11, 2020",35.93
"March 10, 2020",38.08
"March 9, 2020",38.91
"March 6, 2020",40.48
"March 5, 2020",41.12
"March 4, 2020",42.03
"March 3, 2020",39.48
"March 2, 2020",39.96
"Feb. 28, 2020",37.64
"Feb. 27, 2020",38.10
"Feb. 26, 2020",40.13
"Feb. 25, 2020",40.26
"Feb. 24, 2020",40.79
"Feb. 21, 2020",41.34
"Feb. 20, 2020",41.25
"Feb. 19, 2020",40.90
"Feb. 18, 2020",42.00
"Feb. 14, 2020",41.47
"Feb. 13, 2020",41.02
"Feb. 12, 2020",40.24
"Feb. 11, 2020",40.53
"Feb. 10, 2020",40.47
"Feb. 7, 2020",40.14
"Feb. 6, 2020",39.96
"Feb. 5, 2020",39.72
"Feb. 4, 2020",39.39
"Feb. 3, 2020",39.73
"Jan. 31, 2020",39.94
"Jan. 30, 2020",40.20
"Jan. 29, 2020",39.57
"Jan. 28, 2020",39.58
"Jan. 27, 2020",39.72
"Jan. 24, 2020",39.27
"Jan. 23, 2020",38.73
"Jan. 22, 2020",38.70
"Jan. 21, 2020",38.25
"Jan. 17, 2020",37.73
"Jan. 16, 2020",37.57
"Jan. 15, 2020",37.46
"Jan. 14, 2020",36.89
"Jan. 13, 2020",36.69
"Jan. 10, 2020",36.27
"Jan. 9, 2020",36.20
"Jan. 8, 2020",35.92
"Jan. 7, 2020",35.93
"Jan. 6, 2020",35.97
"Jan. 3, 2020",35.79
"Jan. 2, 2020",35.53
"Dec. 31, 2019",36.06
"Dec. 30, 2019",36.45
"Dec. 27, 2019",36.63
"Dec. 26, 2019",36.55
"Dec. 24, 2019",36.33
"Dec. 23, 2019",36.07
"Dec. 20, 2019",36.66
"Dec. 19, 2019",36.35
"Dec. 18, 2019",36.30
"Dec. 17, 2019",36.22
"Dec. 16, 2019",36.17
"Dec. 13, 2019",35.79
"Dec. 12, 2019",35.33
"Dec. 11, 2019",35.61
"Dec. 10, 2019",35.41
"Dec. 9, 2019",35.39
"Dec. 6, 2019",35.40
"Dec. 5, 2019",35.43
"Dec. 4, 2019",35.38
"Dec. 3, 2019",35.08
"Dec. 2, 2019",34.93
"Nov. 29, 2019",35.32
"Nov. 27, 2019",35.20
"Nov. 26, 2019",35.48
"Nov. 25, 2019",35.13
"Nov. 22, 2019",35.25
"Nov. 21, 2019",35.52
"Nov. 20, 2019",35.53
"Nov. 19, 2019",35.14
"Nov. 18, 2019",35.07
"Nov. 15, 2019",34.96
"Nov. 14, 2019",34.72
"Nov. 13, 2019",34.43
"Nov. 12, 2019",33.72
"Nov. 11, 2019",33.57
"Nov. 8, 2019",33.54
"Nov. 7, 2019",33.70
"Nov. 6, 2019",34.36
"Nov. 5, 2019",34.30
"Nov. 4, 2019",34.68
"Nov. 1, 2019",35.60
"Oct. 31, 2019",36.00
"Oct. 30, 2019",35.57
"Oct. 29, 2019",35.13
"Oct. 28, 2019",35.23
"Oct. 25, 2019",35.78
"Oct. 24, 2019",35.88
"Oct. 23, 2019",35.65
"Oct. 22, 2019",35.68
"Oct. 21, 2019",35.16
"Oct. 18, 2019",35.12
"Oct. 17, 2019",34.91
"Oct. 16, 2019",34.73
"Oct. 15, 2019",34.37
"Oct. 14, 2019",34.57
"Oct. 11, 2019",34.67
"Oct. 10, 2019",35.04
"Oct. 9, 2019",35.25
"Oct. 8, 2019",34.74
"Oct. 7, 2019",35.13
"Oct. 4, 2019",35.28
"Oct. 3, 2019",34.77
"Oct. 2, 2019",34.61
"Oct. 1, 2019",35.05
"Sept. 30, 2019",35.19
"Sept. 27, 2019",35.27
"Sept. 26, 2019",35.34
"Sept. 25, 2019",34.98
"Sept. 24, 2019",34.85
"Sept. 23, 2019",34.36
"Sept. 20, 2019",34.42
"Sept. 19, 2019",34.30
"Sept. 18, 2019",34.15
"Sept. 17, 2019",33.89
"Sept. 16, 2019",33.29
"Sept. 13, 2019",33.32
"Sept. 12, 2019",33.66
"Sept. 11, 2019",33.56
"Sept. 10, 2019",33.26
"Sept. 9, 2019",33.53
"Sept. 6, 2019",33.57
"Sept. 5, 2019",33.52
"Sept. 4, 2019",34.18
"Sept. 3, 2019",34.40
"Aug. 30, 2019",33.41
"Aug. 29, 2019",33.72
"Aug. 28, 2019",33.73
"Aug. 27, 2019",34.16
"Aug. 26, 2019",34.10
"Aug. 23, 2019",33.84
"Aug. 22, 2019",33.80
"Aug. 21, 2019",33.74
"Aug. 20, 2019",33.42
"Aug. 19, 2019",33.39
"Aug. 16, 2019",33.17
"Aug. 15, 2019",33.12
"Aug. 14, 2019",32.78
"Aug. 13, 2019",32.88
"Aug. 12, 2019",32.86
"Aug. 9, 2019",33.01
"Aug. 8, 2019",32.82
"Aug. 7, 2019",32.46
"Aug. 6, 2019",32.24
"Aug. 5, 2019",31.73
"Aug. 2, 2019",32.24
"Aug. 1, 2019",32.07
"July 31, 2019",31.59
"July 30, 2019",31.93
"July 29, 2019",32.24
"July 26, 2019",31.90
"July 25, 2019",31.66
"July 24, 2019",32.04
"July 23, 2019",31.61
"July 22, 2019",31.93
"July 19, 2019",31.98
"July 18, 2019",32.39
"July 17, 2019",32.01
"July 16, 2019",31.70
"July 15, 2019",31.85
"July 12, 2019",31.83
"July 11, 2019",32.09
"July 10, 2019",31.95
"July 9, 2019",31.75
"July 8, 2019",31.89
"July 5, 2019",31.74
"July 3, 2019",31.83
"July 2, 2019",31.67
"July 1, 2019",31.11
"June 30, 2019",31.24
"June 28, 2019",31.51
"June 27, 2019",31.46
"June 26, 2019",31.23
"June 25, 2019",31.72
"June 24, 2019",32.02
"June 21, 2019",31.92
"June 20, 2019",31.74
"June 19, 2019",31.72
"June 18, 2019",31.59
"June 17, 2019",31.74
"June 14, 2019",31.83
"June 13, 2019",31.49
"June 12, 2019",31.46
"June 11, 2019",31.06
"June 10, 2019",31.29
"June 7, 2019",31.44
