date,market_beta_60_month
"Feb. 29, 2020",0.2633
"Jan. 31, 2020",0.148
"Dec. 31, 2019",0.1525
"Nov. 30, 2019",0.1473
"Oct. 31, 2019",0.1682
"Sept. 30, 2019",0.1779
"Aug. 31, 2019",0.1912
"July 31, 2019",0.2244
"June 30, 2019",0.2554
"May 31, 2019",0.259
"April 30, 2019",0.2852
"March 31, 2019",0.2932
"Feb. 28, 2019",0.2909
"Jan. 31, 2019",0.2644
"Dec. 31, 2018",0.2184
"Nov. 30, 2018",0.1411
"Oct. 31, 2018",0.1262
"Sept. 30, 2018",0.1974
"Aug. 31, 2018",0.1839
"July 31, 2018",0.2453
"June 30, 2018",0.2879
"May 31, 2018",0.2532
"April 30, 2018",0.2315
"March 31, 2018",0.2369
"Feb. 28, 2018",0.3209
"Jan. 31, 2018",0.284
"Dec. 31, 2017",0.3111
"Nov. 30, 2017",0.3109
"Oct. 31, 2017",0.3136
"Sept. 30, 2017",0.3111
"Aug. 31, 2017",0.3279
"July 31, 2017",0.3176
"June 30, 2017",0.3136
"May 31, 2017",0.3283
"April 30, 2017",0.2808
"March 31, 2017",0.2669
"Feb. 28, 2017",0.262
"Jan. 31, 2017",0.226
"Dec. 31, 2016",0.1985
"Nov. 30, 2016",0.1916
"Oct. 31, 2016",0.257
"Sept. 30, 2016",0.2781
"Aug. 31, 2016",0.3286
"July 31, 2016",0.2817
"June 30, 2016",0.3171
"May 31, 2016",0.327
"April 30, 2016",0.3214
"March 31, 2016",0.3208
"Feb. 29, 2016",0.3103
"Jan. 31, 2016",0.316
"Dec. 31, 2015",0.3869
"Nov. 30, 2015",0.3929
"Oct. 31, 2015",0.4026
"Sept. 30, 2015",0.3872
"Aug. 31, 2015",0.3481
"July 31, 2015",0.2609
"June 30, 2015",0.2889
"May 31, 2015",0.2765
"April 30, 2015",0.3107
"March 31, 2015",0.3122
"Feb. 28, 2015",0.3173
"Jan. 31, 2015",0.3455
"Dec. 31, 2014",0.4038
"Nov. 30, 2014",0.4053
"Oct. 31, 2014",0.4192
"Sept. 30, 2014",0.4546
"Aug. 31, 2014",0.428
"July 31, 2014",0.4121
"June 30, 2014",0.3558
"May 31, 2014",0.3527
"April 30, 2014",0.3661
"March 31, 2014",0.3829
"Feb. 28, 2014",0.4394
"Jan. 31, 2014",0.5233
"Dec. 31, 2013",0.5074
"Nov. 30, 2013",0.5073
"Oct. 31, 2013",0.4624
"Sept. 30, 2013",0.4465
"Aug. 31, 2013",0.5242
"July 31, 2013",0.5092
"June 30, 2013",0.5025
"May 31, 2013",0.5033
"April 30, 2013",0.5123
"March 31, 2013",0.5156
"Feb. 28, 2013",0.5032
"Jan. 31, 2013",0.5128
"Dec. 31, 2012",0.5182
"Nov. 30, 2012",0.5198
"Oct. 31, 2012",0.5093
"Sept. 30, 2012",0.5179
"Aug. 31, 2012",0.5164
"July 31, 2012",0.5239
"June 30, 2012",0.5179
"May 31, 2012",0.5224
"April 30, 2012",0.5351
"March 31, 2012",0.5438
"Feb. 29, 2012",0.544
"Jan. 31, 2012",0.5422
"Dec. 31, 2011",0.5558
