date,eps_est_0q
"March 19, 2020",2.134
"March 12, 2020",2.133
"Feb. 28, 2020",2.143
"Feb. 21, 2020",2.131
"Feb. 19, 2020",2.174
"Feb. 18, 2020",2.149
"Feb. 14, 2020",2.130
"Jan. 30, 2020",2.134
"Jan. 28, 2020",2.118
"Jan. 27, 2020",2.102
"Jan. 25, 2020",2.034
"Jan. 24, 2020",2.001
"Jan. 22, 2020",1.949
"Jan. 21, 2020",1.97
"Jan. 17, 2020",1.969
"Jan. 16, 2020",1.963
"Jan. 7, 2020",1.965
"Dec. 31, 2019",1.478
"Nov. 21, 2019",1.475
"Nov. 8, 2019",1.485
"Nov. 6, 2019",1.486
"Oct. 29, 2019",1.485
"Oct. 28, 2019",1.496
"Oct. 24, 2019",1.509
"Oct. 23, 2019",1.525
"Oct. 22, 2019",1.545
"Oct. 21, 2019",1.571
"Oct. 17, 2019",1.572
"Oct. 14, 2019",1.589
"Oct. 9, 2019",1.590
"Sept. 30, 2019",2.288
"Sept. 24, 2019",2.292
"Sept. 13, 2019",2.269
"Sept. 5, 2019",2.270
"Aug. 13, 2019",2.302
"July 26, 2019",2.301
"July 25, 2019",2.318
"July 24, 2019",2.320
"July 22, 2019",2.308
"July 19, 2019",2.328
"July 18, 2019",2.333
"July 17, 2019",2.332
"July 16, 2019",2.323
"July 15, 2019",2.330
"July 12, 2019",2.331
"June 30, 2019",2.311
"June 25, 2019",2.274
"June 21, 2019",2.271
"June 18, 2019",2.278
"May 24, 2019",2.285
"May 16, 2019",2.286
"May 15, 2019",2.286
"May 8, 2019",2.298
"April 30, 2019",2.296
"April 26, 2019",2.296
"April 25, 2019",2.300
"April 24, 2019",2.291
"April 23, 2019",2.278
"April 22, 2019",2.229
"April 18, 2019",2.212
"April 17, 2019",2.207
"April 15, 2019",2.224
"April 8, 2019",2.233
"March 31, 2019",2.035
"March 20, 2019",1.970
"March 18, 2019",1.932
"March 13, 2019",1.932
"Feb. 25, 2019",1.934
"Feb. 19, 2019",1.930
"Feb. 12, 2019",1.930
"Feb. 11, 2019",1.931
"Jan. 31, 2019",1.934
"Jan. 29, 2019",1.923
"Jan. 28, 2019",1.880
"Jan. 25, 2019",1.875
"Jan. 11, 2019",1.871
"Jan. 8, 2019",1.847
"Jan. 7, 2019",1.834
"Jan. 4, 2019",1.855
"Dec. 31, 2018",1.536
"Dec. 14, 2018",1.557
"Dec. 10, 2018",1.554
"Nov. 30, 2018",1.553
"Nov. 17, 2018",1.568
"Nov. 1, 2018",1.571
"Oct. 31, 2018",1.577
"Oct. 27, 2018",1.578
"Oct. 25, 2018",1.586
"Oct. 24, 2018",1.582
"Oct. 19, 2018",1.583
"Oct. 18, 2018",1.598
"Oct. 11, 2018",1.588
"Oct. 9, 2018",1.597
"Sept. 30, 2018",2.153
"Sept. 6, 2018",2.168
"Aug. 30, 2018",2.170
"Aug. 29, 2018",2.163
"Aug. 17, 2018",2.159
"July 31, 2018",2.214
"July 30, 2018",2.214
"July 26, 2018",2.224
"July 25, 2018",2.222
"July 24, 2018",2.251
"July 23, 2018",2.201
"July 19, 2018",2.202
"July 11, 2018",2.194
"June 30, 2018",2.064
"June 13, 2018",2.004
"May 11, 2018",1.997
"April 26, 2018",1.969
"April 25, 2018",1.988
"April 22, 2018",1.990
"April 20, 2018",1.974
"April 19, 2018",1.972
"April 18, 2018",1.961
"April 13, 2018",1.960
"April 10, 2018",1.966
"March 31, 2018",1.828
"March 8, 2018",1.805
"Feb. 15, 2018",1.810
"Feb. 2, 2018",1.794
"Feb. 1, 2018",1.760
"Jan. 31, 2018",1.778
"Jan. 30, 2018",1.798
"Jan. 29, 2018",1.980
"Jan. 26, 2018",1.905
"Jan. 24, 2018",1.719
"Jan. 18, 2018",1.685
"Jan. 11, 2018",1.609
"Jan. 10, 2018",1.597
"Jan. 3, 2018",1.579
"Jan. 2, 2018",1.579
