date,forward_ps_ratio
"Aug. 7, 2019",5.274
"Aug. 6, 2019",5.237
"Aug. 5, 2019",5.154
"Aug. 2, 2019",5.238
"Aug. 1, 2019",5.209
"July 31, 2019",5.132
"July 30, 2019",5.188
"July 29, 2019",5.237
"July 26, 2019",5.182
"July 25, 2019",5.144
"July 24, 2019",5.204
"July 23, 2019",5.136
"July 22, 2019",5.187
"July 19, 2019",5.196
"July 18, 2019",5.261
"July 17, 2019",5.200
"July 16, 2019",5.15
"July 15, 2019",5.174
"July 12, 2019",5.171
"July 11, 2019",5.212
"July 10, 2019",5.190
"July 9, 2019",5.157
"July 8, 2019",5.181
"July 5, 2019",5.156
"July 3, 2019",5.171
"July 2, 2019",5.145
"July 1, 2019",5.054
"June 30, 2019",
"June 28, 2019",5.074
"June 27, 2019",5.066
"June 26, 2019",5.029
"June 25, 2019",5.107
"June 24, 2019",5.156
"June 21, 2019",5.140
"June 20, 2019",5.111
"June 19, 2019",5.108
"June 18, 2019",5.087
"June 17, 2019",5.111
"June 14, 2019",5.126
"June 13, 2019",5.071
"June 12, 2019",5.066
"June 11, 2019",5.002
"June 10, 2019",5.038
"June 7, 2019",5.062
"June 6, 2019",5.096
"June 5, 2019",5.068
"June 4, 2019",4.938
"June 3, 2019",4.943
"May 31, 2019",4.909
"May 30, 2019",4.927
"May 29, 2019",4.921
"May 28, 2019",4.982
"May 24, 2019",5.037
"May 23, 2019",5.040
"May 22, 2019",5.001
"May 21, 2019",4.926
"May 20, 2019",4.937
"May 17, 2019",4.928
"May 16, 2019",4.882
"May 15, 2019",4.826
"May 14, 2019",4.827
"May 13, 2019",4.828
"May 10, 2019",4.749
"May 9, 2019",4.671
"May 8, 2019",4.653
"May 7, 2019",4.699
"May 6, 2019",4.728
"May 3, 2019",4.765
"May 2, 2019",4.748
"May 1, 2019",4.786
"April 30, 2019",4.815
"April 29, 2019",4.749
"April 26, 2019",4.748
"April 25, 2019",4.717
"April 24, 2019",4.707
"April 23, 2019",4.700
"April 22, 2019",4.715
"April 18, 2019",4.690
"April 17, 2019",4.697
"April 16, 2019",4.694
"April 15, 2019",4.734
"April 12, 2019",4.726
"April 11, 2019",4.706
"April 10, 2019",4.671
"April 9, 2019",4.698
"April 8, 2019",4.672
"April 5, 2019",4.707
"April 4, 2019",4.666
"April 3, 2019",4.688
"April 2, 2019",4.693
"April 1, 2019",4.718
"March 31, 2019",
"March 29, 2019",4.787
"March 28, 2019",4.753
"March 27, 2019",4.802
"March 26, 2019",4.829
"March 25, 2019",4.787
"March 22, 2019",4.795
"March 21, 2019",4.745
"March 20, 2019",4.695
"March 19, 2019",4.661
"March 18, 2019",4.719
"March 15, 2019",4.729
"March 14, 2019",4.722
"March 13, 2019",4.722
"March 12, 2019",4.720
"March 11, 2019",4.686
"March 8, 2019",4.666
"March 7, 2019",4.647
"March 6, 2019",4.638
"March 5, 2019",4.656
"March 4, 2019",4.654
"March 1, 2019",4.638
"Feb. 28, 2019",4.642
"Feb. 27, 2019",4.619
"Feb. 26, 2019",4.654
"Feb. 25, 2019",4.646
"Feb. 22, 2019",4.652
"Feb. 21, 2019",4.613
"Feb. 20, 2019",4.590
"Feb. 19, 2019",4.583
"Feb. 15, 2019",4.550
"Feb. 14, 2019",4.515
"Feb. 13, 2019",4.521
"Feb. 12, 2019",4.532
"Feb. 11, 2019",4.525
"Feb. 8, 2019",4.525
"Feb. 7, 2019",4.484
"Feb. 6, 2019",4.404
"Feb. 5, 2019",4.405
"Feb. 4, 2019",4.404
"Feb. 1, 2019",4.397
"Jan. 31, 2019",4.425
"Jan. 30, 2019",4.291
"Jan. 29, 2019",4.273
"Jan. 28, 2019",4.263
"Jan. 25, 2019",4.306
"Jan. 24, 2019",4.456
"Jan. 23, 2019",4.434
"Jan. 22, 2019",4.384
"Jan. 18, 2019",4.352
"Jan. 17, 2019",4.338
"Jan. 16, 2019",4.318
"Jan. 15, 2019",4.319
"Jan. 14, 2019",4.232
"Jan. 11, 2019",4.343
"Jan. 10, 2019",4.335
"Jan. 9, 2019",4.271
"Jan. 8, 2019",4.289
"Jan. 7, 2019",4.258
"Jan. 4, 2019",4.264
"Jan. 3, 2019",4.187
"Jan. 2, 2019",4.198
"Dec. 31, 2018",4.296
