date,quality_ratio
"Dec. 31, 2019",0.1009
"Sept. 30, 2019",0.1054
"June 30, 2019",0.1002
"March 31, 2019",0.0967
"Dec. 31, 2018",0.0986
"Sept. 30, 2018",0.0946
"June 30, 2018",0.099
"March 31, 2018",0.1023
"Dec. 31, 2017",0.1029
"Sept. 30, 2017",0.1017
"June 30, 2017",0.1036
"March 31, 2017",0.0996
"Dec. 31, 2016",0.1001
"Sept. 30, 2016",0.1053
"June 30, 2016",0.1069
"March 31, 2016",0.1126
"Dec. 31, 2015",0.1142
"Sept. 30, 2015",0.1248
"June 30, 2015",0.1229
"March 31, 2015",0.1204
"Dec. 31, 2014",0.1155
"Sept. 30, 2014",0.1042
"June 30, 2014",0.1037
"March 31, 2014",0.1049
"Dec. 31, 2013",0.1058
"Sept. 30, 2013",0.1052
"June 30, 2013",0.098
"March 31, 2013",0.0972
"Dec. 31, 2012",0.0986
"Sept. 30, 2012",0.0689
"June 30, 2012",0.0868
"March 31, 2012",0.1027
"Dec. 31, 2011",0.1108
"Sept. 30, 2011",0.1054
"June 30, 2011",0.1119
"March 31, 2011",0.1083
"Dec. 31, 2010",0.1209
"Sept. 30, 2010",0.1823
"June 30, 2010",0.179
"March 31, 2010",0.1809
"Dec. 31, 2009",0.1775
"Sept. 30, 2009",0.1795
"June 30, 2009",0.1899
"March 31, 2009",0.1854
"Dec. 31, 2008",0.1855
"Sept. 30, 2008",0.1831
"June 30, 2008",0.1775
"March 31, 2008",0.1902
"Dec. 31, 2007",0.1877
"Sept. 30, 2007",0.189
"June 30, 2007",0.1925
"March 31, 2007",0.1921
"Dec. 31, 2006",0.1987
"Sept. 30, 2006",0.1979
"June 30, 2006",0.1928
"March 31, 2006",0.1892
"Dec. 31, 2005",0.1839
"Sept. 30, 2005",0.1831
"June 30, 2005",0.1849
"March 31, 2005",0.1897
"Dec. 31, 2004",0.1921
"Sept. 30, 2004",0.1951
"June 30, 2004",0.2013
"March 31, 2004",0.2051
"Dec. 31, 2003",0.2103
"Sept. 30, 2003",0.2216
"June 30, 2003",0.2275
"March 31, 2003",0.2351
"Dec. 31, 2002",0.2421
"Sept. 30, 2002",0.2546
"June 30, 2002",0.2617
"March 31, 2002",0.2666
"Dec. 31, 2001",0.2707
"Sept. 30, 2001",0.2738
"June 30, 2001",0.2821
"March 31, 2001",0.2912
"Dec. 31, 2000",0.2958
"Sept. 30, 2000",0.3006
"June 30, 2000",0.3047
"March 31, 2000",0.3105
"Dec. 31, 1999",0.3154
"Sept. 30, 1999",0.3258
"June 30, 1999",0.3404
"March 31, 1999",0.3536
"Dec. 31, 1998",0.3524
"Sept. 30, 1998",0.3446
"June 30, 1998",0.3329
"March 31, 1998",0.3254
"Dec. 31, 1997",0.3266
"Sept. 30, 1997",0.3176
"June 30, 1997",0.3173
"March 31, 1997",0.3155
"Dec. 31, 1996",0.3172
"Sept. 30, 1996",0.3183
"June 30, 1996",0.3143
"March 31, 1996",0.3152
"Dec. 31, 1995",0.3075
"Sept. 30, 1995",0.3019
"June 30, 1995",0.2957
"March 31, 1995",0.2915
"Dec. 31, 1994",0.2889
