date,ncavps
"Dec. 31, 2019",-140.95
"Sept. 30, 2019",-135.79
"June 30, 2019",-134.95
"March 31, 2019",-131.47
"Dec. 31, 2018",-125.31
"Sept. 30, 2018",-110.72
"June 30, 2018",-113.30
"March 31, 2018",-111.74
"Dec. 31, 2017",-130.04
"Sept. 30, 2017",-132.72
"June 30, 2017",-128.01
"March 31, 2017",-125.83
"Dec. 31, 2016",-122.34
"Sept. 30, 2016",-120.38
"June 30, 2016",-119.11
"March 31, 2016",-116.83
"Dec. 31, 2015",-114.04
"Sept. 30, 2015",-109.61
"June 30, 2015",-108.94
"March 31, 2015",-108.46
"Dec. 31, 2014",-107.21
"Sept. 30, 2014",-108.63
"June 30, 2014",-107.85
"March 31, 2014",-105.54
"Dec. 31, 2013",-104.42
"Sept. 30, 2013",-102.83
"June 30, 2013",-103.33
"March 31, 2013",-102.67
"Dec. 31, 2012",-101.73
"Sept. 30, 2012",-98.60
"June 30, 2012",-94.02
"March 31, 2012",-93.24
"Dec. 31, 2011",-89.84
"Sept. 30, 2011",-83.89
"June 30, 2011",-82.49
"March 31, 2011",-80.91
"Dec. 31, 2010",-79.04
"Sept. 30, 2010",-78.41
"June 30, 2010",-77.87
"March 31, 2010",-77.29
"Dec. 31, 2009",-75.25
"Sept. 30, 2009",-73.18
"June 30, 2009",-71.19
"March 31, 2009",-68.53
"Dec. 31, 2008",-67.89
"Sept. 30, 2008",-67.61
"June 30, 2008",-67.69
"March 31, 2008",-64.53
"Dec. 31, 2007",-62.87
"Sept. 30, 2007",-60.36
"June 30, 2007",-55.16
"March 31, 2007",-53.45
"Dec. 31, 2006",-51.95
"Sept. 30, 2006",-50.54
"June 30, 2006",-50.25
"March 31, 2006",-49.16
"Dec. 31, 2005",-49.43
"Sept. 30, 2005",-48.67
"June 30, 2005",-46.52
"March 31, 2005",-46.16
"Dec. 31, 2004",-49.06
"Sept. 30, 2004",-47.95
"June 30, 2004",-47.56
"March 31, 2004",-48.15
"Dec. 31, 2003",-47.47
"Sept. 30, 2003",-40.21
"June 30, 2003",-38.06
"March 31, 2003",-36.59
"Dec. 31, 2002",-40.11
"Sept. 30, 2002",-27.17
"June 30, 2002",-27.05
"March 31, 2002",-28.05
"Dec. 31, 2001",-27.35
"Sept. 30, 2001",-26.00
"June 30, 2001",-24.79
"March 31, 2001",-22.80
"Dec. 31, 2000",-21.90
"Sept. 30, 2000",-20.32
"June 30, 2000",-19.30
"March 31, 2000",-18.71
"Dec. 31, 1999",-18.06
"Sept. 30, 1999",-17.63
"June 30, 1999",-17.65
"March 31, 1999",-15.07
"Dec. 31, 1998",-14.97
"Sept. 30, 1998",-15.82
"June 30, 1998",-16.70
"March 31, 1998",-17.49
"Dec. 31, 1997",-17.27
"Sept. 30, 1997",-17.15
"June 30, 1997",-17.84
"March 31, 1997",-17.75
"Dec. 31, 1996",-16.78
"Sept. 30, 1996",-16.88
"June 30, 1996",-17.57
"March 31, 1996",-17.93
"Dec. 31, 1995",-18.27
"Sept. 30, 1995",-17.73
"June 30, 1995",-18.42
"March 31, 1995",-18.58
"Dec. 31, 1994",-18.57
"Sept. 30, 1994",-19.68
"June 30, 1994",-19.86
"March 31, 1994",-19.90
