date,one_year_return
"Nov. 23, 2011",2.36%
"Nov. 22, 2011",2.63%
"Nov. 21, 2011",5.25%
"Nov. 18, 2011",6.09%
"Nov. 17, 2011",6.07%
"Nov. 16, 2011",5.78%
"Nov. 15, 2011",3.88%
"Nov. 14, 2011",3.06%
"Nov. 11, 2011",3.58%
"Nov. 10, 2011",2.14%
"Nov. 9, 2011",0.83%
"Nov. 8, 2011",3.67%
"Nov. 7, 2011",2.38%
"Nov. 4, 2011",2.60%
"Nov. 3, 2011",5.45%
"Nov. 2, 2011",3.31%
"Nov. 1, 2011",2.65%
"Oct. 31, 2011",2.47%
"Oct. 28, 2011",3.61%
"Oct. 27, 2011",5.67%
"Oct. 26, 2011",1.43%
"Oct. 25, 2011",0.64%
"Oct. 24, 2011",0.70%
"Oct. 21, 2011",0.50%
"Oct. 20, 2011",-1.70%
"Oct. 19, 2011",-1.37%
"Oct. 18, 2011",-1.77%
"Oct. 17, 2011",-1.14%
"Oct. 14, 2011",-0.87%
"Oct. 13, 2011",-1.59%
"Oct. 12, 2011",-1.01%
"Oct. 11, 2011",-0.40%
"Oct. 10, 2011",0.33%
"Oct. 7, 2011",-1.28%
"Oct. 6, 2011",-1.77%
"Oct. 5, 2011",-2.54%
"Oct. 4, 2011",-1.82%
"Oct. 3, 2011",-2.83%
"Sept. 30, 2011",-0.68%
"Sept. 29, 2011",-0.27%
"Sept. 28, 2011",-2.13%
"Sept. 27, 2011",-0.20%
"Sept. 26, 2011",-0.22%
"Sept. 23, 2011",0.49%
"Sept. 22, 2011",-1.77%
"Sept. 21, 2011",1.33%
"Sept. 20, 2011",2.15%
"Sept. 19, 2011",1.84%
"Sept. 16, 2011",2.62%
"Sept. 15, 2011",1.10%
"Sept. 14, 2011",-2.13%
"Sept. 13, 2011",-3.35%
"Sept. 12, 2011",-1.89%
"Sept. 9, 2011",-1.85%
"Sept. 8, 2011",0.72%
"Sept. 7, 2011",1.31%
"Sept. 6, 2011",0.75%
"Sept. 2, 2011",1.81%
"Sept. 1, 2011",3.84%
"Aug. 31, 2011",5.56%
"Aug. 30, 2011",5.97%
"Aug. 29, 2011",4.45%
"Aug. 26, 2011",4.45%
"Aug. 25, 2011",3.64%
"Aug. 24, 2011",3.22%
"Aug. 23, 2011",2.61%
"Aug. 22, 2011",1.58%
"Aug. 19, 2011",4.73%
"Aug. 18, 2011",3.88%
"Aug. 17, 2011",4.92%
"Aug. 16, 2011",4.85%
"Aug. 15, 2011",5.23%
"Aug. 12, 2011",1.21%
"Aug. 11, 2011",-0.44%
"Aug. 10, 2011",-6.62%
"Aug. 9, 2011",-2.88%
"Aug. 8, 2011",-6.59%
"Aug. 5, 2011",-0.84%
"Aug. 4, 2011",-2.07%
"Aug. 3, 2011",0.54%
"Aug. 2, 2011",0.43%
"Aug. 1, 2011",5.95%
"July 29, 2011",5.24%
"July 28, 2011",5.97%
"July 27, 2011",5.30%
"July 26, 2011",8.57%
"July 25, 2011",8.96%
"July 22, 2011",8.74%
"July 21, 2011",11.07%
"July 20, 2011",8.05%
"July 19, 2011",7.58%
"July 18, 2011",7.13%
"July 15, 2011",7.29%
"July 14, 2011",9.39%
"July 13, 2011",9.41%
"July 12, 2011",10.36%
"July 11, 2011",11.14%
"July 8, 2011",13.14%
"July 7, 2011",14.27%
"July 6, 2011",16.92%
"July 5, 2011",17.83%
"July 1, 2011",18.86%
"June 30, 2011",17.84%
"June 29, 2011",18.32%
"June 28, 2011",16.06%
"June 27, 2011",15.77%
"June 24, 2011",14.18%
"June 23, 2011",12.31%
"June 22, 2011",11.85%
"June 21, 2011",9.71%
"June 20, 2011",8.65%
"June 17, 2011",8.13%
"June 16, 2011",8.65%
"June 15, 2011",8.11%
"June 14, 2011",10.67%
"June 13, 2011",11.80%
"June 10, 2011",10.32%
"June 9, 2011",14.94%
"June 8, 2011",13.43%
"June 7, 2011",13.01%
"June 6, 2011",13.94%
"June 3, 2011",10.94%
"June 2, 2011",13.19%
"June 1, 2011",15.98%
"May 31, 2011",16.06%
"May 27, 2011",15.21%
"May 26, 2011",17.85%
"May 25, 2011",15.10%
"May 24, 2011",14.08%
"May 23, 2011",13.84%
"May 20, 2011",15.21%
"May 19, 2011",12.25%
"May 18, 2011",11.79%
"May 17, 2011",11.36%
"May 16, 2011",10.17%
"May 13, 2011",10.96%
"May 12, 2011",11.37%
"May 11, 2011",10.56%
"May 10, 2011",10.89%
"May 9, 2011",12.55%
"May 6, 2011",12.38%
"May 5, 2011",11.99%
"May 4, 2011",11.62%
"May 3, 2011",8.94%
"May 2, 2011",8.74%
"April 29, 2011",11.60%
"April 28, 2011",11.98%
"April 27, 2011",12.36%
"April 26, 2011",9.75%
"April 25, 2011",8.11%
"April 21, 2011",10.20%
"April 20, 2011",11.25%
"April 19, 2011",13.39%
"April 18, 2011",13.42%
"April 15, 2011",12.88%
"April 14, 2011",13.50%
"April 13, 2011",11.07%
"April 12, 2011",10.82%
"April 11, 2011",10.98%
"April 8, 2011",14.19%
"April 7, 2011",14.15%
"April 6, 2011",15.00%
"April 5, 2011",14.99%
"April 4, 2011",15.05%
"April 1, 2011",14.52%
"March 31, 2011",14.05%
"March 30, 2011",15.36%
"March 29, 2011",12.56%
"March 28, 2011",12.47%
"March 25, 2011",14.01%
"March 24, 2011",14.28%
"March 23, 2011",12.28%
"March 22, 2011",12.65%
"March 21, 2011",11.63%
"March 18, 2011",9.99%
"March 17, 2011",10.00%
"March 16, 2011",9.93%
"March 15, 2011",13.65%
"March 14, 2011",17.02%
"March 11, 2011",17.56%
"March 10, 2011",17.84%
"March 9, 2011",18.61%
"March 8, 2011",15.81%
"March 7, 2011",14.63%
"March 4, 2011",15.87%
"March 3, 2011",16.00%
"March 2, 2011",14.01%
"March 1, 2011",14.25%
"Feb. 28, 2011",19.62%
"Feb. 25, 2011",16.66%
"Feb. 24, 2011",15.62%
"Feb. 23, 2011",16.18%
"Feb. 22, 2011",16.72%
"Feb. 18, 2011",19.35%
"Feb. 17, 2011",18.51%
"Feb. 16, 2011",17.21%
"Feb. 15, 2011",20.19%
"Feb. 14, 2011",20.04%
"Feb. 11, 2011",19.80%
"Feb. 10, 2011",20.25%
"Feb. 9, 2011",18.90%
"Feb. 8, 2011",18.21%
"Feb. 7, 2011",16.43%
"Feb. 4, 2011",13.99%
"Feb. 3, 2011",11.32%
"Feb. 2, 2011",10.65%
"Feb. 1, 2011",10.77%
"Jan. 31, 2011",9.64%
"Jan. 28, 2011",10.24%
"Jan. 27, 2011",9.34%
"Jan. 26, 2011",10.14%
"Jan. 25, 2011",14.28%
"Jan. 24, 2011",12.46%
"Jan. 21, 2011",10.99%
"Jan. 20, 2011",8.54%
"Jan. 19, 2011",6.23%
"Jan. 18, 2011",7.42%
"Jan. 14, 2011",8.28%
"Jan. 13, 2011",4.39%
"Jan. 12, 2011",4.50%
"Jan. 11, 2011",0.30%
"Jan. 10, 2011",0.53%
"Jan. 7, 2011",-1.66%
"Jan. 6, 2011",-2.14%
"Jan. 5, 2011",-0.74%
"Jan. 4, 2011",-0.94%
"Jan. 3, 2011",-1.12%
"Dec. 31, 2010",-1.57%
"Dec. 30, 2010",-3.22%
"Dec. 29, 2010",-2.47%
"Dec. 28, 2010",-2.12%
"Dec. 27, 2010",-1.44%
"Dec. 23, 2010",-1.47%
"Dec. 22, 2010",-3.25%
"Dec. 21, 2010",-6.20%
"Dec. 20, 2010",-5.66%
"Dec. 17, 2010",-4.77%
"Dec. 16, 2010",-6.64%
"Dec. 15, 2010",-8.23%
"Dec. 14, 2010",-7.78%
"Dec. 13, 2010",-7.40%
"Dec. 10, 2010",-5.51%
"Dec. 9, 2010",-4.86%
"Dec. 8, 2010",-4.52%
"Dec. 7, 2010",-4.00%
"Dec. 6, 2010",-3.49%
"Dec. 3, 2010",-3.58%
"Dec. 2, 2010",-3.92%
"Dec. 1, 2010",-3.71%
"Nov. 30, 2010",-2.60%
"Nov. 29, 2010",-1.71%
"Nov. 26, 2010",-3.24%
"Nov. 24, 2010",-1.17%
"Nov. 23, 2010",-1.62%
"Nov. 22, 2010",1.92%
"Nov. 19, 2010",2.18%
"Nov. 18, 2010",1.47%
"Nov. 17, 2010",1.30%
"Nov. 16, 2010",1.10%
"Nov. 15, 2010",4.75%
"Nov. 12, 2010",5.59%
"Nov. 11, 2010",5.11%
"Nov. 10, 2010",6.96%
"Nov. 9, 2010",7.06%
"Nov. 8, 2010",9.43%
"Nov. 5, 2010",8.96%
"Nov. 4, 2010",10.31%
"Nov. 3, 2010",11.01%
"Nov. 2, 2010",10.93%
"Nov. 1, 2010",9.82%
"Oct. 29, 2010",9.88%
"Oct. 28, 2010",9.84%
"Oct. 27, 2010",7.66%
"Oct. 26, 2010",5.97%
"Oct. 25, 2010",4.22%
"Oct. 22, 2010",3.53%
"Oct. 21, 2010",3.14%
"Oct. 20, 2010",4.77%
"Oct. 19, 2010",1.48%
"Oct. 18, 2010",4.34%
"Oct. 15, 2010",2.92%
"Oct. 14, 2010",4.43%
"Oct. 13, 2010",4.64%
"Oct. 12, 2010",3.64%
"Oct. 11, 2010",3.56%
"Oct. 8, 2010",3.62%
"Oct. 7, 2010",3.80%
"Oct. 6, 2010",1.56%
"Oct. 5, 2010",1.78%
"Oct. 4, 2010",1.43%
"Oct. 1, 2010",1.23%
"Sept. 30, 2010",-1.52%
"Sept. 29, 2010",-0.85%
"Sept. 28, 2010",0.09%
"Sept. 27, 2010",0.51%
"Sept. 24, 2010",1.04%
"Sept. 23, 2010",-0.59%
"Sept. 22, 2010",0.02%
"Sept. 21, 2010",-1.60%
"Sept. 20, 2010",-0.96%
"Sept. 17, 2010",-2.17%
"Sept. 16, 2010",-2.32%
"Sept. 15, 2010",-1.14%
"Sept. 14, 2010",0.15%
"Sept. 13, 2010",3.80%
"Sept. 10, 2010",1.92%
"Sept. 9, 2010",1.02%
"Sept. 8, 2010",-0.42%
"Sept. 7, 2010",-1.52%
"Sept. 3, 2010",-1.41%
"Sept. 2, 2010",-1.50%
"Sept. 1, 2010",-2.43%
"Aug. 31, 2010",-4.36%
"Aug. 30, 2010",-5.57%
"Aug. 27, 2010",-4.40%
"Aug. 26, 2010",-6.07%
"Aug. 25, 2010",-7.87%
"Aug. 24, 2010",-6.67%
"Aug. 23, 2010",-7.43%
"Aug. 20, 2010",-7.06%
"Aug. 19, 2010",-9.32%
"Aug. 18, 2010",-7.76%
"Aug. 17, 2010",-7.00%
"Aug. 16, 2010",-8.20%
"Aug. 13, 2010",-8.82%
"Aug. 12, 2010",-10.04%
"Aug. 11, 2010",-8.35%
"Aug. 10, 2010",-6.10%
"Aug. 9, 2010",-5.88%
"Aug. 6, 2010",-5.76%
"Aug. 5, 2010",-5.68%
"Aug. 4, 2010",-4.98%
"Aug. 3, 2010",-5.74%
"Aug. 2, 2010",-4.69%
"July 30, 2010",-9.11%
"July 29, 2010",-8.30%
"July 28, 2010",-7.04%
"July 27, 2010",-10.39%
"July 26, 2010",-12.02%
"July 23, 2010",-11.75%
"July 22, 2010",-9.61%
"July 21, 2010",-11.24%
"July 20, 2010",-9.22%
"July 19, 2010",-7.13%
"July 16, 2010",-8.30%
"July 15, 2010",-7.79%
"July 14, 2010",-7.39%
"July 13, 2010",-5.38%
"July 12, 2010",-4.40%
"July 9, 2010",-5.58%
"July 8, 2010",-5.80%
"July 7, 2010",-6.70%
"July 6, 2010",-11.33%
"July 2, 2010",-11.46%
"July 1, 2010",-14.06%
"June 30, 2010",-14.25%
"June 29, 2010",-16.05%
"June 28, 2010",-13.23%
"June 25, 2010",-14.40%
"June 24, 2010",-13.70%
"June 23, 2010",-11.82%
"June 22, 2010",-11.33%
"June 21, 2010",-8.97%
"June 18, 2010",-9.07%
"June 17, 2010",-7.65%
"June 16, 2010",-8.93%
"June 15, 2010",-9.17%
"June 14, 2010",-12.01%
"June 11, 2010",-11.54%
"June 10, 2010",-8.91%
"June 9, 2010",-12.08%
"June 8, 2010",-11.64%
"June 7, 2010",-10.98%
"June 4, 2010",-12.50%
"June 3, 2010",-10.05%
"June 2, 2010",-13.92%
"June 1, 2010",-15.91%
"May 28, 2010",-10.00%
"May 27, 2010",-8.41%
"May 26, 2010",-11.88%
"May 25, 2010",-7.44%
"May 24, 2010",-6.00%
"May 21, 2010",-4.66%
"May 20, 2010",-6.99%
"May 19, 2010",-6.56%
"May 18, 2010",-3.77%
"May 17, 2010",-3.34%
"May 14, 2010",-4.23%
"May 13, 2010",-4.79%
"May 12, 2010",-8.62%
"May 11, 2010",-7.79%
"May 10, 2010",-7.94%
"May 7, 2010",-9.09%
"May 6, 2010",-10.10%
"May 5, 2010",-12.11%
"May 4, 2010",-10.68%
"May 3, 2010",-6.05%
"April 30, 2010",-3.23%
"April 29, 2010",-5.89%
"April 28, 2010",-6.49%
"April 27, 2010",-2.46%
"April 26, 2010",1.07%
"April 23, 2010",1.38%
"April 22, 2010",1.09%
"April 21, 2010",-1.04%
"April 20, 2010",-0.97%
"April 19, 2010",-5.04%
"April 16, 2010",-4.35%
"April 15, 2010",-3.38%
"April 14, 2010",-3.19%
"April 13, 2010",-2.16%
"April 12, 2010",-4.93%
"April 9, 2010",-4.99%
"April 8, 2010",-6.80%
"April 7, 2010",-5.14%
"April 6, 2010",-4.60%
"April 5, 2010",-7.38%
"April 1, 2010",-4.55%
"March 31, 2010",-4.73%
"March 30, 2010",-3.70%
"March 29, 2010",-3.78%
"March 26, 2010",-7.65%
"March 25, 2010",-8.26%
"March 24, 2010",-7.50%
"March 23, 2010",-6.05%
"March 22, 2010",-3.06%
"March 19, 2010",-3.51%
"March 18, 2010",-3.93%
"March 17, 2010",-0.35%
"March 16, 2010",2.57%
"March 15, 2010",4.64%
"March 12, 2010",5.68%
"March 11, 2010",8.25%
"March 10, 2010",8.23%
"March 9, 2010",12.54%
"March 8, 2010",11.51%
"March 5, 2010",11.15%
"March 4, 2010",5.89%
"March 3, 2010",8.38%
"March 2, 2010",6.24%
"March 1, 2010",4.52%
"Feb. 26, 2010",0.87%
"Feb. 25, 2010",-1.14%
"Feb. 24, 2010",-4.15%
"Feb. 23, 2010",-2.24%
"Feb. 22, 2010",-4.43%
"Feb. 19, 2010",-6.03%
"Feb. 18, 2010",-5.50%
"Feb. 17, 2010",-6.23%
"Feb. 16, 2010",-8.90%
"Feb. 12, 2010",-9.98%
"Feb. 11, 2010",-9.56%
"Feb. 10, 2010",-9.09%
"Feb. 9, 2010",-10.76%
"Feb. 8, 2010",-10.45%
"Feb. 5, 2010",-10.07%
"Feb. 4, 2010",-9.31%
"Feb. 3, 2010",-5.36%
"Feb. 2, 2010",-2.52%
"Feb. 1, 2010",-4.50%
"Jan. 29, 2010",-4.71%
"Jan. 28, 2010",-4.80%
"Jan. 27, 2010",-2.01%
"Jan. 26, 2010",0.57%
"Jan. 25, 2010",-0.42%
"Jan. 22, 2010",-1.05%
"Jan. 21, 2010",0.04%
"Jan. 20, 2010",0.36%
"Jan. 19, 2010",2.13%
"Jan. 15, 2010",4.36%
"Jan. 14, 2010",3.48%
"Jan. 13, 2010",4.57%
"Jan. 12, 2010",3.22%
"Jan. 11, 2010",5.16%
"Jan. 8, 2010",3.01%
"Jan. 7, 2010",4.84%
"Jan. 6, 2010",3.98%
"Jan. 5, 2010",1.52%
"Jan. 4, 2010",3.08%
"Dec. 31, 2009",4.95%
"Dec. 30, 2009",8.31%
"Dec. 29, 2009",8.69%
"Dec. 28, 2009",6.82%
"Dec. 24, 2009",5.48%
"Dec. 23, 2009",6.71%
"Dec. 22, 2009",5.67%
"Dec. 21, 2009",8.16%
"Dec. 18, 2009",8.57%
"Dec. 17, 2009",14.62%
"Dec. 16, 2009",14.32%
"Dec. 15, 2009",22.11%
"Dec. 14, 2009",20.48%
"Dec. 11, 2009",23.17%
"Dec. 10, 2009",21.40%
"Dec. 9, 2009",18.18%
"Dec. 8, 2009",16.30%
"Dec. 7, 2009",14.26%
"Dec. 4, 2009",18.33%
"Dec. 3, 2009",12.96%
"Dec. 2, 2009",16.44%
"Dec. 1, 2009",16.76%
"Nov. 30, 2009",6.58%
"Nov. 27, 2009",6.44%
"Nov. 25, 2009",9.40%
"Nov. 24, 2009",7.73%
"Nov. 23, 2009",7.53%
"Nov. 20, 2009",18.86%
"Nov. 19, 2009",13.86%
"Nov. 18, 2009",10.62%
"Nov. 17, 2009",12.95%
"Nov. 16, 2009",9.92%
"Nov. 13, 2009",6.45%
"Nov. 12, 2009",17.32%
"Nov. 11, 2009",15.52%
"Nov. 10, 2009",11.26%
"Nov. 9, 2009",8.35%
"Nov. 6, 2009",14.02%
"Nov. 5, 2009",9.24%
"Nov. 4, 2009",5.37%
"Nov. 3, 2009",5.65%
"Nov. 2, 2009",3.81%
"Oct. 30, 2009",3.81%
"Oct. 29, 2009",10.82%
"Oct. 28, 2009",11.03%
"Oct. 27, 2009",24.90%
"Oct. 26, 2009",20.67%
"Oct. 23, 2009",17.22%
"Oct. 22, 2009",29.75%
"Oct. 21, 2009",23.43%
"Oct. 20, 2009",14.94%
"Oct. 19, 2009",30.80%
"Oct. 16, 2009",31.87%
"Oct. 15, 2009",43.37%
"Oct. 14, 2009",24.74%
"Oct. 13, 2009",25.47%
"Oct. 12, 2009",43.74%
"Oct. 9, 2009",35.81%
"Oct. 8, 2009",28.48%
"Oct. 7, 2009",21.64%
"Oct. 6, 2009",20.02%
"Oct. 5, 2009",10.43%
"Oct. 2, 2009",10.12%
"Oct. 1, 2009",7.09%
"Sept. 30, 2009",9.80%
"Sept. 29, 2009",6.84%
"Sept. 28, 2009",-0.65%
"Sept. 25, 2009",-1.91%
"Sept. 24, 2009",0.35%
"Sept. 23, 2009",1.16%
"Sept. 22, 2009",1.31%
"Sept. 21, 2009",-1.79%
"Sept. 18, 2009",4.54%
"Sept. 17, 2009",9.86%
"Sept. 16, 2009",4.12%
"Sept. 15, 2009",1.72%
"Sept. 14, 2009",-1.86%
"Sept. 11, 2009",-3.63%
"Sept. 10, 2009",-1.20%
"Sept. 9, 2009",-0.17%
"Sept. 8, 2009",-2.54%
"Sept. 4, 2009",-2.25%
"Sept. 3, 2009",-2.52%
"Sept. 2, 2009",-5.98%
"Sept. 1, 2009",-6.79%
"Aug. 31, 2009",-6.46%
"Aug. 28, 2009",-7.77%
"Aug. 27, 2009",-7.18%
"Aug. 26, 2009",-7.15%
"Aug. 25, 2009",-4.46%
"Aug. 24, 2009",-5.28%
"Aug. 21, 2009",-5.02%
"Aug. 20, 2009",-5.69%
"Aug. 19, 2009",-5.54%
"Aug. 18, 2009",-5.32%
"Aug. 17, 2009",-5.54%
"Aug. 14, 2009",-3.94%
"Aug. 13, 2009",-5.06%
"Aug. 12, 2009",-1.98%
"Aug. 11, 2009",-5.29%
"Aug. 10, 2009",-4.68%
"Aug. 7, 2009",-3.84%
"Aug. 6, 2009",-0.38%
"Aug. 5, 2009",-4.29%
"Aug. 4, 2009",-5.42%
"Aug. 3, 2009",-6.91%
"July 31, 2009",-12.18%
"July 30, 2009",-10.33%
"July 29, 2009",-10.20%
"July 28, 2009",-10.01%
"July 27, 2009",-4.80%
"July 24, 2009",-4.98%
"July 23, 2009",-6.15%
"July 22, 2009",-11.07%
"July 21, 2009",-10.24%
"July 20, 2009",-10.98%
"July 17, 2009",-11.78%
"July 16, 2009",-13.33%
"July 15, 2009",-14.08%
"July 14, 2009",-16.63%
"July 13, 2009",-18.64%
"July 10, 2009",-20.23%
"July 9, 2009",-18.77%
"July 8, 2009",-17.97%
"July 7, 2009",-15.79%
"July 6, 2009",-14.09%
"July 2, 2009",-15.91%
"July 1, 2009",-13.32%
"June 30, 2009",-13.30%
"June 29, 2009",-9.29%
"June 26, 2009",-11.17%
"June 25, 2009",-12.81%
"June 24, 2009",-13.02%
"June 23, 2009",-14.88%
"June 22, 2009",-13.88%
"June 19, 2009",-15.46%
"June 18, 2009",-13.90%
"June 17, 2009",-16.06%
"June 16, 2009",-15.50%
"June 15, 2009",-16.21%
"June 12, 2009",-12.40%
"June 11, 2009",-11.91%
"June 10, 2009",-14.47%
"June 9, 2009",-14.25%
"June 8, 2009",-13.50%
"June 5, 2009",-16.51%
"June 4, 2009",-15.00%
"June 3, 2009",-15.21%
"June 2, 2009",-13.21%
"June 1, 2009",-13.80%
"May 29, 2009",-16.13%
"May 28, 2009",-16.13%
"May 27, 2009",-17.40%
"May 26, 2009",-16.04%
"May 22, 2009",-19.61%
"May 21, 2009",-19.64%
"May 20, 2009",-17.93%
"May 19, 2009",-15.64%
"May 18, 2009",-15.52%
"May 15, 2009",-15.35%
"May 14, 2009",-15.27%
"May 13, 2009",-14.23%
"May 12, 2009",-11.93%
"May 11, 2009",-12.46%
"May 8, 2009",-12.56%
"May 7, 2009",-13.15%
"May 6, 2009",-14.81%
"May 5, 2009",-13.69%
"May 4, 2009",-15.85%
"May 1, 2009",-17.02%
"April 30, 2009",-18.86%
"April 29, 2009",-19.52%
"April 28, 2009",-18.32%
"April 27, 2009",-23.04%
"April 24, 2009",-24.59%
"April 23, 2009",-25.27%
"April 22, 2009",-24.14%
"April 21, 2009",-23.58%
"April 20, 2009",-23.93%
"April 17, 2009",-24.25%
"April 16, 2009",-24.81%
"April 15, 2009",-22.32%
"April 14, 2009",-22.23%
"April 13, 2009",-21.99%
"April 9, 2009",-20.73%
"April 8, 2009",-20.45%
"April 7, 2009",-21.29%
"April 6, 2009",-21.82%
"April 3, 2009",-19.63%
"April 2, 2009",-21.80%
"April 1, 2009",-21.14%
"March 31, 2009",-19.14%
"March 30, 2009",-20.13%
"March 27, 2009",-20.20%
"March 26, 2009",-17.42%
"March 25, 2009",-17.38%
"March 24, 2009",-18.12%
"March 23, 2009",-16.38%
"March 20, 2009",-18.93%
"March 19, 2009",-17.92%
"March 18, 2009",-19.68%
"March 17, 2009",-22.44%
"March 16, 2009",-24.07%
"March 13, 2009",-26.43%
"March 12, 2009",-26.65%
"March 11, 2009",-28.12%
"March 10, 2009",-27.42%
"March 9, 2009",-30.70%
"March 6, 2009",-29.27%
"March 5, 2009",-31.04%
"March 4, 2009",-28.21%
"March 3, 2009",-29.42%
"March 2, 2009",-26.32%
"Feb. 27, 2009",-29.54%
"Feb. 26, 2009",-29.11%
"Feb. 25, 2009",-26.78%
"Feb. 24, 2009",-23.97%
"Feb. 23, 2009",-25.87%
"Feb. 20, 2009",-24.36%
"Feb. 19, 2009",-22.54%
"Feb. 18, 2009",-25.18%
"Feb. 17, 2009",-24.55%
"Feb. 13, 2009",-21.01%
"Feb. 12, 2009",-21.03%
"Feb. 11, 2009",-19.98%
"Feb. 10, 2009",-20.12%
"Feb. 9, 2009",-17.67%
"Feb. 6, 2009",-18.17%
"Feb. 5, 2009",-17.52%
"Feb. 4, 2009",-20.67%
"Feb. 3, 2009",-20.10%
"Feb. 2, 2009",-22.15%
"Jan. 30, 2009",-17.69%
"Jan. 29, 2009",-18.25%
"Jan. 28, 2009",-17.18%
"Jan. 27, 2009",-16.85%
"Jan. 26, 2009",-19.86%
"Jan. 23, 2009",-23.66%
"Jan. 22, 2009",-20.08%
"Jan. 21, 2009",-23.06%
"Jan. 20, 2009",-21.82%
"Jan. 16, 2009",-26.52%
"Jan. 15, 2009",-31.78%
"Jan. 14, 2009",-32.21%
"Jan. 13, 2009",-30.89%
"Jan. 12, 2009",-30.23%
"Jan. 9, 2009",-30.00%
"Jan. 8, 2009",-28.58%
"Jan. 7, 2009",-29.68%
"Jan. 6, 2009",-25.59%
"Jan. 5, 2009",-24.53%
"Jan. 2, 2009",-22.14%
"Dec. 31, 2008",-25.75%
"Dec. 30, 2008",-27.75%
"Dec. 29, 2008",-28.42%
"Dec. 26, 2008",-27.08%
"Dec. 24, 2008",-26.68%
"Dec. 23, 2008",-27.43%
"Dec. 22, 2008",-25.52%
"Dec. 19, 2008",-27.56%
"Dec. 18, 2008",-28.19%
"Dec. 17, 2008",-31.22%
"Dec. 16, 2008",-30.84%
"Dec. 15, 2008",-34.62%
"Dec. 12, 2008",-33.06%
"Dec. 11, 2008",-33.95%
"Dec. 10, 2008",-36.36%
"Dec. 9, 2008",-36.19%
"Dec. 8, 2008",-35.65%
"Dec. 5, 2008",-36.12%
"Dec. 4, 2008",-38.19%
"Dec. 3, 2008",-34.32%
"Dec. 2, 2008",-34.36%
"Dec. 1, 2008",-35.06%
"Nov. 28, 2008",-29.11%
"Nov. 26, 2008",-28.49%
"Nov. 25, 2008",-29.96%
"Nov. 24, 2008",-29.39%
"Nov. 21, 2008",-29.32%
"Nov. 20, 2008",-37.82%
"Nov. 19, 2008",-33.90%
"Nov. 18, 2008",-31.40%
"Nov. 17, 2008",-32.87%
"Nov. 14, 2008",-29.58%
"Nov. 13, 2008",-28.92%
"Nov. 12, 2008",-36.90%
"Nov. 11, 2008",-35.58%
"Nov. 10, 2008",-33.97%
"Nov. 7, 2008",-28.96%
"Nov. 6, 2008",-35.19%
"Nov. 5, 2008",-31.66%
"Nov. 4, 2008",-28.92%
"Nov. 3, 2008",-30.05%
"Oct. 31, 2008",-30.96%
"Oct. 30, 2008",-29.37%
"Oct. 29, 2008",-32.65%
"Oct. 28, 2008",-32.25%
"Oct. 27, 2008",-38.95%
"Oct. 24, 2008",-30.20%
"Oct. 23, 2008",-27.31%
"Oct. 22, 2008",-32.57%
"Oct. 21, 2008",-28.04%
"Oct. 20, 2008",-23.33%
"Oct. 17, 2008",-33.87%
"Oct. 16, 2008",-35.85%
"Oct. 15, 2008",-40.63%
"Oct. 14, 2008",-33.14%
"Oct. 13, 2008",-33.51%
"Oct. 10, 2008",-41.19%
"Oct. 9, 2008",-38.44%
"Oct. 8, 2008",-33.82%
"Oct. 7, 2008",-30.80%
"Oct. 6, 2008",-28.54%
"Oct. 3, 2008",-22.26%
"Oct. 2, 2008",-22.27%
"Oct. 1, 2008",-19.36%
"Sept. 30, 2008",-17.38%
"Sept. 29, 2008",-15.23%
"Sept. 26, 2008",-11.81%
"Sept. 25, 2008",-10.43%
"Sept. 24, 2008",-13.33%
"Sept. 23, 2008",-15.61%
"Sept. 22, 2008",-15.06%
"Sept. 19, 2008",-11.36%
"Sept. 18, 2008",-16.12%
"Sept. 17, 2008",-18.35%
"Sept. 16, 2008",-13.72%
"Sept. 15, 2008",-12.93%
"Sept. 12, 2008",-7.90%
"Sept. 11, 2008",-7.97%
"Sept. 10, 2008",-7.95%
"Sept. 9, 2008",-7.58%
"Sept. 8, 2008",-4.56%
"Sept. 5, 2008",-6.82%
"Sept. 4, 2008",-6.59%
"Sept. 3, 2008",-3.38%
"Sept. 2, 2008",0.27%
"Aug. 29, 2008",2.33%
"Aug. 28, 2008",6.79%
"Aug. 27, 2008",4.71%
"Aug. 26, 2008",1.38%
"Aug. 25, 2008",0.87%
"Aug. 22, 2008",1.09%
"Aug. 21, 2008",1.61%
"Aug. 20, 2008",2.08%
"Aug. 19, 2008",0.87%
"Aug. 18, 2008",0.28%
"Aug. 15, 2008",1.29%
"Aug. 14, 2008",-0.32%
"Aug. 13, 2008",-0.30%
"Aug. 12, 2008",-1.93%
"Aug. 11, 2008",0.81%
"Aug. 8, 2008",-4.07%
"Aug. 7, 2008",-6.09%
"Aug. 6, 2008",-5.81%
"Aug. 5, 2008",3.31%
"Aug. 4, 2008",4.43%
"Aug. 1, 2008",2.99%
"July 31, 2008",11.78%
"July 30, 2008",11.04%
"July 29, 2008",16.08%
"July 28, 2008",15.51%
"July 25, 2008",8.26%
"July 24, 2008",9.91%
"July 23, 2008",6.53%
"July 22, 2008",12.15%
"July 21, 2008",11.60%
"July 18, 2008",11.47%
"July 17, 2008",11.05%
"July 16, 2008",15.13%
"July 15, 2008",16.29%
"July 14, 2008",17.44%
"July 11, 2008",22.76%
"July 10, 2008",22.56%
"July 9, 2008",19.79%
