date,forward_ps_ratio_1y
"March 19, 2020",4.881
"March 18, 2020",4.965
"March 17, 2020",5.227
"March 16, 2020",4.746
"March 13, 2020",5.222
"March 12, 2020",4.924
"March 11, 2020",5.687
"March 10, 2020",6.028
"March 9, 2020",6.158
"March 6, 2020",6.456
"March 5, 2020",6.559
"March 4, 2020",6.703
"March 3, 2020",6.297
"March 2, 2020",6.373
"Feb. 28, 2020",6.003
"Feb. 27, 2020",6.076
"Feb. 26, 2020",6.400
"Feb. 25, 2020",6.420
"Feb. 24, 2020",6.506
"Feb. 21, 2020",6.593
"Feb. 20, 2020",6.579
"Feb. 19, 2020",6.523
"Feb. 18, 2020",6.698
"Feb. 14, 2020",6.615
"Feb. 13, 2020",6.542
"Feb. 12, 2020",6.418
"Feb. 11, 2020",6.463
"Feb. 10, 2020",6.454
"Feb. 7, 2020",6.401
"Feb. 6, 2020",6.373
"Feb. 5, 2020",6.334
"Feb. 4, 2020",6.283
"Feb. 3, 2020",6.337
"Jan. 31, 2020",6.370
"Jan. 30, 2020",6.411
"Jan. 29, 2020",6.312
"Jan. 28, 2020",6.313
"Jan. 27, 2020",6.335
"Jan. 24, 2020",6.264
"Jan. 23, 2020",6.177
"Jan. 22, 2020",6.173
"Jan. 21, 2020",6.101
"Jan. 17, 2020",6.018
"Jan. 16, 2020",5.992
"Jan. 15, 2020",5.975
"Jan. 14, 2020",5.884
"Jan. 13, 2020",5.852
"Jan. 10, 2020",5.785
"Jan. 9, 2020",5.774
"Jan. 8, 2020",5.729
"Jan. 7, 2020",5.731
"Jan. 6, 2020",5.736
"Jan. 3, 2020",5.708
"Jan. 2, 2020",5.668
"Dec. 31, 2019",5.752
"Dec. 30, 2019",5.889
"Dec. 27, 2019",5.919
"Dec. 26, 2019",5.905
"Dec. 24, 2019",5.87
"Dec. 23, 2019",5.828
"Dec. 20, 2019",5.924
"Dec. 19, 2019",5.873
"Dec. 18, 2019",5.865
"Dec. 17, 2019",5.853
"Dec. 16, 2019",5.845
"Dec. 13, 2019",5.783
"Dec. 12, 2019",5.709
"Dec. 11, 2019",5.754
"Dec. 10, 2019",5.722
"Dec. 9, 2019",5.718
"Dec. 6, 2019",5.721
"Dec. 5, 2019",5.725
"Dec. 4, 2019",5.717
"Dec. 3, 2019",5.668
"Dec. 2, 2019",5.644
"Nov. 29, 2019",5.707
"Nov. 27, 2019",5.688
"Nov. 26, 2019",5.734
"Nov. 25, 2019",5.676
"Nov. 22, 2019",5.696
"Nov. 21, 2019",5.739
"Nov. 20, 2019",5.741
"Nov. 19, 2019",5.678
"Nov. 18, 2019",5.666
"Nov. 15, 2019",5.648
"Nov. 14, 2019",5.610
"Nov. 13, 2019",5.562
"Nov. 12, 2019",5.448
"Nov. 11, 2019",5.424
"Nov. 8, 2019",5.420
"Nov. 7, 2019",5.445
"Nov. 6, 2019",5.552
"Nov. 5, 2019",5.543
"Nov. 4, 2019",5.604
"Nov. 1, 2019",5.753
"Oct. 31, 2019",5.817
"Oct. 30, 2019",5.747
"Oct. 29, 2019",5.677
"Oct. 28, 2019",5.692
"Oct. 25, 2019",5.781
"Oct. 24, 2019",5.798
"Oct. 23, 2019",5.760
"Oct. 22, 2019",5.766
"Oct. 21, 2019",5.682
"Oct. 18, 2019",5.674
"Oct. 17, 2019",5.64
"Oct. 16, 2019",5.611
"Oct. 15, 2019",5.553
"Oct. 14, 2019",5.587
"Oct. 11, 2019",5.602
"Oct. 10, 2019",5.662
"Oct. 9, 2019",5.695
"Oct. 8, 2019",5.613
