date,asset_utilization
"Dec. 31, 2019",0.173
"Sept. 30, 2019",0.1773
"June 30, 2019",0.1725
"March 31, 2019",0.1691
"Dec. 31, 2018",0.1707
"Sept. 30, 2018",0.1689
"June 30, 2018",0.1751
"March 31, 2018",0.1803
"Dec. 31, 2017",0.1831
"Sept. 30, 2017",0.1838
"June 30, 2017",0.1885
"March 31, 2017",0.1853
"Dec. 31, 2016",0.1875
"Sept. 30, 2016",0.1966
"June 30, 2016",0.2035
"March 31, 2016",0.2156
"Dec. 31, 2015",0.2246
"Sept. 30, 2015",0.2386
"June 30, 2015",0.2399
"March 31, 2015",0.2399
"Dec. 31, 2014",0.2377
"Sept. 30, 2014",0.228
"June 30, 2014",0.2288
"March 31, 2014",0.2312
"Dec. 31, 2013",0.2294
"Sept. 30, 2013",0.2306
"June 30, 2013",0.2268
"March 31, 2013",0.2285
"Dec. 31, 2012",0.235
"Sept. 30, 2012",0.2496
"June 30, 2012",0.2654
"March 31, 2012",0.2774
"Dec. 31, 2011",0.2794
"Sept. 30, 2011",0.2756
"June 30, 2011",0.287
"March 31, 2011",0.2839
"Dec. 31, 2010",0.2988
"Sept. 30, 2010",0.3106
"June 30, 2010",0.3141
"March 31, 2010",0.3266
"Dec. 31, 2009",0.3369
"Sept. 30, 2009",0.3489
"June 30, 2009",0.3744
"March 31, 2009",0.3779
"Dec. 31, 2008",0.3807
"Sept. 30, 2008",0.3826
"June 30, 2008",0.3779
"March 31, 2008",0.4028
"Dec. 31, 2007",0.4051
"Sept. 30, 2007",0.415
"June 30, 2007",0.432
"March 31, 2007",0.4398
"Dec. 31, 2006",0.4613
"Sept. 30, 2006",0.4536
"June 30, 2006",0.4307
"March 31, 2006",0.4091
"Dec. 31, 2005",0.3839
"Sept. 30, 2005",0.3762
"June 30, 2005",0.3749
"March 31, 2005",0.3783
"Dec. 31, 2004",0.381
"Sept. 30, 2004",0.3843
"June 30, 2004",0.3914
"March 31, 2004",0.4001
"Dec. 31, 2003",0.4026
"Sept. 30, 2003",0.4093
"June 30, 2003",0.4165
"March 31, 2003",0.4247
"Dec. 31, 2002",0.4342
"Sept. 30, 2002",0.4434
"June 30, 2002",0.4644
"March 31, 2002",0.4803
"Dec. 31, 2001",0.499
"Sept. 30, 2001",0.532
"June 30, 2001",0.5251
"March 31, 2001",0.5142
"Dec. 31, 2000",0.4971
"Sept. 30, 2000",0.4856
"June 30, 2000",0.4829
"March 31, 2000",0.4925
"Dec. 31, 1999",0.4984
"Sept. 30, 1999",0.5117
"June 30, 1999",0.5256
"March 31, 1999",0.5389
"Dec. 31, 1998",0.5316
"Sept. 30, 1998",0.5125
"June 30, 1998",0.5021
"March 31, 1998",0.4952
"Dec. 31, 1997",0.5057
"Sept. 30, 1997",0.5029
"June 30, 1997",0.5008
"March 31, 1997",0.4956
"Dec. 31, 1996",0.4902
"Sept. 30, 1996",0.481
"June 30, 1996",0.4644
"March 31, 1996",0.4612
"Dec. 31, 1995",0.4443
"Sept. 30, 1995",0.4351
"June 30, 1995",0.4276
"March 31, 1995",0.4241
"Dec. 31, 1994",0.4226
"Sept. 30, 1994",0.4158
