date,ev_ebitda
"March 19, 2020",13.97
"March 18, 2020",14.14
"March 17, 2020",14.65
"March 16, 2020",13.71
"March 13, 2020",14.64
"March 12, 2020",14.06
"March 11, 2020",15.56
"March 10, 2020",16.23
"March 9, 2020",16.48
"March 6, 2020",16.97
"March 5, 2020",17.17
"March 4, 2020",17.45
"March 3, 2020",16.66
"March 2, 2020",16.81
"Feb. 28, 2020",16.09
"Feb. 27, 2020",16.23
"Feb. 26, 2020",16.86
"Feb. 25, 2020",16.90
"Feb. 24, 2020",17.07
"Feb. 21, 2020",17.24
"Feb. 20, 2020",17.21
"Feb. 19, 2020",17.10
"Feb. 18, 2020",17.44
"Feb. 14, 2020",17.28
"Feb. 13, 2020",17.14
"Feb. 12, 2020",16.90
"Feb. 11, 2020",16.99
"Feb. 10, 2020",16.97
"Feb. 7, 2020",16.87
"Feb. 6, 2020",16.81
"Feb. 5, 2020",16.73
"Feb. 4, 2020",16.63
"Feb. 3, 2020",16.74
"Jan. 31, 2020",16.80
"Jan. 30, 2020",16.88
"Jan. 29, 2020",16.69
"Jan. 28, 2020",16.69
"Jan. 27, 2020",16.74
"Jan. 24, 2020",16.60
"Jan. 23, 2020",16.43
"Jan. 22, 2020",16.42
"Jan. 21, 2020",16.28
"Jan. 17, 2020",16.12
"Jan. 16, 2020",16.07
"Jan. 15, 2020",16.03
"Jan. 14, 2020",15.86
"Jan. 13, 2020",15.80
"Jan. 10, 2020",15.66
"Jan. 9, 2020",15.64
"Jan. 8, 2020",15.55
"Jan. 7, 2020",15.56
"Jan. 6, 2020",15.57
"Jan. 3, 2020",15.51
"Jan. 2, 2020",15.43
"Dec. 31, 2019",15.60
"Dec. 30, 2019",15.53
"Dec. 27, 2019",15.59
"Dec. 26, 2019",15.57
"Dec. 24, 2019",15.50
"Dec. 23, 2019",15.42
"Dec. 20, 2019",15.60
"Dec. 19, 2019",15.50
"Dec. 18, 2019",15.49
"Dec. 17, 2019",15.47
"Dec. 16, 2019",15.45
"Dec. 13, 2019",15.33
"Dec. 12, 2019",15.19
"Dec. 11, 2019",15.28
"Dec. 10, 2019",15.21
"Dec. 9, 2019",15.21
"Dec. 6, 2019",15.21
"Dec. 5, 2019",15.22
"Dec. 4, 2019",15.20
"Dec. 3, 2019",15.11
"Dec. 2, 2019",15.06
"Nov. 29, 2019",15.18
"Nov. 27, 2019",15.15
"Nov. 26, 2019",15.24
"Nov. 25, 2019",15.13
"Nov. 22, 2019",15.16
"Nov. 21, 2019",15.25
"Nov. 20, 2019",15.25
"Nov. 19, 2019",15.13
"Nov. 18, 2019",15.11
"Nov. 15, 2019",15.07
"Nov. 14, 2019",15.00
"Nov. 13, 2019",14.91
"Nov. 12, 2019",14.69
"Nov. 11, 2019",14.64
"Nov. 8, 2019",14.63
"Nov. 7, 2019",14.68
"Nov. 6, 2019",14.89
"Nov. 5, 2019",14.87
"Nov. 4, 2019",14.99
"Nov. 1, 2019",15.27
"Oct. 31, 2019",15.40
"Oct. 30, 2019",15.26
"Oct. 29, 2019",15.13
"Oct. 28, 2019",15.16
"Oct. 25, 2019",15.33
"Oct. 24, 2019",15.36
"Oct. 23, 2019",15.29
"Oct. 22, 2019",15.30
"Oct. 21, 2019",15.14
"Oct. 18, 2019",15.12
"Oct. 17, 2019",15.06
"Oct. 16, 2019",15.00
"Oct. 15, 2019",14.89
"Oct. 14, 2019",14.95
"Oct. 11, 2019",14.98
"Oct. 10, 2019",15.10
"Oct. 9, 2019",15.16
"Oct. 8, 2019",15.00
"Oct. 7, 2019",15.12
"Oct. 4, 2019",15.17
"Oct. 3, 2019",15.01
"Oct. 2, 2019",14.96
"Oct. 1, 2019",15.10
"Sept. 30, 2019",15.15
"Sept. 27, 2019",15.82
"Sept. 26, 2019",15.84
"Sept. 25, 2019",15.72
"Sept. 24, 2019",15.68
"Sept. 23, 2019",15.52
"Sept. 20, 2019",15.54
"Sept. 19, 2019",15.50
"Sept. 18, 2019",15.45
"Sept. 17, 2019",15.37
"Sept. 16, 2019",15.18
"Sept. 13, 2019",15.19
"Sept. 12, 2019",15.30
"Sept. 11, 2019",15.27
"Sept. 10, 2019",15.17
"Sept. 9, 2019",15.26
"Sept. 6, 2019",15.27
"Sept. 5, 2019",15.25
"Sept. 4, 2019",15.46
"Sept. 3, 2019",15.54
"Aug. 30, 2019",15.00
"Aug. 29, 2019",15.10
"Aug. 28, 2019",15.11
"Aug. 27, 2019",15.24
"Aug. 26, 2019",15.22
"Aug. 23, 2019",15.14
"Aug. 22, 2019",15.13
"Aug. 21, 2019",15.11
"Aug. 20, 2019",15.01
"Aug. 19, 2019",15.00
"Aug. 16, 2019",14.93
"Aug. 15, 2019",14.91
"Aug. 14, 2019",14.81
"Aug. 13, 2019",14.84
"Aug. 12, 2019",14.83
"Aug. 9, 2019",14.88
"Aug. 8, 2019",14.82
"Aug. 7, 2019",14.71
"Aug. 6, 2019",14.63
"Aug. 5, 2019",14.47
"Aug. 2, 2019",14.64
"Aug. 1, 2019",14.58
"July 31, 2019",14.43
"July 30, 2019",14.54
"July 29, 2019",14.63
"July 26, 2019",14.53
"July 25, 2019",14.45
"July 24, 2019",14.57
"July 23, 2019",14.44
"July 22, 2019",14.54
