date,tobin_q
"Dec. 31, 2019",1.380
"Sept. 30, 2019",1.363
"June 30, 2019",1.258
"March 31, 2019",1.212
"Dec. 31, 2018",1.167
"Sept. 30, 2018",1.132
"June 30, 2018",1.167
"March 31, 2018",1.156
"Dec. 31, 2017",1.113
"Sept. 30, 2017",1.073
"June 30, 2017",1.067
"March 31, 2017",1.015
"Dec. 31, 2016",0.9694
"Sept. 30, 2016",1.014
"June 30, 2016",1.078
"March 31, 2016",1.015
"Dec. 31, 2015",0.9443
"Sept. 30, 2015",0.9285
"June 30, 2015",0.9408
"March 31, 2015",0.9818
"Dec. 31, 2014",0.9899
"Sept. 30, 2014",0.9664
"June 30, 2014",1.025
"March 31, 2014",0.9907
"Dec. 31, 2013",0.9315
"Sept. 30, 2013",0.925
"June 30, 2013",0.9545
"March 31, 2013",0.9489
"Dec. 31, 2012",0.8715
"Sept. 30, 2012",0.9012
"June 30, 2012",0.8852
"March 31, 2012",0.8271
"Dec. 31, 2011",0.839
"Sept. 30, 2011",0.7781
"June 30, 2011",0.8263
"March 31, 2011",0.8218
"Dec. 31, 2010",0.784
"Sept. 30, 2010",0.7936
"June 30, 2010",0.7669
"March 31, 2010",0.763
"Dec. 31, 2009",0.8312
"Sept. 30, 2009",0.8655
"June 30, 2009",0.8801
"March 31, 2009",0.8261
"Dec. 31, 2008",0.8188
"Sept. 30, 2008",0.782
"June 30, 2008",0.9532
"March 31, 2008",0.956
"Dec. 31, 2007",1.019
"Sept. 30, 2007",0.9632
"June 30, 2007",0.9345
"March 31, 2007",1.012
"Dec. 31, 2006",0.9254
"Sept. 30, 2006",0.8367
"June 30, 2006",0.8162
"March 31, 2006",0.8077
"Dec. 31, 2005",0.8099
"Sept. 30, 2005",0.8475
"June 30, 2005",0.8642
"March 31, 2005",0.8538
"Dec. 31, 2004",0.8352
"Sept. 30, 2004",0.773
"June 30, 2004",0.7801
"March 31, 2004",0.8127
"Dec. 31, 2003",0.8044
"Sept. 30, 2003",0.8323
"June 30, 2003",0.8924
"March 31, 2003",0.8515
"Dec. 31, 2002",0.8198
"Sept. 30, 2002",0.9053
"June 30, 2002",0.9918
"March 31, 2002",1.023
"Dec. 31, 2001",0.9757
"Sept. 30, 2001",0.917
"June 30, 2001",1.011
"March 31, 2001",1.032
"Dec. 31, 2000",1.163
"Sept. 30, 2000",1.101
"June 30, 2000",0.9384
"March 31, 2000",0.9379
"Dec. 31, 1999",0.8832
"Sept. 30, 1999",0.9601
"June 30, 1999",1.034
"March 31, 1999",1.019
"Dec. 31, 1998",1.171
"Sept. 30, 1998",1.220
"June 30, 1998",1.149
"March 31, 1998",1.222
"Dec. 31, 1997",1.151
"Sept. 30, 1997",1.005
"June 30, 1997",0.9608
"March 31, 1997",0.9336
"Dec. 31, 1996",0.9796
"Sept. 30, 1996",0.9301
"June 30, 1996",1.008
"March 31, 1996",1.011
"Dec. 31, 1995",1.027
"Sept. 30, 1995",0.9347
"June 30, 1995",0.9245
"March 31, 1995",0.8943
"Dec. 31, 1994",0.8853
"Sept. 30, 1994",0.7999
"June 30, 1994",0.7855
"March 31, 1994",0.8339
