date,forward_ps_ratio_1y
"March 19, 2020",0.6717
"March 18, 2020",0.765
"March 17, 2020",0.8325
"March 16, 2020",0.8166
"March 13, 2020",0.8984
"March 12, 2020",0.7851
"March 11, 2020",0.9248
"March 10, 2020",0.9916
"March 9, 2020",0.9494
"March 6, 2020",0.9953
"March 5, 2020",0.9849
"March 4, 2020",1.021
"March 3, 2020",0.984
"March 2, 2020",1.022
"Feb. 28, 2020",1.005
"Feb. 27, 2020",1.015
"Feb. 26, 2020",1.064
"Feb. 25, 2020",1.081
"Feb. 24, 2020",1.178
"Feb. 21, 2020",1.230
"Feb. 20, 2020",1.239
"Feb. 19, 2020",1.243
"Feb. 18, 2020",1.254
"Feb. 14, 2020",1.262
"Feb. 13, 2020",1.274
"Feb. 12, 2020",1.273
"Feb. 11, 2020",1.261
"Feb. 10, 2020",1.250
"Feb. 7, 2020",1.246
"Feb. 6, 2020",1.256
"Feb. 5, 2020",1.240
"Feb. 4, 2020",1.212
"Feb. 3, 2020",1.202
"Jan. 31, 2020",1.197
"Jan. 30, 2020",1.215
"Jan. 29, 2020",1.242
"Jan. 28, 2020",1.258
"Jan. 27, 2020",1.228
"Jan. 24, 2020",1.235
"Jan. 23, 2020",1.210
"Jan. 22, 2020",1.168
"Jan. 21, 2020",1.169
"Jan. 17, 2020",1.201
"Jan. 16, 2020",1.208
"Jan. 15, 2020",1.202
"Jan. 14, 2020",1.19
"Jan. 13, 2020",1.179
"Jan. 10, 2020",1.178
"Jan. 9, 2020",1.186
"Jan. 8, 2020",1.187
"Jan. 7, 2020",1.186
"Jan. 6, 2020",1.182
"Jan. 3, 2020",1.187
"Jan. 2, 2020",1.198
"Dec. 31, 2019",1.179
"Dec. 30, 2019",1.308
"Dec. 27, 2019",1.314
"Dec. 26, 2019",1.328
"Dec. 24, 2019",1.329
"Dec. 23, 2019",1.337
"Dec. 20, 2019",1.322
"Dec. 19, 2019",1.308
"Dec. 18, 2019",1.297
"Dec. 17, 2019",1.311
"Dec. 16, 2019",1.333
"Dec. 13, 2019",1.328
"Dec. 12, 2019",1.337
"Dec. 11, 2019",1.325
"Dec. 10, 2019",1.347
"Dec. 9, 2019",1.361
"Dec. 6, 2019",1.372
"Dec. 5, 2019",1.362
"Dec. 4, 2019",1.368
"Dec. 3, 2019",1.372
"Dec. 2, 2019",1.391
"Nov. 29, 2019",1.414
"Nov. 27, 2019",1.417
"Nov. 26, 2019",1.413
"Nov. 25, 2019",1.412
"Nov. 22, 2019",1.398
"Nov. 21, 2019",1.388
"Nov. 20, 2019",1.394
"Nov. 19, 2019",1.412
"Nov. 18, 2019",1.417
"Nov. 15, 2019",1.418
"Nov. 14, 2019",1.414
"Nov. 13, 2019",1.413
"Nov. 12, 2019",1.419
"Nov. 11, 2019",1.429
"Nov. 8, 2019",1.427
"Nov. 7, 2019",1.429
"Nov. 6, 2019",1.419
"Nov. 5, 2019",1.450
"Nov. 4, 2019",1.428
"Nov. 1, 2019",1.410
"Oct. 31, 2019",1.406
"Oct. 30, 2019",1.429
"Oct. 29, 2019",1.433
"Oct. 28, 2019",1.444
"Oct. 25, 2019",1.422
"Oct. 24, 2019",1.410
"Oct. 23, 2019",1.334
"Oct. 22, 2019",1.326
"Oct. 21, 2019",1.334
"Oct. 18, 2019",1.34
"Oct. 17, 2019",1.350
"Oct. 16, 2019",1.345
"Oct. 15, 2019",1.357
"Oct. 14, 2019",1.354
"Oct. 11, 2019",1.351
"Oct. 10, 2019",1.345
"Oct. 9, 2019",1.340
"Oct. 8, 2019",1.329
"Oct. 7, 2019",1.329
"Oct. 4, 2019",1.323
"Oct. 3, 2019",1.309
"Oct. 2, 2019",1.304
"Oct. 1, 2019",1.337
"Sept. 30, 2019",1.353
"Sept. 27, 2019",1.362
"Sept. 26, 2019",1.368
"Sept. 25, 2019",1.374
"Sept. 24, 2019",1.371
"Sept. 23, 2019",1.365
"Sept. 20, 2019",1.365
"Sept. 19, 2019",1.38
"Sept. 18, 2019",1.409
"Sept. 17, 2019",1.396
"Sept. 16, 2019",1.398
"Sept. 13, 2019",1.398
"Sept. 12, 2019",1.378
"Sept. 11, 2019",1.371
"Sept. 10, 2019",1.337
"Sept. 9, 2019",1.330
"Sept. 6, 2019",1.306
"Sept. 5, 2019",1.316
"Sept. 4, 2019",1.305
"Sept. 3, 2019",1.287
"Aug. 30, 2019",1.311
"Aug. 29, 2019",1.310
"Aug. 28, 2019",1.282
"Aug. 27, 2019",1.265
"Aug. 26, 2019",1.27
"Aug. 23, 2019",1.267
"Aug. 22, 2019",1.283
"Aug. 21, 2019",1.268
"Aug. 20, 2019",1.253
"Aug. 19, 2019",1.269
"Aug. 16, 2019",1.248
"Aug. 15, 2019",1.208
"Aug. 14, 2019",1.222
"Aug. 13, 2019",1.251
"Aug. 12, 2019",1.254
"Aug. 9, 2019",1.264
"Aug. 8, 2019",1.265
"Aug. 7, 2019",1.251
"Aug. 6, 2019",1.246
"Aug. 5, 2019",1.227
"Aug. 2, 2019",1.268
"Aug. 1, 2019",1.277
"July 31, 2019",1.291
"July 30, 2019",1.317
"July 29, 2019",1.325
"July 26, 2019",1.334
