date,forward_pe_ratio_1y
"March 19, 2020",6.120
"March 18, 2020",6.971
"March 17, 2020",7.585
"March 16, 2020",7.441
"March 13, 2020",8.186
"March 12, 2020",7.153
"March 11, 2020",8.426
"March 10, 2020",9.035
"March 9, 2020",8.650
"March 6, 2020",9.069
"March 5, 2020",8.974
"March 4, 2020",9.307
"March 3, 2020",8.966
"March 2, 2020",9.311
"Feb. 28, 2020",9.16
"Feb. 27, 2020",9.247
"Feb. 26, 2020",9.697
"Feb. 25, 2020",9.848
"Feb. 24, 2020",10.73
"Feb. 21, 2020",11.21
"Feb. 20, 2020",11.29
"Feb. 19, 2020",11.33
"Feb. 18, 2020",11.42
"Feb. 14, 2020",11.50
"Feb. 13, 2020",11.61
"Feb. 12, 2020",11.60
"Feb. 11, 2020",11.49
"Feb. 10, 2020",11.39
"Feb. 7, 2020",11.36
"Feb. 6, 2020",11.45
"Feb. 5, 2020",11.29
"Feb. 4, 2020",11.04
"Feb. 3, 2020",10.95
"Jan. 31, 2020",10.90
"Jan. 30, 2020",11.07
"Jan. 29, 2020",11.28
"Jan. 28, 2020",11.42
"Jan. 27, 2020",11.16
"Jan. 24, 2020",11.21
"Jan. 23, 2020",10.99
"Jan. 22, 2020",10.61
"Jan. 21, 2020",10.62
"Jan. 17, 2020",10.91
"Jan. 16, 2020",10.97
"Jan. 15, 2020",10.91
"Jan. 14, 2020",10.81
"Jan. 13, 2020",10.71
"Jan. 10, 2020",10.70
"Jan. 9, 2020",10.77
"Jan. 8, 2020",10.78
"Jan. 7, 2020",10.77
"Jan. 6, 2020",10.73
"Jan. 3, 2020",10.78
"Jan. 2, 2020",10.88
"Dec. 31, 2019",10.70
"Dec. 30, 2019",15.69
"Dec. 27, 2019",15.76
"Dec. 26, 2019",15.92
"Dec. 24, 2019",15.94
"Dec. 23, 2019",16.03
"Dec. 20, 2019",15.85
"Dec. 19, 2019",15.69
"Dec. 18, 2019",15.55
"Dec. 17, 2019",15.72
"Dec. 16, 2019",15.77
"Dec. 13, 2019",15.71
"Dec. 12, 2019",15.81
"Dec. 11, 2019",15.66
"Dec. 10, 2019",15.93
"Dec. 9, 2019",16.09
"Dec. 6, 2019",16.23
"Dec. 5, 2019",16.11
"Dec. 4, 2019",16.18
"Dec. 3, 2019",16.22
"Dec. 2, 2019",16.45
"Nov. 29, 2019",16.72
"Nov. 27, 2019",16.75
"Nov. 26, 2019",16.70
"Nov. 25, 2019",16.70
"Nov. 22, 2019",16.54
"Nov. 21, 2019",16.41
"Nov. 20, 2019",16.48
"Nov. 19, 2019",16.69
"Nov. 18, 2019",16.76
"Nov. 15, 2019",16.76
"Nov. 14, 2019",16.72
"Nov. 13, 2019",16.70
"Nov. 12, 2019",16.78
"Nov. 11, 2019",16.90
"Nov. 8, 2019",16.88
"Nov. 7, 2019",16.89
"Nov. 6, 2019",16.78
"Nov. 5, 2019",16.79
"Nov. 4, 2019",16.53
"Nov. 1, 2019",16.32
"Oct. 31, 2019",16.28
"Oct. 30, 2019",16.55
"Oct. 29, 2019",16.59
"Oct. 28, 2019",16.72
"Oct. 25, 2019",16.46
"Oct. 24, 2019",16.33
"Oct. 23, 2019",15.44
"Oct. 22, 2019",15.35
"Oct. 21, 2019",15.44
"Oct. 18, 2019",15.51
"Oct. 17, 2019",15.62
"Oct. 16, 2019",15.57
"Oct. 15, 2019",15.71
"Oct. 14, 2019",15.67
"Oct. 11, 2019",15.64
"Oct. 10, 2019",15.57
"Oct. 9, 2019",15.52
"Oct. 8, 2019",15.38
"Oct. 7, 2019",15.39
"Oct. 4, 2019",15.31
"Oct. 3, 2019",15.16
"Oct. 2, 2019",15.10
"Oct. 1, 2019",15.48
"Sept. 30, 2019",15.67
"Sept. 27, 2019",15.76
"Sept. 26, 2019",15.83
"Sept. 25, 2019",15.90
"Sept. 24, 2019",15.88
"Sept. 23, 2019",15.80
"Sept. 20, 2019",15.81
"Sept. 19, 2019",15.98
"Sept. 18, 2019",16.31
"Sept. 17, 2019",16.17
"Sept. 16, 2019",16.19
"Sept. 13, 2019",16.18
"Sept. 12, 2019",15.95
"Sept. 11, 2019",15.87
"Sept. 10, 2019",15.48
"Sept. 9, 2019",15.40
"Sept. 6, 2019",15.12
"Sept. 5, 2019",15.23
"Sept. 4, 2019",15.11
"Sept. 3, 2019",14.90
"Aug. 30, 2019",15.18
"Aug. 29, 2019",15.17
"Aug. 28, 2019",14.84
"Aug. 27, 2019",14.65
"Aug. 26, 2019",14.70
"Aug. 23, 2019",14.67
"Aug. 22, 2019",14.85
"Aug. 21, 2019",14.67
"Aug. 20, 2019",14.51
"Aug. 19, 2019",14.69
"Aug. 16, 2019",14.44
"Aug. 15, 2019",13.98
"Aug. 14, 2019",14.14
"Aug. 13, 2019",14.48
"Aug. 12, 2019",14.52
"Aug. 9, 2019",14.63
"Aug. 8, 2019",14.65
"Aug. 7, 2019",14.48
"Aug. 6, 2019",14.42
"Aug. 5, 2019",14.20
"Aug. 2, 2019",14.68
"Aug. 1, 2019",14.78
"July 31, 2019",14.95
"July 30, 2019",15.24
"July 29, 2019",15.34
"July 26, 2019",15.45
"July 25, 2019",15.93
"July 24, 2019",15.87
"July 23, 2019",15.70
"July 22, 2019",15.28
"July 19, 2019",15.09
"July 18, 2019",15.21
"July 17, 2019",15.17
"July 16, 2019",15.45
"July 15, 2019",15.16
"July 12, 2019",15.23
"July 11, 2019",15.04
"July 10, 2019",15.04
"July 9, 2019",14.99
"July 8, 2019",15.11
"July 5, 2019",15.05
"July 3, 2019",15.05
"July 2, 2019",14.92
"July 1, 2019",14.95
"June 30, 2019",
"June 28, 2019",14.73
"June 27, 2019",14.72
"June 26, 2019",14.71
"June 25, 2019",14.79
"June 24, 2019",14.86
"June 21, 2019",14.87
"June 20, 2019",14.94
"June 19, 2019",14.94
"June 18, 2019",15.00
"June 17, 2019",14.85
"June 14, 2019",15.03
"June 13, 2019",15.19
"June 12, 2019",14.74
"June 11, 2019",14.67
"June 10, 2019",14.59
"June 7, 2019",14.61
"June 6, 2019",14.50
"June 5, 2019",14.57
"June 4, 2019",14.20
"June 3, 2019",13.86
"May 31, 2019",13.81
"May 30, 2019",14.33
"May 29, 2019",14.38
"May 28, 2019",14.51
"May 24, 2019",14.84
"May 23, 2019",14.78
"May 22, 2019",15.25
"May 21, 2019",15.48
"May 20, 2019",15.09
"May 17, 2019",15.15
"May 16, 2019",15.25
"May 15, 2019",15.09
"May 14, 2019",14.98
"May 13, 2019",14.80
"May 10, 2019",15.30
"May 9, 2019",15.22
"May 8, 2019",15.20
"May 7, 2019",15.14
"May 6, 2019",15.51
"May 3, 2019",15.55
"May 2, 2019",15.48
"May 1, 2019",15.63
"April 30, 2019",15.73
"April 29, 2019",15.61
"April 26, 2019",15.37
"April 25, 2019",15.48
"April 24, 2019",15.35
"April 23, 2019",15.31
"April 22, 2019",15.00
"April 18, 2019",15.14
