date,historical_monthly_var_5_all
"Jan. 31, 2002",15.14%
"Dec. 31, 2001",15.18%
"Nov. 30, 2001",15.26%
"Oct. 31, 2001",15.30%
"Sept. 30, 2001",15.30%
"Aug. 31, 2001",15.04%
"July 31, 2001",15.05%
"June 30, 2001",15.07%
"May 31, 2001",15.10%
"April 30, 2001",15.11%
"March 31, 2001",15.14%
"Feb. 28, 2001",14.91%
"Jan. 31, 2001",14.94%
"Dec. 31, 2000",14.95%
"Nov. 30, 2000",15.02%
"Oct. 31, 2000",15.05%
"Sept. 30, 2000",15.06%
"Aug. 31, 2000",15.10%
"July 31, 2000",15.11%
"June 30, 2000",15.13%
"May 31, 2000",15.17%
"April 30, 2000",15.24%
"March 31, 2000",15.29%
"Feb. 29, 2000",15.30%
"Jan. 31, 2000",15.30%
"Dec. 31, 1999",15.30%
"Nov. 30, 1999",15.30%
"Oct. 31, 1999",15.30%
"Sept. 30, 1999",15.30%
"Aug. 31, 1999",15.30%
"July 31, 1999",15.05%
"June 30, 1999",15.05%
"May 31, 1999",15.08%
"April 30, 1999",15.10%
"March 31, 1999",15.11%
"Feb. 28, 1999",15.14%
"Jan. 31, 1999",15.18%
"Dec. 31, 1998",15.27%
"Nov. 30, 1998",15.30%
"Oct. 31, 1998",15.30%
"Sept. 30, 1998",15.30%
"Aug. 31, 1998",15.30%
"July 31, 1998",15.30%
"June 30, 1998",15.30%
"May 31, 1998",15.30%
"April 30, 1998",15.30%
"March 31, 1998",15.30%
"Feb. 28, 1998",15.30%
"Jan. 31, 1998",15.30%
"Dec. 31, 1997",15.31%
"Nov. 30, 1997",15.32%
"Oct. 31, 1997",15.32%
"Sept. 30, 1997",15.32%
"Aug. 31, 1997",15.33%
"July 31, 1997",15.35%
"June 30, 1997",15.36%
"May 31, 1997",15.37%
"April 30, 1997",15.39%
"March 31, 1997",15.42%
"Feb. 28, 1997",15.44%
"Jan. 31, 1997",15.47%
"Dec. 31, 1996",15.53%
"Nov. 30, 1996",15.54%
"Oct. 31, 1996",15.55%
"Sept. 30, 1996",15.56%
"Aug. 31, 1996",15.56%
"July 31, 1996",15.58%
"June 30, 1996",15.46%
"May 31, 1996",15.51%
"April 30, 1996",15.54%
"March 31, 1996",15.55%
"Feb. 29, 1996",15.56%
"Jan. 31, 1996",15.57%
"Dec. 31, 1995",15.60%
"Nov. 30, 1995",15.65%
"Oct. 31, 1995",15.66%
"Sept. 30, 1995",15.45%
"Aug. 31, 1995",15.50%
"July 31, 1995",15.54%
"June 30, 1995",15.55%
"May 31, 1995",15.55%
"April 30, 1995",15.56%
"March 31, 1995",15.59%
"Feb. 28, 1995",15.65%
"Jan. 31, 1995",15.69%
"Dec. 31, 1994",15.69%
"Nov. 30, 1994",15.32%
"Oct. 31, 1994",15.32%
"Sept. 30, 1994",15.33%
"Aug. 31, 1994",15.31%
"July 31, 1994",15.32%
"June 30, 1994",15.32%
"May 31, 1994",15.32%
"April 30, 1994",15.30%
"March 31, 1994",15.30%
"Feb. 28, 1994",15.30%
"Jan. 31, 1994",15.30%
"Dec. 31, 1993",15.30%
"Nov. 30, 1993",15.30%
"Oct. 31, 1993",15.32%
"Sept. 30, 1993",15.32%
"Aug. 31, 1993",15.32%
"July 31, 1993",15.33%
"June 30, 1993",15.35%
"May 31, 1993",15.36%
"April 30, 1993",15.37%
"March 31, 1993",15.40%
"Feb. 28, 1993",15.42%
"Jan. 31, 1993",15.44%
"Dec. 31, 1992",15.48%
"Nov. 30, 1992",15.55%
"Oct. 31, 1992",15.56%
"Sept. 30, 1992",15.58%
"Aug. 31, 1992",15.62%
"July 31, 1992",15.67%
"June 30, 1992",15.73%
"May 31, 1992",15.79%
"April 30, 1992",15.83%
"March 31, 1992",15.87%
"Feb. 29, 1992",15.88%
"Jan. 31, 1992",15.98%
"Dec. 31, 1991",16.04%
"Nov. 30, 1991",16.05%
"Oct. 31, 1991",16.07%
"Sept. 30, 1991",16.09%
"Aug. 31, 1991",16.19%
"July 31, 1991",16.24%
"June 30, 1991",16.27%
"May 31, 1991",16.29%
"April 30, 1991",16.27%
"March 31, 1991",16.30%
"Feb. 28, 1991",16.38%
"Jan. 31, 1991",16.42%
"Dec. 31, 1990",16.44%
"Nov. 30, 1990",16.50%
"Oct. 31, 1990",16.63%
"Sept. 30, 1990",16.65%
"Aug. 31, 1990",16.65%
"July 31, 1990",16.67%
"June 30, 1990",16.80%
"May 31, 1990",16.87%
"April 30, 1990",16.93%
"March 31, 1990",16.95%
"Feb. 28, 1990",16.99%
"Jan. 31, 1990",17.07%
"Dec. 31, 1989",17.14%
"Nov. 30, 1989",17.25%
"Oct. 31, 1989",17.29%
"Sept. 30, 1989",17.15%
"Aug. 31, 1989",17.32%
"July 31, 1989",17.45%
"June 30, 1989",17.59%
"May 31, 1989",17.93%
"April 30, 1989",17.96%
"March 31, 1989",17.96%
"Feb. 28, 1989",18.06%
"Jan. 31, 1989",18.17%
"Dec. 31, 1988",18.29%
"Nov. 30, 1988",18.48%
"Oct. 31, 1988",18.76%
"Sept. 30, 1988",18.79%
"Aug. 31, 1988",18.79%
"July 31, 1988",18.92%
"June 30, 1988",18.97%
"May 31, 1988",19.25%
"April 30, 1988",19.27%
"March 31, 1988",19.41%
"Feb. 29, 1988",19.46%
"Jan. 31, 1988",19.54%
"Dec. 31, 1987",19.65%
"Nov. 30, 1987",19.65%
"Oct. 31, 1987",18.77%
"Sept. 30, 1987",17.56%
"Aug. 31, 1987",17.88%
"July 31, 1987",17.96%
"June 30, 1987",17.96%
"May 31, 1987",18.04%
"April 30, 1987",18.16%
"March 31, 1987",18.29%
"Feb. 28, 1987",18.44%
"Jan. 31, 1987",18.75%
"Dec. 31, 1986",18.79%
"Nov. 30, 1986",18.79%
"Oct. 31, 1986",18.88%
"Sept. 30, 1986",18.96%
"Aug. 31, 1986",19.21%
"July 31, 1986",19.27%
"June 30, 1986",19.40%
"May 31, 1986",19.44%
"April 30, 1986",19.52%
"March 31, 1986",19.64%
"Feb. 28, 1986",19.65%
"Jan. 31, 1986",19.46%
"Dec. 31, 1985",19.56%
"Nov. 30, 1985",19.65%
"Oct. 31, 1985",19.65%
"Sept. 30, 1985",19.69%
"Aug. 31, 1985",19.74%
"July 31, 1985",19.82%
"June 30, 1985",20.28%
"May 31, 1985",20.33%
"April 30, 1985",20.34%
"March 31, 1985",20.36%
"Feb. 28, 1985",20.39%
"Jan. 31, 1985",20.39%
"Dec. 31, 1984",20.39%
"Nov. 30, 1984",20.39%
"Oct. 31, 1984",20.39%
"Sept. 30, 1984",20.39%
"Aug. 31, 1984",20.39%
"July 31, 1984",20.39%
"June 30, 1984",20.39%
"May 31, 1984",20.39%
"April 30, 1984",20.39%
"March 31, 1984",20.39%
"Feb. 29, 1984",20.39%
"Jan. 31, 1984",19.78%
"Dec. 31, 1983",20.11%
"Nov. 30, 1983",20.37%
"Oct. 31, 1983",20.39%
"Sept. 30, 1983",20.39%
"Aug. 31, 1983",20.39%
"July 31, 1983",20.35%
"June 30, 1983",20.39%
"May 31, 1983",20.39%
"April 30, 1983",20.39%
"March 31, 1983",20.39%
"Feb. 28, 1983",20.39%
"Jan. 31, 1983",20.39%
"Dec. 31, 1982",20.39%
"Nov. 30, 1982",20.39%
"Oct. 31, 1982",20.39%
"Sept. 30, 1982",20.39%
"Aug. 31, 1982",20.39%
"July 31, 1982",20.39%
"June 30, 1982",20.39%
"May 31, 1982",20.42%
"April 30, 1982",20.60%
"March 31, 1982",21.08%
"Feb. 28, 1982",21.56%
"Jan. 31, 1982",22.04%
"Dec. 31, 1981",22.56%
"Nov. 30, 1981",22.70%
"Oct. 31, 1981",22.92%
"Sept. 30, 1981",23.51%
"Aug. 31, 1981",22.71%
"July 31, 1981",22.40%
"June 30, 1981",20.39%
"May 31, 1981",20.39%
"April 30, 1981",20.43%
"March 31, 1981",20.64%
"Feb. 28, 1981",21.18%
"Jan. 31, 1981",21.98%
"Dec. 31, 1980",22.60%
"Nov. 30, 1980",23.50%
"Oct. 31, 1980",24.25%
"Sept. 30, 1980",24.39%
"Aug. 31, 1980",24.39%
"July 31, 1980",24.39%
"June 30, 1980",24.39%
"May 31, 1980",24.39%
"April 30, 1980",24.39%
"March 31, 1980",24.39%
"Feb. 29, 1980",24.39%
"Jan. 31, 1980",24.39%
"Dec. 31, 1979",24.39%
"Nov. 30, 1979",24.39%
"Oct. 31, 1979",24.39%
"Sept. 30, 1979",24.39%
"Aug. 31, 1979",24.39%
"July 31, 1979",24.39%
"June 30, 1979",24.39%
"May 31, 1979",24.39%
"April 30, 1979",24.39%
"March 31, 1979",24.39%
"Feb. 28, 1979",24.39%
"Jan. 31, 1979",24.39%
"Dec. 31, 1978",24.39%
"Nov. 30, 1978",24.39%
"Oct. 31, 1978",24.39%
"Sept. 30, 1978",24.39%
"Aug. 31, 1978",24.39%
"July 31, 1978",24.39%
"June 30, 1978",24.39%
"May 31, 1978",24.39%
"April 30, 1978",24.39%
"March 31, 1978",24.39%
"Feb. 28, 1978",24.39%
"Jan. 31, 1978",24.39%
"Dec. 31, 1977",24.39%
"Nov. 30, 1977",24.39%
"Oct. 31, 1977",24.39%
"Sept. 30, 1977",24.87%
"Aug. 31, 1977",33.86%
"July 31, 1977",33.86%
"June 30, 1977",33.86%
"May 31, 1977",33.86%
"April 30, 1977",33.86%
"March 31, 1977",33.86%
"Feb. 28, 1977",33.86%
"Jan. 31, 1977",33.86%
"Dec. 31, 1976",33.86%
"Nov. 30, 1976",33.86%
"Oct. 31, 1976",33.86%
"Sept. 30, 1976",33.86%
"Aug. 31, 1976",33.86%
"July 31, 1976",33.86%
"June 30, 1976",33.86%
"May 31, 1976",33.86%
"April 30, 1976",33.86%
"March 31, 1976",33.86%
"Feb. 29, 1976",33.86%
"Jan. 31, 1976",33.86%
"Dec. 31, 1975",33.86%
"Nov. 30, 1975",33.86%
"Oct. 31, 1975",33.86%
"Sept. 30, 1975",33.86%
"Aug. 31, 1975",33.86%
"July 31, 1975",33.86%
"June 30, 1975",33.86%
"May 31, 1975",33.86%
"April 30, 1975",33.86%
"March 31, 1975",33.86%
"Feb. 28, 1975",33.86%
"Jan. 31, 1975",33.86%
"Dec. 31, 1974",33.86%
"Nov. 30, 1974",33.86%
"Oct. 31, 1974",33.86%
"Sept. 30, 1974",33.86%
"Aug. 31, 1974",33.86%
"July 31, 1974",33.86%
"June 30, 1974",33.86%
"May 31, 1974",33.86%
"April 30, 1974",33.86%
"March 31, 1974",33.86%
"Feb. 28, 1974",33.86%
"Jan. 31, 1974",33.86%
"Dec. 31, 1973",33.86%
"Nov. 30, 1973",33.86%
"Oct. 31, 1973",33.86%
"Sept. 30, 1973",33.86%
"Aug. 31, 1973",33.86%
"July 31, 1973",33.86%
"June 30, 1973",33.86%
"May 31, 1973",33.86%
"April 30, 1973",33.86%
"March 31, 1973",33.86%
"Feb. 28, 1973",33.86%
