date,market_cap
"June 13, 2019",28.45B
"June 12, 2019",27.59B
"June 11, 2019",27.47B
"June 10, 2019",27.32B
"June 7, 2019",27.35B
"June 6, 2019",27.14B
"June 5, 2019",27.27B
"June 4, 2019",26.58B
"June 3, 2019",25.95B
"May 31, 2019",25.85B
"May 30, 2019",26.82B
"May 29, 2019",26.91B
"May 28, 2019",27.17B
"May 24, 2019",27.78B
"May 23, 2019",27.67B
"May 22, 2019",28.55B
"May 21, 2019",28.98B
"May 20, 2019",28.24B
"May 17, 2019",28.37B
"May 16, 2019",28.56B
"May 15, 2019",28.24B
"May 14, 2019",28.05B
"May 13, 2019",27.72B
"May 10, 2019",28.64B
"May 9, 2019",28.49B
"May 8, 2019",28.46B
"May 7, 2019",28.35B
"May 6, 2019",29.04B
"May 3, 2019",29.12B
"May 2, 2019",28.98B
"May 1, 2019",29.27B
"April 30, 2019",29.45B
"April 29, 2019",29.23B
"April 26, 2019",28.77B
"April 25, 2019",29.16B
"April 24, 2019",28.93B
"April 23, 2019",28.86B
"April 22, 2019",28.27B
"April 18, 2019",28.52B
"April 17, 2019",28.84B
"April 16, 2019",28.85B
"April 15, 2019",28.58B
"April 12, 2019",29.04B
"April 11, 2019",28.97B
"April 10, 2019",28.76B
"April 9, 2019",28.37B
"April 8, 2019",28.39B
"April 5, 2019",29.11B
"April 4, 2019",29.07B
"April 3, 2019",28.91B
"April 2, 2019",28.81B
"April 1, 2019",28.65B
"March 29, 2019",28.38B
"March 28, 2019",27.58B
"March 27, 2019",27.24B
"March 26, 2019",26.65B
"March 25, 2019",26.62B
"March 22, 2019",26.96B
"March 21, 2019",27.74B
"March 20, 2019",27.17B
"March 19, 2019",27.74B
"March 18, 2019",28.23B
"March 15, 2019",28.39B
"March 14, 2019",28.28B
"March 13, 2019",27.97B
"March 12, 2019",27.86B
"March 11, 2019",28.52B
"March 8, 2019",28.61B
"March 7, 2019",28.98B
"March 6, 2019",29.33B
"March 5, 2019",29.51B
"March 4, 2019",29.75B
"March 1, 2019",30.03B
"Feb. 28, 2019",30.97B
"Feb. 27, 2019",29.76B
"Feb. 26, 2019",29.67B
"Feb. 25, 2019",29.82B
"Feb. 22, 2019",29.64B
"Feb. 21, 2019",30.02B
"Feb. 20, 2019",30.07B
"Feb. 19, 2019",31.87B
"Feb. 15, 2019",31.89B
"Feb. 14, 2019",32.06B
"Feb. 13, 2019",32.06B
"Feb. 12, 2019",31.89B
"Feb. 11, 2019",32.21B
"Feb. 8, 2019",31.86B
"Feb. 7, 2019",31.77B
"Feb. 6, 2019",31.84B
"Feb. 5, 2019",31.99B
"Feb. 4, 2019",32.22B
"Feb. 1, 2019",31.58B
"Jan. 31, 2019",31.37B
"Jan. 30, 2019",31.77B
"Jan. 29, 2019",31.15B
"Jan. 28, 2019",30.68B
"Jan. 25, 2019",30.38B
"Jan. 24, 2019",29.96B
"Jan. 23, 2019",28.19B
"Jan. 22, 2019",27.93B
"Jan. 18, 2019",28.50B
"Jan. 17, 2019",27.96B
"Jan. 16, 2019",27.51B
"Jan. 15, 2019",27.41B
"Jan. 14, 2019",26.94B
"Jan. 11, 2019",26.81B
"Jan. 10, 2019",27.07B
"Jan. 9, 2019",27.12B
"Jan. 8, 2019",26.27B
"Jan. 7, 2019",26.45B
"Jan. 4, 2019",26.45B
"Jan. 3, 2019",25.20B
"Jan. 2, 2019",26.05B
"Dec. 31, 2018",25.69B
"Dec. 28, 2018",26.29B
"Dec. 27, 2018",26.32B
"Dec. 26, 2018",26.27B
"Dec. 24, 2018",24.97B
"Dec. 21, 2018",25.84B
"Dec. 20, 2018",26.47B
"Dec. 19, 2018",27.43B
"Dec. 18, 2018",27.89B
"Dec. 17, 2018",27.77B
"Dec. 14, 2018",28.17B
"Dec. 13, 2018",28.31B
"Dec. 12, 2018",28.62B
"Dec. 11, 2018",28.72B
"Dec. 10, 2018",28.76B
"Dec. 7, 2018",28.88B
"Dec. 6, 2018",30.14B
"Dec. 4, 2018",29.69B
"Dec. 3, 2018",30.57B
"Nov. 30, 2018",30.71B
"Nov. 29, 2018",29.93B
"Nov. 28, 2018",29.85B
"Nov. 27, 2018",29.68B
"Nov. 26, 2018",29.67B
"Nov. 23, 2018",29.62B
"Nov. 21, 2018",29.38B
"Nov. 20, 2018",29.00B
"Nov. 19, 2018",29.46B
"Nov. 16, 2018",29.57B
"Nov. 15, 2018",29.93B
"Nov. 14, 2018",29.51B
"Nov. 13, 2018",29.65B
"Nov. 12, 2018",29.18B
"Nov. 9, 2018",29.52B
"Nov. 8, 2018",29.64B
"Nov. 7, 2018",29.73B
"Nov. 6, 2018",29.16B
"Nov. 5, 2018",28.91B
"Nov. 2, 2018",29.14B
"Nov. 1, 2018",28.65B
"Oct. 31, 2018",27.61B
"Oct. 30, 2018",27.64B
"Oct. 29, 2018",26.94B
"Oct. 26, 2018",27.88B
"Oct. 25, 2018",28.60B
"Oct. 24, 2018",31.28B
"Oct. 23, 2018",32.94B
"Oct. 22, 2018",33.16B
"Oct. 19, 2018",33.31B
"Oct. 18, 2018",33.21B
"Oct. 17, 2018",33.92B
"Oct. 16, 2018",33.77B
"Oct. 15, 2018",33.05B
"Oct. 12, 2018",32.88B
"Oct. 11, 2018",32.68B
"Oct. 10, 2018",32.85B
"Oct. 9, 2018",34.09B
"Oct. 8, 2018",34.74B
"Oct. 5, 2018",34.98B
"Oct. 4, 2018",35.29B
"Oct. 3, 2018",35.34B
"Oct. 2, 2018",35.06B
"Oct. 1, 2018",35.36B
"Sept. 28, 2018",35.79B
"Sept. 27, 2018",35.93B
"Sept. 26, 2018",35.58B
"Sept. 25, 2018",35.33B
"Sept. 24, 2018",35.56B
"Sept. 21, 2018",36.54B
"Sept. 20, 2018",35.81B
"Sept. 19, 2018",36.16B
"Sept. 18, 2018",36.13B
"Sept. 17, 2018",36.16B
"Sept. 14, 2018",35.77B
"Sept. 13, 2018",35.73B
"Sept. 12, 2018",35.17B
"Sept. 11, 2018",36.09B
"Sept. 10, 2018",35.82B
"Sept. 7, 2018",35.47B
"Sept. 6, 2018",34.97B
"Sept. 5, 2018",35.18B
"Sept. 4, 2018",35.52B
"Aug. 31, 2018",35.13B
"Aug. 30, 2018",34.85B
"Aug. 29, 2018",35.08B
"Aug. 28, 2018",35.14B
"Aug. 27, 2018",34.90B
"Aug. 24, 2018",34.95B
"Aug. 23, 2018",34.96B
"Aug. 22, 2018",34.73B
"Aug. 21, 2018",34.95B
"Aug. 20, 2018",35.32B
"Aug. 17, 2018",34.20B
"Aug. 16, 2018",34.11B
"Aug. 15, 2018",34.57B
"Aug. 14, 2018",33.86B
"Aug. 13, 2018",33.72B
"Aug. 10, 2018",33.80B
"Aug. 9, 2018",33.80B
"Aug. 8, 2018",33.70B
"Aug. 7, 2018",33.29B
"Aug. 6, 2018",33.11B
"Aug. 3, 2018",32.90B
"Aug. 2, 2018",32.48B
"Aug. 1, 2018",32.39B
"July 31, 2018",33.33B
"July 30, 2018",33.18B
"July 27, 2018",33.85B
"July 26, 2018",32.87B
"July 25, 2018",30.32B
"July 24, 2018",30.10B
"July 23, 2018",31.05B
"July 20, 2018",30.98B
"July 19, 2018",31.18B
"July 18, 2018",31.25B
"July 17, 2018",30.86B
"July 16, 2018",30.78B
"July 13, 2018",30.78B
"July 12, 2018",30.60B
"July 11, 2018",30.46B
"July 10, 2018",30.73B
"July 9, 2018",30.88B
"July 6, 2018",30.58B
"July 5, 2018",30.07B
"July 3, 2018",29.87B
"July 2, 2018",29.88B
"June 29, 2018",29.50B
"June 28, 2018",29.40B
"June 27, 2018",29.20B
"June 26, 2018",29.67B
"June 25, 2018",29.73B
"June 22, 2018",30.10B
"June 21, 2018",30.82B
"June 20, 2018",30.15B
"June 19, 2018",29.98B
"June 18, 2018",30.36B
"June 15, 2018",30.25B
"June 14, 2018",30.11B
"June 13, 2018",29.77B
"June 12, 2018",29.55B
"June 11, 2018",29.56B
"June 8, 2018",29.27B
"June 7, 2018",29.36B
"June 6, 2018",29.43B
"June 5, 2018",29.51B
"June 4, 2018",29.95B
"June 1, 2018",29.55B
"May 31, 2018",29.62B
"May 30, 2018",29.76B
"May 29, 2018",29.85B
"May 25, 2018",30.65B
"May 24, 2018",29.69B
"May 23, 2018",29.18B
"May 22, 2018",29.48B
"May 21, 2018",30.28B
"May 18, 2018",30.26B
"May 17, 2018",30.42B
"May 16, 2018",30.74B
"May 15, 2018",29.98B
"May 14, 2018",30.27B
"May 11, 2018",30.42B
"May 10, 2018",30.11B
"May 9, 2018",29.89B
"May 8, 2018",30.34B
"May 7, 2018",30.15B
"May 4, 2018",30.60B
"May 3, 2018",30.29B
"May 2, 2018",30.27B
"May 1, 2018",30.69B
"April 30, 2018",30.63B
"April 27, 2018",31.04B
"April 26, 2018",31.02B
"April 25, 2018",31.33B
"April 24, 2018",31.36B
"April 23, 2018",32.00B
"April 20, 2018",31.88B
"April 19, 2018",31.89B
"April 18, 2018",32.49B
"April 17, 2018",31.59B
"April 16, 2018",31.95B
"April 13, 2018",32.05B
"April 12, 2018",31.98B
"April 11, 2018",31.14B
"April 10, 2018",31.50B
"April 9, 2018",31.92B
"April 6, 2018",32.18B
"April 5, 2018",33.09B
"April 4, 2018",32.80B
"April 3, 2018",32.58B
"April 2, 2018",31.63B
"March 29, 2018",33.34B
"March 28, 2018",32.74B
"March 27, 2018",32.99B
"March 26, 2018",33.52B
"March 23, 2018",33.01B
"March 22, 2018",33.17B
"March 21, 2018",33.63B
"March 20, 2018",35.32B
"March 19, 2018",35.66B
"March 16, 2018",35.84B
"March 15, 2018",35.27B
"March 14, 2018",35.08B
"March 13, 2018",35.50B
"March 12, 2018",35.17B
"March 9, 2018",35.13B
"March 8, 2018",34.35B
"March 7, 2018",33.88B
"March 6, 2018",34.28B
"March 5, 2018",34.35B
"March 2, 2018",34.02B
"March 1, 2018",34.14B
"Feb. 28, 2018",34.04B
"Feb. 27, 2018",34.38B
"Feb. 26, 2018",34.98B
"Feb. 23, 2018",34.10B
"Feb. 22, 2018",33.70B
"Feb. 21, 2018",34.12B
"Feb. 20, 2018",33.94B
"Feb. 16, 2018",34.26B
"Feb. 15, 2018",34.21B
"Feb. 14, 2018",33.94B
"Feb. 13, 2018",33.61B
"Feb. 12, 2018",33.40B
"Feb. 9, 2018",32.63B
"Feb. 8, 2018",32.71B
"Feb. 7, 2018",34.04B
"Feb. 6, 2018",34.18B
"Feb. 5, 2018",33.51B
"Feb. 2, 2018",34.55B
"Feb. 1, 2018",35.50B
"Jan. 31, 2018",35.78B
"Jan. 30, 2018",35.21B
"Jan. 29, 2018",35.52B
"Jan. 26, 2018",35.80B
"Jan. 25, 2018",35.42B
"Jan. 24, 2018",36.61B
"Jan. 23, 2018",38.41B
"Jan. 22, 2018",38.19B
"Jan. 19, 2018",38.29B
"Jan. 18, 2018",38.29B
"Jan. 17, 2018",38.89B
"Jan. 16, 2018",38.53B
"Jan. 12, 2018",38.47B
"Jan. 11, 2018",38.16B
"Jan. 10, 2018",37.06B
"Jan. 9, 2018",36.71B
"Jan. 8, 2018",37.67B
"Jan. 5, 2018",37.86B
"Jan. 4, 2018",38.08B
"Jan. 3, 2018",38.20B
"Jan. 2, 2018",39.02B
"Dec. 29, 2017",38.84B
"Dec. 28, 2017",39.09B
"Dec. 27, 2017",39.14B
"Dec. 26, 2017",39.15B
"Dec. 22, 2017",39.15B
"Dec. 21, 2017",39.18B
"Dec. 20, 2017",39.22B
"Dec. 19, 2017",39.12B
"Dec. 18, 2017",38.99B
"Dec. 15, 2017",38.39B
"Dec. 14, 2017",37.89B
"Dec. 13, 2017",37.47B
"Dec. 12, 2017",37.64B
"Dec. 11, 2017",37.57B
"Dec. 8, 2017",37.58B
"Dec. 7, 2017",37.40B
"Dec. 6, 2017",36.27B
"Dec. 5, 2017",36.62B
"Dec. 4, 2017",36.81B
"Dec. 1, 2017",35.56B
"Nov. 30, 2017",36.00B
"Nov. 29, 2017",34.94B
"Nov. 28, 2017",33.33B
"Nov. 27, 2017",32.40B
"Nov. 24, 2017",32.72B
"Nov. 22, 2017",32.69B
"Nov. 21, 2017",32.89B
"Nov. 20, 2017",32.43B
"Nov. 17, 2017",32.46B
"Nov. 16, 2017",32.80B
"Nov. 15, 2017",32.42B
"Nov. 14, 2017",31.89B
"Nov. 13, 2017",31.60B
"Nov. 10, 2017",31.74B
"Nov. 9, 2017",31.72B
"Nov. 8, 2017",32.05B
"Nov. 7, 2017",31.97B
"Nov. 6, 2017",32.35B
"Nov. 3, 2017",32.13B
"Nov. 2, 2017",32.04B
"Nov. 1, 2017",32.04B
"Oct. 31, 2017",31.96B
"Oct. 30, 2017",32.48B
"Oct. 27, 2017",32.17B
"Oct. 26, 2017",32.77B
"Oct. 25, 2017",33.98B
"Oct. 24, 2017",34.96B
"Oct. 23, 2017",34.94B
"Oct. 20, 2017",35.30B
"Oct. 19, 2017",34.86B
"Oct. 18, 2017",34.98B
"Oct. 17, 2017",34.92B
"Oct. 16, 2017",35.01B
"Oct. 13, 2017",35.15B
"Oct. 12, 2017",34.97B
"Oct. 11, 2017",34.81B
"Oct. 10, 2017",34.49B
"Oct. 9, 2017",34.28B
"Oct. 6, 2017",34.75B
"Oct. 5, 2017",34.66B
"Oct. 4, 2017",34.71B
"Oct. 3, 2017",34.79B
"Oct. 2, 2017",33.29B
"Sept. 29, 2017",33.51B
"Sept. 28, 2017",33.62B
"Sept. 27, 2017",33.45B
"Sept. 26, 2017",33.35B
"Sept. 25, 2017",32.99B
"Sept. 22, 2017",32.88B
"Sept. 21, 2017",32.70B
"Sept. 20, 2017",32.47B
"Sept. 19, 2017",32.05B
"Sept. 18, 2017",32.38B
"Sept. 15, 2017",32.75B
"Sept. 14, 2017",32.53B
"Sept. 13, 2017",32.72B
"Sept. 12, 2017",32.29B
"Sept. 11, 2017",32.08B
"Sept. 8, 2017",31.65B
"Sept. 7, 2017",31.25B
"Sept. 6, 2017",30.93B
"Sept. 5, 2017",30.61B
"Sept. 1, 2017",31.24B
"Aug. 31, 2017",31.21B
"Aug. 30, 2017",30.84B
"Aug. 29, 2017",30.80B
"Aug. 28, 2017",30.98B
"Aug. 25, 2017",31.53B
"Aug. 24, 2017",30.35B
"Aug. 23, 2017",30.96B
"Aug. 22, 2017",31.98B
"Aug. 21, 2017",32.05B
"Aug. 18, 2017",31.83B
"Aug. 17, 2017",31.81B
"Aug. 16, 2017",33.11B
"Aug. 15, 2017",33.04B
"Aug. 14, 2017",32.75B
"Aug. 11, 2017",32.41B
"Aug. 10, 2017",32.33B
"Aug. 9, 2017",32.74B
"Aug. 8, 2017",32.81B
"Aug. 7, 2017",33.14B
"Aug. 4, 2017",33.87B
"Aug. 3, 2017",33.59B
"Aug. 2, 2017",33.34B
"Aug. 1, 2017",33.35B
"July 31, 2017",33.23B
"July 28, 2017",33.85B
"July 27, 2017",33.86B
"July 26, 2017",35.99B
"July 25, 2017",35.57B
"July 24, 2017",36.16B
"July 21, 2017",36.45B
"July 20, 2017",36.52B
"July 19, 2017",37.13B
"July 18, 2017",37.23B
"July 17, 2017",37.57B
"July 14, 2017",37.45B
"July 13, 2017",37.50B
"July 12, 2017",37.54B
"July 11, 2017",37.37B
"July 10, 2017",38.17B
"July 7, 2017",38.84B
"July 6, 2017",38.31B
"July 5, 2017",38.19B
"July 3, 2017",37.53B
"June 30, 2017",37.57B
"June 29, 2017",37.37B
"June 28, 2017",37.50B
"June 27, 2017",37.19B
"June 26, 2017",37.34B
"June 23, 2017",37.44B
"June 22, 2017",37.20B
"June 21, 2017",36.90B
"June 20, 2017",36.48B
"June 19, 2017",36.84B
"June 16, 2017",36.46B
"June 15, 2017",36.35B
"June 14, 2017",36.00B
"June 13, 2017",35.80B
"June 12, 2017",35.67B
"June 9, 2017",35.95B
"June 8, 2017",35.77B
"June 7, 2017",36.26B
"June 6, 2017",36.34B
"June 5, 2017",36.88B
"June 2, 2017",36.50B
"June 1, 2017",36.46B
"May 31, 2017",36.33B
"May 30, 2017",35.97B
"May 26, 2017",36.68B
"May 25, 2017",36.84B
"May 24, 2017",36.03B
"May 23, 2017",36.06B
"May 22, 2017",35.63B
"May 19, 2017",35.09B
"May 18, 2017",34.64B
"May 17, 2017",34.49B
"May 16, 2017",35.23B
"May 15, 2017",35.09B
"May 12, 2017",34.60B
"May 11, 2017",35.12B
"May 10, 2017",35.29B
"May 9, 2017",35.24B
"May 8, 2017",34.76B
"May 5, 2017",35.31B
"May 4, 2017",35.28B
"May 3, 2017",35.17B
"May 2, 2017",35.27B
"May 1, 2017",34.03B
"April 28, 2017",33.99B
"April 27, 2017",33.71B
"April 26, 2017",34.43B
"April 25, 2017",34.52B
"April 24, 2017",34.15B
"April 21, 2017",33.63B
"April 20, 2017",33.83B
"April 19, 2017",33.04B
"April 18, 2017",32.90B
"April 17, 2017",33.08B
"April 13, 2017",32.84B
"April 12, 2017",33.56B
"April 11, 2017",33.29B
"April 10, 2017",32.78B
"April 7, 2017",32.98B
"April 6, 2017",32.27B
"April 5, 2017",32.26B
"April 4, 2017",32.09B
"April 3, 2017",32.65B
"March 31, 2017",32.50B
"March 30, 2017",32.55B
"March 29, 2017",32.33B
"March 28, 2017",32.76B
"March 27, 2017",31.97B
"March 24, 2017",31.81B
"March 23, 2017",31.66B
"March 22, 2017",31.72B
"March 21, 2017",31.37B
"March 20, 2017",32.84B
"March 17, 2017",32.67B
"March 16, 2017",33.27B
"March 15, 2017",33.35B
"March 14, 2017",32.49B
"March 13, 2017",33.48B
"March 10, 2017",34.33B
"March 9, 2017",34.62B
"March 8, 2017",34.82B
"March 7, 2017",34.91B
"March 6, 2017",35.36B
"March 3, 2017",36.16B
"March 2, 2017",35.37B
"March 1, 2017",36.17B
"Feb. 28, 2017",35.51B
"Feb. 27, 2017",35.95B
"Feb. 24, 2017",36.02B
"Feb. 23, 2017",35.23B
"Feb. 22, 2017",35.63B
"Feb. 21, 2017",35.60B
"Feb. 17, 2017",35.27B
"Feb. 16, 2017",34.66B
"Feb. 15, 2017",35.25B
"Feb. 14, 2017",34.03B
"Feb. 13, 2017",34.29B
"Feb. 10, 2017",33.66B
"Feb. 9, 2017",33.54B
"Feb. 8, 2017",32.56B
"Feb. 7, 2017",32.63B
"Feb. 6, 2017",32.65B
"Feb. 3, 2017",32.53B
"Feb. 2, 2017",32.52B
"Feb. 1, 2017",32.44B
"Jan. 31, 2017",32.18B
"Jan. 30, 2017",32.20B
"Jan. 27, 2017",32.42B
"Jan. 26, 2017",33.17B
"Jan. 25, 2017",30.43B
"Jan. 24, 2017",30.54B
"Jan. 23, 2017",30.72B
"Jan. 20, 2017",31.43B
"Jan. 19, 2017",30.80B
"Jan. 18, 2017",30.99B
"Jan. 17, 2017",30.91B
"Jan. 13, 2017",31.47B
"Jan. 12, 2017",31.38B
"Jan. 11, 2017",31.79B
"Jan. 10, 2017",31.58B
"Jan. 9, 2017",30.94B
"Jan. 6, 2017",30.71B
"Jan. 5, 2017",31.05B
"Jan. 4, 2017",31.56B
"Jan. 3, 2017",30.75B
"Dec. 30, 2016",30.68B
"Dec. 29, 2016",30.90B
"Dec. 28, 2016",30.88B
"Dec. 27, 2016",31.08B
"Dec. 23, 2016",31.06B
"Dec. 22, 2016",30.93B
"Dec. 21, 2016",31.18B
"Dec. 20, 2016",31.33B
"Dec. 19, 2016",31.00B
"Dec. 16, 2016",30.74B
"Dec. 15, 2016",31.14B
"Dec. 14, 2016",30.34B
"Dec. 13, 2016",30.50B
"Dec. 12, 2016",30.39B
"Dec. 9, 2016",30.65B
"Dec. 8, 2016",30.53B
"Dec. 7, 2016",30.69B
"Dec. 6, 2016",29.35B
"Dec. 5, 2016",28.98B
"Dec. 2, 2016",29.49B
"Dec. 1, 2016",28.98B
"Nov. 30, 2016",28.69B
"Nov. 29, 2016",29.08B
"Nov. 28, 2016",29.25B
"Nov. 25, 2016",29.21B
"Nov. 23, 2016",29.16B
"Nov. 22, 2016",28.99B
"Nov. 21, 2016",29.15B
"Nov. 18, 2016",28.97B
"Nov. 17, 2016",28.74B
"Nov. 16, 2016",28.23B
"Nov. 15, 2016",28.47B
"Nov. 14, 2016",27.92B
"Nov. 11, 2016",26.99B
"Nov. 10, 2016",26.86B
"Nov. 9, 2016",26.08B
"Nov. 8, 2016",25.81B
"Nov. 7, 2016",25.59B
"Nov. 4, 2016",24.86B
"Nov. 3, 2016",24.44B
"Nov. 2, 2016",24.38B
"Nov. 1, 2016",24.43B
"Oct. 31, 2016",24.65B
"Oct. 28, 2016",24.12B
"Oct. 27, 2016",24.16B
"Oct. 26, 2016",23.64B
"Oct. 25, 2016",26.02B
"Oct. 24, 2016",26.25B
"Oct. 21, 2016",26.32B
"Oct. 20, 2016",26.23B
"Oct. 19, 2016",26.20B
"Oct. 18, 2016",25.85B
"Oct. 17, 2016",25.58B
"Oct. 14, 2016",25.63B
"Oct. 13, 2016",25.67B
"Oct. 12, 2016",24.82B
"Oct. 11, 2016",24.68B
"Oct. 10, 2016",24.67B
"Oct. 7, 2016",23.86B
"Oct. 6, 2016",24.29B
"Oct. 5, 2016",24.25B
"Oct. 4, 2016",24.29B
"Oct. 3, 2016",24.65B
"Sept. 30, 2016",24.12B
"Sept. 29, 2016",23.66B
"Sept. 28, 2016",23.61B
"Sept. 27, 2016",23.90B
"Sept. 26, 2016",22.87B
"Sept. 23, 2016",23.10B
"Sept. 22, 2016",23.15B
"Sept. 21, 2016",22.89B
"Sept. 20, 2016",22.84B
"Sept. 19, 2016",22.76B
