date,max_drawdown_all
"Sept. 30, 1980",74.39%
"Aug. 31, 1980",74.39%
"July 31, 1980",74.39%
"June 30, 1980",74.39%
"May 31, 1980",74.39%
"April 30, 1980",74.39%
"March 31, 1980",74.39%
"Feb. 29, 1980",74.39%
"Jan. 31, 1980",74.39%
"Dec. 31, 1979",74.39%
"Nov. 30, 1979",74.39%
"Oct. 31, 1979",74.39%
"Sept. 30, 1979",74.39%
"Aug. 31, 1979",74.39%
"July 31, 1979",74.39%
"June 30, 1979",74.39%
"May 31, 1979",74.39%
"April 30, 1979",74.39%
"March 31, 1979",74.39%
"Feb. 28, 1979",74.39%
"Jan. 31, 1979",74.39%
"Dec. 31, 1978",74.39%
"Nov. 30, 1978",74.39%
"Oct. 31, 1978",74.39%
"Sept. 30, 1978",74.39%
"Aug. 31, 1978",74.39%
"July 31, 1978",74.39%
"June 30, 1978",74.39%
"May 31, 1978",74.39%
"April 30, 1978",74.39%
"March 31, 1978",74.39%
"Feb. 28, 1978",74.39%
"Jan. 31, 1978",74.39%
"Dec. 31, 1977",74.39%
"Nov. 30, 1977",74.39%
"Oct. 31, 1977",74.39%
"Sept. 30, 1977",74.39%
"Aug. 31, 1977",74.39%
"July 31, 1977",74.39%
"June 30, 1977",74.39%
"May 31, 1977",74.39%
"April 30, 1977",74.39%
"March 31, 1977",74.39%
"Feb. 28, 1977",74.39%
"Jan. 31, 1977",74.39%
"Dec. 31, 1976",74.39%
"Nov. 30, 1976",74.39%
"Oct. 31, 1976",74.39%
"Sept. 30, 1976",74.39%
"Aug. 31, 1976",74.39%
"July 31, 1976",74.39%
"June 30, 1976",74.39%
"May 31, 1976",74.39%
"April 30, 1976",74.39%
"March 31, 1976",74.39%
"Feb. 29, 1976",74.39%
"Jan. 31, 1976",74.39%
"Dec. 31, 1975",74.39%
"Nov. 30, 1975",74.39%
"Oct. 31, 1975",74.39%
"Sept. 30, 1975",74.39%
"Aug. 31, 1975",74.39%
"July 31, 1975",74.39%
"June 30, 1975",74.39%
"May 31, 1975",74.39%
"April 30, 1975",74.39%
"March 31, 1975",74.39%
"Feb. 28, 1975",74.39%
"Jan. 31, 1975",74.39%
"Dec. 31, 1974",74.39%
"Nov. 30, 1974",74.39%
"Oct. 31, 1974",74.39%
"Sept. 30, 1974",74.39%
"Aug. 31, 1974",74.39%
"July 31, 1974",74.39%
"June 30, 1974",74.39%
"May 31, 1974",74.39%
"April 30, 1974",74.39%
"March 31, 1974",74.39%
"Feb. 28, 1974",74.39%
"Jan. 31, 1974",74.39%
"Dec. 31, 1973",74.39%
"Nov. 30, 1973",50.00%
"Oct. 31, 1973",33.86%
"Sept. 30, 1973",33.86%
"Aug. 31, 1973",33.86%
"July 31, 1973",33.86%
"June 30, 1973",33.86%
"May 31, 1973",33.86%
"April 30, 1973",33.86%
"March 31, 1973",33.86%
"Feb. 28, 1973",33.86%
"Jan. 31, 1973",0.00%
