date,ohlson_score
"Dec. 31, 2019",1.472
"Sept. 30, 2019",1.417
"June 30, 2019",1.121
"March 31, 2019",1.810
"Dec. 31, 2018",1.354
"Sept. 30, 2018",1.212
"June 30, 2018",0.9557
"March 31, 2018",2.672
"Dec. 31, 2017",0.7714
"Sept. 30, 2017",1.781
"June 30, 2017",1.348
"March 31, 2017",1.863
"Dec. 31, 2016",1.406
"Sept. 30, 2016",2.257
"June 30, 2016",1.620
"March 31, 2016",1.982
"Dec. 31, 2015",1.994
"Sept. 30, 2015",1.806
"June 30, 2015",1.552
"March 31, 2015",1.366
"Dec. 31, 2014",2.096
"Sept. 30, 2014",1.596
"June 30, 2014",1.075
"March 31, 2014",1.677
"Dec. 31, 2013",1.418
"Sept. 30, 2013",1.225
"June 30, 2013",1.031
"March 31, 2013",1.518
"Dec. 31, 2012",0.7603
"Sept. 30, 2012",8.059
"June 30, 2012",0.9106
"March 31, 2012",1.338
"Dec. 31, 2011",0.1165
"Sept. 30, 2011",0.24
"June 30, 2011",0.5013
"March 31, 2011",13.87
"Dec. 31, 2010",1.014
"Sept. 30, 2010",0.579
"June 30, 2010",0.5634
"March 31, 2010",5.874
"Dec. 31, 2009",0.3547
"Sept. 30, 2009",-2.251
"June 30, 2009",0.2446
"March 31, 2009",1.238
"Dec. 31, 2008",2.016
"Sept. 30, 2008",-0.8289
"June 30, 2008",0.43
"March 31, 2008",2.312
"Dec. 31, 2007",1.216
"Sept. 30, 2007",1.565
"June 30, 2007",0.7457
"March 31, 2007",0.6753
"Dec. 31, 2006",0.6426
"Sept. 30, 2006",3.950
"June 30, 2006",0.3593
"March 31, 2006",0.8716
"Dec. 31, 2005",1.727
"Sept. 30, 2005",0.356
"June 30, 2005",0.321
"March 31, 2005",0.5828
"Dec. 31, 2004",1.250
"Sept. 30, 2004",0.551
"June 30, 2004",0.2241
"March 31, 2004",-0.0134
"Dec. 31, 2003",
"Sept. 30, 2003",0.927
"June 30, 2003",-0.1782
"March 31, 2003",0.7851
"Dec. 31, 2002",0.747
"Sept. 30, 2002",0.5497
"June 30, 2002",0.1155
"March 31, 2002",1.652
"Dec. 31, 2001",1.566
"Sept. 30, 2001",0.9185
"June 30, 2001",0.7101
"March 31, 2001",1.304
"Dec. 31, 2000",
"Sept. 30, 2000",1.403
"June 30, 2000",1.053
"March 31, 2000",1.729
"Dec. 31, 1999",1.502
"Sept. 30, 1999",1.780
"June 30, 1999",1.15
"March 31, 1999",1.474
"Dec. 31, 1998",1.484
"Sept. 30, 1998",1.337
"June 30, 1998",0.9689
"March 31, 1998",1.390
"Dec. 31, 1997",1.308
"Sept. 30, 1997",1.446
"June 30, 1997",1.331
"March 31, 1997",1.092
"Dec. 31, 1996",2.041
"Sept. 30, 1996",1.535
"June 30, 1996",1.292
"March 31, 1996",2.007
"Dec. 31, 1995",2.075
"Sept. 30, 1995",1.670
"June 30, 1995",1.477
"March 31, 1995",2.782
"Dec. 31, 1994",3.143
"Sept. 30, 1994",1.881
"June 30, 1994",2.460
"March 31, 1994",2.100
"Dec. 31, 1993",1.852
"Sept. 30, 1993",1.916
"June 30, 1993",1.776
"March 31, 1993",1.612
"Dec. 31, 1992",1.766
"Sept. 30, 1992",1.968
"June 30, 1992",2.226
"March 31, 1992",1.460
"Dec. 31, 1991",2.554
"Sept. 30, 1991",2.012
"June 30, 1991",1.432
"March 31, 1991",1.920
"Dec. 31, 1990",-0.6726
"Sept. 30, 1990",2.158
"June 30, 1990",2.370
"March 31, 1990",2.645
"Dec. 31, 1989",3.052
