date,forward_ps_ratio
"March 19, 2020",0.7441
"March 18, 2020",0.8476
"March 17, 2020",0.9223
"March 16, 2020",0.9047
"March 13, 2020",0.9954
"March 12, 2020",0.8697
"March 11, 2020",1.024
"March 10, 2020",1.099
"March 9, 2020",1.052
"March 6, 2020",1.103
"March 5, 2020",1.091
"March 4, 2020",1.132
"March 3, 2020",1.090
"March 2, 2020",1.132
"Feb. 28, 2020",1.114
"Feb. 27, 2020",1.124
"Feb. 26, 2020",1.179
"Feb. 25, 2020",1.197
"Feb. 24, 2020",1.305
"Feb. 21, 2020",1.363
"Feb. 20, 2020",1.373
"Feb. 19, 2020",1.377
"Feb. 18, 2020",1.389
"Feb. 14, 2020",1.398
"Feb. 13, 2020",1.412
"Feb. 12, 2020",1.410
"Feb. 11, 2020",1.397
"Feb. 10, 2020",1.384
"Feb. 7, 2020",1.381
"Feb. 6, 2020",1.392
"Feb. 5, 2020",1.373
"Feb. 4, 2020",1.343
"Feb. 3, 2020",1.332
"Jan. 31, 2020",1.326
"Jan. 30, 2020",1.346
"Jan. 29, 2020",1.376
"Jan. 28, 2020",1.394
"Jan. 27, 2020",1.361
"Jan. 24, 2020",1.368
"Jan. 23, 2020",1.340
"Jan. 22, 2020",1.294
"Jan. 21, 2020",1.295
"Jan. 17, 2020",1.331
"Jan. 16, 2020",1.338
"Jan. 15, 2020",1.332
"Jan. 14, 2020",1.318
"Jan. 13, 2020",1.306
"Jan. 10, 2020",1.305
"Jan. 9, 2020",1.314
"Jan. 8, 2020",1.316
"Jan. 7, 2020",1.314
"Jan. 6, 2020",1.310
"Jan. 3, 2020",1.315
"Jan. 2, 2020",1.327
"Dec. 31, 2019",1.306
"Dec. 30, 2019",1.251
"Dec. 27, 2019",1.256
"Dec. 26, 2019",1.270
"Dec. 24, 2019",1.271
"Dec. 23, 2019",1.278
"Dec. 20, 2019",1.264
"Dec. 19, 2019",1.251
"Dec. 18, 2019",1.240
"Dec. 17, 2019",1.253
"Dec. 16, 2019",1.275
"Dec. 13, 2019",1.270
"Dec. 12, 2019",1.278
"Dec. 11, 2019",1.267
"Dec. 10, 2019",1.288
"Dec. 9, 2019",1.301
"Dec. 6, 2019",1.312
"Dec. 5, 2019",1.302
"Dec. 4, 2019",1.308
"Dec. 3, 2019",1.312
"Dec. 2, 2019",1.330
"Nov. 29, 2019",1.352
"Nov. 27, 2019",1.355
