date,historical_monthly_var_1_all
"Feb. 29, 2020",26.09%
"Jan. 31, 2020",26.10%
"Dec. 31, 2019",26.11%
"Nov. 30, 2019",26.13%
"Oct. 31, 2019",26.14%
"Sept. 30, 2019",26.16%
"Aug. 31, 2019",26.18%
"July 31, 2019",26.20%
"June 30, 2019",26.22%
"May 31, 2019",26.24%
"April 30, 2019",26.25%
"March 31, 2019",26.26%
"Feb. 28, 2019",26.28%
"Jan. 31, 2019",26.29%
"Dec. 31, 2018",26.30%
"Nov. 30, 2018",26.37%
"Oct. 31, 2018",26.44%
"Sept. 30, 2018",26.51%
"Aug. 31, 2018",26.57%
"July 31, 2018",26.62%
"June 30, 2018",26.63%
"May 31, 2018",26.65%
"April 30, 2018",26.66%
"March 31, 2018",26.68%
"Feb. 28, 2018",26.68%
"Jan. 31, 2018",26.68%
"Dec. 31, 2017",26.69%
"Nov. 30, 2017",26.69%
"Oct. 31, 2017",26.69%
"Sept. 30, 2017",26.70%
"Aug. 31, 2017",26.70%
"July 31, 2017",26.70%
"June 30, 2017",26.71%
"May 31, 2017",26.71%
"April 30, 2017",26.71%
"March 31, 2017",26.72%
"Feb. 28, 2017",26.72%
"Jan. 31, 2017",26.72%
"Dec. 31, 2016",26.72%
"Nov. 30, 2016",26.72%
"Oct. 31, 2016",26.72%
"Sept. 30, 2016",26.72%
"Aug. 31, 2016",26.72%
"July 31, 2016",26.73%
"June 30, 2016",26.73%
"May 31, 2016",26.74%
"April 30, 2016",26.74%
"March 31, 2016",26.76%
"Feb. 29, 2016",26.78%
"Jan. 31, 2016",26.80%
"Dec. 31, 2015",26.82%
"Nov. 30, 2015",26.85%
"Oct. 31, 2015",26.90%
"Sept. 30, 2015",26.95%
"Aug. 31, 2015",27.00%
"July 31, 2015",27.05%
"June 30, 2015",27.07%
"May 31, 2015",27.07%
"April 30, 2015",27.08%
"March 31, 2015",27.08%
"Feb. 28, 2015",27.08%
"Jan. 31, 2015",27.11%
"Dec. 31, 2014",27.14%
"Nov. 30, 2014",27.17%
"Oct. 31, 2014",27.19%
"Sept. 30, 2014",27.21%
"Aug. 31, 2014",27.21%
"July 31, 2014",27.21%
"June 30, 2014",27.22%
"May 31, 2014",27.22%
"April 30, 2014",27.22%
"March 31, 2014",27.22%
"Feb. 28, 2014",27.22%
"Jan. 31, 2014",27.22%
"Dec. 31, 2013",27.23%
"Nov. 30, 2013",27.23%
"Oct. 31, 2013",27.23%
"Sept. 30, 2013",27.23%
"Aug. 31, 2013",27.24%
"July 31, 2013",27.25%
"June 30, 2013",27.28%
"May 31, 2013",27.31%
"April 30, 2013",27.34%
"March 31, 2013",27.37%
"Feb. 28, 2013",27.37%
"Jan. 31, 2013",27.38%
"Dec. 31, 2012",27.38%
"Nov. 30, 2012",27.39%
"Oct. 31, 2012",27.44%
"Sept. 30, 2012",27.56%
"Aug. 31, 2012",27.67%
"July 31, 2012",27.80%
"June 30, 2012",27.92%
"May 31, 2012",27.95%
"April 30, 2012",27.95%
"March 31, 2012",27.95%
"Feb. 29, 2012",27.95%
"Jan. 31, 2012",27.95%
"Dec. 31, 2011",27.95%
"Nov. 30, 2011",27.95%
"Oct. 31, 2011",27.95%
"Sept. 30, 2011",27.95%
"Aug. 31, 2011",27.96%
"July 31, 2011",27.95%
"June 30, 2011",27.95%
"May 31, 2011",27.95%
"April 30, 2011",27.95%
"March 31, 2011",27.95%
"Feb. 28, 2011",27.95%
"Jan. 31, 2011",27.95%
"Dec. 31, 2010",27.95%
"Nov. 30, 2010",27.96%
"Oct. 31, 2010",27.96%
"Sept. 30, 2010",27.96%
"Aug. 31, 2010",27.97%
"July 31, 2010",27.97%
"June 30, 2010",27.98%
"May 31, 2010",27.98%
"April 30, 2010",27.99%
"March 31, 2010",27.99%
"Feb. 28, 2010",28.01%
"Jan. 31, 2010",28.05%
"Dec. 31, 2009",28.09%
"Nov. 30, 2009",28.13%
"Oct. 31, 2009",28.17%
"Sept. 30, 2009",28.20%
"Aug. 31, 2009",28.22%
"July 31, 2009",28.25%
"June 30, 2009",28.27%
"May 31, 2009",28.30%
"April 30, 2009",28.30%
"March 31, 2009",28.30%
"Feb. 28, 2009",28.26%
"Jan. 31, 2009",28.28%
"Dec. 31, 2008",28.30%
"Nov. 30, 2008",27.57%
"Oct. 31, 2008",27.22%
"Sept. 30, 2008",27.22%
"Aug. 31, 2008",27.22%
"July 31, 2008",27.22%
"June 30, 2008",27.22%
"May 31, 2008",27.22%
"April 30, 2008",27.22%
"March 31, 2008",27.23%
"Feb. 29, 2008",27.26%
"Jan. 31, 2008",27.29%
"Dec. 31, 2007",27.32%
"Nov. 30, 2007",27.35%
"Oct. 31, 2007",27.37%
"Sept. 30, 2007",27.38%
"Aug. 31, 2007",27.38%
"July 31, 2007",27.39%
"June 30, 2007",27.40%
"May 31, 2007",27.52%
"April 30, 2007",27.65%
"March 31, 2007",27.76%
"Feb. 28, 2007",27.89%
"Jan. 31, 2007",27.95%
"Dec. 31, 2006",27.95%
"Nov. 30, 2006",27.95%
"Oct. 31, 2006",27.95%
