date,market_beta_60_month
"Feb. 29, 2020",1.585
"Jan. 31, 2020",1.468
"Dec. 31, 2019",1.405
"Nov. 30, 2019",1.430
"Oct. 31, 2019",1.483
"Sept. 30, 2019",1.479
"Aug. 31, 2019",1.453
"July 31, 2019",1.501
"June 30, 2019",1.478
"May 31, 2019",1.508
"April 30, 2019",1.487
"March 31, 2019",1.496
"Feb. 28, 2019",1.514
"Jan. 31, 2019",1.536
"Dec. 31, 2018",1.311
"Nov. 30, 2018",1.226
"Oct. 31, 2018",1.222
"Sept. 30, 2018",1.063
"Aug. 31, 2018",1.100
"July 31, 2018",1.147
"June 30, 2018",1.099
"May 31, 2018",1.141
"April 30, 2018",1.160
"March 31, 2018",1.143
"Feb. 28, 2018",1.198
"Jan. 31, 2018",1.175
"Dec. 31, 2017",1.346
"Nov. 30, 2017",1.344
"Oct. 31, 2017",1.308
"Sept. 30, 2017",1.324
"Aug. 31, 2017",1.295
"July 31, 2017",1.262
"June 30, 2017",1.290
"May 31, 2017",1.258
"April 30, 2017",1.052
"March 31, 2017",1.056
"Feb. 28, 2017",0.9786
"Jan. 31, 2017",0.8769
"Dec. 31, 2016",0.9114
"Nov. 30, 2016",0.9069
"Oct. 31, 2016",0.8633
"Sept. 30, 2016",0.7963
"Aug. 31, 2016",0.84
"July 31, 2016",0.9342
"June 30, 2016",1.026
"May 31, 2016",1.028
"April 30, 2016",1.037
"March 31, 2016",1.004
"Feb. 29, 2016",1.009
"Jan. 31, 2016",1.005
"Dec. 31, 2015",0.90
"Nov. 30, 2015",0.7975
"Oct. 31, 2015",0.802
"Sept. 30, 2015",0.6535
"Aug. 31, 2015",0.7953
"July 31, 2015",0.9017
"June 30, 2015",0.9043
"May 31, 2015",0.9222
"April 30, 2015",0.9145
"March 31, 2015",0.9101
"Feb. 28, 2015",0.9104
"Jan. 31, 2015",0.9839
"Dec. 31, 2014",1.019
"Nov. 30, 2014",1.036
"Oct. 31, 2014",1.019
"Sept. 30, 2014",1.065
"Aug. 31, 2014",1.118
"July 31, 2014",1.092
"June 30, 2014",1.161
"May 31, 2014",1.164
"April 30, 2014",1.110
"March 31, 2014",1.101
"Feb. 28, 2014",1.085
"Jan. 31, 2014",1.137
"Dec. 31, 2013",1.271
"Nov. 30, 2013",1.273
"Oct. 31, 2013",1.380
"Sept. 30, 2013",1.296
"Aug. 31, 2013",1.239
