date,eps_est_0y
"March 19, 2020",3.448
"March 17, 2020",3.626
"March 16, 2020",3.626
"March 13, 2020",4.051
"March 11, 2020",4.203
"March 9, 2020",4.206
"March 6, 2020",4.354
"March 5, 2020",4.435
"March 3, 2020",4.559
"March 2, 2020",4.545
"Feb. 28, 2020",4.598
"Feb. 25, 2020",4.609
"Feb. 21, 2020",4.606
"Feb. 11, 2020",4.598
"Feb. 4, 2020",4.589
"Feb. 3, 2020",4.570
"Jan. 29, 2020",4.567
"Jan. 28, 2020",4.592
"Jan. 27, 2020",4.608
"Jan. 25, 2020",4.626
"Jan. 24, 2020",4.633
"Jan. 23, 2020",4.598
"Jan. 22, 2020",4.727
"Jan. 21, 2020",4.727
"Jan. 17, 2020",4.820
"Jan. 13, 2020",4.833
"Jan. 12, 2020",4.855
"Jan. 10, 2020",4.855
"Jan. 8, 2020",4.852
"Jan. 6, 2020",4.875
"Jan. 2, 2020",4.882
"Dec. 31, 2019",4.371
"Dec. 20, 2019",4.390
"Dec. 19, 2019",4.400
"Dec. 18, 2019",4.410
"Dec. 17, 2019",4.412
"Nov. 22, 2019",4.418
"Nov. 13, 2019",4.419
"Nov. 11, 2019",4.418
"Nov. 1, 2019",4.417
"Oct. 31, 2019",4.419
"Oct. 28, 2019",4.415
"Oct. 25, 2019",4.417
"Oct. 24, 2019",4.256
"Oct. 14, 2019",4.249
"Oct. 9, 2019",4.248
"Oct. 7, 2019",4.242
"Oct. 3, 2019",4.235
"Oct. 2, 2019",4.234
"Oct. 1, 2019",4.230
"Sept. 29, 2019",4.237
"Sept. 24, 2019",4.242
"Sept. 23, 2019",4.237
"Sept. 19, 2019",4.238
"Sept. 18, 2019",4.239
"Sept. 13, 2019",4.240
"Sept. 6, 2019",4.247
"Aug. 19, 2019",4.252
"Aug. 16, 2019",4.254
"Aug. 14, 2019",4.252
"Aug. 13, 2019",4.264
"Aug. 2, 2019",4.255
"July 30, 2019",4.255
"July 29, 2019",4.270
"July 26, 2019",4.306
"July 25, 2019",4.247
"July 24, 2019",4.514
"July 17, 2019",4.521
"July 16, 2019",4.530
"July 10, 2019",4.523
"July 9, 2019",4.514
"July 8, 2019",4.523
"June 27, 2019",4.549
"June 24, 2019",4.553
"June 21, 2019",4.553
"June 20, 2019",4.557
"June 19, 2019",4.551
"June 17, 2019",4.536
"May 20, 2019",4.536
"May 6, 2019",4.540
"April 30, 2019",4.538
"April 29, 2019",4.498
"April 26, 2019",4.501
"April 25, 2019",4.451
"April 17, 2019",4.652
"April 16, 2019",4.652
"April 12, 2019",4.683
"April 9, 2019",4.683
"April 8, 2019",4.698
"April 5, 2019",4.704
"April 4, 2019",4.706
"April 3, 2019",4.730
"April 1, 2019",4.751
"March 29, 2019",4.756
"March 28, 2019",4.802
"March 27, 2019",4.933
"March 25, 2019",5.040
"March 24, 2019",5.040
"March 22, 2019",5.045
"March 20, 2019",5.060
"March 18, 2019",5.072
"March 17, 2019",5.083
"March 15, 2019",5.094
"March 10, 2019",5.104
"March 8, 2019",5.105
"March 7, 2019",5.113
"March 4, 2019",5.129
"March 1, 2019",5.131
"Feb. 27, 2019",5.136
"Feb. 25, 2019",5.138
"Feb. 22, 2019",5.148
"Feb. 21, 2019",5.18
"Feb. 20, 2019",5.210
"Feb. 13, 2019",5.236
"Jan. 28, 2019",5.254
"Jan. 25, 2019",5.173
"Jan. 24, 2019",5.072
"Jan. 23, 2019",4.869
"Jan. 15, 2019",4.871
"Jan. 14, 2019",4.859
"Jan. 11, 2019",4.843
"Jan. 10, 2019",4.874
"Jan. 9, 2019",4.865
"Jan. 8, 2019",4.868
"Jan. 7, 2019",4.830
"Dec. 31, 2018",4.158
"Dec. 21, 2018",4.152
"Dec. 19, 2018",4.150
"Dec. 17, 2018",4.147
"Dec. 14, 2018",4.149
"Dec. 12, 2018",4.153
"Dec. 10, 2018",4.158
"Dec. 7, 2018",4.153
"Dec. 6, 2018",4.152
"Dec. 4, 2018",4.148
"Dec. 3, 2018",4.144
"Nov. 30, 2018",4.132
"Nov. 28, 2018",4.131
"Nov. 27, 2018",4.129
"Nov. 19, 2018",4.129
"Nov. 15, 2018",4.130
"Nov. 14, 2018",4.129
"Nov. 12, 2018",4.120
"Nov. 2, 2018",4.121
"Oct. 30, 2018",4.110
"Oct. 28, 2018",4.111
"Oct. 26, 2018",4.110
"Oct. 25, 2018",4.131
"Oct. 23, 2018",4.150
"Oct. 16, 2018",4.146
"Oct. 15, 2018",4.148
"Oct. 10, 2018",4.155
"Oct. 9, 2018",4.167
"Oct. 8, 2018",4.166
"Oct. 5, 2018",4.172
"Oct. 4, 2018",4.178
"Oct. 1, 2018",4.181
"Sept. 26, 2018",4.185
"Sept. 24, 2018",4.183
"Sept. 19, 2018",4.182
"Sept. 17, 2018",4.184
"Sept. 14, 2018",4.175
"Sept. 13, 2018",4.173
"Sept. 12, 2018",4.171
"Sept. 7, 2018",4.168
"Sept. 6, 2018",4.167
"Sept. 4, 2018",4.164
"Aug. 24, 2018",4.158
"Aug. 22, 2018",4.160
"Aug. 7, 2018",4.158
"Aug. 3, 2018",4.158
"Aug. 1, 2018",4.138
"July 31, 2018",4.137
"July 30, 2018",4.147
"July 27, 2018",4.161
"July 26, 2018",4.202
"July 25, 2018",4.232
"July 16, 2018",4.248
"July 13, 2018",4.260
"July 11, 2018",4.265
"July 6, 2018",4.285
"July 3, 2018",4.282
"June 28, 2018",4.282
"June 27, 2018",4.282
"June 20, 2018",4.281
"June 15, 2018",4.311
"June 13, 2018",4.299
"June 8, 2018",4.308
"June 7, 2018",4.338
"June 5, 2018",4.348
"June 4, 2018",4.388
"June 1, 2018",4.444
"May 30, 2018",4.447
"May 22, 2018",4.457
"May 21, 2018",4.460
"May 16, 2018",4.460
"May 14, 2018",4.463
"May 11, 2018",4.476
"May 9, 2018",4.481
"May 8, 2018",4.495
"May 3, 2018",4.501
"May 2, 2018",4.518
"April 30, 2018",4.507
"April 28, 2018",4.508
"April 27, 2018",4.617
"April 26, 2018",4.794
"April 24, 2018",4.831
"April 20, 2018",4.836
"April 17, 2018",4.836
"April 16, 2018",4.861
"April 11, 2018",4.864
"April 10, 2018",4.885
"April 6, 2018",4.910
"April 3, 2018",4.912
"March 29, 2018",4.910
"March 28, 2018",4.915
"March 26, 2018",4.921
"March 23, 2018",4.927
"March 22, 2018",4.937
"March 21, 2018",4.967
"March 19, 2018",4.979
"March 12, 2018",4.988
"March 9, 2018",4.988
"Feb. 23, 2018",4.986
"Feb. 20, 2018",4.994
"Feb. 16, 2018",4.993
"Feb. 15, 2018",4.994
"Feb. 14, 2018",4.980
"Feb. 9, 2018",4.981
"Feb. 5, 2018",4.970
"Jan. 31, 2018",4.957
"Jan. 30, 2018",4.956
"Jan. 26, 2018",4.962
"Jan. 25, 2018",5.00
"Jan. 22, 2018",5.006
"Jan. 20, 2018",5.008
"Jan. 11, 2018",5.012
"Jan. 10, 2018",4.991
"Jan. 9, 2018",4.894
"Jan. 8, 2018",4.783
"Jan. 4, 2018",4.635
"Jan. 3, 2018",4.635
"Jan. 2, 2018",4.550
