date,market_beta_60_month
"June 30, 2011",1.338
"May 31, 2011",1.341
"April 30, 2011",1.338
"March 31, 2011",1.340
"Feb. 28, 2011",1.341
"Jan. 31, 2011",1.344
"Dec. 31, 2010",1.34
"Nov. 30, 2010",1.352
"Oct. 31, 2010",1.356
"Sept. 30, 2010",1.362
"Aug. 31, 2010",1.361
"July 31, 2010",1.354
"June 30, 2010",1.359
"May 31, 2010",1.350
"April 30, 2010",1.350
"March 31, 2010",1.350
"Feb. 28, 2010",1.332
"Jan. 31, 2010",1.336
"Dec. 31, 2009",1.335
"Nov. 30, 2009",1.325
"Oct. 31, 2009",1.325
"Sept. 30, 2009",1.314
"Aug. 31, 2009",1.324
"July 31, 2009",1.318
"June 30, 2009",1.300
"May 31, 2009",1.311
"April 30, 2009",1.309
"March 31, 2009",1.313
"Feb. 28, 2009",1.393
"Jan. 31, 2009",1.345
"Dec. 31, 2008",1.465
"Nov. 30, 2008",1.472
"Oct. 31, 2008",1.492
"Sept. 30, 2008",1.502
"Aug. 31, 2008",1.441
"July 31, 2008",1.447
"June 30, 2008",1.459
"May 31, 2008",1.361
"April 30, 2008",1.410
"March 31, 2008",1.400
"Feb. 29, 2008",1.393
"Jan. 31, 2008",1.438
"Dec. 31, 2007",1.466
"Nov. 30, 2007",1.496
"Oct. 31, 2007",1.504
"Sept. 30, 2007",1.457
"Aug. 31, 2007",1.695
"July 31, 2007",1.703
"June 30, 2007",1.688
"May 31, 2007",1.657
"April 30, 2007",1.632
"March 31, 2007",1.525
"Feb. 28, 2007",1.505
"Jan. 31, 2007",1.465
"Dec. 31, 2006",1.463
"Nov. 30, 2006",1.460
"Oct. 31, 2006",1.474
"Sept. 30, 2006",1.494
"Aug. 31, 2006",1.661
"July 31, 2006",1.581
"June 30, 2006",1.573
"May 31, 2006",1.643
"April 30, 2006",1.650
"March 31, 2006",1.706
"Feb. 28, 2006",1.717
"Jan. 31, 2006",1.590
"Dec. 31, 2005",1.574
"Nov. 30, 2005",1.573
"Oct. 31, 2005",1.545
"Sept. 30, 2005",1.518
"Aug. 31, 2005",1.524
"July 31, 2005",1.548
"June 30, 2005",1.546
"May 31, 2005",1.455
"April 30, 2005",1.462
"March 31, 2005",1.436
"Feb. 28, 2005",1.396
"Jan. 31, 2005",1.388
"Dec. 31, 2004",1.435
"Nov. 30, 2004",1.394
"Oct. 31, 2004",1.401
"Sept. 30, 2004",1.344
"Aug. 31, 2004",1.342
"July 31, 2004",1.345
"June 30, 2004",1.344
"May 31, 2004",1.394
"April 30, 2004",1.393
"March 31, 2004",1.450
"Feb. 29, 2004",1.452
"Jan. 31, 2004",1.432
"Dec. 31, 2003",1.368
"Nov. 30, 2003",1.296
"Oct. 31, 2003",1.266
"Sept. 30, 2003",1.308
"Aug. 31, 2003",1.276
"July 31, 2003",1.335
"June 30, 2003",1.332
"May 31, 2003",1.318
"April 30, 2003",1.311
"March 31, 2003",1.320
"Feb. 28, 2003",1.317
"Jan. 31, 2003",1.329
"Dec. 31, 2002",1.337
"Nov. 30, 2002",1.338
"Oct. 31, 2002",1.308
"Sept. 30, 2002",1.303
"Aug. 31, 2002",1.169
"July 31, 2002",1.175
"June 30, 2002",1.120
"May 31, 2002",1.108
"April 30, 2002",1.102
"March 31, 2002",1.104
"Feb. 28, 2002",1.112
"Jan. 31, 2002",1.141
"Dec. 31, 2001",1.152
"Nov. 30, 2001",1.155
"Oct. 31, 2001",1.147
"Sept. 30, 2001",1.135
"Aug. 31, 2001",1.024
"July 31, 2001",1.070
"June 30, 2001",1.073
"May 31, 2001",1.005
"April 30, 2001",0.9989
"March 31, 2001",0.9453
"Feb. 28, 2001",0.9061
"Jan. 31, 2001",0.9635
"Dec. 31, 2000",0.9712
"Nov. 30, 2000",0.968
"Oct. 31, 2000",0.9733
"Sept. 30, 2000",1.070
"Aug. 31, 2000",1.048
"July 31, 2000",1.008
"June 30, 2000",1.01
"May 31, 2000",1.034
"April 30, 2000",1.031
"March 31, 2000",1.076
"Feb. 29, 2000",1.084
"Jan. 31, 2000",1.100
"Dec. 31, 1999",1.017
"Nov. 30, 1999",1.053
"Oct. 31, 1999",1.064
"Sept. 30, 1999",1.120
"Aug. 31, 1999",1.153
"July 31, 1999",1.126
"June 30, 1999",1.172
"May 31, 1999",1.106
"April 30, 1999",1.119
"March 31, 1999",1.084
"Feb. 28, 1999",1.068
"Jan. 31, 1999",1.125
"Dec. 31, 1998",1.162
"Nov. 30, 1998",1.205
"Oct. 31, 1998",1.233
"Sept. 30, 1998",1.120
"Aug. 31, 1998",1.148
"July 31, 1998",0.9365
"June 30, 1998",0.9226
"May 31, 1998",0.9414
"April 30, 1998",0.8914
"March 31, 1998",0.9083
"Feb. 28, 1998",0.9112
"Jan. 31, 1998",0.8389
"Dec. 31, 1997",0.8477
"Nov. 30, 1997",0.8442
"Oct. 31, 1997",0.8874
"Sept. 30, 1997",0.9083
"Aug. 31, 1997",0.9728
"July 31, 1997",0.9682
"June 30, 1997",1.102
"May 31, 1997",1.150
"April 30, 1997",1.195
"March 31, 1997",1.280
"Feb. 28, 1997",1.252
"Jan. 31, 1997",1.248
"Dec. 31, 1996",1.108
"Nov. 30, 1996",1.071
"Oct. 31, 1996",1.075
"Sept. 30, 1996",1.097
"Aug. 31, 1996",1.115
"July 31, 1996",1.089
"June 30, 1996",1.200
"May 31, 1996",1.020
"April 30, 1996",1.018
"March 31, 1996",1.022
"Feb. 29, 1996",1.006
"Jan. 31, 1996",0.9554
"Dec. 31, 1995",0.9667
"Nov. 30, 1995",0.9486
"Oct. 31, 1995",0.9482
"Sept. 30, 1995",0.9755
"Aug. 31, 1995",1.086
"July 31, 1995",1.057
"June 30, 1995",1.093
"May 31, 1995",1.080
"April 30, 1995",1.015
"March 31, 1995",1.028
"Feb. 28, 1995",1.032
"Jan. 31, 1995",1.027
"Dec. 31, 1994",0.988
"Nov. 30, 1994",0.9715
"Oct. 31, 1994",0.9549
"Sept. 30, 1994",0.9654
