date,pe_10
"March 19, 2020",24.67
"March 18, 2020",24.80
"March 17, 2020",27.33
"March 16, 2020",28.05
"March 13, 2020",30.98
"March 12, 2020",27.96
"March 11, 2020",31.81
"March 10, 2020",33.53
"March 9, 2020",31.70
"March 6, 2020",34.02
"March 5, 2020",34.20
"March 4, 2020",35.50
"March 3, 2020",33.57
"March 2, 2020",34.06
"Feb. 28, 2020",33.63
"Feb. 27, 2020",33.09
"Feb. 26, 2020",34.67
"Feb. 25, 2020",34.80
"Feb. 24, 2020",36.35
"Feb. 21, 2020",37.30
"Feb. 20, 2020",37.47
"Feb. 19, 2020",37.51
"Feb. 18, 2020",37.21
"Feb. 14, 2020",37.49
"Feb. 13, 2020",37.35
"Feb. 12, 2020",37.57
"Feb. 11, 2020",37.15
"Feb. 10, 2020",36.69
"Feb. 7, 2020",36.35
"Feb. 6, 2020",36.57
"Feb. 5, 2020",36.68
"Feb. 4, 2020",36.33
"Feb. 3, 2020",35.53
"Jan. 31, 2020",35.92
"Jan. 30, 2020",36.98
"Jan. 29, 2020",36.43
"Jan. 28, 2020",36.39
"Jan. 27, 2020",35.99
"Jan. 24, 2020",36.73
"Jan. 23, 2020",37.24
"Jan. 22, 2020",37.34
"Jan. 21, 2020",37.52
"Jan. 17, 2020",38.00
"Jan. 16, 2020",37.80
"Jan. 15, 2020",37.48
"Jan. 14, 2020",37.42
"Jan. 13, 2020",37.59
"Jan. 10, 2020",37.05
"Jan. 9, 2020",37.13
"Jan. 8, 2020",36.86
"Jan. 7, 2020",36.83
"Jan. 6, 2020",36.81
"Jan. 3, 2020",37.09
"Jan. 2, 2020",37.49
"Dec. 31, 2019",36.70
"Dec. 30, 2019",37.83
"Dec. 27, 2019",37.84
"Dec. 26, 2019",37.93
"Dec. 24, 2019",37.81
"Dec. 23, 2019",37.83
"Dec. 20, 2019",37.83
"Dec. 19, 2019",37.85
"Dec. 18, 2019",37.45
"Dec. 17, 2019",37.89
"Dec. 16, 2019",37.83
"Dec. 13, 2019",37.95
"Dec. 12, 2019",38.04
"Dec. 11, 2019",37.74
"Dec. 10, 2019",37.32
"Dec. 9, 2019",37.42
"Dec. 6, 2019",37.63
"Dec. 5, 2019",37.32
"Dec. 4, 2019",37.14
"Dec. 3, 2019",37.00
"Dec. 2, 2019",37.38
"Nov. 29, 2019",38.29
"Nov. 27, 2019",38.48
"Nov. 26, 2019",38.28
"Nov. 25, 2019",37.85
"Nov. 22, 2019",37.91
"Nov. 21, 2019",37.86
"Nov. 20, 2019",38.00
"Nov. 19, 2019",38.63
"Nov. 18, 2019",38.56
"Nov. 15, 2019",38.98
"Nov. 14, 2019",38.52
"Nov. 13, 2019",39.02
"Nov. 12, 2019",39.03
"Nov. 11, 2019",38.78
"Nov. 8, 2019",38.86
"Nov. 7, 2019",38.53
"Nov. 6, 2019",38.77
"Nov. 5, 2019",38.75
"Nov. 4, 2019",38.60
"Nov. 1, 2019",37.77
"Oct. 31, 2019",37.04
"Oct. 30, 2019",37.44
"Oct. 29, 2019",37.13
"Oct. 28, 2019",37.03
"Oct. 25, 2019",36.80
"Oct. 24, 2019",36.77
"Oct. 23, 2019",36.42
"Oct. 22, 2019",36.23
"Oct. 21, 2019",36.23
"Oct. 18, 2019",35.51
"Oct. 17, 2019",35.92
"Oct. 16, 2019",35.09
"Oct. 15, 2019",35.09
"Oct. 14, 2019",34.95
"Oct. 11, 2019",35.07
"Oct. 10, 2019",34.52
"Oct. 9, 2019",34.28
"Oct. 8, 2019",34.01
"Oct. 7, 2019",34.99
"Oct. 4, 2019",35.09
"Oct. 3, 2019",34.64
"Oct. 2, 2019",34.54
"Oct. 1, 2019",35.21
"Sept. 30, 2019",36.28
"Sept. 27, 2019",37.16
"Sept. 26, 2019",36.94
"Sept. 25, 2019",36.92
"Sept. 24, 2019",36.66
"Sept. 23, 2019",36.96
"Sept. 20, 2019",37.22
"Sept. 19, 2019",36.88
"Sept. 18, 2019",37.15
"Sept. 17, 2019",36.81
"Sept. 16, 2019",36.76
"Sept. 13, 2019",37.09
"Sept. 12, 2019",37.29
"Sept. 11, 2019",37.88
"Sept. 10, 2019",37.51
"Sept. 9, 2019",37.52
"Sept. 6, 2019",37.85
"Sept. 5, 2019",37.68
"Sept. 4, 2019",36.96
"Sept. 3, 2019",36.16
"Aug. 30, 2019",36.40
"Aug. 29, 2019",36.18
"Aug. 28, 2019",35.28
"Aug. 27, 2019",34.83
"Aug. 26, 2019",34.70
"Aug. 23, 2019",34.61
"Aug. 22, 2019",36.02
"Aug. 21, 2019",36.22
"Aug. 20, 2019",36.15
"Aug. 19, 2019",36.68
"Aug. 16, 2019",36.49
"Aug. 15, 2019",35.88
"Aug. 14, 2019",36.28
"Aug. 13, 2019",37.15
"Aug. 12, 2019",36.48
"Aug. 9, 2019",36.86
"Aug. 8, 2019",36.93
"Aug. 7, 2019",36.13
"Aug. 6, 2019",36.38
"Aug. 5, 2019",35.83
"Aug. 2, 2019",37.15
"Aug. 1, 2019",37.49
"July 31, 2019",38.14
"July 30, 2019",38.46
"July 29, 2019",38.60
"July 26, 2019",38.39
"July 25, 2019",38.43
"July 24, 2019",38.47
"July 23, 2019",38.67
"July 22, 2019",38.39
"July 19, 2019",38.26
"July 18, 2019",38.45
"July 17, 2019",37.29
"July 16, 2019",38.65
"July 15, 2019",38.70
"July 12, 2019",39.17
"July 11, 2019",38.60
"July 10, 2019",38.58
"July 9, 2019",38.81
"July 8, 2019",38.85
"July 5, 2019",39.05
"July 3, 2019",39.45
"July 2, 2019",39.06
"July 1, 2019",39.10
"June 30, 2019",38.61
"June 28, 2019",40.02
"June 27, 2019",39.84
"June 26, 2019",39.79
"June 25, 2019",39.87
"June 24, 2019",40.02
"June 21, 2019",39.95
"June 20, 2019",40.41
"June 19, 2019",40.20
"June 18, 2019",40.28
"June 17, 2019",39.50
"June 14, 2019",39.61
"June 13, 2019",39.70
"June 12, 2019",39.63
"June 11, 2019",39.34
"June 10, 2019",39.26
"June 7, 2019",39.48
"June 6, 2019",39.02
"June 5, 2019",38.83
"June 4, 2019",38.54
"June 3, 2019",38.15
"May 31, 2019",37.66
"May 30, 2019",37.92
"May 29, 2019",37.67
"May 28, 2019",37.88
"May 24, 2019",38.20
"May 23, 2019",38.15
"May 22, 2019",38.81
"May 21, 2019",38.87
"May 20, 2019",38.65
"May 17, 2019",38.95
"May 16, 2019",39.15
"May 15, 2019",38.82
"May 14, 2019",38.54
"May 13, 2019",38.24
"May 10, 2019",39.34
"May 9, 2019",39.05
"May 8, 2019",39.05
"May 7, 2019",38.93
"May 6, 2019",39.56
"May 3, 2019",39.78
"May 2, 2019",39.28
"May 1, 2019",39.18
"April 30, 2019",39.80
"April 29, 2019",39.55
"April 26, 2019",39.48
"April 25, 2019",39.06
"April 24, 2019",39.26
"April 23, 2019",39.38
"April 22, 2019",38.56
"April 18, 2019",38.75
"April 17, 2019",37.33
"April 16, 2019",37.33
"April 15, 2019",37.13
"April 12, 2019",37.24
"April 11, 2019",36.88
"April 10, 2019",36.67
"April 9, 2019",36.87
"April 8, 2019",37.14
"April 5, 2019",37.06
"April 4, 2019",36.92
"April 3, 2019",36.74
"April 2, 2019",36.91
"April 1, 2019",37.01
"March 31, 2019",36.42
"March 29, 2019",37.63
"March 28, 2019",37.54
"March 27, 2019",37.20
"March 26, 2019",37.29
"March 25, 2019",36.92
"March 22, 2019",36.90
"March 21, 2019",37.52
"March 20, 2019",37.00
"March 19, 2019",37.23
"March 18, 2019",37.16
"March 15, 2019",36.78
"March 14, 2019",36.76
"March 13, 2019",36.71
"March 12, 2019",36.34
"March 11, 2019",36.27
"March 8, 2019",35.89
"March 7, 2019",36.10
"March 6, 2019",36.40
"March 5, 2019",36.50
"March 4, 2019",36.58
"March 1, 2019",36.87
"Feb. 28, 2019",36.48
"Feb. 27, 2019",36.60
"Feb. 26, 2019",36.44
"Feb. 25, 2019",36.48
"Feb. 22, 2019",36.27
"Feb. 21, 2019",36.13
"Feb. 20, 2019",36.60
"Feb. 19, 2019",36.29
"Feb. 15, 2019",36.30
"Feb. 14, 2019",35.64
"Feb. 13, 2019",35.87
"Feb. 12, 2019",35.60
"Feb. 11, 2019",35.16
"Feb. 8, 2019",35.19
"Feb. 7, 2019",35.08
"Feb. 6, 2019",35.26
"Feb. 5, 2019",35.21
"Feb. 4, 2019",35.03
"Feb. 1, 2019",34.26
"Jan. 31, 2019",34.01
"Jan. 30, 2019",33.92
"Jan. 29, 2019",33.56
"Jan. 28, 2019",33.26
"Jan. 25, 2019",33.55
"Jan. 24, 2019",33.43
"Jan. 23, 2019",33.32
"Jan. 22, 2019",33.11
"Jan. 18, 2019",33.59
"Jan. 17, 2019",33.12
"Jan. 16, 2019",32.68
"Jan. 15, 2019",32.62
"Jan. 14, 2019",32.58
"Jan. 11, 2019",32.52
"Jan. 10, 2019",32.62
"Jan. 9, 2019",32.13
"Jan. 8, 2019",31.99
"Jan. 7, 2019",32.05
"Jan. 4, 2019",31.87
"Jan. 3, 2019",30.80
"Jan. 2, 2019",31.21
"Dec. 31, 2018",31.28
"Dec. 28, 2018",31.95
"Dec. 27, 2018",32.15
"Dec. 26, 2018",31.66
"Dec. 24, 2018",30.50
"Dec. 21, 2018",31.63
"Dec. 20, 2018",31.93
"Dec. 19, 2018",32.56
"Dec. 18, 2018",33.03
"Dec. 17, 2018",32.84
"Dec. 14, 2018",33.34
"Dec. 13, 2018",33.92
"Dec. 12, 2018",33.79
"Dec. 11, 2018",33.43
"Dec. 10, 2018",33.71
"Dec. 7, 2018",33.89
"Dec. 6, 2018",34.59
"Dec. 4, 2018",34.86
"Dec. 3, 2018",36.40
"Nov. 30, 2018",35.86
"Nov. 29, 2018",35.61
"Nov. 28, 2018",35.26
"Nov. 27, 2018",34.92
"Nov. 26, 2018",35.00
"Nov. 23, 2018",35.01
"Nov. 21, 2018",35.21
"Nov. 20, 2018",35.20
"Nov. 19, 2018",36.03
"Nov. 16, 2018",36.30
"Nov. 15, 2018",36.11
"Nov. 14, 2018",36.05
"Nov. 13, 2018",36.09
"Nov. 12, 2018",36.20
"Nov. 9, 2018",36.73
"Nov. 8, 2018",36.79
"Nov. 7, 2018",36.70
"Nov. 6, 2018",36.27
"Nov. 5, 2018",35.96
"Nov. 2, 2018",35.55
"Nov. 1, 2018",35.30
